lad22cd,category,count_21,count_11,change
E09000008,Mixed or Multiple ethnic groups: White and Black African,4453,3279,1174
E09000008,Mixed or Multiple ethnic groups: White and Black Caribbean,10380,9650,730
E09000008,Other ethnic group: Any other ethnic group,12807,4704,8103
E09000008,Other ethnic group: Arab,2259,1701,558
E09000008,"White: English, Welsh, Scottish, Northern Irish or British",146268,171740,-25472
E09000008,White: Gypsy or Irish Traveller,212,234,-22
E09000008,White: Irish,4935,5369,-434
E09000008,White: Other White,37570,22852,14718
E09000009,"Asian, Asian British or Asian Welsh: Bangladeshi",3685,1786,1899
E09000009,"Asian, Asian British or Asian Welsh: Chinese",4526,4132,394
E09000009,"Asian, Asian British or Asian Welsh: Indian",54806,48240,6566
E09000009,"Asian, Asian British or Asian Welsh: Other Asian",31510,31570,-60
E09000009,"Asian, Asian British or Asian Welsh: Pakistani",16714,14711,2003
E09000009,"Black, Black British, Black Welsh, Caribbean or African: African",22578,17299,5279
E09000009,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",12898,13192,-294
E09000009,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4015,6369,-2354
E09000009,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6673,4485,2188
E09000009,Mixed or Multiple ethnic groups: White and Asian,5445,4653,792
E09000009,Mixed or Multiple ethnic groups: White and Black African,2446,1989,457
E09000009,Mixed or Multiple ethnic groups: White and Black Caribbean,4597,3939,658
E09000009,Other ethnic group: Any other ethnic group,22655,10462,12193
E09000009,Other ethnic group: Arab,16105,9804,6301
E09000009,"White: English, Welsh, Scottish, Northern Irish or British",89265,103035,-13770
E09000009,White: Gypsy or Irish Traveller,248,300,-52
E09000009,White: Irish,8511,10428,-1917
E09000009,White: Other White,60439,52055,8384
E09000010,"Asian, Asian British or Asian Welsh: Bangladeshi",8123,5599,2524
E09000010,"Asian, Asian British or Asian Welsh: Chinese",2691,2588,103
E09000010,"Asian, Asian British or Asian Welsh: Indian",11870,11648,222
