lad22cd,category,count_21,count_11,change
E09000004,Turkish,765,686,79
E09000004,Welsh or Cymraeg (in England only),12,12,0
E09000004,West or Central Asian language: Any other West or Central Asian language,72,44,28
E09000004,West or Central Asian language: Hebrew,6,5,1
E09000004,West or Central Asian language: Kurdish,154,93,61
E09000004,West or Central Asian language: Pashto,105,37,68
E09000004,West or Central Asian language: Persian or Farsi,240,164,76
E09000005,African language: Afrikaans,18,52,-34
E09000005,African language: Akan,298,554,-256
E09000005,African language: Amharic,245,276,-31
E09000005,African language: Any other African language,117,300,-183
E09000005,African language: Any other Nigerian language,38,171,-133
E09000005,African language: Any other West African language,119,216,-97
E09000005,African language: Igbo,110,168,-58
E09000005,African language: Krio,7,32,-25
E09000005,African language: Lingala,104,108,-4
E09000005,African language: Luganda,29,46,-17
E09000005,African language: Shona,13,38,-25
E09000005,African language: Somali,4201,6079,-1878
E09000005,African language: Swahili or Kiswahili,119,236,-117
E09000005,African language: Tigrinya,558,561,-3
E09000005,African language: Yoruba,103,183,-80
E09000005,Arabic,10618,7892,2726
E09000005,Caribbean Creole: Any other Caribbean Creole,15,6,9
E09000005,Caribbean Creole: English-based Caribbean Creole,6,8,-2
E09000005,East Asian language: All other Chinese,866,907,-41
E09000005,East Asian language: Any other East Asian language,236,524,-288
E09000005,East Asian language: Cantonese Chinese,384,298,86
E09000005,East Asian language: Japanese,227,364,-137
E09000005,East Asian language: Korean,66,72,-6
E09000005,East Asian language: Malay,130,185,-55
E09000005,East Asian language: Mandarin Chinese,237,187,50
E09000005,East Asian language: Tagalog or Filipino,2109,2324,-215
E09000005,East Asian language: Thai,128,191,-63
E09000005,East Asian language: Vietnamese,64,53,11
E09000005,English (English or Welsh in Wales),217371,186900,30471
E09000005,French,2004,2229,-225
E09000005,North or South American language,2,96,-94
E09000005,Oceanic or Australian language,6,15,-9
E09000005,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",258,289,-31
E09000005,Other European language (EU): Any other European language (EU),98,56,42
E09000005,Other European language (EU): Bulgarian,1086,939,147
E09000005,Other European language (EU): Czech,168,260,-92
E09000005,Other European language (EU): Danish,61,133,-72
E09000005,Other European language (EU): Dutch,205,368,-163
E09000005,Other European language (EU): Estonian,31,32,-1
E09000005,Other European language (EU): Finnish,46,61,-15
E09000005,Other European language (EU): German,449,723,-274
E09000005,Other European language (EU): Greek,1206,734,472
E09000005,Other European language (EU): Hungarian,1806,1418,388
E09000005,Other European language (EU): Italian,3486,1895,1591
E09000005,Other European language (EU): Latvian,100,172,-72
E09000005,Other European language (EU): Lithuanian,490,919,-429
E09000005,Other European language (EU): Maltese,12,18,-6
E09000005,Other European language (EU): Polish,5817,10153,-4336
