lad22cd,lad22nm,lsoa21cd,category,count_21
E09000007,Camden,E01000957,Less than 2 years,79
E09000007,Camden,E01000958,Born in the UK,1486
E09000007,Camden,E01000958,10 years or more,578
E09000007,Camden,E01000958,"5 years or more, but less than 10 years",155
E09000007,Camden,E01000958,"2 years or more, but less than 5 years",212
E09000007,Camden,E01000958,Less than 2 years,507
E09000007,Camden,E01000959,Born in the UK,958
E09000007,Camden,E01000959,10 years or more,433
E09000007,Camden,E01000959,"5 years or more, but less than 10 years",57
E09000007,Camden,E01000959,"2 years or more, but less than 5 years",95
E09000007,Camden,E01000959,Less than 2 years,149
E09000007,Camden,E01000960,Born in the UK,849
E09000007,Camden,E01000960,10 years or more,474
E09000007,Camden,E01000960,"5 years or more, but less than 10 years",186
E09000007,Camden,E01000960,"2 years or more, but less than 5 years",172
E09000007,Camden,E01000960,Less than 2 years,186
E09000007,Camden,E01000961,Born in the UK,877
E09000007,Camden,E01000961,10 years or more,526
E09000007,Camden,E01000961,"5 years or more, but less than 10 years",152
E09000007,Camden,E01000961,"2 years or more, but less than 5 years",127
E09000007,Camden,E01000961,Less than 2 years,110
E09000007,Camden,E01000962,Born in the UK,703
E09000007,Camden,E01000962,10 years or more,382
E09000007,Camden,E01000962,"5 years or more, but less than 10 years",159
E09000007,Camden,E01000962,"2 years or more, but less than 5 years",181
E09000007,Camden,E01000962,Less than 2 years,118
E09000007,Camden,E01000963,Born in the UK,640
E09000007,Camden,E01000963,10 years or more,438
E09000007,Camden,E01000963,"5 years or more, but less than 10 years",193
E09000007,Camden,E01000963,"2 years or more, but less than 5 years",304
E09000007,Camden,E01000963,Less than 2 years,347
E09000007,Camden,E01000964,Born in the UK,923
E09000007,Camden,E01000964,10 years or more,442
E09000007,Camden,E01000964,"5 years or more, but less than 10 years",161
E09000007,Camden,E01000964,"2 years or more, but less than 5 years",124
E09000007,Camden,E01000964,Less than 2 years,83
E09000007,Camden,E01000965,Born in the UK,873
E09000007,Camden,E01000965,10 years or more,407
E09000007,Camden,E01000965,"5 years or more, but less than 10 years",181
E09000007,Camden,E01000965,"2 years or more, but less than 5 years",143
E09000007,Camden,E01000965,Less than 2 years,112
E09000007,Camden,E01000966,Born in the UK,782
E09000007,Camden,E01000966,10 years or more,371
E09000007,Camden,E01000966,"5 years or more, but less than 10 years",187
E09000007,Camden,E01000966,"2 years or more, but less than 5 years",172
E09000007,Camden,E01000966,Less than 2 years,101
E09000007,Camden,E01000967,Born in the UK,774
E09000007,Camden,E01000967,10 years or more,396
E09000007,Camden,E01000967,"5 years or more, but less than 10 years",116
E09000007,Camden,E01000967,"2 years or more, but less than 5 years",123
E09000007,Camden,E01000967,Less than 2 years,132
E09000007,Camden,E01000968,Born in the UK,783
E09000007,Camden,E01000968,10 years or more,302
E09000007,Camden,E01000968,"5 years or more, but less than 10 years",152
E09000007,Camden,E01000968,"2 years or more, but less than 5 years",134
E09000007,Camden,E01000968,Less than 2 years,94
E09000007,Camden,E01000969,Born in the UK,892
E09000007,Camden,E01000969,10 years or more,436
E09000007,Camden,E01000969,"5 years or more, but less than 10 years",205
E09000007,Camden,E01000969,"2 years or more, but less than 5 years",174
E09000007,Camden,E01000969,Less than 2 years,123
E09000007,Camden,E01000970,Born in the UK,748
E09000007,Camden,E01000970,10 years or more,298
E09000007,Camden,E01000970,"5 years or more, but less than 10 years",152
E09000007,Camden,E01000970,"2 years or more, but less than 5 years",121
E09000007,Camden,E01000970,Less than 2 years,91
E09000007,Camden,E01000971,Born in the UK,804
E09000007,Camden,E01000971,10 years or more,269
E09000007,Camden,E01000971,"5 years or more, but less than 10 years",106
E09000007,Camden,E01000971,"2 years or more, but less than 5 years",82
E09000007,Camden,E01000971,Less than 2 years,61
E09000007,Camden,E01000972,Born in the UK,991
E09000007,Camden,E01000972,10 years or more,527
E09000007,Camden,E01000972,"5 years or more, but less than 10 years",134
E09000007,Camden,E01000972,"2 years or more, but less than 5 years",156
E09000007,Camden,E01000972,Less than 2 years,149
E09000007,Camden,E01000973,Born in the UK,1334
E09000007,Camden,E01000973,10 years or more,547
E09000007,Camden,E01000973,"5 years or more, but less than 10 years",222
E09000007,Camden,E01000973,"2 years or more, but less than 5 years",247
E09000007,Camden,E01000973,Less than 2 years,211
E09000007,Camden,E01000974,Born in the UK,855
E09000007,Camden,E01000974,10 years or more,376
E09000007,Camden,E01000974,"5 years or more, but less than 10 years",168
E09000007,Camden,E01000974,"2 years or more, but less than 5 years",117
E09000007,Camden,E01000974,Less than 2 years,76
E09000008,Croydon,E01000975,Born in the UK,1299
E09000008,Croydon,E01000975,10 years or more,526
E09000008,Croydon,E01000975,"5 years or more, but less than 10 years",228
E09000008,Croydon,E01000975,"2 years or more, but less than 5 years",180
E09000008,Croydon,E01000975,Less than 2 years,113
E09000008,Croydon,E01000976,Born in the UK,1183
E09000008,Croydon,E01000976,10 years or more,517
E09000008,Croydon,E01000976,"5 years or more, but less than 10 years",237
E09000008,Croydon,E01000976,"2 years or more, but less than 5 years",129
E09000008,Croydon,E01000976,Less than 2 years,73
E09000008,Croydon,E01000977,Born in the UK,1133
E09000008,Croydon,E01000977,10 years or more,451
E09000008,Croydon,E01000977,"5 years or more, but less than 10 years",141
E09000008,Croydon,E01000977,"2 years or more, but less than 5 years",115
E09000008,Croydon,E01000977,Less than 2 years,105
E09000008,Croydon,E01000978,Born in the UK,939
E09000008,Croydon,E01000978,10 years or more,418
E09000008,Croydon,E01000978,"5 years or more, but less than 10 years",141
E09000008,Croydon,E01000978,"2 years or more, but less than 5 years",136
E09000008,Croydon,E01000978,Less than 2 years,96
E09000008,Croydon,E01000979,Born in the UK,980
E09000008,Croydon,E01000979,10 years or more,435
E09000008,Croydon,E01000979,"5 years or more, but less than 10 years",154
E09000008,Croydon,E01000979,"2 years or more, but less than 5 years",124
E09000008,Croydon,E01000979,Less than 2 years,65
E09000008,Croydon,E01000980,Born in the UK,970
E09000008,Croydon,E01000980,10 years or more,338
E09000008,Croydon,E01000980,"5 years or more, but less than 10 years",97
E09000008,Croydon,E01000980,"2 years or more, but less than 5 years",51
E09000008,Croydon,E01000980,Less than 2 years,44
E09000008,Croydon,E01000981,Born in the UK,1174
E09000008,Croydon,E01000981,10 years or more,342
E09000008,Croydon,E01000981,"5 years or more, but less than 10 years",119
E09000008,Croydon,E01000981,"2 years or more, but less than 5 years",67
E09000008,Croydon,E01000981,Less than 2 years,28
E09000008,Croydon,E01000982,Born in the UK,1149
E09000008,Croydon,E01000982,10 years or more,337
E09000008,Croydon,E01000982,"5 years or more, but less than 10 years",91
E09000008,Croydon,E01000982,"2 years or more, but less than 5 years",67
E09000008,Croydon,E01000982,Less than 2 years,40
E09000008,Croydon,E01000983,Born in the UK,1184
E09000008,Croydon,E01000983,10 years or more,407
E09000008,Croydon,E01000983,"5 years or more, but less than 10 years",118
E09000008,Croydon,E01000983,"2 years or more, but less than 5 years",66
E09000008,Croydon,E01000983,Less than 2 years,49
E09000008,Croydon,E01000984,Born in the UK,1154
E09000008,Croydon,E01000984,10 years or more,480
E09000008,Croydon,E01000984,"5 years or more, but less than 10 years",92
E09000008,Croydon,E01000984,"2 years or more, but less than 5 years",116
E09000008,Croydon,E01000984,Less than 2 years,66
E09000008,Croydon,E01000985,Born in the UK,1078
E09000008,Croydon,E01000985,10 years or more,316
E09000008,Croydon,E01000985,"5 years or more, but less than 10 years",39
E09000008,Croydon,E01000985,"2 years or more, but less than 5 years",10
E09000008,Croydon,E01000985,Less than 2 years,13
E09000008,Croydon,E01000986,Born in the UK,1271
E09000008,Croydon,E01000986,10 years or more,368
E09000008,Croydon,E01000986,"5 years or more, but less than 10 years",42
E09000008,Croydon,E01000986,"2 years or more, but less than 5 years",51
E09000008,Croydon,E01000986,Less than 2 years,38
E09000008,Croydon,E01000987,Born in the UK,996
E09000008,Croydon,E01000987,10 years or more,264
E09000008,Croydon,E01000987,"5 years or more, but less than 10 years",64
E09000008,Croydon,E01000987,"2 years or more, but less than 5 years",16
E09000008,Croydon,E01000987,Less than 2 years,17
E09000008,Croydon,E01000989,Born in the UK,1336
E09000008,Croydon,E01000989,10 years or more,337
E09000008,Croydon,E01000989,"5 years or more, but less than 10 years",29
E09000008,Croydon,E01000989,"2 years or more, but less than 5 years",16
E09000008,Croydon,E01000989,Less than 2 years,13
E09000008,Croydon,E01000990,Born in the UK,1004
E09000008,Croydon,E01000990,10 years or more,337
E09000008,Croydon,E01000990,"5 years or more, but less than 10 years",46
E09000008,Croydon,E01000990,"2 years or more, but less than 5 years",27
E09000008,Croydon,E01000990,Less than 2 years,21
E09000008,Croydon,E01000991,Born in the UK,1296
E09000008,Croydon,E01000991,10 years or more,383
E09000008,Croydon,E01000991,"5 years or more, but less than 10 years",27
E09000008,Croydon,E01000991,"2 years or more, but less than 5 years",12
E09000008,Croydon,E01000991,Less than 2 years,19
E09000008,Croydon,E01000992,Born in the UK,1338
E09000008,Croydon,E01000992,10 years or more,427
E09000008,Croydon,E01000992,"5 years or more, but less than 10 years",57
E09000008,Croydon,E01000992,"2 years or more, but less than 5 years",38
E09000008,Croydon,E01000992,Less than 2 years,16
E09000008,Croydon,E01000993,Born in the UK,1193
E09000008,Croydon,E01000993,10 years or more,313
E09000008,Croydon,E01000993,"5 years or more, but less than 10 years",87
E09000008,Croydon,E01000993,"2 years or more, but less than 5 years",45
E09000008,Croydon,E01000993,Less than 2 years,13
E09000008,Croydon,E01000994,Born in the UK,858
E09000008,Croydon,E01000994,10 years or more,487
E09000008,Croydon,E01000994,"5 years or more, but less than 10 years",89
E09000008,Croydon,E01000994,"2 years or more, but less than 5 years",70
E09000008,Croydon,E01000994,Less than 2 years,85
E09000008,Croydon,E01000995,Born in the UK,765
E09000008,Croydon,E01000995,10 years or more,553
E09000008,Croydon,E01000995,"5 years or more, but less than 10 years",157
E09000008,Croydon,E01000995,"2 years or more, but less than 5 years",136
E09000008,Croydon,E01000995,Less than 2 years,102
E09000008,Croydon,E01000996,Born in the UK,693
E09000008,Croydon,E01000996,10 years or more,445
E09000008,Croydon,E01000996,"5 years or more, but less than 10 years",104
E09000008,Croydon,E01000996,"2 years or more, but less than 5 years",59
E09000008,Croydon,E01000996,Less than 2 years,29
E09000008,Croydon,E01000997,Born in the UK,787
E09000008,Croydon,E01000997,10 years or more,487
E09000008,Croydon,E01000997,"5 years or more, but less than 10 years",93
E09000008,Croydon,E01000997,"2 years or more, but less than 5 years",85
E09000008,Croydon,E01000997,Less than 2 years,49
E09000008,Croydon,E01000998,Born in the UK,741
E09000008,Croydon,E01000998,10 years or more,521
E09000008,Croydon,E01000998,"5 years or more, but less than 10 years",94
E09000008,Croydon,E01000998,"2 years or more, but less than 5 years",88
E09000008,Croydon,E01000998,Less than 2 years,47
E09000008,Croydon,E01000999,Born in the UK,659
E09000008,Croydon,E01000999,10 years or more,493
E09000008,Croydon,E01000999,"5 years or more, but less than 10 years",77
E09000008,Croydon,E01000999,"2 years or more, but less than 5 years",53
E09000008,Croydon,E01000999,Less than 2 years,43
E09000008,Croydon,E01001000,Born in the UK,635
E09000008,Croydon,E01001000,10 years or more,454
E09000008,Croydon,E01001000,"5 years or more, but less than 10 years",115
E09000008,Croydon,E01001000,"2 years or more, but less than 5 years",76
E09000008,Croydon,E01001000,Less than 2 years,60
E09000008,Croydon,E01001001,Born in the UK,735
E09000008,Croydon,E01001001,10 years or more,389
E09000008,Croydon,E01001001,"5 years or more, but less than 10 years",118
E09000008,Croydon,E01001001,"2 years or more, but less than 5 years",97
E09000008,Croydon,E01001001,Less than 2 years,66
E09000008,Croydon,E01001002,Born in the UK,736
E09000008,Croydon,E01001002,10 years or more,457
E09000008,Croydon,E01001002,"5 years or more, but less than 10 years",131
E09000008,Croydon,E01001002,"2 years or more, but less than 5 years",64
E09000008,Croydon,E01001002,Less than 2 years,84
E09000008,Croydon,E01001003,Born in the UK,858
E09000008,Croydon,E01001003,10 years or more,481
E09000008,Croydon,E01001003,"5 years or more, but less than 10 years",112
E09000008,Croydon,E01001003,"2 years or more, but less than 5 years",77
E09000008,Croydon,E01001003,Less than 2 years,59
E09000008,Croydon,E01001004,Born in the UK,1216
E09000008,Croydon,E01001004,10 years or more,653
E09000008,Croydon,E01001004,"5 years or more, but less than 10 years",151
E09000008,Croydon,E01001004,"2 years or more, but less than 5 years",106
E09000008,Croydon,E01001004,Less than 2 years,54
E09000008,Croydon,E01001005,Born in the UK,735
E09000008,Croydon,E01001005,10 years or more,606
E09000008,Croydon,E01001005,"5 years or more, but less than 10 years",174
E09000008,Croydon,E01001005,"2 years or more, but less than 5 years",103
E09000008,Croydon,E01001005,Less than 2 years,112
E09000008,Croydon,E01001006,Born in the UK,1040
E09000008,Croydon,E01001006,10 years or more,503
E09000008,Croydon,E01001006,"5 years or more, but less than 10 years",105
E09000008,Croydon,E01001006,"2 years or more, but less than 5 years",100
E09000008,Croydon,E01001006,Less than 2 years,42
E09000008,Croydon,E01001007,Born in the UK,839
E09000008,Croydon,E01001007,10 years or more,808
E09000008,Croydon,E01001007,"5 years or more, but less than 10 years",148
E09000008,Croydon,E01001007,"2 years or more, but less than 5 years",119
E09000008,Croydon,E01001007,Less than 2 years,68
E09000008,Croydon,E01001008,Born in the UK,946
E09000008,Croydon,E01001008,10 years or more,552
E09000008,Croydon,E01001008,"5 years or more, but less than 10 years",89
E09000008,Croydon,E01001008,"2 years or more, but less than 5 years",47
E09000008,Croydon,E01001008,Less than 2 years,34
E09000008,Croydon,E01001009,Born in the UK,972
E09000008,Croydon,E01001009,10 years or more,713
E09000008,Croydon,E01001009,"5 years or more, but less than 10 years",200
E09000008,Croydon,E01001009,"2 years or more, but less than 5 years",70
E09000008,Croydon,E01001009,Less than 2 years,93
E09000008,Croydon,E01001010,Born in the UK,1044
E09000008,Croydon,E01001010,10 years or more,468
E09000008,Croydon,E01001010,"5 years or more, but less than 10 years",88
E09000008,Croydon,E01001010,"2 years or more, but less than 5 years",57
E09000008,Croydon,E01001010,Less than 2 years,42
E09000008,Croydon,E01001011,Born in the UK,1067
E09000008,Croydon,E01001011,10 years or more,766
E09000008,Croydon,E01001011,"5 years or more, but less than 10 years",201
E09000008,Croydon,E01001011,"2 years or more, but less than 5 years",155
E09000008,Croydon,E01001011,Less than 2 years,122
E09000008,Croydon,E01001012,Born in the UK,1070
E09000008,Croydon,E01001012,10 years or more,618
E09000008,Croydon,E01001012,"5 years or more, but less than 10 years",190
E09000008,Croydon,E01001012,"2 years or more, but less than 5 years",118
E09000008,Croydon,E01001012,Less than 2 years,102
E09000008,Croydon,E01001013,Born in the UK,1126
E09000008,Croydon,E01001013,10 years or more,614
E09000008,Croydon,E01001013,"5 years or more, but less than 10 years",189
E09000008,Croydon,E01001013,"2 years or more, but less than 5 years",153
E09000008,Croydon,E01001013,Less than 2 years,110
E09000008,Croydon,E01001015,Born in the UK,1222
E09000008,Croydon,E01001015,10 years or more,224
E09000008,Croydon,E01001015,"5 years or more, but less than 10 years",24
E09000008,Croydon,E01001015,"2 years or more, but less than 5 years",15
E09000008,Croydon,E01001015,Less than 2 years,7
E09000008,Croydon,E01001016,Born in the UK,1367
E09000008,Croydon,E01001016,10 years or more,307
E09000008,Croydon,E01001016,"5 years or more, but less than 10 years",64
E09000008,Croydon,E01001016,"2 years or more, but less than 5 years",11
E09000008,Croydon,E01001016,Less than 2 years,11
E09000008,Croydon,E01001017,Born in the UK,1425
E09000008,Croydon,E01001017,10 years or more,181
E09000008,Croydon,E01001017,"5 years or more, but less than 10 years",14
E09000008,Croydon,E01001017,"2 years or more, but less than 5 years",15
E09000008,Croydon,E01001017,Less than 2 years,13
E09000008,Croydon,E01001018,Born in the UK,1433
E09000008,Croydon,E01001018,10 years or more,172
E09000008,Croydon,E01001018,"5 years or more, but less than 10 years",24
E09000008,Croydon,E01001018,"2 years or more, but less than 5 years",14
E09000008,Croydon,E01001018,Less than 2 years,7
E09000008,Croydon,E01001019,Born in the UK,1252
E09000008,Croydon,E01001019,10 years or more,166
E09000008,Croydon,E01001019,"5 years or more, but less than 10 years",22
E09000008,Croydon,E01001019,"2 years or more, but less than 5 years",11
E09000008,Croydon,E01001019,Less than 2 years,11
E09000008,Croydon,E01001020,Born in the UK,1444
E09000008,Croydon,E01001020,10 years or more,183
E09000008,Croydon,E01001020,"5 years or more, but less than 10 years",10
E09000008,Croydon,E01001020,"2 years or more, but less than 5 years",10
E09000008,Croydon,E01001020,Less than 2 years,7
E09000008,Croydon,E01001021,Born in the UK,1107
E09000008,Croydon,E01001021,10 years or more,201
E09000008,Croydon,E01001021,"5 years or more, but less than 10 years",30
E09000008,Croydon,E01001021,"2 years or more, but less than 5 years",11
E09000008,Croydon,E01001021,Less than 2 years,7
E09000008,Croydon,E01001022,Born in the UK,1261
E09000008,Croydon,E01001022,10 years or more,181
E09000008,Croydon,E01001022,"5 years or more, but less than 10 years",25
E09000008,Croydon,E01001022,"2 years or more, but less than 5 years",9
E09000008,Croydon,E01001022,Less than 2 years,4
E09000008,Croydon,E01001023,Born in the UK,1849
E09000008,Croydon,E01001023,10 years or more,523
E09000008,Croydon,E01001023,"5 years or more, but less than 10 years",111
E09000008,Croydon,E01001023,"2 years or more, but less than 5 years",84
E09000008,Croydon,E01001023,Less than 2 years,25
E09000008,Croydon,E01001024,Born in the UK,1111
E09000008,Croydon,E01001024,10 years or more,181
E09000008,Croydon,E01001024,"5 years or more, but less than 10 years",34
E09000008,Croydon,E01001024,"2 years or more, but less than 5 years",6
E09000008,Croydon,E01001024,Less than 2 years,6
E09000008,Croydon,E01001025,Born in the UK,1169
E09000008,Croydon,E01001025,10 years or more,144
E09000008,Croydon,E01001025,"5 years or more, but less than 10 years",14
E09000008,Croydon,E01001025,"2 years or more, but less than 5 years",12
E09000008,Croydon,E01001025,Less than 2 years,8
E09000008,Croydon,E01001026,Born in the UK,1655
E09000008,Croydon,E01001026,10 years or more,187
E09000008,Croydon,E01001026,"5 years or more, but less than 10 years",25
E09000008,Croydon,E01001026,"2 years or more, but less than 5 years",10
E09000008,Croydon,E01001026,Less than 2 years,5
E09000008,Croydon,E01001027,Born in the UK,2153
E09000008,Croydon,E01001027,10 years or more,504
E09000008,Croydon,E01001027,"5 years or more, but less than 10 years",184
E09000008,Croydon,E01001027,"2 years or more, but less than 5 years",55
E09000008,Croydon,E01001027,Less than 2 years,15
E09000008,Croydon,E01001028,Born in the UK,1199
E09000008,Croydon,E01001028,10 years or more,399
E09000008,Croydon,E01001028,"5 years or more, but less than 10 years",24
E09000008,Croydon,E01001028,"2 years or more, but less than 5 years",16
E09000008,Croydon,E01001028,Less than 2 years,13
E09000008,Croydon,E01001029,Born in the UK,1141
E09000008,Croydon,E01001029,10 years or more,385
E09000008,Croydon,E01001029,"5 years or more, but less than 10 years",97
E09000008,Croydon,E01001029,"2 years or more, but less than 5 years",50
E09000008,Croydon,E01001029,Less than 2 years,46
E09000008,Croydon,E01001030,Born in the UK,1083
E09000008,Croydon,E01001030,10 years or more,307
E09000008,Croydon,E01001030,"5 years or more, but less than 10 years",32
E09000008,Croydon,E01001030,"2 years or more, but less than 5 years",21
E09000008,Croydon,E01001030,Less than 2 years,11
E09000008,Croydon,E01001031,Born in the UK,1124
E09000008,Croydon,E01001031,10 years or more,256
E09000008,Croydon,E01001031,"5 years or more, but less than 10 years",44
E09000008,Croydon,E01001031,"2 years or more, but less than 5 years",14
E09000008,Croydon,E01001031,Less than 2 years,19
E09000008,Croydon,E01001032,Born in the UK,1254
E09000008,Croydon,E01001032,10 years or more,233
E09000008,Croydon,E01001032,"5 years or more, but less than 10 years",39
E09000008,Croydon,E01001032,"2 years or more, but less than 5 years",17
E09000008,Croydon,E01001032,Less than 2 years,16
E09000008,Croydon,E01001033,Born in the UK,1105
E09000008,Croydon,E01001033,10 years or more,349
E09000008,Croydon,E01001033,"5 years or more, but less than 10 years",108
E09000008,Croydon,E01001033,"2 years or more, but less than 5 years",69
E09000008,Croydon,E01001033,Less than 2 years,40
E09000008,Croydon,E01001034,Born in the UK,1140
E09000008,Croydon,E01001034,10 years or more,285
E09000008,Croydon,E01001034,"5 years or more, but less than 10 years",93
E09000008,Croydon,E01001034,"2 years or more, but less than 5 years",68
E09000008,Croydon,E01001034,Less than 2 years,27
E09000008,Croydon,E01001035,Born in the UK,1081
E09000008,Croydon,E01001035,10 years or more,451
E09000008,Croydon,E01001035,"5 years or more, but less than 10 years",171
E09000008,Croydon,E01001035,"2 years or more, but less than 5 years",93
E09000008,Croydon,E01001035,Less than 2 years,60
E09000008,Croydon,E01001036,Born in the UK,1143
E09000008,Croydon,E01001036,10 years or more,365
E09000008,Croydon,E01001036,"5 years or more, but less than 10 years",56
E09000008,Croydon,E01001036,"2 years or more, but less than 5 years",36
E09000008,Croydon,E01001036,Less than 2 years,19
E09000008,Croydon,E01001037,Born in the UK,1035
E09000008,Croydon,E01001037,10 years or more,308
E09000008,Croydon,E01001037,"5 years or more, but less than 10 years",103
E09000008,Croydon,E01001037,"2 years or more, but less than 5 years",61
E09000008,Croydon,E01001037,Less than 2 years,28
E09000008,Croydon,E01001038,Born in the UK,1271
E09000008,Croydon,E01001038,10 years or more,417
E09000008,Croydon,E01001038,"5 years or more, but less than 10 years",120
E09000008,Croydon,E01001038,"2 years or more, but less than 5 years",61
E09000008,Croydon,E01001038,Less than 2 years,35
E09000008,Croydon,E01001039,Born in the UK,1199
E09000008,Croydon,E01001039,10 years or more,278
E09000008,Croydon,E01001039,"5 years or more, but less than 10 years",51
E09000008,Croydon,E01001039,"2 years or more, but less than 5 years",26
E09000008,Croydon,E01001039,Less than 2 years,15
E09000008,Croydon,E01001040,Born in the UK,1166
E09000008,Croydon,E01001040,10 years or more,353
E09000008,Croydon,E01001040,"5 years or more, but less than 10 years",79
E09000008,Croydon,E01001040,"2 years or more, but less than 5 years",89
E09000008,Croydon,E01001040,Less than 2 years,31
E09000008,Croydon,E01001041,Born in the UK,1098
E09000008,Croydon,E01001041,10 years or more,381
E09000008,Croydon,E01001041,"5 years or more, but less than 10 years",119
E09000008,Croydon,E01001041,"2 years or more, but less than 5 years",72
E09000008,Croydon,E01001041,Less than 2 years,56
E09000008,Croydon,E01001042,Born in the UK,1191
E09000008,Croydon,E01001042,10 years or more,550
E09000008,Croydon,E01001042,"5 years or more, but less than 10 years",214
E09000008,Croydon,E01001042,"2 years or more, but less than 5 years",136
E09000008,Croydon,E01001042,Less than 2 years,81
E09000008,Croydon,E01001044,Born in the UK,1025
E09000008,Croydon,E01001044,10 years or more,608
E09000008,Croydon,E01001044,"5 years or more, but less than 10 years",189
E09000008,Croydon,E01001044,"2 years or more, but less than 5 years",134
E09000008,Croydon,E01001044,Less than 2 years,131
E09000008,Croydon,E01001046,Born in the UK,830
E09000008,Croydon,E01001046,10 years or more,544
E09000008,Croydon,E01001046,"5 years or more, but less than 10 years",223
E09000008,Croydon,E01001046,"2 years or more, but less than 5 years",213
E09000008,Croydon,E01001046,Less than 2 years,115
E09000008,Croydon,E01001047,Born in the UK,1006
E09000008,Croydon,E01001047,10 years or more,371
E09000008,Croydon,E01001047,"5 years or more, but less than 10 years",171
E09000008,Croydon,E01001047,"2 years or more, but less than 5 years",100
E09000008,Croydon,E01001047,Less than 2 years,89
E09000008,Croydon,E01001049,Born in the UK,853
E09000008,Croydon,E01001049,10 years or more,492
E09000008,Croydon,E01001049,"5 years or more, but less than 10 years",50
E09000008,Croydon,E01001049,"2 years or more, but less than 5 years",24
E09000008,Croydon,E01001049,Less than 2 years,22
E09000008,Croydon,E01001050,Born in the UK,857
E09000008,Croydon,E01001050,10 years or more,450
E09000008,Croydon,E01001050,"5 years or more, but less than 10 years",167
E09000008,Croydon,E01001050,"2 years or more, but less than 5 years",115
E09000008,Croydon,E01001050,Less than 2 years,129
E09000008,Croydon,E01001051,Born in the UK,1140
E09000008,Croydon,E01001051,10 years or more,379
E09000008,Croydon,E01001051,"5 years or more, but less than 10 years",59
E09000008,Croydon,E01001051,"2 years or more, but less than 5 years",21
E09000008,Croydon,E01001051,Less than 2 years,2
E09000008,Croydon,E01001052,Born in the UK,1072
E09000008,Croydon,E01001052,10 years or more,313
E09000008,Croydon,E01001052,"5 years or more, but less than 10 years",34
E09000008,Croydon,E01001052,"2 years or more, but less than 5 years",33
E09000008,Croydon,E01001052,Less than 2 years,13
E09000008,Croydon,E01001053,Born in the UK,1243
E09000008,Croydon,E01001053,10 years or more,270
E09000008,Croydon,E01001053,"5 years or more, but less than 10 years",61
E09000008,Croydon,E01001053,"2 years or more, but less than 5 years",18
E09000008,Croydon,E01001053,Less than 2 years,10
E09000008,Croydon,E01001054,Born in the UK,1366
E09000008,Croydon,E01001054,10 years or more,377
E09000008,Croydon,E01001054,"5 years or more, but less than 10 years",76
E09000008,Croydon,E01001054,"2 years or more, but less than 5 years",30
E09000008,Croydon,E01001054,Less than 2 years,7
E09000008,Croydon,E01001055,Born in the UK,1239
E09000008,Croydon,E01001055,10 years or more,244
E09000008,Croydon,E01001055,"5 years or more, but less than 10 years",47
E09000008,Croydon,E01001055,"2 years or more, but less than 5 years",25
E09000008,Croydon,E01001055,Less than 2 years,10
E09000008,Croydon,E01001056,Born in the UK,1323
E09000008,Croydon,E01001056,10 years or more,400
E09000008,Croydon,E01001056,"5 years or more, but less than 10 years",47
E09000008,Croydon,E01001056,"2 years or more, but less than 5 years",23
E09000008,Croydon,E01001056,Less than 2 years,13
E09000008,Croydon,E01001057,Born in the UK,1295
E09000008,Croydon,E01001057,10 years or more,390
E09000008,Croydon,E01001057,"5 years or more, but less than 10 years",47
E09000008,Croydon,E01001057,"2 years or more, but less than 5 years",35
E09000008,Croydon,E01001057,Less than 2 years,23
E09000008,Croydon,E01001058,Born in the UK,1093
E09000008,Croydon,E01001058,10 years or more,216
E09000008,Croydon,E01001058,"5 years or more, but less than 10 years",27
E09000008,Croydon,E01001058,"2 years or more, but less than 5 years",14
E09000008,Croydon,E01001058,Less than 2 years,4
E09000008,Croydon,E01001059,Born in the UK,1164
E09000008,Croydon,E01001059,10 years or more,209
E09000008,Croydon,E01001059,"5 years or more, but less than 10 years",39
E09000008,Croydon,E01001059,"2 years or more, but less than 5 years",18
E09000008,Croydon,E01001059,Less than 2 years,24
E09000008,Croydon,E01001060,Born in the UK,1271
E09000008,Croydon,E01001060,10 years or more,248
E09000008,Croydon,E01001060,"5 years or more, but less than 10 years",68
E09000008,Croydon,E01001060,"2 years or more, but less than 5 years",19
E09000008,Croydon,E01001060,Less than 2 years,14
E09000008,Croydon,E01001061,Born in the UK,1221
E09000008,Croydon,E01001061,10 years or more,302
E09000008,Croydon,E01001061,"5 years or more, but less than 10 years",47
E09000008,Croydon,E01001061,"2 years or more, but less than 5 years",28
E09000008,Croydon,E01001061,Less than 2 years,18
E09000008,Croydon,E01001062,Born in the UK,1164
E09000008,Croydon,E01001062,10 years or more,300
E09000008,Croydon,E01001062,"5 years or more, but less than 10 years",33
E09000008,Croydon,E01001062,"2 years or more, but less than 5 years",12
E09000008,Croydon,E01001062,Less than 2 years,6
E09000008,Croydon,E01001063,Born in the UK,1167
E09000008,Croydon,E01001063,10 years or more,279
E09000008,Croydon,E01001063,"5 years or more, but less than 10 years",43
E09000008,Croydon,E01001063,"2 years or more, but less than 5 years",30
E09000008,Croydon,E01001063,Less than 2 years,17
E09000008,Croydon,E01001064,Born in the UK,1175
E09000008,Croydon,E01001064,10 years or more,347
E09000008,Croydon,E01001064,"5 years or more, but less than 10 years",35
E09000008,Croydon,E01001064,"2 years or more, but less than 5 years",23
E09000008,Croydon,E01001064,Less than 2 years,22
E09000008,Croydon,E01001065,Born in the UK,1043
E09000008,Croydon,E01001065,10 years or more,203
E09000008,Croydon,E01001065,"5 years or more, but less than 10 years",44
