lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000042,Social rented: Rents from council or Local Authority,206,289,-83
E09000002,Barking and Dagenham,E01000043,Lives rent free,0,4,-4
E09000002,Barking and Dagenham,E01000043,Owned: Owns outright,84,85,-1
E09000002,Barking and Dagenham,E01000043,Owned: Owns with a mortgage or loan,142,152,-10
E09000002,Barking and Dagenham,E01000043,Private rented: Other private rented,11,1,10
E09000002,Barking and Dagenham,E01000043,Private rented: Private landlord or letting agency,78,62,16
E09000002,Barking and Dagenham,E01000043,Shared ownership: Shared ownership,12,2,10
E09000002,Barking and Dagenham,E01000043,Social rented: Other social rented,7,6,1
E09000002,Barking and Dagenham,E01000043,Social rented: Rents from council or Local Authority,133,149,-16
E09000002,Barking and Dagenham,E01000044,Lives rent free,0,5,-5
E09000002,Barking and Dagenham,E01000044,Owned: Owns outright,113,144,-31
E09000002,Barking and Dagenham,E01000044,Owned: Owns with a mortgage or loan,181,227,-46
E09000002,Barking and Dagenham,E01000044,Private rented: Other private rented,14,9,5
E09000002,Barking and Dagenham,E01000044,Private rented: Private landlord or letting agency,231,164,67
E09000002,Barking and Dagenham,E01000044,Shared ownership: Shared ownership,5,8,-3
E09000002,Barking and Dagenham,E01000044,Social rented: Other social rented,83,30,53
E09000002,Barking and Dagenham,E01000044,Social rented: Rents from council or Local Authority,33,42,-9
E09000002,Barking and Dagenham,E01000045,Lives rent free,0,0,0
E09000002,Barking and Dagenham,E01000045,Owned: Owns outright,87,74,13
E09000002,Barking and Dagenham,E01000045,Owned: Owns with a mortgage or loan,161,167,-6
E09000002,Barking and Dagenham,E01000045,Private rented: Other private rented,17,8,9
E09000002,Barking and Dagenham,E01000045,Private rented: Private landlord or letting agency,111,114,-3
E09000002,Barking and Dagenham,E01000045,Shared ownership: Shared ownership,3,5,-2
E09000002,Barking and Dagenham,E01000045,Social rented: Other social rented,14,17,-3
E09000002,Barking and Dagenham,E01000045,Social rented: Rents from council or Local Authority,183,217,-34
E09000002,Barking and Dagenham,E01000046,Lives rent free,2,3,-1
E09000002,Barking and Dagenham,E01000046,Owned: Owns outright,88,111,-23
E09000002,Barking and Dagenham,E01000046,Owned: Owns with a mortgage or loan,191,206,-15
E09000002,Barking and Dagenham,E01000046,Private rented: Other private rented,19,8,11
E09000002,Barking and Dagenham,E01000046,Private rented: Private landlord or letting agency,112,82,30
E09000002,Barking and Dagenham,E01000046,Shared ownership: Shared ownership,8,14,-6
E09000002,Barking and Dagenham,E01000046,Social rented: Other social rented,53,39,14
E09000002,Barking and Dagenham,E01000046,Social rented: Rents from council or Local Authority,191,191,0
E09000002,Barking and Dagenham,E01000049,Lives rent free,3,5,-2
E09000002,Barking and Dagenham,E01000049,Owned: Owns outright,42,56,-14
E09000002,Barking and Dagenham,E01000049,Owned: Owns with a mortgage or loan,65,79,-14
E09000002,Barking and Dagenham,E01000049,Private rented: Other private rented,8,6,2
E09000002,Barking and Dagenham,E01000049,Private rented: Private landlord or letting agency,83,56,27
E09000002,Barking and Dagenham,E01000049,Shared ownership: Shared ownership,19,12,7
E09000002,Barking and Dagenham,E01000049,Social rented: Other social rented,4,8,-4
E09000002,Barking and Dagenham,E01000049,Social rented: Rents from council or Local Authority,351,421,-70
E09000002,Barking and Dagenham,E01000050,Lives rent free,15,10,5
E09000002,Barking and Dagenham,E01000050,Owned: Owns outright,106,100,6
E09000002,Barking and Dagenham,E01000050,Owned: Owns with a mortgage or loan,120,135,-15
E09000002,Barking and Dagenham,E01000050,Private rented: Other private rented,30,11,19
E09000002,Barking and Dagenham,E01000050,Private rented: Private landlord or letting agency,150,110,40
E09000002,Barking and Dagenham,E01000050,Shared ownership: Shared ownership,61,10,51
E09000002,Barking and Dagenham,E01000050,Social rented: Other social rented,17,16,1
E09000002,Barking and Dagenham,E01000050,Social rented: Rents from council or Local Authority,129,223,-94
E09000002,Barking and Dagenham,E01000051,Lives rent free,0,15,-15
E09000002,Barking and Dagenham,E01000051,Owned: Owns outright,8,15,-7
E09000002,Barking and Dagenham,E01000051,Owned: Owns with a mortgage or loan,26,58,-32
E09000002,Barking and Dagenham,E01000051,Private rented: Other private rented,7,6,1
E09000002,Barking and Dagenham,E01000051,Private rented: Private landlord or letting agency,56,55,1
