lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000020,8 rooms,0,11,-11
E09000002,Barking and Dagenham,E01000020,9 or more rooms,1,6,-5
E09000002,Barking and Dagenham,E01000021,1 room,8,5,3
E09000002,Barking and Dagenham,E01000021,2 rooms,92,27,65
E09000002,Barking and Dagenham,E01000021,3 rooms,164,106,58
E09000002,Barking and Dagenham,E01000021,4 rooms,196,160,36
E09000002,Barking and Dagenham,E01000021,5 rooms,112,173,-61
E09000002,Barking and Dagenham,E01000021,6 rooms,10,77,-67
E09000002,Barking and Dagenham,E01000021,7 rooms,3,34,-31
E09000002,Barking and Dagenham,E01000021,8 rooms,1,8,-7
E09000002,Barking and Dagenham,E01000021,9 or more rooms,1,3,-2
E09000002,Barking and Dagenham,E01000022,1 room,0,0,0
E09000002,Barking and Dagenham,E01000022,2 rooms,29,15,14
E09000002,Barking and Dagenham,E01000022,3 rooms,150,26,124
E09000002,Barking and Dagenham,E01000022,4 rooms,233,157,76
E09000002,Barking and Dagenham,E01000022,5 rooms,61,190,-129
E09000002,Barking and Dagenham,E01000022,6 rooms,4,58,-54
E09000002,Barking and Dagenham,E01000022,7 rooms,2,19,-17
E09000002,Barking and Dagenham,E01000022,8 rooms,0,8,-8
E09000002,Barking and Dagenham,E01000022,9 or more rooms,0,1,-1
E09000002,Barking and Dagenham,E01000024,1 room,0,1,-1
E09000002,Barking and Dagenham,E01000024,2 rooms,17,5,12
E09000002,Barking and Dagenham,E01000024,3 rooms,136,41,95
E09000002,Barking and Dagenham,E01000024,4 rooms,171,130,41
E09000002,Barking and Dagenham,E01000024,5 rooms,127,169,-42
E09000002,Barking and Dagenham,E01000024,6 rooms,5,91,-86
E09000002,Barking and Dagenham,E01000024,7 rooms,0,15,-15
E09000002,Barking and Dagenham,E01000024,8 rooms,0,4,-4
E09000002,Barking and Dagenham,E01000024,9 or more rooms,2,0,2
E09000002,Barking and Dagenham,E01000025,1 room,0,5,-5
E09000002,Barking and Dagenham,E01000025,2 rooms,78,19,59
E09000002,Barking and Dagenham,E01000025,3 rooms,288,65,223
E09000002,Barking and Dagenham,E01000025,4 rooms,270,257,13
E09000002,Barking and Dagenham,E01000025,5 rooms,53,196,-143
E09000002,Barking and Dagenham,E01000025,6 rooms,5,58,-53
E09000002,Barking and Dagenham,E01000025,7 rooms,2,10,-8
E09000002,Barking and Dagenham,E01000025,8 rooms,0,18,-18
E09000002,Barking and Dagenham,E01000025,9 or more rooms,0,1,-1
E09000002,Barking and Dagenham,E01000027,1 room,4,5,-1
E09000002,Barking and Dagenham,E01000027,2 rooms,64,9,55
E09000002,Barking and Dagenham,E01000027,3 rooms,170,45,125
E09000002,Barking and Dagenham,E01000027,4 rooms,332,172,160
E09000002,Barking and Dagenham,E01000027,5 rooms,71,223,-152
E09000002,Barking and Dagenham,E01000027,6 rooms,18,134,-116
E09000002,Barking and Dagenham,E01000027,7 rooms,3,30,-27
E09000002,Barking and Dagenham,E01000027,8 rooms,1,17,-16
E09000002,Barking and Dagenham,E01000027,9 or more rooms,0,6,-6
E09000002,Barking and Dagenham,E01000028,1 room,3,9,-6
E09000002,Barking and Dagenham,E01000028,2 rooms,124,17,107
E09000002,Barking and Dagenham,E01000028,3 rooms,206,137,69
E09000002,Barking and Dagenham,E01000028,4 rooms,221,188,33
E09000002,Barking and Dagenham,E01000028,5 rooms,49,164,-115
E09000002,Barking and Dagenham,E01000028,6 rooms,12,58,-46
E09000002,Barking and Dagenham,E01000028,7 rooms,3,19,-16
E09000002,Barking and Dagenham,E01000028,8 rooms,0,14,-14
E09000002,Barking and Dagenham,E01000028,9 or more rooms,1,6,-5
E09000002,Barking and Dagenham,E01000029,1 room,0,4,-4
E09000002,Barking and Dagenham,E01000029,2 rooms,50,15,35
E09000002,Barking and Dagenham,E01000029,3 rooms,203,75,128
E09000002,Barking and Dagenham,E01000029,4 rooms,207,184,23
E09000002,Barking and Dagenham,E01000029,5 rooms,200,238,-38
E09000002,Barking and Dagenham,E01000029,6 rooms,13,129,-116
E09000002,Barking and Dagenham,E01000029,7 rooms,4,29,-25
E09000002,Barking and Dagenham,E01000029,8 rooms,5,12,-7
E09000002,Barking and Dagenham,E01000029,9 or more rooms,0,4,-4
E09000002,Barking and Dagenham,E01000030,1 room,0,5,-5
E09000002,Barking and Dagenham,E01000030,2 rooms,133,25,108
E09000002,Barking and Dagenham,E01000030,3 rooms,452,111,341
E09000002,Barking and Dagenham,E01000030,4 rooms,232,328,-96
E09000002,Barking and Dagenham,E01000030,5 rooms,78,191,-113
E09000002,Barking and Dagenham,E01000030,6 rooms,8,85,-77
E09000002,Barking and Dagenham,E01000030,7 rooms,2,13,-11
E09000002,Barking and Dagenham,E01000030,8 rooms,0,7,-7
E09000002,Barking and Dagenham,E01000030,9 or more rooms,0,5,-5
E09000002,Barking and Dagenham,E01000031,1 room,17,2,15
E09000002,Barking and Dagenham,E01000031,2 rooms,38,27,11
E09000002,Barking and Dagenham,E01000031,3 rooms,65,45,20
E09000002,Barking and Dagenham,E01000031,4 rooms,88,77,11
E09000002,Barking and Dagenham,E01000031,5 rooms,342,176,166
E09000002,Barking and Dagenham,E01000031,6 rooms,28,177,-149
E09000002,Barking and Dagenham,E01000031,7 rooms,14,58,-44
E09000002,Barking and Dagenham,E01000031,8 rooms,2,25,-23
E09000002,Barking and Dagenham,E01000031,9 or more rooms,0,11,-11
E09000002,Barking and Dagenham,E01000032,1 room,5,5,0
E09000002,Barking and Dagenham,E01000032,2 rooms,87,9,78
E09000002,Barking and Dagenham,E01000032,3 rooms,181,65,116
E09000002,Barking and Dagenham,E01000032,4 rooms,259,128,131
E09000002,Barking and Dagenham,E01000032,5 rooms,159,218,-59
E09000002,Barking and Dagenham,E01000032,6 rooms,21,137,-116
E09000002,Barking and Dagenham,E01000032,7 rooms,9,45,-36
E09000002,Barking and Dagenham,E01000032,8 rooms,2,16,-14
E09000002,Barking and Dagenham,E01000032,9 or more rooms,0,8,-8
E09000002,Barking and Dagenham,E01000033,1 room,0,1,-1
E09000002,Barking and Dagenham,E01000033,2 rooms,68,8,60
E09000002,Barking and Dagenham,E01000033,3 rooms,202,67,135
E09000002,Barking and Dagenham,E01000033,4 rooms,167,193,-26
E09000002,Barking and Dagenham,E01000033,5 rooms,103,157,-54
E09000002,Barking and Dagenham,E01000033,6 rooms,8,85,-77
E09000002,Barking and Dagenham,E01000033,7 rooms,2,11,-9
E09000002,Barking and Dagenham,E01000033,8 rooms,1,6,-5
E09000002,Barking and Dagenham,E01000033,9 or more rooms,1,5,-4
E09000002,Barking and Dagenham,E01000034,1 room,0,0,0
E09000002,Barking and Dagenham,E01000034,2 rooms,47,7,40
E09000002,Barking and Dagenham,E01000034,3 rooms,133,53,80
E09000002,Barking and Dagenham,E01000034,4 rooms,142,131,11
E09000002,Barking and Dagenham,E01000034,5 rooms,141,155,-14
E09000002,Barking and Dagenham,E01000034,6 rooms,40,105,-65
E09000002,Barking and Dagenham,E01000034,7 rooms,8,47,-39
E09000002,Barking and Dagenham,E01000034,8 rooms,3,17,-14
E09000002,Barking and Dagenham,E01000034,9 or more rooms,3,2,1
E09000002,Barking and Dagenham,E01000035,1 room,1,2,-1
E09000002,Barking and Dagenham,E01000035,2 rooms,62,9,53
E09000002,Barking and Dagenham,E01000035,3 rooms,150,70,80
E09000002,Barking and Dagenham,E01000035,4 rooms,85,129,-44
E09000002,Barking and Dagenham,E01000035,5 rooms,279,165,114
E09000002,Barking and Dagenham,E01000035,6 rooms,16,139,-123
E09000002,Barking and Dagenham,E01000035,7 rooms,1,35,-34
E09000002,Barking and Dagenham,E01000035,8 rooms,0,7,-7
E09000002,Barking and Dagenham,E01000035,9 or more rooms,0,11,-11
E09000002,Barking and Dagenham,E01000036,1 room,0,2,-2
E09000002,Barking and Dagenham,E01000036,2 rooms,16,4,12
E09000002,Barking and Dagenham,E01000036,3 rooms,83,29,54
E09000002,Barking and Dagenham,E01000036,4 rooms,105,74,31
E09000002,Barking and Dagenham,E01000036,5 rooms,252,181,71
E09000002,Barking and Dagenham,E01000036,6 rooms,9,120,-111
E09000002,Barking and Dagenham,E01000036,7 rooms,3,35,-32
E09000002,Barking and Dagenham,E01000036,8 rooms,2,17,-15
E09000002,Barking and Dagenham,E01000036,9 or more rooms,1,7,-6
E09000002,Barking and Dagenham,E01000037,1 room,0,0,0
E09000002,Barking and Dagenham,E01000037,2 rooms,6,5,1
E09000002,Barking and Dagenham,E01000037,3 rooms,108,17,91
E09000002,Barking and Dagenham,E01000037,4 rooms,97,111,-14
E09000002,Barking and Dagenham,E01000037,5 rooms,343,185,158
E09000002,Barking and Dagenham,E01000037,6 rooms,18,164,-146
E09000002,Barking and Dagenham,E01000037,7 rooms,8,50,-42
E09000002,Barking and Dagenham,E01000037,8 rooms,3,39,-36
E09000002,Barking and Dagenham,E01000037,9 or more rooms,2,8,-6
E09000002,Barking and Dagenham,E01000038,1 room,0,1,-1
E09000002,Barking and Dagenham,E01000038,2 rooms,43,2,41
E09000002,Barking and Dagenham,E01000038,3 rooms,60,29,31
E09000002,Barking and Dagenham,E01000038,4 rooms,148,64,84
E09000002,Barking and Dagenham,E01000038,5 rooms,303,215,88
E09000002,Barking and Dagenham,E01000038,6 rooms,14,175,-161
E09000002,Barking and Dagenham,E01000038,7 rooms,2,55,-53
E09000002,Barking and Dagenham,E01000038,8 rooms,0,14,-14
E09000002,Barking and Dagenham,E01000038,9 or more rooms,0,8,-8
E09000002,Barking and Dagenham,E01000039,1 room,0,3,-3
E09000002,Barking and Dagenham,E01000039,2 rooms,43,11,32
E09000002,Barking and Dagenham,E01000039,3 rooms,166,42,124
E09000002,Barking and Dagenham,E01000039,4 rooms,130,157,-27
E09000002,Barking and Dagenham,E01000039,5 rooms,280,229,51
E09000002,Barking and Dagenham,E01000039,6 rooms,12,153,-141
E09000002,Barking and Dagenham,E01000039,7 rooms,7,39,-32
E09000002,Barking and Dagenham,E01000039,8 rooms,1,14,-13
E09000002,Barking and Dagenham,E01000039,9 or more rooms,0,11,-11
E09000002,Barking and Dagenham,E01000040,1 room,0,9,-9
E09000002,Barking and Dagenham,E01000040,2 rooms,118,28,90
E09000002,Barking and Dagenham,E01000040,3 rooms,304,108,196
E09000002,Barking and Dagenham,E01000040,4 rooms,179,244,-65
E09000002,Barking and Dagenham,E01000040,5 rooms,46,182,-136
E09000002,Barking and Dagenham,E01000040,6 rooms,3,53,-50
E09000002,Barking and Dagenham,E01000040,7 rooms,0,12,-12
E09000002,Barking and Dagenham,E01000040,8 rooms,4,3,1
E09000002,Barking and Dagenham,E01000040,9 or more rooms,0,1,-1
E09000002,Barking and Dagenham,E01000041,1 room,2,0,2
E09000002,Barking and Dagenham,E01000041,2 rooms,16,12,4
