lad22cd,lad22nm,category,count_21
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: Zimbabwe,22
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: Other South and Eastern Africa,131
E09000020,Kensington and Chelsea,Middle East and Asia: Middle East: Iran,207
E09000020,Kensington and Chelsea,Middle East and Asia: Middle East: Iraq,56
E09000020,Kensington and Chelsea,Middle East and Asia: Middle East: Other Middle East,832
E09000020,Kensington and Chelsea,Middle East and Asia: Eastern Asia: China,1417
E09000020,Kensington and Chelsea,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),227
E09000020,Kensington and Chelsea,Middle East and Asia: Eastern Asia: Japan,782
E09000020,Kensington and Chelsea,Middle East and Asia: Eastern Asia: Other Eastern Asia,292
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Afghanistan,17
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Bangladesh,67
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: India,704
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Pakistan,202
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Sri Lanka,64
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Other Southern Asia,35
E09000020,Kensington and Chelsea,Middle East and Asia: South-East Asia: Malaysia,463
E09000020,Kensington and Chelsea,Middle East and Asia: South-East Asia: Philippines,760
E09000020,Kensington and Chelsea,Middle East and Asia: South-East Asia: Singapore,258
E09000020,Kensington and Chelsea,Middle East and Asia: South-East Asia: Other South-East Asia,375
E09000020,Kensington and Chelsea,Middle East and Asia: Central Asia,112
E09000020,Kensington and Chelsea,The Americas and the Caribbean: North America: Canada,837
E09000020,Kensington and Chelsea,The Americas and the Caribbean: North America: United States,3869
E09000020,Kensington and Chelsea,The Americas and the Caribbean: Central America,144
E09000020,Kensington and Chelsea,The Americas and the Caribbean: South America,1102
E09000020,Kensington and Chelsea,The Americas and the Caribbean: The Caribbean: Jamaica,53
E09000020,Kensington and Chelsea,The Americas and the Caribbean: The Caribbean: Other Caribbean,158
E09000020,Kensington and Chelsea,Antarctica and Oceania: Australasia: Australia,1108
E09000020,Kensington and Chelsea,Antarctica and Oceania: Australasia: New Zealand,196
E09000020,Kensington and Chelsea,Antarctica and Oceania: Other Antarctica and Oceania,3
E09000020,Kensington and Chelsea,British Overseas Territories,0
E09000020,Kensington and Chelsea,No passport held,3908
E09000021,Kingston upon Thames,Europe: United Kingdom,127424
E09000021,Kingston upon Thames,Europe: Ireland,2000
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: France,1166
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Germany,1563
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Italy,2073
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Portugal,1282
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Spain,1098
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Lithuania,630
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Poland,2372
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Romania,1190
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Other EU countries,5366
E09000021,Kingston upon Thames,Europe: Other Europe: Rest of Europe: Turkey,524
E09000021,Kingston upon Thames,Europe: Other Europe: Rest of Europe: Other Europe,1083
E09000021,Kingston upon Thames,Africa: North Africa,322
E09000021,Kingston upon Thames,Africa: Central and Western Africa: Ghana,74
E09000021,Kingston upon Thames,Africa: Central and Western Africa: Nigeria,146
E09000021,Kingston upon Thames,Africa: Central and Western Africa: Other Central and Western Africa,68
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: Kenya,42
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: Somalia,1
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: South Africa,478
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: Zimbabwe,84
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: Other South and Eastern Africa,175
E09000021,Kingston upon Thames,Middle East and Asia: Middle East: Iran,215
E09000021,Kingston upon Thames,Middle East and Asia: Middle East: Iraq,200
E09000021,Kingston upon Thames,Middle East and Asia: Middle East: Other Middle East,246
E09000021,Kingston upon Thames,Middle East and Asia: Eastern Asia: China,842
E09000021,Kingston upon Thames,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),283
E09000021,Kingston upon Thames,Middle East and Asia: Eastern Asia: Japan,365
E09000021,Kingston upon Thames,Middle East and Asia: Eastern Asia: Other Eastern Asia,1459
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Afghanistan,59
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Bangladesh,89
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: India,1303
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Pakistan,457
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Sri Lanka,529
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Other Southern Asia,82
E09000021,Kingston upon Thames,Middle East and Asia: South-East Asia: Malaysia,199
E09000021,Kingston upon Thames,Middle East and Asia: South-East Asia: Philippines,700
E09000021,Kingston upon Thames,Middle East and Asia: South-East Asia: Singapore,63
E09000021,Kingston upon Thames,Middle East and Asia: South-East Asia: Other South-East Asia,169
E09000021,Kingston upon Thames,Middle East and Asia: Central Asia,51
E09000021,Kingston upon Thames,The Americas and the Caribbean: North America: Canada,224
E09000021,Kingston upon Thames,The Americas and the Caribbean: North America: United States,623
