lad22cd,lad22nm,category,count_21
E09000018,Hounslow,Arrived 1991 to 2000,16733
E09000018,Hounslow,Arrived 2001 to 2010,38829
E09000018,Hounslow,Arrived 2011 to 2013,12554
E09000018,Hounslow,Arrived 2014 to 2016,18170
E09000018,Hounslow,Arrived 2017 to 2019,22289
E09000018,Hounslow,Arrived 2020 to 2021,8634
E09000019,Islington,Born in the UK,130213
E09000019,Islington,Arrived before 1951,289
E09000019,Islington,Arrived 1951 to 1960,1745
E09000019,Islington,Arrived 1961 to 1970,3352
E09000019,Islington,Arrived 1971 to 1980,3523
E09000019,Islington,Arrived 1981 to 1990,6017
E09000019,Islington,Arrived 1991 to 2000,13209
E09000019,Islington,Arrived 2001 to 2010,17474
E09000019,Islington,Arrived 2011 to 2013,6883
E09000019,Islington,Arrived 2014 to 2016,10789
E09000019,Islington,Arrived 2017 to 2019,15182
E09000019,Islington,Arrived 2020 to 2021,7913
E09000020,Kensington and Chelsea,Born in the UK,66063
E09000020,Kensington and Chelsea,Arrived before 1951,458
E09000020,Kensington and Chelsea,Arrived 1951 to 1960,1102
E09000020,Kensington and Chelsea,Arrived 1961 to 1970,2713
E09000020,Kensington and Chelsea,Arrived 1971 to 1980,4380
E09000020,Kensington and Chelsea,Arrived 1981 to 1990,5954
E09000020,Kensington and Chelsea,Arrived 1991 to 2000,11646
E09000020,Kensington and Chelsea,Arrived 2001 to 2010,14554
E09000020,Kensington and Chelsea,Arrived 2011 to 2013,6374
E09000020,Kensington and Chelsea,Arrived 2014 to 2016,8938
E09000020,Kensington and Chelsea,Arrived 2017 to 2019,13533
E09000020,Kensington and Chelsea,Arrived 2020 to 2021,7660
E09000021,Kingston upon Thames,Born in the UK,111412
E09000021,Kingston upon Thames,Arrived before 1951,291
E09000021,Kingston upon Thames,Arrived 1951 to 1960,882
E09000021,Kingston upon Thames,Arrived 1961 to 1970,2475
E09000021,Kingston upon Thames,Arrived 1971 to 1980,3205
E09000021,Kingston upon Thames,Arrived 1981 to 1990,3725
E09000021,Kingston upon Thames,Arrived 1991 to 2000,7640
E09000021,Kingston upon Thames,Arrived 2001 to 2010,16123
E09000021,Kingston upon Thames,Arrived 2011 to 2013,4728
E09000021,Kingston upon Thames,Arrived 2014 to 2016,6605
E09000021,Kingston upon Thames,Arrived 2017 to 2019,7458
E09000021,Kingston upon Thames,Arrived 2020 to 2021,3519
E09000022,Lambeth,Born in the UK,195091
E09000022,Lambeth,Arrived before 1951,360
E09000022,Lambeth,Arrived 1951 to 1960,2550
E09000022,Lambeth,Arrived 1961 to 1970,6389
E09000022,Lambeth,Arrived 1971 to 1980,5497
E09000022,Lambeth,Arrived 1981 to 1990,9657
E09000022,Lambeth,Arrived 1991 to 2000,20731
E09000022,Lambeth,Arrived 2001 to 2010,28593
E09000022,Lambeth,Arrived 2011 to 2013,10226
E09000022,Lambeth,Arrived 2014 to 2016,13959
E09000022,Lambeth,Arrived 2017 to 2019,16938
E09000022,Lambeth,Arrived 2020 to 2021,7663
E09000023,Lewisham,Born in the UK,193483
E09000023,Lewisham,Arrived before 1951,284
E09000023,Lewisham,Arrived 1951 to 1960,2381
E09000023,Lewisham,Arrived 1961 to 1970,5815
E09000023,Lewisham,Arrived 1971 to 1980,4525
E09000023,Lewisham,Arrived 1981 to 1990,7271
E09000023,Lewisham,Arrived 1991 to 2000,16951
E09000023,Lewisham,Arrived 2001 to 2010,30057
E09000023,Lewisham,Arrived 2011 to 2013,10017
E09000023,Lewisham,Arrived 2014 to 2016,12477
E09000023,Lewisham,Arrived 2017 to 2019,12337
E09000023,Lewisham,Arrived 2020 to 2021,4955
E09000024,Merton,Born in the UK,127245
E09000024,Merton,Arrived before 1951,374
E09000024,Merton,Arrived 1951 to 1960,1491
E09000024,Merton,Arrived 1961 to 1970,4364
E09000024,Merton,Arrived 1971 to 1980,4639
E09000024,Merton,Arrived 1981 to 1990,5682
E09000024,Merton,Arrived 1991 to 2000,11786
E09000024,Merton,Arrived 2001 to 2010,25492
E09000024,Merton,Arrived 2011 to 2013,8165
E09000024,Merton,Arrived 2014 to 2016,10653
E09000024,Merton,Arrived 2017 to 2019,11239
E09000024,Merton,Arrived 2020 to 2021,4058
E09000025,Newham,Born in the UK,162447
E09000025,Newham,Arrived before 1951,110
E09000025,Newham,Arrived 1951 to 1960,1313
E09000025,Newham,Arrived 1961 to 1970,5844
E09000025,Newham,Arrived 1971 to 1980,8712
E09000025,Newham,Arrived 1981 to 1990,12632
E09000025,Newham,Arrived 1991 to 2000,23467
E09000025,Newham,Arrived 2001 to 2010,47701
E09000025,Newham,Arrived 2011 to 2013,17344
E09000025,Newham,Arrived 2014 to 2016,26804
E09000025,Newham,Arrived 2017 to 2019,30580
E09000025,Newham,Arrived 2020 to 2021,14082
E09000026,Redbridge,Born in the UK,174963
E09000026,Redbridge,Arrived before 1951,263
E09000026,Redbridge,Arrived 1951 to 1960,1848
E09000026,Redbridge,Arrived 1961 to 1970,8982
E09000026,Redbridge,Arrived 1971 to 1980,11529
E09000026,Redbridge,Arrived 1981 to 1990,10481
E09000026,Redbridge,Arrived 1991 to 2000,16119
E09000026,Redbridge,Arrived 2001 to 2010,33398
E09000026,Redbridge,Arrived 2011 to 2013,11143
E09000026,Redbridge,Arrived 2014 to 2016,16038
E09000026,Redbridge,Arrived 2017 to 2019,18288
E09000026,Redbridge,Arrived 2020 to 2021,7210
E09000027,Richmond upon Thames,Born in the UK,139053
E09000027,Richmond upon Thames,Arrived before 1951,549
E09000027,Richmond upon Thames,Arrived 1951 to 1960,1213
E09000027,Richmond upon Thames,Arrived 1961 to 1970,2828
E09000027,Richmond upon Thames,Arrived 1971 to 1980,3408
E09000027,Richmond upon Thames,Arrived 1981 to 1990,3832
E09000027,Richmond upon Thames,Arrived 1991 to 2000,7812
E09000027,Richmond upon Thames,Arrived 2001 to 2010,13650
E09000027,Richmond upon Thames,Arrived 2011 to 2013,4753
E09000027,Richmond upon Thames,Arrived 2014 to 2016,6718
E09000027,Richmond upon Thames,Arrived 2017 to 2019,8043
E09000027,Richmond upon Thames,Arrived 2020 to 2021,3419
E09000028,Southwark,Born in the UK,182392
E09000028,Southwark,Arrived before 1951,225
E09000028,Southwark,Arrived 1951 to 1960,1894
E09000028,Southwark,Arrived 1961 to 1970,4168
E09000028,Southwark,Arrived 1971 to 1980,4488
E09000028,Southwark,Arrived 1981 to 1990,10183
E09000028,Southwark,Arrived 1991 to 2000,19745
E09000028,Southwark,Arrived 2001 to 2010,30383
E09000028,Southwark,Arrived 2011 to 2013,10764
E09000028,Southwark,Arrived 2014 to 2016,15183
E09000028,Southwark,Arrived 2017 to 2019,18647
E09000028,Southwark,Arrived 2020 to 2021,9565
E09000029,Sutton,Born in the UK,151447
E09000029,Sutton,Arrived before 1951,320
E09000029,Sutton,Arrived 1951 to 1960,1165
E09000029,Sutton,Arrived 1961 to 1970,2880
E09000029,Sutton,Arrived 1971 to 1980,3162
E09000029,Sutton,Arrived 1981 to 1990,3734
E09000029,Sutton,Arrived 1991 to 2000,7816
E09000029,Sutton,Arrived 2001 to 2010,19975
E09000029,Sutton,Arrived 2011 to 2013,5389
E09000029,Sutton,Arrived 2014 to 2016,5952
E09000029,Sutton,Arrived 2017 to 2019,5646
E09000029,Sutton,Arrived 2020 to 2021,2156
E09000030,Tower Hamlets,Born in the UK,165081
E09000030,Tower Hamlets,Arrived before 1951,122
E09000030,Tower Hamlets,Arrived 1951 to 1960,885
E09000030,Tower Hamlets,Arrived 1961 to 1970,2423
E09000030,Tower Hamlets,Arrived 1971 to 1980,5644
E09000030,Tower Hamlets,Arrived 1981 to 1990,13544
E09000030,Tower Hamlets,Arrived 1991 to 2000,16220
E09000030,Tower Hamlets,Arrived 2001 to 2010,30475
E09000030,Tower Hamlets,Arrived 2011 to 2013,12987
E09000030,Tower Hamlets,Arrived 2014 to 2016,19940
E09000030,Tower Hamlets,Arrived 2017 to 2019,27784
E09000030,Tower Hamlets,Arrived 2020 to 2021,15201
E09000031,Waltham Forest,Born in the UK,171070
E09000031,Waltham Forest,Arrived before 1951,212
E09000031,Waltham Forest,Arrived 1951 to 1960,1952
E09000031,Waltham Forest,Arrived 1961 to 1970,6206
E09000031,Waltham Forest,Arrived 1971 to 1980,5603
E09000031,Waltham Forest,Arrived 1981 to 1990,6994
E09000031,Waltham Forest,Arrived 1991 to 2000,15600
E09000031,Waltham Forest,Arrived 2001 to 2010,29230
E09000031,Waltham Forest,Arrived 2011 to 2013,9966
E09000031,Waltham Forest,Arrived 2014 to 2016,14110
E09000031,Waltham Forest,Arrived 2017 to 2019,12938
