lad22cd,lad22nm,category,count_21
E09000008,Croydon,Aged 11 years,5166
E09000008,Croydon,Aged 12 years,5029
E09000008,Croydon,Aged 13 years,5210
E09000008,Croydon,Aged 14 years,4939
E09000008,Croydon,Aged 15 years,4732
E09000008,Croydon,Aged 16 years,5009
E09000008,Croydon,Aged 17 years,4911
E09000008,Croydon,Aged 18 years,4109
E09000008,Croydon,Aged 19 years,3583
E09000008,Croydon,Aged 20 years,3425
E09000008,Croydon,Aged 21 years,3923
E09000008,Croydon,Aged 22 years,4405
E09000008,Croydon,Aged 23 years,4785
E09000008,Croydon,Aged 24 years,5082
E09000008,Croydon,Aged 25 years,5168
E09000008,Croydon,Aged 26 years,5285
E09000008,Croydon,Aged 27 years,5486
E09000008,Croydon,Aged 28 years,5585
E09000008,Croydon,Aged 29 years,6006
E09000008,Croydon,Aged 30 years,6291
E09000008,Croydon,Aged 31 years,6194
E09000008,Croydon,Aged 32 years,6457
E09000008,Croydon,Aged 33 years,6323
E09000008,Croydon,Aged 34 years,6345
E09000008,Croydon,Aged 35 years,6412
E09000008,Croydon,Aged 36 years,6086
E09000008,Croydon,Aged 37 years,6263
E09000008,Croydon,Aged 38 years,6153
E09000008,Croydon,Aged 39 years,6238
E09000008,Croydon,Aged 40 years,6136
E09000008,Croydon,Aged 41 years,5970
E09000008,Croydon,Aged 42 years,5761
E09000008,Croydon,Aged 43 years,5325
E09000008,Croydon,Aged 44 years,5430
E09000008,Croydon,Aged 45 years,5431
E09000008,Croydon,Aged 46 years,5361
E09000008,Croydon,Aged 47 years,4836
E09000008,Croydon,Aged 48 years,5090
E09000008,Croydon,Aged 49 years,5243
E09000008,Croydon,Aged 50 years,5381
E09000008,Croydon,Aged 51 years,5271
E09000008,Croydon,Aged 52 years,5433
E09000008,Croydon,Aged 53 years,5466
E09000008,Croydon,Aged 54 years,5562
E09000008,Croydon,Aged 55 years,5396
E09000008,Croydon,Aged 56 years,5304
E09000008,Croydon,Aged 57 years,5344
E09000008,Croydon,Aged 58 years,5055
E09000008,Croydon,Aged 59 years,4675
E09000008,Croydon,Aged 60 years,4555
E09000008,Croydon,Aged 61 years,4259
E09000008,Croydon,Aged 62 years,4072
E09000008,Croydon,Aged 63 years,3817
E09000008,Croydon,Aged 64 years,3628
E09000008,Croydon,Aged 65 years,3327
E09000008,Croydon,Aged 66 years,3216
E09000008,Croydon,Aged 67 years,3076
E09000008,Croydon,Aged 68 years,2822
E09000008,Croydon,Aged 69 years,2811
E09000008,Croydon,Aged 70 years,2769
E09000008,Croydon,Aged 71 years,2688
E09000008,Croydon,Aged 72 years,2634
E09000008,Croydon,Aged 73 years,2870
E09000008,Croydon,Aged 74 years,2809
E09000008,Croydon,Aged 75 years,2187
E09000008,Croydon,Aged 76 years,2126
E09000008,Croydon,Aged 77 years,1984
E09000008,Croydon,Aged 78 years,1888
E09000008,Croydon,Aged 79 years,1553
E09000008,Croydon,Aged 80 years,1529
E09000008,Croydon,Aged 81 years,1534
E09000008,Croydon,Aged 82 years,1471
E09000008,Croydon,Aged 83 years,1401
E09000008,Croydon,Aged 84 years,1271
E09000008,Croydon,Aged 85 years,1165
E09000008,Croydon,Aged 86 years,975
E09000008,Croydon,Aged 87 years,929
E09000008,Croydon,Aged 88 years,768
E09000008,Croydon,Aged 89 years,714
E09000008,Croydon,Aged 90 years,562
E09000008,Croydon,Aged 91 years,483
E09000008,Croydon,Aged 92 years,386
E09000008,Croydon,Aged 93 years,306
E09000008,Croydon,Aged 94 years,246
E09000008,Croydon,Aged 95 years,188
E09000008,Croydon,Aged 96 years,115
E09000008,Croydon,Aged 97 years,94
E09000008,Croydon,Aged 98 years,61
E09000008,Croydon,Aged 99 years,38
E09000008,Croydon,Aged 100 years and over,76
E09000009,Ealing,Aged under 1 year,4146
E09000009,Ealing,Aged 1 year,4380
E09000009,Ealing,Aged 2 years,4235
E09000009,Ealing,Aged 3 years,4353
E09000009,Ealing,Aged 4 years,4401
E09000009,Ealing,Aged 5 years,4220
E09000009,Ealing,Aged 6 years,4337
E09000009,Ealing,Aged 7 years,4392
E09000009,Ealing,Aged 8 years,4590
E09000009,Ealing,Aged 9 years,4706
E09000009,Ealing,Aged 10 years,4696
E09000009,Ealing,Aged 11 years,4778
E09000009,Ealing,Aged 12 years,4752
E09000009,Ealing,Aged 13 years,4797
E09000009,Ealing,Aged 14 years,4625
E09000009,Ealing,Aged 15 years,4336
E09000009,Ealing,Aged 16 years,4461
E09000009,Ealing,Aged 17 years,4251
E09000009,Ealing,Aged 18 years,4509
E09000009,Ealing,Aged 19 years,4242
E09000009,Ealing,Aged 20 years,3792
E09000009,Ealing,Aged 21 years,4056
E09000009,Ealing,Aged 22 years,4606
E09000009,Ealing,Aged 23 years,4967
E09000009,Ealing,Aged 24 years,5205
E09000009,Ealing,Aged 25 years,5407
E09000009,Ealing,Aged 26 years,5679
E09000009,Ealing,Aged 27 years,6084
E09000009,Ealing,Aged 28 years,5861
E09000009,Ealing,Aged 29 years,5868
E09000009,Ealing,Aged 30 years,6072
E09000009,Ealing,Aged 31 years,6175
E09000009,Ealing,Aged 32 years,6113
E09000009,Ealing,Aged 33 years,6395
E09000009,Ealing,Aged 34 years,6024
E09000009,Ealing,Aged 35 years,6298
E09000009,Ealing,Aged 36 years,6195
E09000009,Ealing,Aged 37 years,6169
E09000009,Ealing,Aged 38 years,6067
E09000009,Ealing,Aged 39 years,6041
E09000009,Ealing,Aged 40 years,6471
E09000009,Ealing,Aged 41 years,6212
E09000009,Ealing,Aged 42 years,5863
E09000009,Ealing,Aged 43 years,5457
E09000009,Ealing,Aged 44 years,5661
E09000009,Ealing,Aged 45 years,5547
E09000009,Ealing,Aged 46 years,5435
E09000009,Ealing,Aged 47 years,5243
E09000009,Ealing,Aged 48 years,5203
E09000009,Ealing,Aged 49 years,4957
E09000009,Ealing,Aged 50 years,5100
E09000009,Ealing,Aged 51 years,5179
E09000009,Ealing,Aged 52 years,4930
E09000009,Ealing,Aged 53 years,4984
E09000009,Ealing,Aged 54 years,4555
E09000009,Ealing,Aged 55 years,4754
E09000009,Ealing,Aged 56 years,4615
E09000009,Ealing,Aged 57 years,4244
E09000009,Ealing,Aged 58 years,4245
E09000009,Ealing,Aged 59 years,4075
E09000009,Ealing,Aged 60 years,3819
E09000009,Ealing,Aged 61 years,3724
E09000009,Ealing,Aged 62 years,3583
E09000009,Ealing,Aged 63 years,3301
E09000009,Ealing,Aged 64 years,3218
E09000009,Ealing,Aged 65 years,2960
E09000009,Ealing,Aged 66 years,2889
E09000009,Ealing,Aged 67 years,2685
E09000009,Ealing,Aged 68 years,2541
E09000009,Ealing,Aged 69 years,2511
E09000009,Ealing,Aged 70 years,2314
E09000009,Ealing,Aged 71 years,2326
E09000009,Ealing,Aged 72 years,2329
E09000009,Ealing,Aged 73 years,2245
E09000009,Ealing,Aged 74 years,2182
E09000009,Ealing,Aged 75 years,1691
E09000009,Ealing,Aged 76 years,1756
E09000009,Ealing,Aged 77 years,1581
E09000009,Ealing,Aged 78 years,1523
E09000009,Ealing,Aged 79 years,1416
E09000009,Ealing,Aged 80 years,1316
E09000009,Ealing,Aged 81 years,1302
E09000009,Ealing,Aged 82 years,1225
E09000009,Ealing,Aged 83 years,1137
E09000009,Ealing,Aged 84 years,1018
E09000009,Ealing,Aged 85 years,972
E09000009,Ealing,Aged 86 years,761
E09000009,Ealing,Aged 87 years,706
E09000009,Ealing,Aged 88 years,605
E09000009,Ealing,Aged 89 years,531
E09000009,Ealing,Aged 90 years,479
E09000009,Ealing,Aged 91 years,386
E09000009,Ealing,Aged 92 years,250
