lad22cd,lad22nm,lsoa21cd,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language"
E09000018,Hounslow,E01002647,407,128,46,172
E09000018,Hounslow,E01002649,364,92,29,207
E09000018,Hounslow,E01002650,369,140,73,210
E09000018,Hounslow,E01002651,238,113,28,171
E09000018,Hounslow,E01002652,246,128,26,116
E09000018,Hounslow,E01002653,289,136,24,93
E09000018,Hounslow,E01002654,438,79,21,108
E09000018,Hounslow,E01002655,405,98,19,100
E09000018,Hounslow,E01002656,383,54,6,36
E09000018,Hounslow,E01002657,474,80,14,82
E09000018,Hounslow,E01002658,417,36,7,41
E09000018,Hounslow,E01002659,361,64,18,61
E09000018,Hounslow,E01002660,204,137,16,165
E09000018,Hounslow,E01002661,153,160,18,187
E09000018,Hounslow,E01002662,270,155,17,185
E09000018,Hounslow,E01002663,482,154,29,215
E09000018,Hounslow,E01002665,245,95,36,148
E09000018,Hounslow,E01002666,156,113,24,114
E09000018,Hounslow,E01002667,521,61,17,52
E09000018,Hounslow,E01002668,689,77,26,91
E09000018,Hounslow,E01002669,531,74,24,82
E09000018,Hounslow,E01002670,555,69,19,65
E09000018,Hounslow,E01002671,542,48,6,40
E09000018,Hounslow,E01002672,468,74,27,114
E09000018,Hounslow,E01002673,364,83,47,127
E09000018,Hounslow,E01002674,431,86,18,133
E09000018,Hounslow,E01002675,745,135,27,121
E09000018,Hounslow,E01002676,321,141,13,84
E09000018,Hounslow,E01002677,353,47,14,87
E09000018,Hounslow,E01002678,425,125,19,100
E09000018,Hounslow,E01002679,416,89,22,116
E09000018,Hounslow,E01002680,495,106,15,112
E09000018,Hounslow,E01002681,511,89,30,111
E09000018,Hounslow,E01002682,692,89,24,122
E09000018,Hounslow,E01002686,524,60,17,80
E09000018,Hounslow,E01002687,513,65,7,90
E09000018,Hounslow,E01002689,669,47,14,66
E09000018,Hounslow,E01002690,481,72,9,50
E09000018,Hounslow,E01002691,372,97,10,112
E09000018,Hounslow,E01002692,670,79,16,146
E09000018,Hounslow,E01002693,656,76,9,100
E09000019,Islington,E01002694,477,73,42,77
E09000019,Islington,E01002695,590,68,8,129
E09000019,Islington,E01002696,717,72,9,97
E09000019,Islington,E01002697,482,85,28,114
E09000019,Islington,E01002698,877,66,9,104
E09000019,Islington,E01002699,566,39,3,30
E09000019,Islington,E01002700,648,71,4,54
E09000019,Islington,E01002701,539,60,24,95
E09000019,Islington,E01002702,588,98,28,156
E09000019,Islington,E01002703,558,73,27,116
E09000019,Islington,E01002704,793,78,22,142
E09000019,Islington,E01002706,700,83,23,119
E09000019,Islington,E01002707,628,84,10,179
E09000019,Islington,E01002708,633,92,22,170
E09000019,Islington,E01002709,531,93,21,106
E09000019,Islington,E01002710,506,79,25,69
E09000019,Islington,E01002711,684,111,10,158
E09000019,Islington,E01002712,401,57,11,66
E09000019,Islington,E01002713,657,49,23,91
E09000019,Islington,E01002714,598,78,7,88
E09000019,Islington,E01002715,446,70,33,133
E09000019,Islington,E01002716,834,105,36,104
E09000019,Islington,E01002717,484,45,13,48
E09000019,Islington,E01002718,640,77,2,80
E09000019,Islington,E01002719,635,51,10,41
E09000019,Islington,E01002720,730,104,38,121
E09000019,Islington,E01002721,709,60,6,64
E09000019,Islington,E01002722,546,52,10,60
E09000019,Islington,E01002723,585,69,17,110
E09000019,Islington,E01002724,792,80,8,145
E09000019,Islington,E01002725,422,52,20,78
E09000019,Islington,E01002726,619,89,14,103
E09000019,Islington,E01002727,703,64,8,96
E09000019,Islington,E01002728,382,35,11,81
E09000019,Islington,E01002729,568,70,9,55
E09000019,Islington,E01002730,552,102,16,142
E09000019,Islington,E01002732,555,109,26,131
E09000019,Islington,E01002733,601,111,10,90
E09000019,Islington,E01002734,387,93,56,160
E09000019,Islington,E01002735,547,78,16,136
E09000019,Islington,E01002736,375,78,39,103
E09000019,Islington,E01002737,507,83,49,149
E09000019,Islington,E01002738,669,81,10,79
E09000019,Islington,E01002739,657,84,7,68
E09000019,Islington,E01002740,664,74,5,63
E09000019,Islington,E01002741,469,63,30,94
E09000019,Islington,E01002742,551,74,5,45
E09000019,Islington,E01002743,546,75,29,76
E09000019,Islington,E01002744,606,45,8,63
E09000019,Islington,E01002745,559,63,11,48
E09000019,Islington,E01002747,522,69,8,76
E09000019,Islington,E01002748,467,83,16,101
E09000019,Islington,E01002749,403,54,9,68
E09000019,Islington,E01002751,577,82,37,184
E09000019,Islington,E01002752,509,70,19,53
E09000019,Islington,E01002753,473,57,23,73
E09000019,Islington,E01002754,478,56,11,69
E09000019,Islington,E01002755,496,55,20,64
E09000019,Islington,E01002756,491,70,7,42
E09000019,Islington,E01002757,477,50,15,48
E09000019,Islington,E01002758,425,45,23,88
E09000019,Islington,E01002759,557,48,6,48
E09000019,Islington,E01002760,440,85,21,80
E09000019,Islington,E01002762,667,104,10,108
E09000019,Islington,E01002763,432,70,13,88
E09000019,Islington,E01002764,589,96,20,91
E09000019,Islington,E01002765,670,116,29,165
E09000019,Islington,E01002766,547,87,26,151
E09000019,Islington,E01002767,699,109,30,144
E09000019,Islington,E01002768,702,64,8,77
E09000019,Islington,E01002769,641,106,4,96
E09000019,Islington,E01002770,555,62,11,90
E09000019,Islington,E01002771,592,72,23,96
E09000019,Islington,E01002772,672,80,16,103
E09000019,Islington,E01002773,416,58,14,84
E09000019,Islington,E01002774,778,93,30,104
E09000019,Islington,E01002775,542,73,7,61
E09000019,Islington,E01002776,634,58,23,59
E09000019,Islington,E01002777,682,64,11,76
E09000019,Islington,E01002778,522,79,34,108
E09000019,Islington,E01002779,647,77,19,77
E09000019,Islington,E01002780,615,76,14,58
E09000019,Islington,E01002781,448,72,12,66
E09000019,Islington,E01002782,396,69,40,111
E09000019,Islington,E01002783,560,59,15,84
E09000019,Islington,E01002784,535,76,29,92
E09000019,Islington,E01002785,649,96,15,80
E09000019,Islington,E01002786,615,76,32,105
E09000019,Islington,E01002787,401,77,15,85
E09000019,Islington,E01002788,742,90,5,79
E09000019,Islington,E01002789,667,85,7,51
E09000019,Islington,E01002790,571,53,13,69
E09000019,Islington,E01002791,623,58,10,71
E09000019,Islington,E01002792,730,80,7,60
E09000019,Islington,E01002793,754,78,22,103
E09000019,Islington,E01002794,682,75,10,95
E09000019,Islington,E01002795,644,111,15,93
E09000019,Islington,E01002796,390,43,4,59
E09000019,Islington,E01002797,708,83,17,64
E09000019,Islington,E01002798,778,80,9,55
E09000019,Islington,E01002799,661,87,28,104
E09000019,Islington,E01002800,318,48,15,54
E09000019,Islington,E01002801,658,62,7,79
E09000019,Islington,E01002802,579,60,4,63
E09000019,Islington,E01002804,671,83,27,101
E09000019,Islington,E01002805,581,68,15,94
E09000019,Islington,E01002806,567,70,9,75
E09000019,Islington,E01002807,596,80,18,130
E09000019,Islington,E01002808,626,100,17,114
E09000019,Islington,E01002809,516,83,10,91
E09000019,Islington,E01002810,561,73,16,98
E09000019,Islington,E01002811,530,63,23,78
E09000020,Kensington and Chelsea,E01002812,484,119,13,279
E09000020,Kensington and Chelsea,E01002813,556,101,9,169
E09000020,Kensington and Chelsea,E01002814,467,137,35,266
E09000020,Kensington and Chelsea,E01002815,420,89,21,225
E09000020,Kensington and Chelsea,E01002816,416,75,7,195
E09000020,Kensington and Chelsea,E01002817,470,107,16,116
E09000020,Kensington and Chelsea,E01002818,706,101,14,349
E09000020,Kensington and Chelsea,E01002819,515,98,7,233
E09000020,Kensington and Chelsea,E01002821,378,82,11,221
E09000020,Kensington and Chelsea,E01002823,474,88,17,122
E09000020,Kensington and Chelsea,E01002824,459,88,12,125
E09000020,Kensington and Chelsea,E01002825,543,119,13,152
E09000020,Kensington and Chelsea,E01002826,542,80,13,163
E09000020,Kensington and Chelsea,E01002827,648,101,6,148
E09000020,Kensington and Chelsea,E01002828,516,55,10,129
E09000020,Kensington and Chelsea,E01002829,699,110,12,137
E09000020,Kensington and Chelsea,E01002830,660,99,22,136
E09000020,Kensington and Chelsea,E01002831,659,98,22,182
E09000020,Kensington and Chelsea,E01002832,540,78,13,109
E09000020,Kensington and Chelsea,E01002833,583,87,9,114
E09000020,Kensington and Chelsea,E01002834,401,82,16,219
E09000020,Kensington and Chelsea,E01002835,484,95,16,189
E09000020,Kensington and Chelsea,E01002836,475,76,15,229
E09000020,Kensington and Chelsea,E01002837,427,72,16,202
E09000020,Kensington and Chelsea,E01002839,578,69,10,321
E09000020,Kensington and Chelsea,E01002840,482,81,24,104
E09000020,Kensington and Chelsea,E01002841,543,56,10,103
E09000020,Kensington and Chelsea,E01002842,269,92,30,123
E09000020,Kensington and Chelsea,E01002843,426,65,29,90
E09000020,Kensington and Chelsea,E01002844,542,75,8,120
E09000020,Kensington and Chelsea,E01002845,497,82,8,151
E09000020,Kensington and Chelsea,E01002846,438,87,13,243
E09000020,Kensington and Chelsea,E01002847,493,112,18,249
E09000020,Kensington and Chelsea,E01002848,515,101,17,261
E09000020,Kensington and Chelsea,E01002849,445,86,16,240
E09000020,Kensington and Chelsea,E01002850,394,89,4,195
E09000020,Kensington and Chelsea,E01002851,517,113,18,270
E09000020,Kensington and Chelsea,E01002852,579,140,61,186
E09000020,Kensington and Chelsea,E01002853,295,74,22,79
E09000020,Kensington and Chelsea,E01002854,300,71,27,90
E09000020,Kensington and Chelsea,E01002855,637,121,19,129
E09000020,Kensington and Chelsea,E01002856,580,78,12,129
E09000020,Kensington and Chelsea,E01002857,298,78,17,82
E09000020,Kensington and Chelsea,E01002858,463,64,8,214
E09000020,Kensington and Chelsea,E01002859,549,98,16,203
E09000020,Kensington and Chelsea,E01002860,538,77,12,150
E09000020,Kensington and Chelsea,E01002861,525,82,7,157
E09000020,Kensington and Chelsea,E01002862,631,42,17,287
E09000020,Kensington and Chelsea,E01002863,499,70,12,211
E09000020,Kensington and Chelsea,E01002864,349,109,20,102
E09000020,Kensington and Chelsea,E01002865,319,83,10,132
E09000020,Kensington and Chelsea,E01002866,574,107,19,148
E09000020,Kensington and Chelsea,E01002867,549,135,31,283
E09000020,Kensington and Chelsea,E01002868,499,97,13,116
E09000020,Kensington and Chelsea,E01002869,509,90,16,153
E09000020,Kensington and Chelsea,E01002870,500,74,11,108
E09000020,Kensington and Chelsea,E01002871,551,71,13,107
E09000020,Kensington and Chelsea,E01002872,538,70,14,104
E09000020,Kensington and Chelsea,E01002873,486,51,11,84
E09000020,Kensington and Chelsea,E01002874,471,69,15,93
E09000020,Kensington and Chelsea,E01002875,502,74,9,96
E09000020,Kensington and Chelsea,E01002876,582,75,11,76
E09000020,Kensington and Chelsea,E01002877,409,95,39,104
E09000020,Kensington and Chelsea,E01002878,613,98,17,140
E09000020,Kensington and Chelsea,E01002879,458,101,31,105
E09000020,Kensington and Chelsea,E01002880,382,122,36,113
E09000020,Kensington and Chelsea,E01002881,375,78,25,66
E09000020,Kensington and Chelsea,E01002882,523,64,3,113
E09000020,Kensington and Chelsea,E01002883,586,91,17,108
E09000020,Kensington and Chelsea,E01002884,458,66,8,178
E09000020,Kensington and Chelsea,E01002885,600,86,12,252
E09000020,Kensington and Chelsea,E01002886,541,85,8,147
E09000020,Kensington and Chelsea,E01002887,584,99,14,244
E09000020,Kensington and Chelsea,E01002888,692,114,12,331
E09000020,Kensington and Chelsea,E01002889,357,72,9,141
E09000020,Kensington and Chelsea,E01002890,472,115,18,100
E09000020,Kensington and Chelsea,E01002891,438,87,19,174
E09000020,Kensington and Chelsea,E01002892,444,107,8,227
E09000020,Kensington and Chelsea,E01002893,673,99,16,199
E09000020,Kensington and Chelsea,E01002894,465,88,11,209
E09000020,Kensington and Chelsea,E01002896,555,128,17,175
E09000020,Kensington and Chelsea,E01002897,505,73,13,141
E09000020,Kensington and Chelsea,E01002898,430,103,22,184
E09000020,Kensington and Chelsea,E01002899,580,58,10,120
E09000020,Kensington and Chelsea,E01002900,520,70,6,86
E09000020,Kensington and Chelsea,E01002901,429,39,2,90
E09000020,Kensington and Chelsea,E01002902,676,75,18,240
E09000020,Kensington and Chelsea,E01002903,525,69,13,84
E09000020,Kensington and Chelsea,E01002904,350,62,33,79
E09000020,Kensington and Chelsea,E01002905,470,82,21,99
E09000020,Kensington and Chelsea,E01002906,515,86,13,93
E09000020,Kensington and Chelsea,E01002907,366,72,41,72
E09000020,Kensington and Chelsea,E01002908,472,54,8,68
E09000020,Kensington and Chelsea,E01002909,866,112,17,157
E09000020,Kensington and Chelsea,E01002910,528,75,6,147
E09000020,Kensington and Chelsea,E01002911,504,118,6,139
E09000020,Kensington and Chelsea,E01002912,578,75,13,143
E09000020,Kensington and Chelsea,E01002913,606,98,28,200
E09000020,Kensington and Chelsea,E01002914,516,64,17,144
E09000021,Kingston upon Thames,E01002915,387,50,10,32
E09000021,Kingston upon Thames,E01002916,433,48,5,34
E09000021,Kingston upon Thames,E01002917,432,39,5,21
E09000021,Kingston upon Thames,E01002918,470,45,35,65
E09000021,Kingston upon Thames,E01002919,470,67,31,101
E09000021,Kingston upon Thames,E01002920,523,41,6,23
E09000021,Kingston upon Thames,E01002921,689,68,8,92
E09000021,Kingston upon Thames,E01002922,721,52,9,58
E09000021,Kingston upon Thames,E01002923,664,47,8,58
E09000021,Kingston upon Thames,E01002924,507,31,4,18
E09000021,Kingston upon Thames,E01002925,592,46,3,40
E09000021,Kingston upon Thames,E01002926,525,28,7,30
E09000021,Kingston upon Thames,E01002927,483,53,22,56
E09000021,Kingston upon Thames,E01002928,472,53,15,120
E09000021,Kingston upon Thames,E01002929,523,46,7,59
E09000021,Kingston upon Thames,E01002930,467,83,16,117
E09000021,Kingston upon Thames,E01002931,491,72,21,70
E09000021,Kingston upon Thames,E01002932,503,50,26,99
E09000021,Kingston upon Thames,E01002933,677,75,15,40
E09000021,Kingston upon Thames,E01002934,551,49,7,42
E09000021,Kingston upon Thames,E01002935,591,79,9,96
E09000021,Kingston upon Thames,E01002937,565,49,5,26
E09000021,Kingston upon Thames,E01002938,680,48,10,44
E09000021,Kingston upon Thames,E01002939,513,30,9,53
E09000021,Kingston upon Thames,E01002940,533,30,16,25
E09000021,Kingston upon Thames,E01002941,565,20,8,35
E09000021,Kingston upon Thames,E01002942,485,20,4,13
E09000021,Kingston upon Thames,E01002943,455,26,7,19
E09000021,Kingston upon Thames,E01002944,447,26,11,24
E09000021,Kingston upon Thames,E01002945,608,17,8,22
E09000021,Kingston upon Thames,E01002946,565,23,3,12
E09000021,Kingston upon Thames,E01002947,551,22,5,19
E09000021,Kingston upon Thames,E01002948,706,24,9,45
E09000021,Kingston upon Thames,E01002949,607,30,10,30
E09000021,Kingston upon Thames,E01002950,646,31,13,29
E09000021,Kingston upon Thames,E01002951,467,62,13,82
E09000021,Kingston upon Thames,E01002952,352,61,17,56
E09000021,Kingston upon Thames,E01002953,336,45,11,61
E09000021,Kingston upon Thames,E01002954,393,53,18,101
E09000021,Kingston upon Thames,E01002955,372,67,6,68
E09000021,Kingston upon Thames,E01002956,309,53,16,59
E09000021,Kingston upon Thames,E01002957,411,79,31,87
E09000021,Kingston upon Thames,E01002958,546,55,9,49
E09000021,Kingston upon Thames,E01002959,358,66,9,46
E09000021,Kingston upon Thames,E01002960,427,69,22,56
E09000021,Kingston upon Thames,E01002961,477,72,17,43
E09000021,Kingston upon Thames,E01002962,355,71,22,63
E09000021,Kingston upon Thames,E01002963,529,75,22,142
E09000021,Kingston upon Thames,E01002964,795,89,9,89
E09000021,Kingston upon Thames,E01002965,813,123,12,123
E09000021,Kingston upon Thames,E01002966,643,52,5,44
E09000021,Kingston upon Thames,E01002967,785,95,8,70
E09000021,Kingston upon Thames,E01002968,761,133,11,218
E09000021,Kingston upon Thames,E01002969,514,66,37,139
E09000021,Kingston upon Thames,E01002970,388,79,20,83
E09000021,Kingston upon Thames,E01002971,578,58,11,58
E09000021,Kingston upon Thames,E01002972,633,82,12,101
E09000021,Kingston upon Thames,E01002973,307,61,19,78
E09000021,Kingston upon Thames,E01002974,554,63,18,91
E09000021,Kingston upon Thames,E01002975,340,61,19,63
E09000021,Kingston upon Thames,E01002976,562,33,11,35
E09000021,Kingston upon Thames,E01002977,521,52,18,63
E09000021,Kingston upon Thames,E01002978,566,58,11,49
E09000021,Kingston upon Thames,E01002979,519,45,8,42
E09000021,Kingston upon Thames,E01002980,362,54,19,47
E09000021,Kingston upon Thames,E01002981,369,67,26,56
E09000021,Kingston upon Thames,E01002982,392,55,13,57
E09000021,Kingston upon Thames,E01002983,483,55,12,45
E09000021,Kingston upon Thames,E01002984,443,49,26,86
E09000021,Kingston upon Thames,E01002985,354,80,43,126
E09000021,Kingston upon Thames,E01002986,355,51,14,51
E09000021,Kingston upon Thames,E01002987,670,67,8,99
E09000021,Kingston upon Thames,E01002988,487,46,3,36
E09000021,Kingston upon Thames,E01002989,780,61,7,61
E09000021,Kingston upon Thames,E01002990,764,71,6,96
E09000021,Kingston upon Thames,E01002991,573,67,3,67
E09000021,Kingston upon Thames,E01002992,362,38,4,34
E09000021,Kingston upon Thames,E01002993,731,64,7,65
E09000021,Kingston upon Thames,E01002994,508,34,9,51
E09000021,Kingston upon Thames,E01002995,520,48,6,28
E09000021,Kingston upon Thames,E01002996,523,33,5,28
E09000021,Kingston upon Thames,E01002997,521,47,3,17
E09000021,Kingston upon Thames,E01002998,501,39,24,48
E09000021,Kingston upon Thames,E01002999,594,58,8,83
E09000021,Kingston upon Thames,E01003000,479,51,18,39
E09000021,Kingston upon Thames,E01003001,476,62,19,70
E09000021,Kingston upon Thames,E01003002,665,44,10,64
E09000021,Kingston upon Thames,E01003003,447,46,17,64
E09000021,Kingston upon Thames,E01003004,510,36,11,34
E09000021,Kingston upon Thames,E01003005,503,29,9,29
E09000021,Kingston upon Thames,E01003006,479,56,17,59
E09000021,Kingston upon Thames,E01003007,455,46,11,37
E09000021,Kingston upon Thames,E01003008,440,47,7,20
E09000021,Kingston upon Thames,E01003009,645,65,14,49
E09000021,Kingston upon Thames,E01003010,479,46,6,23
E09000021,Kingston upon Thames,E01003011,625,60,7,38
E09000022,Lambeth,E01003013,583,92,15,164
E09000022,Lambeth,E01003014,675,76,14,85
E09000022,Lambeth,E01003015,405,54,15,84
E09000022,Lambeth,E01003016,379,49,2,96
E09000022,Lambeth,E01003017,707,58,8,89
E09000022,Lambeth,E01003018,753,105,16,125
E09000022,Lambeth,E01003019,750,93,8,63
E09000022,Lambeth,E01003020,597,76,21,77
E09000022,Lambeth,E01003021,516,62,14,71
E09000022,Lambeth,E01003022,606,84,9,71
E09000022,Lambeth,E01003023,787,116,24,136
E09000022,Lambeth,E01003024,520,90,38,118
E09000022,Lambeth,E01003025,635,78,35,94
E09000022,Lambeth,E01003026,576,52,3,25
E09000022,Lambeth,E01003027,411,41,2,26
E09000022,Lambeth,E01003028,456,55,9,43
E09000022,Lambeth,E01003029,691,76,7,86
E09000022,Lambeth,E01003030,665,64,7,47
E09000022,Lambeth,E01003031,575,57,13,75
E09000022,Lambeth,E01003032,585,77,20,77
E09000022,Lambeth,E01003033,511,47,6,30
E09000022,Lambeth,E01003034,565,65,26,67
E09000022,Lambeth,E01003035,586,58,6,60
E09000022,Lambeth,E01003036,613,60,12,52
E09000022,Lambeth,E01003037,477,65,8,56
E09000022,Lambeth,E01003038,488,53,1,28
E09000022,Lambeth,E01003039,881,92,9,82
E09000022,Lambeth,E01003040,495,49,10,40
E09000022,Lambeth,E01003041,524,62,36,56
E09000022,Lambeth,E01003042,404,48,8,42
E09000022,Lambeth,E01003043,554,86,1,44
E09000022,Lambeth,E01003044,471,48,15,72
E09000022,Lambeth,E01003045,513,90,28,97
E09000022,Lambeth,E01003046,531,68,41,103
E09000022,Lambeth,E01003047,539,71,33,108
E09000022,Lambeth,E01003048,505,73,44,119
E09000022,Lambeth,E01003049,464,72,35,97
E09000022,Lambeth,E01003050,610,78,9,76
E09000022,Lambeth,E01003051,485,75,16,99
E09000022,Lambeth,E01003052,528,67,33,130
E09000022,Lambeth,E01003053,622,66,5,64
E09000022,Lambeth,E01003054,691,71,10,47
E09000022,Lambeth,E01003055,663,62,8,57
E09000022,Lambeth,E01003056,658,85,30,65
E09000022,Lambeth,E01003057,582,62,20,60
E09000022,Lambeth,E01003058,672,75,12,61
E09000022,Lambeth,E01003059,348,94,53,130
E09000022,Lambeth,E01003060,379,82,40,131
E09000022,Lambeth,E01003061,326,64,20,158
E09000022,Lambeth,E01003062,672,52,12,59
E09000022,Lambeth,E01003063,535,46,20,63
E09000022,Lambeth,E01003064,554,51,8,47
E09000022,Lambeth,E01003065,546,48,22,50
E09000022,Lambeth,E01003066,585,52,27,77
E09000022,Lambeth,E01003067,485,59,15,40
E09000022,Lambeth,E01003068,547,51,18,41
E09000022,Lambeth,E01003069,435,30,18,37
E09000022,Lambeth,E01003070,542,51,20,42
E09000022,Lambeth,E01003071,822,97,7,78
E09000022,Lambeth,E01003072,657,56,8,48
E09000022,Lambeth,E01003073,652,77,17,68
E09000022,Lambeth,E01003074,909,82,20,85
E09000022,Lambeth,E01003075,475,69,36,105
E09000022,Lambeth,E01003076,585,82,32,137
E09000022,Lambeth,E01003077,557,76,17,136
E09000022,Lambeth,E01003078,410,55,4,49
E09000022,Lambeth,E01003079,580,66,26,85
E09000022,Lambeth,E01003080,494,56,11,102
E09000022,Lambeth,E01003081,534,77,19,138
E09000022,Lambeth,E01003082,524,51,13,63
E09000022,Lambeth,E01003083,470,57,7,60
E09000022,Lambeth,E01003084,550,48,11,64
E09000022,Lambeth,E01003085,658,66,13,83
E09000022,Lambeth,E01003086,507,57,27,56
E09000022,Lambeth,E01003087,364,37,35,52
E09000022,Lambeth,E01003088,548,78,18,93
E09000022,Lambeth,E01003089,369,120,44,156
E09000022,Lambeth,E01003090,710,85,15,91
E09000022,Lambeth,E01003091,461,84,40,83
E09000022,Lambeth,E01003092,475,83,38,121
E09000022,Lambeth,E01003093,635,120,61,133
E09000022,Lambeth,E01003094,655,58,14,90
E09000022,Lambeth,E01003095,596,82,14,68
E09000022,Lambeth,E01003096,736,85,11,94
E09000022,Lambeth,E01003097,521,93,16,94
E09000022,Lambeth,E01003098,464,88,18,75
E09000022,Lambeth,E01003099,464,96,25,81
E09000022,Lambeth,E01003100,655,110,13,100
E09000022,Lambeth,E01003101,480,78,38,89
E09000022,Lambeth,E01003102,607,101,18,118
E09000022,Lambeth,E01003104,503,92,21,161
E09000022,Lambeth,E01003105,561,81,37,101
E09000022,Lambeth,E01003106,627,67,23,47
E09000022,Lambeth,E01003107,854,100,22,100
E09000022,Lambeth,E01003108,533,72,37,113
E09000022,Lambeth,E01003110,711,79,11,48
E09000022,Lambeth,E01003111,425,76,36,101
E09000022,Lambeth,E01003112,557,66,24,124
E09000022,Lambeth,E01003113,590,81,11,135
E09000022,Lambeth,E01003114,549,82,23,111
E09000022,Lambeth,E01003115,491,78,17,83
E09000022,Lambeth,E01003116,500,80,9,45
E09000022,Lambeth,E01003117,629,96,7,109
E09000022,Lambeth,E01003118,490,66,11,121
E09000022,Lambeth,E01003119,585,80,14,134
E09000022,Lambeth,E01003120,635,72,14,240
E09000022,Lambeth,E01003121,456,85,46,104
E09000022,Lambeth,E01003122,625,75,23,147
E09000022,Lambeth,E01003123,525,73,12,73
E09000022,Lambeth,E01003124,379,81,23,136
E09000022,Lambeth,E01003125,399,84,77,132
E09000022,Lambeth,E01003126,386,90,38,131
E09000022,Lambeth,E01003127,526,84,25,120
E09000022,Lambeth,E01003128,418,74,39,133
E09000022,Lambeth,E01003129,518,86,36,168
E09000022,Lambeth,E01003130,524,95,12,108
E09000022,Lambeth,E01003131,470,62,15,70
E09000022,Lambeth,E01003132,395,61,21,59
E09000022,Lambeth,E01003133,567,70,23,105
E09000022,Lambeth,E01003134,488,79,10,42
E09000022,Lambeth,E01003135,562,71,13,78
E09000022,Lambeth,E01003136,524,74,20,117
E09000022,Lambeth,E01003137,465,57,32,122
E09000022,Lambeth,E01003138,571,57,3,58
E09000022,Lambeth,E01003139,272,59,14,81
E09000022,Lambeth,E01003140,416,66,26,100
E09000022,Lambeth,E01003141,543,71,16,93
E09000022,Lambeth,E01003142,296,69,16,72
E09000022,Lambeth,E01003143,358,42,18,98
E09000022,Lambeth,E01003144,412,70,9,29
E09000022,Lambeth,E01003145,529,68,12,174
E09000022,Lambeth,E01003146,351,70,28,75
E09000022,Lambeth,E01003147,562,94,17,124
E09000022,Lambeth,E01003148,590,73,10,89
E09000022,Lambeth,E01003149,529,77,12,76
E09000022,Lambeth,E01003150,554,58,20,137
E09000022,Lambeth,E01003151,569,78,60,113
E09000022,Lambeth,E01003152,553,90,15,103
E09000022,Lambeth,E01003153,613,135,22,159
E09000022,Lambeth,E01003154,602,68,14,102
E09000022,Lambeth,E01003155,556,70,10,114
E09000022,Lambeth,E01003156,566,50,6,43
E09000022,Lambeth,E01003157,502,48,4,23
E09000022,Lambeth,E01003158,683,38,4,12
E09000022,Lambeth,E01003159,421,63,32,83
E09000022,Lambeth,E01003160,363,69,22,104
E09000022,Lambeth,E01003161,390,44,15,49
E09000022,Lambeth,E01003162,542,89,54,145
E09000022,Lambeth,E01003163,441,82,12,53
E09000022,Lambeth,E01003164,718,81,17,119
E09000022,Lambeth,E01003165,584,42,18,68
E09000022,Lambeth,E01003166,776,88,21,135
E09000022,Lambeth,E01003167,586,58,12,25
E09000022,Lambeth,E01003168,545,42,13,47
E09000022,Lambeth,E01003169,857,108,20,86
E09000022,Lambeth,E01003170,713,47,6,31
E09000022,Lambeth,E01003171,649,73,17,88
E09000022,Lambeth,E01003172,632,67,24,92
E09000022,Lambeth,E01003173,555,73,7,59
E09000022,Lambeth,E01003174,578,86,43,122
E09000022,Lambeth,E01003175,471,51,22,64
E09000022,Lambeth,E01003176,559,79,50,92
E09000022,Lambeth,E01003177,526,72,23,82
E09000022,Lambeth,E01003178,571,75,9,57
E09000022,Lambeth,E01003179,440,83,42,89
E09000022,Lambeth,E01003180,515,61,21,65
E09000022,Lambeth,E01003181,486,65,22,71
E09000022,Lambeth,E01003182,530,80,22,88
E09000022,Lambeth,E01003183,474,70,17,70
E09000022,Lambeth,E01003184,395,60,43,88
E09000022,Lambeth,E01003185,575,83,23,87
E09000022,Lambeth,E01003186,648,116,12,100
E09000022,Lambeth,E01003187,430,83,19,94
E09000022,Lambeth,E01003188,403,57,22,72
E09000023,Lewisham,E01003189,521,35,30,38
E09000023,Lewisham,E01003190,669,58,22,60
E09000023,Lewisham,E01003191,585,24,16,40
E09000023,Lewisham,E01003192,616,42,22,61
E09000023,Lewisham,E01003193,590,36,10,30
E09000023,Lewisham,E01003194,597,59,21,39
E09000023,Lewisham,E01003195,548,32,20,37
E09000023,Lewisham,E01003196,526,47,16,35
E09000023,Lewisham,E01003197,532,38,15,40
E09000023,Lewisham,E01003198,561,51,8,19
E09000023,Lewisham,E01003199,677,66,13,45
E09000023,Lewisham,E01003200,668,49,3,36
E09000023,Lewisham,E01003201,553,66,18,43
E09000023,Lewisham,E01003202,652,52,6,54
E09000023,Lewisham,E01003203,796,53,13,118
E09000023,Lewisham,E01003204,502,41,24,36
E09000023,Lewisham,E01003205,372,60,16,54
E09000023,Lewisham,E01003206,558,54,16,70
E09000023,Lewisham,E01003207,444,58,25,88
E09000023,Lewisham,E01003209,614,77,17,70
E09000023,Lewisham,E01003210,648,86,14,102
E09000023,Lewisham,E01003211,619,68,10,56
E09000023,Lewisham,E01003212,720,89,9,49
E09000023,Lewisham,E01003213,653,70,9,81
E09000023,Lewisham,E01003214,606,65,19,55
E09000023,Lewisham,E01003215,455,95,23,93
E09000023,Lewisham,E01003216,536,88,10,55
