lad22cd,lad22nm,lsoa21cd,All household members have the same ethnic group,Any other combination of multiple ethnic identities,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,One-person household
E09000030,Tower Hamlets,E01004221,21,-1,-7,-15,22
E09000030,Tower Hamlets,E01004222,44,1,-18,44,0
E09000030,Tower Hamlets,E01004223,28,-1,-35,0,5
E09000030,Tower Hamlets,E01004226,109,35,-17,36,71
E09000030,Tower Hamlets,E01004228,36,19,-12,22,-17
E09000030,Tower Hamlets,E01004229,10,12,-24,-1,-10
E09000030,Tower Hamlets,E01004230,-3,5,-22,60,-12
E09000030,Tower Hamlets,E01004231,-33,17,-28,14,-10
E09000030,Tower Hamlets,E01004232,-16,-2,-10,49,10
E09000030,Tower Hamlets,E01004233,84,6,-10,44,59
E09000030,Tower Hamlets,E01004234,27,-11,-15,52,-22
E09000030,Tower Hamlets,E01004235,-9,12,-2,-6,-20
E09000030,Tower Hamlets,E01004236,-3,-1,-15,1,18
E09000030,Tower Hamlets,E01004237,99,2,10,-4,9
E09000030,Tower Hamlets,E01004239,22,20,-6,-5,-27
E09000030,Tower Hamlets,E01004240,-3,14,-16,-1,-25
E09000030,Tower Hamlets,E01004241,50,-3,-18,5,-61
E09000030,Tower Hamlets,E01004243,-49,-9,-36,-3,-60
E09000030,Tower Hamlets,E01004244,-20,66,-19,-1,-8
E09000030,Tower Hamlets,E01004245,293,117,-11,63,174
E09000030,Tower Hamlets,E01004247,139,44,-37,35,-32
E09000030,Tower Hamlets,E01004248,134,30,-6,11,8
E09000030,Tower Hamlets,E01004249,96,7,-5,-14,-69
E09000030,Tower Hamlets,E01004251,115,26,-18,14,15
E09000030,Tower Hamlets,E01004255,28,9,-15,-5,-46
E09000030,Tower Hamlets,E01004256,-31,9,-11,-5,25
E09000030,Tower Hamlets,E01004257,73,9,-10,0,59
E09000030,Tower Hamlets,E01004258,11,4,-17,0,-22
E09000030,Tower Hamlets,E01004259,29,-16,-23,16,-38
E09000030,Tower Hamlets,E01004260,20,-23,-6,-4,-22
E09000030,Tower Hamlets,E01004263,-1,-2,-4,8,-49
E09000030,Tower Hamlets,E01004264,-24,20,-21,-3,12
E09000030,Tower Hamlets,E01004266,-51,26,-5,21,-21
E09000030,Tower Hamlets,E01004267,87,3,-2,54,52
E09000030,Tower Hamlets,E01004268,41,11,-24,-7,21
E09000030,Tower Hamlets,E01004270,46,6,-14,37,22
E09000030,Tower Hamlets,E01004271,182,39,-2,72,71
E09000030,Tower Hamlets,E01004272,124,49,-22,42,35
E09000030,Tower Hamlets,E01004274,-13,23,-14,29,-16
E09000030,Tower Hamlets,E01004275,118,1,4,11,-15
E09000030,Tower Hamlets,E01004276,-3,-19,-1,31,-47
E09000030,Tower Hamlets,E01004277,6,13,-2,-30,-33
E09000030,Tower Hamlets,E01004280,25,-3,-6,40,-9
E09000030,Tower Hamlets,E01004281,-38,47,-6,28,-53
E09000030,Tower Hamlets,E01004283,33,5,-1,7,-65
E09000030,Tower Hamlets,E01004286,32,14,-6,3,-3
E09000030,Tower Hamlets,E01004287,8,6,-11,-4,29
E09000030,Tower Hamlets,E01004288,75,19,5,0,-14
E09000030,Tower Hamlets,E01004289,28,9,-8,-1,-36
E09000030,Tower Hamlets,E01004290,125,7,19,33,14
E09000030,Tower Hamlets,E01004291,28,-8,-9,49,-104
E09000030,Tower Hamlets,E01004292,-6,-19,-2,27,-50
E09000030,Tower Hamlets,E01004293,-11,6,-4,28,-148
E09000030,Tower Hamlets,E01004295,95,25,-8,25,31
E09000030,Tower Hamlets,E01004296,181,22,2,66,148
E09000030,Tower Hamlets,E01004297,-1,-3,-1,26,-52
E09000030,Tower Hamlets,E01004298,-27,-1,-20,12,-30
E09000030,Tower Hamlets,E01004300,21,19,1,-7,-25
E09000030,Tower Hamlets,E01004301,32,7,6,17,0
E09000030,Tower Hamlets,E01004302,-59,-1,-2,2,-25
E09000030,Tower Hamlets,E01004303,91,-8,-11,9,-45
E09000030,Tower Hamlets,E01004304,-3,8,-7,0,-30
E09000030,Tower Hamlets,E01004305,-34,23,-16,10,-16
E09000030,Tower Hamlets,E01004306,3,7,-10,-12,9
E09000030,Tower Hamlets,E01004307,-35,15,-6,19,20
E09000030,Tower Hamlets,E01004308,6,-6,-3,19,-11
E09000030,Tower Hamlets,E01004309,8,13,-14,36,-8
E09000030,Tower Hamlets,E01004310,93,-2,1,-2,-39
E09000030,Tower Hamlets,E01004311,33,-13,8,31,56
E09000030,Tower Hamlets,E01004312,-12,-22,-7,-3,-98
E09000030,Tower Hamlets,E01004313,23,-5,4,11,-42
E09000030,Tower Hamlets,E01004315,-45,-3,-7,16,-20
E09000030,Tower Hamlets,E01004316,-16,-6,-14,21,-2
E09000030,Tower Hamlets,E01004319,165,10,-6,15,61
E09000030,Tower Hamlets,E01004321,104,17,5,-4,10
E09000030,Tower Hamlets,E01004322,27,11,-10,-13,5
E09000030,Tower Hamlets,E01004323,11,4,3,2,-27
E09000030,Tower Hamlets,E01004324,6,7,-3,17,3
E09000030,Tower Hamlets,E01004326,119,39,-4,8,-27
E09000031,Waltham Forest,E01004327,29,-21,-5,7,-3
E09000031,Waltham Forest,E01004328,46,-9,-28,11,-31
E09000031,Waltham Forest,E01004329,4,-34,-5,27,-24
E09000031,Waltham Forest,E01004330,-3,-16,-23,34,-5
E09000031,Waltham Forest,E01004331,5,-11,-10,23,-71
E09000031,Waltham Forest,E01004332,15,15,-9,-1,2
E09000031,Waltham Forest,E01004333,12,-15,-23,2,-9
E09000031,Waltham Forest,E01004334,25,55,-33,-11,-60
E09000031,Waltham Forest,E01004335,35,11,-57,-5,-18
E09000031,Waltham Forest,E01004336,-2,-26,-12,25,39
E09000031,Waltham Forest,E01004337,18,-28,-11,-3,-47
E09000031,Waltham Forest,E01004338,66,16,-32,19,-2
E09000031,Waltham Forest,E01004339,23,5,-70,98,-26
E09000031,Waltham Forest,E01004340,27,12,-8,4,-17
E09000031,Waltham Forest,E01004341,93,-4,-26,2,6
E09000031,Waltham Forest,E01004342,37,-70,-16,42,-57
E09000031,Waltham Forest,E01004343,-16,11,-2,29,-16
E09000031,Waltham Forest,E01004344,26,15,-14,19,-48
E09000031,Waltham Forest,E01004345,-13,9,-30,24,2
E09000031,Waltham Forest,E01004346,4,9,-1,21,-27
E09000031,Waltham Forest,E01004347,14,10,-3,36,-58
E09000031,Waltham Forest,E01004348,100,-6,-26,41,119
E09000031,Waltham Forest,E01004349,-13,34,-15,11,-13
E09000031,Waltham Forest,E01004350,20,22,-15,32,-51
E09000031,Waltham Forest,E01004351,-12,13,-16,31,-23
E09000031,Waltham Forest,E01004352,-19,-4,7,22,-29
E09000031,Waltham Forest,E01004353,-38,20,-4,33,-18
E09000031,Waltham Forest,E01004354,17,15,-4,28,-31
E09000031,Waltham Forest,E01004355,-13,19,14,17,-31
E09000031,Waltham Forest,E01004356,5,8,-14,7,-2
E09000031,Waltham Forest,E01004357,-38,23,-13,18,10
E09000031,Waltham Forest,E01004358,56,7,-2,32,2
E09000031,Waltham Forest,E01004359,-18,17,-4,14,-21
E09000031,Waltham Forest,E01004360,-19,8,-7,16,-13
E09000031,Waltham Forest,E01004361,-16,6,-2,28,-17
E09000031,Waltham Forest,E01004362,39,-6,-14,28,-48
E09000031,Waltham Forest,E01004363,19,1,-20,17,-8
E09000031,Waltham Forest,E01004364,57,19,-12,24,-24
E09000031,Waltham Forest,E01004365,100,-53,7,17,20
E09000031,Waltham Forest,E01004366,32,-25,-10,37,-8
E09000031,Waltham Forest,E01004367,-12,-1,-10,27,-14
E09000031,Waltham Forest,E01004368,31,15,-10,28,-5
E09000031,Waltham Forest,E01004369,43,-12,-14,23,-21
E09000031,Waltham Forest,E01004370,113,-10,2,59,3
E09000031,Waltham Forest,E01004371,31,-35,-17,23,-11
E09000031,Waltham Forest,E01004372,59,-21,-13,-12,-68
E09000031,Waltham Forest,E01004373,61,-4,-17,11,9
E09000031,Waltham Forest,E01004374,42,4,-14,18,-31
E09000031,Waltham Forest,E01004375,26,-28,-18,71,4
E09000031,Waltham Forest,E01004376,39,-27,-5,-5,5
E09000031,Waltham Forest,E01004377,-6,11,-18,24,-21
E09000031,Waltham Forest,E01004378,-26,31,-5,23,-25
E09000031,Waltham Forest,E01004379,82,15,-1,70,36
E09000031,Waltham Forest,E01004380,-3,15,0,36,-28
E09000031,Waltham Forest,E01004381,24,19,-2,60,-33
E09000031,Waltham Forest,E01004382,19,18,2,16,-46
E09000031,Waltham Forest,E01004383,-11,7,-10,41,-17
E09000031,Waltham Forest,E01004384,36,18,3,11,-21
E09000031,Waltham Forest,E01004385,-21,18,1,39,-31
E09000031,Waltham Forest,E01004386,-36,17,-8,21,10
E09000031,Waltham Forest,E01004387,-2,-9,-4,28,-14
E09000031,Waltham Forest,E01004388,6,18,10,41,-61
E09000031,Waltham Forest,E01004389,23,19,2,-4,-51
E09000031,Waltham Forest,E01004390,-24,16,5,4,-24
E09000031,Waltham Forest,E01004391,82,9,8,58,-30
E09000031,Waltham Forest,E01004392,135,-3,-24,29,-36
E09000031,Waltham Forest,E01004393,-37,-191,19,26,-72
E09000031,Waltham Forest,E01004394,56,6,2,28,-47
E09000031,Waltham Forest,E01004395,18,10,-15,43,-26
E09000031,Waltham Forest,E01004396,58,16,-20,41,-40
E09000031,Waltham Forest,E01004397,176,1,-2,58,53
E09000031,Waltham Forest,E01004398,21,28,-31,-5,-23
E09000031,Waltham Forest,E01004399,32,29,-26,6,-37
E09000031,Waltham Forest,E01004400,24,32,-10,28,-61
E09000031,Waltham Forest,E01004401,55,11,-7,50,-25
E09000031,Waltham Forest,E01004402,27,6,-18,30,-58
E09000031,Waltham Forest,E01004403,118,35,-11,96,56
E09000031,Waltham Forest,E01004404,194,3,28,26,-23
E09000031,Waltham Forest,E01004405,36,17,-16,30,-20
E09000031,Waltham Forest,E01004406,48,-9,7,15,-53
E09000031,Waltham Forest,E01004407,101,8,-11,-38,110
E09000031,Waltham Forest,E01004408,9,31,-22,13,3
E09000031,Waltham Forest,E01004409,22,3,30,33,-45
E09000031,Waltham Forest,E01004410,-11,6,-32,25,-13
E09000031,Waltham Forest,E01004411,44,-15,-14,113,-14
E09000031,Waltham Forest,E01004412,20,-10,16,29,-43
E09000031,Waltham Forest,E01004413,-29,19,-1,3,27
E09000031,Waltham Forest,E01004414,14,34,-8,-12,-8
E09000031,Waltham Forest,E01004415,-37,28,-13,33,28
E09000031,Waltham Forest,E01004416,11,11,-14,27,50
E09000031,Waltham Forest,E01004417,63,13,-18,15,-24
E09000031,Waltham Forest,E01004418,14,34,-12,9,-42
E09000031,Waltham Forest,E01004419,199,35,33,76,63
E09000031,Waltham Forest,E01004420,61,13,-18,1,-113
E09000031,Waltham Forest,E01004421,37,13,-25,-10,-31
E09000031,Waltham Forest,E01004422,182,51,-6,56,106
E09000031,Waltham Forest,E01004423,134,-5,-4,22,12
E09000031,Waltham Forest,E01004424,73,4,-33,23,42
E09000031,Waltham Forest,E01004425,29,-6,-40,32,-27
E09000031,Waltham Forest,E01004426,-1,0,-45,0,-77
E09000031,Waltham Forest,E01004427,23,15,-18,-7,-35
E09000031,Waltham Forest,E01004428,76,43,-43,-4,-17
E09000031,Waltham Forest,E01004429,27,5,-22,18,18
E09000031,Waltham Forest,E01004430,95,23,-17,70,77
E09000031,Waltham Forest,E01004432,41,5,-5,25,-17
E09000031,Waltham Forest,E01004434,59,15,-46,5,-21
E09000031,Waltham Forest,E01004435,75,-14,-30,5,33
E09000031,Waltham Forest,E01004436,12,-23,-24,16,14
E09000031,Waltham Forest,E01004437,10,5,3,3,-35
E09000031,Waltham Forest,E01004438,54,-34,-14,69,-53
E09000031,Waltham Forest,E01004439,16,-14,-15,24,33
E09000031,Waltham Forest,E01004440,36,-34,1,-4,18
E09000031,Waltham Forest,E01004441,-20,-21,2,31,-20
E09000031,Waltham Forest,E01004442,32,-49,-27,5,-14
E09000031,Waltham Forest,E01004443,21,-8,-11,67,23
E09000031,Waltham Forest,E01004444,74,18,-49,43,-19
E09000031,Waltham Forest,E01004445,170,44,-2,39,25
E09000031,Waltham Forest,E01004446,26,57,6,62,-32
E09000031,Waltham Forest,E01004447,27,-1,-22,36,-38
E09000031,Waltham Forest,E01004448,81,5,-48,-4,-29
E09000031,Waltham Forest,E01004449,75,18,-36,-6,-8
E09000031,Waltham Forest,E01004450,-19,24,-14,20,-5
E09000031,Waltham Forest,E01004451,-5,13,-14,11,-18
E09000031,Waltham Forest,E01004452,9,13,-5,41,14
E09000031,Waltham Forest,E01004453,13,43,-14,-2,-39
E09000031,Waltham Forest,E01004454,-8,30,14,17,-6
E09000031,Waltham Forest,E01004455,32,13,5,4,4
E09000031,Waltham Forest,E01004456,16,24,-7,-1,-14
E09000031,Waltham Forest,E01004457,3,15,-39,81,-40
E09000031,Waltham Forest,E01004458,51,12,-11,37,-11
E09000031,Waltham Forest,E01004459,33,15,-41,7,-25
E09000031,Waltham Forest,E01004460,59,14,-22,18,-37
E09000031,Waltham Forest,E01004462,70,23,-15,109,11
E09000031,Waltham Forest,E01004463,35,-12,-3,42,-75
E09000031,Waltham Forest,E01004464,75,8,-29,33,-49
E09000031,Waltham Forest,E01004465,28,12,-8,23,-30
E09000031,Waltham Forest,E01004466,19,5,-6,33,-14
E09000031,Waltham Forest,E01004467,107,11,-16,0,-71
E09000031,Waltham Forest,E01004468,9,16,-9,37,-44
E09000031,Waltham Forest,E01004469,96,23,-17,7,-90
E09000031,Waltham Forest,E01004470,57,-5,-16,9,-49
E09000031,Waltham Forest,E01004471,29,10,-24,22,-45
E09000032,Wandsworth,E01004472,-51,-13,-4,6,-50
E09000032,Wandsworth,E01004473,12,-7,-5,6,-2
E09000032,Wandsworth,E01004474,-5,30,14,21,6
E09000032,Wandsworth,E01004475,-2,-5,4,13,1
E09000032,Wandsworth,E01004476,97,10,5,41,33
E09000032,Wandsworth,E01004477,-26,7,3,19,0
E09000032,Wandsworth,E01004478,-10,2,-1,10,-22
E09000032,Wandsworth,E01004479,-19,4,1,30,-18
E09000032,Wandsworth,E01004480,-2,8,1,8,-23
E09000032,Wandsworth,E01004481,-3,-34,-8,11,7
E09000032,Wandsworth,E01004482,2,8,-26,10,-8
E09000032,Wandsworth,E01004483,-28,-7,-4,4,-18
E09000032,Wandsworth,E01004484,-8,4,-11,7,-24
E09000032,Wandsworth,E01004485,10,-1,-13,30,28
E09000032,Wandsworth,E01004486,-6,-16,-1,10,-33
E09000032,Wandsworth,E01004487,-19,3,-4,4,5
E09000032,Wandsworth,E01004488,-10,-5,-9,-9,-33
E09000032,Wandsworth,E01004489,9,-13,-10,13,-11
E09000032,Wandsworth,E01004490,-29,6,2,30,-24
E09000032,Wandsworth,E01004491,82,8,-16,38,42
E09000032,Wandsworth,E01004492,37,-6,-8,-2,-23
E09000032,Wandsworth,E01004493,44,19,-6,8,-14
E09000032,Wandsworth,E01004494,33,1,11,2,-7
E09000032,Wandsworth,E01004495,19,10,-26,17,-20
E09000032,Wandsworth,E01004496,-32,18,-2,8,-10
E09000032,Wandsworth,E01004497,-1,-6,-2,14,-20
E09000032,Wandsworth,E01004498,-12,-6,6,16,-32
E09000032,Wandsworth,E01004499,27,-12,-2,-8,-17
E09000032,Wandsworth,E01004500,64,-4,1,29,90
E09000032,Wandsworth,E01004501,-25,-8,-2,10,-22
E09000032,Wandsworth,E01004502,-9,7,-8,30,2
E09000032,Wandsworth,E01004503,-18,16,11,-5,-28
E09000032,Wandsworth,E01004504,-6,-4,-7,19,-15
E09000032,Wandsworth,E01004505,-3,-6,7,17,-71
E09000032,Wandsworth,E01004506,53,5,6,40,44
E09000032,Wandsworth,E01004507,140,0,14,72,43
E09000032,Wandsworth,E01004508,39,-20,-13,16,-31
E09000032,Wandsworth,E01004510,-17,-23,-13,26,-31
E09000032,Wandsworth,E01004511,-23,-12,1,5,-30
E09000032,Wandsworth,E01004512,2,-12,-12,22,-12
E09000032,Wandsworth,E01004513,27,2,-12,22,-27
E09000032,Wandsworth,E01004514,-7,-4,-3,27,-10
E09000032,Wandsworth,E01004515,-8,1,-18,16,31
E09000032,Wandsworth,E01004516,23,6,-18,-8,-16
E09000032,Wandsworth,E01004517,61,34,-8,20,-31
E09000032,Wandsworth,E01004518,38,-5,-14,10,-27
E09000032,Wandsworth,E01004519,12,3,1,-1,-36
E09000032,Wandsworth,E01004520,0,31,-23,-11,-18
E09000032,Wandsworth,E01004521,16,13,-22,31,-46
E09000032,Wandsworth,E01004522,6,19,-5,7,-19
E09000032,Wandsworth,E01004523,5,20,-12,11,-40
E09000032,Wandsworth,E01004524,45,25,-1,-11,-13
E09000032,Wandsworth,E01004525,69,-4,-12,-17,31
E09000032,Wandsworth,E01004526,68,7,-8,24,8
E09000032,Wandsworth,E01004527,-7,25,-14,7,14
E09000032,Wandsworth,E01004528,30,18,-30,13,32
E09000032,Wandsworth,E01004529,11,17,-14,-1,-28
E09000032,Wandsworth,E01004530,-4,-16,-24,0,-12
E09000032,Wandsworth,E01004531,5,19,-33,22,-12
E09000032,Wandsworth,E01004532,24,-6,-20,1,-22
E09000032,Wandsworth,E01004533,50,22,-14,2,-11
E09000032,Wandsworth,E01004534,3,15,2,-21,-28
E09000032,Wandsworth,E01004535,-2,25,-44,39,-39
E09000032,Wandsworth,E01004536,10,9,-36,5,-37
E09000032,Wandsworth,E01004537,20,13,-10,41,68
E09000032,Wandsworth,E01004538,133,21,3,39,-19
E09000032,Wandsworth,E01004539,56,6,-29,-20,-34
E09000032,Wandsworth,E01004540,72,4,-3,25,-57
E09000032,Wandsworth,E01004541,59,-8,-21,2,-26
E09000032,Wandsworth,E01004542,-20,-2,-11,32,-22
E09000032,Wandsworth,E01004543,-6,-3,-21,38,-9
E09000032,Wandsworth,E01004544,-4,3,4,8,-25
E09000032,Wandsworth,E01004545,69,15,0,55,29
E09000032,Wandsworth,E01004546,-43,11,-13,27,-13
E09000032,Wandsworth,E01004547,27,2,-1,8,-36
E09000032,Wandsworth,E01004548,-5,-17,12,30,-49
E09000032,Wandsworth,E01004549,11,3,-4,19,-35
E09000032,Wandsworth,E01004550,-1,-10,-12,-15,-6
E09000032,Wandsworth,E01004551,-63,11,-30,-1,-14
E09000032,Wandsworth,E01004552,-8,-7,-2,2,-13
E09000032,Wandsworth,E01004553,3,11,-7,29,-26
E09000032,Wandsworth,E01004554,-6,-1,-5,23,-43
E09000032,Wandsworth,E01004555,-29,13,-4,16,-7
E09000032,Wandsworth,E01004556,-1,-10,13,5,-13
E09000032,Wandsworth,E01004557,29,6,1,18,-45
E09000032,Wandsworth,E01004558,10,-3,13,24,-49
E09000032,Wandsworth,E01004559,17,-3,-8,23,-13
E09000032,Wandsworth,E01004560,-10,2,10,-3,-73
E09000032,Wandsworth,E01004563,87,-1,-6,3,-94
E09000032,Wandsworth,E01004564,-41,12,-30,-4,-68
E09000032,Wandsworth,E01004565,62,17,-3,24,-3
E09000032,Wandsworth,E01004566,25,25,-3,-3,-77
E09000032,Wandsworth,E01004567,23,21,-41,-10,12
E09000032,Wandsworth,E01004568,43,-6,-1,0,-36
E09000032,Wandsworth,E01004569,15,-12,-4,27,-33
E09000032,Wandsworth,E01004570,13,-17,4,15,-37
E09000032,Wandsworth,E01004571,-37,4,-1,2,-48
E09000032,Wandsworth,E01004572,34,17,4,25,4
E09000032,Wandsworth,E01004573,27,24,-7,15,-59
E09000032,Wandsworth,E01004574,9,27,-40,3,-22
E09000032,Wandsworth,E01004575,5,-11,0,15,-16
E09000032,Wandsworth,E01004576,-6,5,5,-11,11
E09000032,Wandsworth,E01004577,-42,5,-16,9,-46
E09000032,Wandsworth,E01004579,41,-8,0,43,9
E09000032,Wandsworth,E01004580,2,6,-8,-1,7
E09000032,Wandsworth,E01004581,-16,8,-18,14,-40
E09000032,Wandsworth,E01004582,34,-12,-17,-1,0
E09000032,Wandsworth,E01004583,27,-15,-16,-15,-45
E09000032,Wandsworth,E01004584,47,16,-28,11,-34
E09000032,Wandsworth,E01004585,-15,-6,-3,22,-35
E09000032,Wandsworth,E01004586,-2,15,1,26,-33
E09000032,Wandsworth,E01004587,-2,8,0,27,-70
E09000032,Wandsworth,E01004588,-9,33,-11,20,-7
E09000032,Wandsworth,E01004589,12,-7,-2,32,-6
E09000032,Wandsworth,E01004590,34,10,-2,3,-36
E09000032,Wandsworth,E01004591,68,-11,-9,17,-21
E09000032,Wandsworth,E01004592,0,5,-5,16,-31
E09000032,Wandsworth,E01004593,-5,-6,6,24,-36
E09000032,Wandsworth,E01004594,0,13,6,36,-17
E09000032,Wandsworth,E01004595,16,-9,0,23,-34
E09000032,Wandsworth,E01004596,16,-10,-2,5,-11
E09000032,Wandsworth,E01004597,22,5,-5,21,-56
E09000032,Wandsworth,E01004598,92,-7,4,58,-12
E09000032,Wandsworth,E01004599,-1,2,-11,37,-34
E09000032,Wandsworth,E01004601,46,24,-32,19,33
E09000032,Wandsworth,E01004602,-9,-6,6,47,-33
E09000032,Wandsworth,E01004604,-28,-4,-3,17,16
E09000032,Wandsworth,E01004605,-22,9,7,9,13
E09000032,Wandsworth,E01004606,-35,-19,-6,61,-9
E09000032,Wandsworth,E01004607,-18,8,-8,-2,-14
E09000032,Wandsworth,E01004608,16,-10,-6,-5,6
E09000032,Wandsworth,E01004609,3,-11,-1,17,12
E09000032,Wandsworth,E01004610,37,6,-20,28,33
E09000032,Wandsworth,E01004611,4,14,-16,17,-34
E09000032,Wandsworth,E01004612,-4,-5,-12,4,-1
E09000032,Wandsworth,E01004613,94,-27,-22,-2,-25
E09000032,Wandsworth,E01004614,19,-36,-9,31,-28
E09000032,Wandsworth,E01004615,-21,18,-26,-3,-11
E09000032,Wandsworth,E01004616,13,-27,-1,-14,-25
E09000032,Wandsworth,E01004617,48,70,-15,7,-25
E09000032,Wandsworth,E01004618,-9,19,-15,14,-4
E09000032,Wandsworth,E01004619,1,-8,-8,6,-26
E09000032,Wandsworth,E01004620,-25,2,12,22,-28
E09000032,Wandsworth,E01004621,10,5,-1,25,0
E09000032,Wandsworth,E01004622,6,-1,1,-6,-15
E09000032,Wandsworth,E01004623,-2,8,-3,15,-31
E09000032,Wandsworth,E01004624,9,-10,0,8,-21
E09000032,Wandsworth,E01004625,3,-5,-5,6,5
E09000032,Wandsworth,E01004626,32,14,11,-3,-8
E09000032,Wandsworth,E01004627,14,1,-11,2,-32
E09000032,Wandsworth,E01004628,-14,-13,-8,31,-10
E09000032,Wandsworth,E01004629,-2,11,-8,8,-16
E09000032,Wandsworth,E01004630,5,6,-31,5,-6
E09000032,Wandsworth,E01004631,63,30,-6,39,-32
E09000032,Wandsworth,E01004632,8,0,-12,5,-18
E09000032,Wandsworth,E01004633,-3,0,-11,11,-15
E09000032,Wandsworth,E01004634,35,-24,-7,7,-25
E09000032,Wandsworth,E01004635,-24,7,7,11,-22
E09000032,Wandsworth,E01004636,17,-6,-22,-9,-13
E09000032,Wandsworth,E01004637,8,-5,-2,-7,-28
E09000032,Wandsworth,E01004638,-12,-4,6,11,-15
E09000032,Wandsworth,E01004639,-24,-20,-1,38,-10
E09000032,Wandsworth,E01004640,-25,-26,11,12,7
E09000032,Wandsworth,E01004641,2,-9,-17,21,-31
E09000032,Wandsworth,E01004642,35,2,-10,76,-36
E09000032,Wandsworth,E01004643,65,21,-14,38,7
E09000032,Wandsworth,E01004644,61,3,21,92,24
E09000032,Wandsworth,E01004645,14,-5,-23,29,-45
E09000033,Westminster,E01004646,15,23,-17,28,-24
E09000033,Westminster,E01004647,2,-7,-7,-3,-46
E09000033,Westminster,E01004648,-15,-7,3,28,-98
E09000033,Westminster,E01004649,-54,-5,-7,4,-59
E09000033,Westminster,E01004650,-68,-9,-24,49,-27
E09000033,Westminster,E01004651,-25,-9,-19,-7,-67
E09000033,Westminster,E01004652,-9,-11,-6,-21,-65
E09000033,Westminster,E01004653,-13,27,-26,-12,-110
E09000033,Westminster,E01004654,-44,10,-19,34,12
E09000033,Westminster,E01004656,16,-24,-13,-5,-46
E09000033,Westminster,E01004657,-15,-26,-5,-15,-168
E09000033,Westminster,E01004658,11,30,-21,1,5
E09000033,Westminster,E01004659,-32,28,-4,-23,-81
E09000033,Westminster,E01004660,-40,-3,-11,-25,-119
E09000033,Westminster,E01004661,35,19,-22,15,-90
E09000033,Westminster,E01004662,-73,-30,-3,-32,-118
E09000033,Westminster,E01004663,-30,-2,-13,-10,-75
E09000033,Westminster,E01004665,9,4,-19,5,-27
E09000033,Westminster,E01004668,-33,23,-12,8,-41
E09000033,Westminster,E01004669,10,21,-16,14,-59
E09000033,Westminster,E01004670,59,47,-70,-22,-38
E09000033,Westminster,E01004674,27,-3,-57,-18,-18
E09000033,Westminster,E01004675,37,22,-26,-19,-32
E09000033,Westminster,E01004676,2,2,-29,-12,-49
E09000033,Westminster,E01004677,-29,3,5,12,-66
E09000033,Westminster,E01004678,25,-11,-24,-27,-14
E09000033,Westminster,E01004679,18,10,-45,-33,37
E09000033,Westminster,E01004680,-27,8,-7,-27,-89
E09000033,Westminster,E01004681,2,-47,-13,-19,-151
E09000033,Westminster,E01004682,-6,-8,-3,-26,-54
E09000033,Westminster,E01004683,-25,-16,-15,-6,-81
E09000033,Westminster,E01004684,-15,-21,-5,-34,-151
E09000033,Westminster,E01004686,-4,19,-11,-10,-92
E09000033,Westminster,E01004687,-22,-35,-3,-5,-59
E09000033,Westminster,E01004690,-55,-6,-11,-18,-102
E09000033,Westminster,E01004691,-62,-5,-14,-33,-223
E09000033,Westminster,E01004692,-56,-7,-11,-30,-93
E09000033,Westminster,E01004693,-30,-15,1,-28,-74
E09000033,Westminster,E01004694,18,-19,-12,-49,-113
E09000033,Westminster,E01004695,-46,-6,7,-33,-46
E09000033,Westminster,E01004696,-4,13,-20,-2,-52
E09000033,Westminster,E01004697,-25,-4,-2,-16,-105
E09000033,Westminster,E01004698,-7,-25,-7,3,-86
E09000033,Westminster,E01004699,-70,-40,-3,-27,-125
E09000033,Westminster,E01004700,-26,10,-13,-4,-141
E09000033,Westminster,E01004701,16,-7,3,12,-93
E09000033,Westminster,E01004702,93,15,-32,-21,21
E09000033,Westminster,E01004703,-37,-41,-6,11,-95
E09000033,Westminster,E01004705,-37,-11,-11,-3,-50
E09000033,Westminster,E01004706,-35,-7,-3,8,-13
E09000033,Westminster,E01004707,-97,24,-17,-31,-24
E09000033,Westminster,E01004708,-28,10,0,0,-44
E09000033,Westminster,E01004709,74,5,-30,14,-12
E09000033,Westminster,E01004710,56,45,-36,8,11
E09000033,Westminster,E01004711,49,53,-15,2,-31
E09000033,Westminster,E01004712,-6,-34,-2,-9,-53
E09000033,Westminster,E01004713,-73,-64,-5,-22,-82
E09000033,Westminster,E01004714,-31,-54,-23,-32,-214
E09000033,Westminster,E01004715,45,58,-5,-1,89
E09000033,Westminster,E01004716,-125,-35,-7,-54,-153
E09000033,Westminster,E01004717,0,-45,-1,-10,-94
E09000033,Westminster,E01004718,31,-20,-53,3,-24
E09000033,Westminster,E01004719,-11,16,-27,12,4
E09000033,Westminster,E01004720,66,25,-34,47,-19
E09000033,Westminster,E01004721,2,15,-28,-2,-32
E09000033,Westminster,E01004722,87,21,-74,17,-30
E09000033,Westminster,E01004723,56,17,-43,15,-75
E09000033,Westminster,E01004724,30,16,-24,17,-20
E09000033,Westminster,E01004725,14,7,-15,-16,-200
E09000033,Westminster,E01004726,-11,-9,-15,9,-8
E09000033,Westminster,E01004727,-96,-30,-15,-32,-37
E09000033,Westminster,E01004728,-2,0,-15,6,-68
E09000033,Westminster,E01004729,-7,12,-24,-7,-93
E09000033,Westminster,E01004730,-25,0,-10,5,-74
E09000033,Westminster,E01004731,64,25,-8,14,33
E09000033,Westminster,E01004732,14,1,-12,-5,-3
