ward21cd,ward21nm,lsoa21cd,lsoa_weight,lad22cd
E05014003,Petts Wood & Knoll,E01000794,0,E09000006
E05014003,Petts Wood & Knoll,E01000807,1,E09000006
E05014003,Petts Wood & Knoll,E01000808,1,E09000006
E05014003,Petts Wood & Knoll,E01000809,1,E09000006
E05014003,Petts Wood & Knoll,E01000810,1,E09000006
E05014003,Petts Wood & Knoll,E01000811,1,E09000006
E05014003,Petts Wood & Knoll,E01000812,1,E09000006
E05014003,Petts Wood & Knoll,E01000813,1,E09000006
E05014003,Petts Wood & Knoll,E01000814,1,E09000006
E05014003,Petts Wood & Knoll,E01000815,1,E09000006
E05014004,Plaistow,E01000816,1,E09000006
E05014004,Plaistow,E01000818,0.901960784313725,E09000006
E05014004,Plaistow,E01000819,1,E09000006
E05014004,Plaistow,E01000820,0.523809523809524,E09000006
E05014004,Plaistow,E01000822,1,E09000006
E05014004,Plaistow,E01000823,0.717916137229987,E09000006
E05014004,Plaistow,E01000824,0.789735099337748,E09000006
E05014004,Plaistow,E01032562,1,E09000006
E05014004,Plaistow,E01032563,1,E09000006
E05014005,Shortlands & Park Langley,E01000672,0.264383561643836,E09000006
E05014005,Shortlands & Park Langley,E01000673,1,E09000006
E05014005,Shortlands & Park Langley,E01000674,0.114014251781473,E09000006
E05014005,Shortlands & Park Langley,E01000676,0,E09000006
E05014005,Shortlands & Park Langley,E01000677,0.920047732696897,E09000006
E05014005,Shortlands & Park Langley,E01000713,0.101604278074866,E09000006
E05014005,Shortlands & Park Langley,E01000716,0.0746073298429319,E09000006
E05014005,Shortlands & Park Langley,E01000717,1,E09000006
E05014005,Shortlands & Park Langley,E01000775,0,E09000006
E05014005,Shortlands & Park Langley,E01000826,1,E09000006
E05014005,Shortlands & Park Langley,E01000827,1,E09000006
E05014005,Shortlands & Park Langley,E01000828,1,E09000006
E05014005,Shortlands & Park Langley,E01000829,1,E09000006
E05014005,Shortlands & Park Langley,E01000830,1,E09000006
E05014005,Shortlands & Park Langley,E01000831,1,E09000006
E05014005,Shortlands & Park Langley,E01000833,0.237623762376238,E09000006
E05014006,St Mary Cray,E01000719,0.291434927697442,E09000006
E05014006,St Mary Cray,E01000720,0.341238471673254,E09000006
E05014006,St Mary Cray,E01000721,1,E09000006
E05014006,St Mary Cray,E01000722,1,E09000006
E05014006,St Mary Cray,E01000723,1,E09000006
E05014006,St Mary Cray,E01000724,1,E09000006
E05014006,St Mary Cray,E01000725,1,E09000006
E05014006,St Mary Cray,E01000726,1,E09000006
E05014006,St Mary Cray,E01000727,1,E09000006
E05014006,St Mary Cray,E01000731,0.267527675276753,E09000006
E05014006,St Mary Cray,E01000732,0.944350758853288,E09000006
E05014006,St Mary Cray,E01000733,1,E09000006
E05014006,St Mary Cray,E01000734,0.824761904761905,E09000006
E05014006,St Mary Cray,E01000787,0.932857142857143,E09000006
E05014006,St Mary Cray,E01000789,0,E09000006
E05014006,St Mary Cray,E01000791,0.183673469387755,E09000006
E05014007,St Paul's Cray,E01000719,0.708565072302558,E09000006
E05014007,St Paul's Cray,E01000720,0.658761528326746,E09000006
E05014007,St Paul's Cray,E01000728,1,E09000006
E05014007,St Paul's Cray,E01000729,1,E09000006
E05014007,St Paul's Cray,E01000730,1,E09000006
E05014007,St Paul's Cray,E01000731,0.732472324723247,E09000006
E05014007,St Paul's Cray,E01000735,1,E09000006
E05014007,St Paul's Cray,E01000736,1,E09000006
E05014007,St Paul's Cray,E01000737,1,E09000006
E05014007,St Paul's Cray,E01000738,1,E09000006
E05014007,St Paul's Cray,E01000739,1,E09000006
E05014008,West Wickham,E01000832,1,E09000006
E05014008,West Wickham,E01000833,0.762376237623762,E09000006
E05014008,West Wickham,E01000834,1,E09000006
E05014008,West Wickham,E01000835,1,E09000006
E05014008,West Wickham,E01000836,1,E09000006
E05014008,West Wickham,E01000837,1,E09000006
E05014008,West Wickham,E01000838,1,E09000006
E05014008,West Wickham,E01000839,1,E09000006
E05014008,West Wickham,E01000840,1,E09000006
E05014008,West Wickham,E01000841,1,E09000006
E05013652,Belsize,E01000842,1,E09000007
E05013652,Belsize,E01000843,0.933774834437086,E09000007
E05013652,Belsize,E01000844,0.748057713651498,E09000007
E05013652,Belsize,E01000845,0.453964194373402,E09000007
E05013652,Belsize,E01000848,1,E09000007
E05013652,Belsize,E01000849,1,E09000007
E05013652,Belsize,E01000879,0.18271954674221,E09000007
E05013652,Belsize,E01000881,0.603267211201867,E09000007
E05013652,Belsize,E01000882,1,E09000007
E05013652,Belsize,E01000883,0.873826903023983,E09000007
E05013652,Belsize,E01000897,0.426165803108808,E09000007
E05013652,Belsize,E01000898,0.266045548654244,E09000007
E05013653,Bloomsbury,E01000850,1,E09000007
E05013653,Bloomsbury,E01000851,1,E09000007
E05013653,Bloomsbury,E01000853,1,E09000007
E05013653,Bloomsbury,E01000855,1,E09000007
E05013653,Bloomsbury,E01000914,0,E09000007
E05013653,Bloomsbury,E01000918,0.518194070080862,E09000007
E05013653,Bloomsbury,E01000919,0,E09000007
E05013653,Bloomsbury,E01000937,0.0858034321372855,E09000007
E05013653,Bloomsbury,E01000941,0.0825852782764812,E09000007
E05013653,Bloomsbury,E01000942,0.721259842519685,E09000007
E05013653,Bloomsbury,E01000943,1,E09000007
E05013653,Bloomsbury,E01035711,1,E09000007
E05013654,Camden Square,E01000867,0.545054945054945,E09000007
E05013654,Camden Square,E01000868,1,E09000007
E05013654,Camden Square,E01000869,0.862036156041865,E09000007
E05013654,Camden Square,E01000957,0.481569560047563,E09000007
E05013654,Camden Square,E01035707,0.727891156462585,E09000007
E05013655,Camden Town,E01000856,1,E09000007
E05013655,Camden Town,E01000858,1,E09000007
E05013655,Camden Town,E01000861,0.439520958083832,E09000007
E05013655,Camden Town,E01000862,0.464542651593011,E09000007
E05013655,Camden Town,E01000863,1,E09000007
E05013655,Camden Town,E01000866,0.286928104575163,E09000007
E05013655,Camden Town,E01000904,0,E09000007
E05013656,Fortune Green,E01000871,1,E09000007
E05013656,Fortune Green,E01000872,1,E09000007
E05013656,Fortune Green,E01000873,1,E09000007
E05013656,Fortune Green,E01000874,1,E09000007
E05013656,Fortune Green,E01000875,1,E09000007
E05013656,Fortune Green,E01000876,1,E09000007
E05013656,Fortune Green,E01000877,1,E09000007
E05013656,Fortune Green,E01000878,0,E09000007
E05013656,Fortune Green,E01000971,0.111111111111111,E09000007
E05013657,Frognal,E01000878,1,E09000007
E05013657,Frognal,E01000879,0.817280453257791,E09000007
E05013657,Frognal,E01000880,1,E09000007
E05013657,Frognal,E01000881,0.396732788798133,E09000007
E05013657,Frognal,E01000883,0.126173096976017,E09000007
E05013657,Frognal,E01000884,1,E09000007
E05013657,Frognal,E01000885,1,E09000007
E05013658,Gospel Oak,E01000886,1,E09000007
E05013658,Gospel Oak,E01000887,1,E09000007
E05013658,Gospel Oak,E01000888,1,E09000007
E05013658,Gospel Oak,E01000889,1,E09000007
E05013658,Gospel Oak,E01000890,1,E09000007
E05013658,Gospel Oak,E01000891,1,E09000007
E05013658,Gospel Oak,E01000892,1,E09000007
E05013658,Gospel Oak,E01000898,0.733954451345756,E09000007
E05013659,Hampstead Town,E01000893,1,E09000007
E05013659,Hampstead Town,E01000894,1,E09000007
E05013659,Hampstead Town,E01000895,1,E09000007
E05013659,Hampstead Town,E01000896,1,E09000007
E05013659,Hampstead Town,E01000897,0.573834196891192,E09000007
E05013659,Hampstead Town,E01000899,1,E09000007
E05013660,Haverstock,E01000843,0.0662251655629139,E09000007
E05013660,Haverstock,E01000845,0,E09000007
E05013660,Haverstock,E01000900,1,E09000007
E05013660,Haverstock,E01000901,1,E09000007
E05013660,Haverstock,E01000902,1,E09000007
E05013660,Haverstock,E01000903,1,E09000007
E05013660,Haverstock,E01000904,1,E09000007
E05013660,Haverstock,E01000905,1,E09000007
E05013660,Haverstock,E01000906,1,E09000007
E05013661,Highgate,E01000907,1,E09000007
E05013661,Highgate,E01000908,1,E09000007
E05013661,Highgate,E01000909,1,E09000007
E05013661,Highgate,E01000910,1,E09000007
E05013661,Highgate,E01000911,1,E09000007
E05013661,Highgate,E01000912,0.794765840220386,E09000007
E05013661,Highgate,E01000913,1,E09000007
E05013662,Holborn & Covent Garden,E01000914,1,E09000007
E05013662,Holborn & Covent Garden,E01000915,1,E09000007
E05013662,Holborn & Covent Garden,E01000916,1,E09000007
E05013662,Holborn & Covent Garden,E01000917,1,E09000007
E05013662,Holborn & Covent Garden,E01000918,0.481805929919138,E09000007
E05013662,Holborn & Covent Garden,E01000919,1,E09000007
E05013662,Holborn & Covent Garden,E01000920,1,E09000007
E05013663,Kentish Town North,E01000912,0.205234159779614,E09000007
E05013663,Kentish Town North,E01000921,1,E09000007
E05013663,Kentish Town North,E01000923,1,E09000007
E05013663,Kentish Town North,E01000924,0.860164512338425,E09000007
E05013663,Kentish Town North,E01000925,0.214953271028037,E09000007
E05013663,Kentish Town North,E01000926,0.276785714285714,E09000007
E05013663,Kentish Town North,E01000928,0.943069306930693,E09000007
E05013664,Kentish Town South,E01000866,0.713071895424837,E09000007
E05013664,Kentish Town South,E01000867,0.454945054945055,E09000007
E05013664,Kentish Town South,E01000869,0.137963843958135,E09000007
E05013664,Kentish Town South,E01000870,1,E09000007
E05013664,Kentish Town South,E01000921,0,E09000007
E05013664,Kentish Town South,E01000922,1,E09000007
E05013664,Kentish Town South,E01000924,0.139835487661575,E09000007
E05013664,Kentish Town South,E01000925,0.785046728971963,E09000007
E05013664,Kentish Town South,E01000926,0.723214285714286,E09000007
E05013664,Kentish Town South,E01000927,1,E09000007
E05013664,Kentish Town South,E01000928,0.0569306930693069,E09000007
E05013664,Kentish Town South,E01035707,0.272108843537415,E09000007
E05013665,Kilburn,E01000929,1,E09000007
E05013665,Kilburn,E01000930,1,E09000007
E05013665,Kilburn,E01000931,1,E09000007
E05013665,Kilburn,E01000932,1,E09000007
E05013665,Kilburn,E01000933,1,E09000007
E05013665,Kilburn,E01000934,0.772629310344828,E09000007
E05013665,Kilburn,E01000935,0.759282970550576,E09000007
E05013665,Kilburn,E01000973,0,E09000007
E05013665,Kilburn,E01000974,0.0689252336448598,E09000007
E05013666,King's Cross,E01000937,0.914196567862714,E09000007
E05013666,King's Cross,E01000938,1,E09000007
E05013666,King's Cross,E01000939,1,E09000007
E05013666,King's Cross,E01000941,0.917414721723519,E09000007
E05013666,King's Cross,E01000942,0.278740157480315,E09000007
E05013666,King's Cross,E01000956,0.0886243386243386,E09000007
E05013666,King's Cross,E01000957,0.518430439952438,E09000007
E05013666,King's Cross,E01000958,0.296035242290749,E09000007
E05013666,King's Cross,E01035708,1,E09000007
E05013666,King's Cross,E01035712,1,E09000007
E05013667,Primrose Hill,E01000844,0.251942286348502,E09000007
E05013667,Primrose Hill,E01000845,0.546035805626599,E09000007
E05013667,Primrose Hill,E01000846,1,E09000007
E05013667,Primrose Hill,E01000847,1,E09000007
E05013667,Primrose Hill,E01000857,1,E09000007
E05013667,Primrose Hill,E01000858,0,E09000007
E05013667,Primrose Hill,E01000859,1,E09000007
E05013667,Primrose Hill,E01000860,1,E09000007
E05013667,Primrose Hill,E01000862,0.535457348406989,E09000007
E05013667,Primrose Hill,E01000963,0.839090909090909,E09000007
E05013667,Primrose Hill,E01000967,1,E09000007
E05013668,Regent's Park,E01000944,1,E09000007
E05013668,Regent's Park,E01000946,1,E09000007
E05013668,Regent's Park,E01000947,1,E09000007
E05013668,Regent's Park,E01000948,1,E09000007
E05013668,Regent's Park,E01000949,1,E09000007
E05013668,Regent's Park,E01000951,1,E09000007
E05013668,Regent's Park,E01035710,1,E09000007
E05013670,South Hampstead,E01000933,0,E09000007
E05013670,South Hampstead,E01000934,0.227370689655172,E09000007
E05013670,South Hampstead,E01000935,0.240717029449424,E09000007
E05013670,South Hampstead,E01000960,1,E09000007
E05013670,South Hampstead,E01000961,1,E09000007
E05013670,South Hampstead,E01000962,1,E09000007
E05013670,South Hampstead,E01000963,0.160909090909091,E09000007
E05013670,South Hampstead,E01000964,1,E09000007
E05013670,South Hampstead,E01000965,1,E09000007
E05013670,South Hampstead,E01000966,1,E09000007
E05013670,South Hampstead,E01000968,0.417705735660848,E09000007
E05013670,South Hampstead,E01000973,0.110436893203884,E09000007
E05013669,St Pancras & Somers Town,E01000856,0,E09000007
E05013669,St Pancras & Somers Town,E01000861,0.560479041916168,E09000007
E05013669,St Pancras & Somers Town,E01000952,1,E09000007
E05013669,St Pancras & Somers Town,E01000954,1,E09000007
E05013669,St Pancras & Somers Town,E01000955,1,E09000007
E05013669,St Pancras & Somers Town,E01000956,0.911375661375661,E09000007
E05013669,St Pancras & Somers Town,E01000957,0,E09000007
E05013669,St Pancras & Somers Town,E01000958,0.703964757709251,E09000007
E05013669,St Pancras & Somers Town,E01000959,1,E09000007
E05013669,St Pancras & Somers Town,E01035709,1,E09000007
E05013671,West Hampstead,E01000931,0,E09000007
E05013671,West Hampstead,E01000968,0.582294264339152,E09000007
E05013671,West Hampstead,E01000969,1,E09000007
E05013671,West Hampstead,E01000970,1,E09000007
E05013671,West Hampstead,E01000971,0.888888888888889,E09000007
E05013671,West Hampstead,E01000972,1,E09000007
E05013671,West Hampstead,E01000973,0.889563106796117,E09000007
E05013671,West Hampstead,E01000974,0.93107476635514,E09000007
E05011462,Addiscombe East,E01000977,1,E09000008
E05011462,Addiscombe East,E01000978,0.42826780021254,E09000008
E05011462,Addiscombe East,E01000979,0.0771113831089351,E09000008
E05011462,Addiscombe East,E01000981,0.292035398230089,E09000008
E05011462,Addiscombe East,E01000983,1,E09000008
E05011462,Addiscombe East,E01000984,0,E09000008
E05011462,Addiscombe East,E01000985,0.576363636363636,E09000008
E05011462,Addiscombe East,E01000986,1,E09000008
E05011462,Addiscombe East,E01000987,1,E09000008
E05011462,Addiscombe East,E01000992,0.560941828254848,E09000008
E05011462,Addiscombe East,E01000993,1,E09000008
E05011463,Addiscombe West,E01000975,1,E09000008
E05011463,Addiscombe West,E01000976,1,E09000008
E05011463,Addiscombe West,E01000978,0.57173219978746,E09000008
E05011463,Addiscombe West,E01000979,0.922888616891065,E09000008
E05011463,Addiscombe West,E01000980,0.920133111480865,E09000008
E05011463,Addiscombe West,E01000981,0.707964601769912,E09000008
E05011463,Addiscombe West,E01000982,1,E09000008
E05011463,Addiscombe West,E01000984,1,E09000008
E05011463,Addiscombe West,E01001046,0.133876600698487,E09000008
E05011463,Addiscombe West,E01001050,0.586330935251799,E09000008
E05011463,Addiscombe West,E01001187,0.0560859188544153,E09000008
E05011463,Addiscombe West,E01001193,0,E09000008
E05011463,Addiscombe West,E01034149,0.322272215973003,E09000008
E05011464,Bensham Manor,E01000994,1,E09000008
E05011464,Bensham Manor,E01000995,1,E09000008
E05011464,Bensham Manor,E01000996,1,E09000008
E05011464,Bensham Manor,E01000997,1,E09000008
E05011464,Bensham Manor,E01000998,1,E09000008
E05011464,Bensham Manor,E01000999,1,E09000008
E05011464,Bensham Manor,E01001000,1,E09000008
E05011464,Bensham Manor,E01001001,1,E09000008
E05011464,Bensham Manor,E01001002,1,E09000008
E05011464,Bensham Manor,E01001003,1,E09000008
E05011464,Bensham Manor,E01001004,1,E09000008
E05011465,Broad Green,E01001005,1,E09000008
E05011465,Broad Green,E01001006,1,E09000008
E05011465,Broad Green,E01001007,1,E09000008
E05011465,Broad Green,E01001008,1,E09000008
E05011465,Broad Green,E01001009,1,E09000008
E05011465,Broad Green,E01001010,1,E09000008
E05011465,Broad Green,E01001011,1,E09000008
E05011465,Broad Green,E01001012,1,E09000008
E05011465,Broad Green,E01001013,0.905894519131334,E09000008
E05011465,Broad Green,E01001115,0,E09000008
E05011465,Broad Green,E01034139,0.717842323651452,E09000008
E05011465,Broad Green,E01034140,1,E09000008
E05011465,Broad Green,E01034144,0.139344262295082,E09000008
E05011466,Coulsdon Town,E01001015,0.21280276816609,E09000008
E05011466,Coulsdon Town,E01001016,0.546805349182764,E09000008
E05011466,Coulsdon Town,E01001017,0.86286594761171,E09000008
E05011466,Coulsdon Town,E01001023,1,E09000008
E05011466,Coulsdon Town,E01001024,1,E09000008
E05011466,Coulsdon Town,E01001025,1,E09000008
E05011466,Coulsdon Town,E01001026,1,E09000008
E05011466,Coulsdon Town,E01001027,1,E09000008
E05011466,Coulsdon Town,E01001028,0.26678445229682,E09000008
E05011466,Coulsdon Town,E01001030,0.421259842519685,E09000008
E05011466,Coulsdon Town,E01001031,1,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001137,1,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001138,1,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001140,1,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001142,0,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001146,0,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001148,0,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001149,0.197492163009404,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001150,0,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001156,1,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001158,1,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001159,0.81328320802005,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001162,1,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001163,1,E09000008
E05011467,Crystal Palace & Upper Norwood,E01001164,1,E09000008
E05011468,Fairfield,E01001013,0.094105480868666,E09000008
E05011468,Fairfield,E01001042,1,E09000008
E05011468,Fairfield,E01001047,0.276150627615063,E09000008
E05011468,Fairfield,E01034141,1,E09000008
E05011468,Fairfield,E01034142,1,E09000008
E05011468,Fairfield,E01034143,1,E09000008
E05011468,Fairfield,E01034144,0.0901639344262295,E09000008
E05011468,Fairfield,E01034145,1,E09000008
E05011468,Fairfield,E01034147,1,E09000008
E05011468,Fairfield,E01034148,1,E09000008
E05011468,Fairfield,E01034149,0.677727784026997,E09000008
E05011468,Fairfield,E01034150,1,E09000008
E05011468,Fairfield,E01034151,1,E09000008
E05011468,Fairfield,E01034152,0.509615384615385,E09000008
E05011469,Kenley,E01001067,0.531986531986532,E09000008
E05011469,Kenley,E01001068,1,E09000008
E05011469,Kenley,E01001069,0.894538606403013,E09000008
E05011469,Kenley,E01001070,1,E09000008
E05011469,Kenley,E01001071,1,E09000008
E05011469,Kenley,E01001072,1,E09000008
E05011469,Kenley,E01001073,0,E09000008
E05011469,Kenley,E01001074,0.080225988700565,E09000008
E05011469,Kenley,E01001075,0.688125894134478,E09000008
E05011470,New Addington North,E01001051,1,E09000008
E05011470,New Addington North,E01001052,1,E09000008
E05011470,New Addington North,E01001053,0.649122807017544,E09000008
E05011470,New Addington North,E01001054,1,E09000008
E05011470,New Addington North,E01001055,1,E09000008
E05011470,New Addington North,E01001056,1,E09000008
E05011470,New Addington North,E01001057,1,E09000008
E05011471,New Addington South,E01001053,0.350877192982456,E09000008
E05011471,New Addington South,E01001060,0,E09000008
E05011471,New Addington South,E01001076,1,E09000008
E05011471,New Addington South,E01001077,1,E09000008
E05011471,New Addington South,E01001078,1,E09000008
E05011471,New Addington South,E01001079,1,E09000008
E05011471,New Addington South,E01001080,1,E09000008
E05011471,New Addington South,E01001081,1,E09000008
E05011471,New Addington South,E01001082,1,E09000008
E05011472,Norbury & Pollards Hill,E01001085,0.585074626865672,E09000008
E05011472,Norbury & Pollards Hill,E01001086,1,E09000008
E05011472,Norbury & Pollards Hill,E01001087,0.845563139931741,E09000008
E05011472,Norbury & Pollards Hill,E01001088,1,E09000008
E05011472,Norbury & Pollards Hill,E01001089,1,E09000008
E05011472,Norbury & Pollards Hill,E01001090,1,E09000008
E05011472,Norbury & Pollards Hill,E01001091,1,E09000008
E05011473,Norbury Park,E01001083,1,E09000008
E05011473,Norbury Park,E01001084,1,E09000008
E05011473,Norbury Park,E01001085,0.414925373134328,E09000008
E05011473,Norbury Park,E01001087,0.154436860068259,E09000008
E05011473,Norbury Park,E01001089,0,E09000008
E05011473,Norbury Park,E01001157,1,E09000008
E05011473,Norbury Park,E01001159,0.18671679197995,E09000008
E05011473,Norbury Park,E01001160,1,E09000008
E05011473,Norbury Park,E01001161,1,E09000008
E05011473,Norbury Park,E01001163,0,E09000008
E05011474,Old Coulsdon,E01001015,0.78719723183391,E09000008
E05011474,Old Coulsdon,E01001016,0.401188707280832,E09000008
E05011474,Old Coulsdon,E01001017,0.13713405238829,E09000008
E05011474,Old Coulsdon,E01001018,1,E09000008
E05011474,Old Coulsdon,E01001019,1,E09000008
E05011474,Old Coulsdon,E01001020,1,E09000008
E05011474,Old Coulsdon,E01001021,1,E09000008
E05011474,Old Coulsdon,E01001022,1,E09000008
E05011474,Old Coulsdon,E01001072,0,E09000008
E05011475,Park Hill & Whitgift,E01001044,1,E09000008
E05011475,Park Hill & Whitgift,E01001046,0.866123399301513,E09000008
E05011475,Park Hill & Whitgift,E01001049,1,E09000008
E05011475,Park Hill & Whitgift,E01001050,0.413669064748201,E09000008
E05011475,Park Hill & Whitgift,E01034149,0,E09000008
E05011476,Purley & Woodcote,E01001016,0.0520059435364042,E09000008
E05011476,Purley & Woodcote,E01001028,0.73321554770318,E09000008
E05011476,Purley & Woodcote,E01001029,1,E09000008
E05011476,Purley & Woodcote,E01001030,0.578740157480315,E09000008
E05011476,Purley & Woodcote,E01001067,0.468013468013468,E09000008
E05011476,Purley & Woodcote,E01001069,0.105461393596987,E09000008
E05011476,Purley & Woodcote,E01001073,1,E09000008
E05011476,Purley & Woodcote,E01001074,0.919774011299435,E09000008
E05011476,Purley & Woodcote,E01001075,0.311874105865522,E09000008
E05011476,Purley & Woodcote,E01001092,1,E09000008
E05011476,Purley & Woodcote,E01001093,0.14575411913815,E09000008
E05011476,Purley & Woodcote,E01001094,1,E09000008
E05011476,Purley & Woodcote,E01001097,0.867283950617284,E09000008
E05011476,Purley & Woodcote,E01001098,0.527629233511586,E09000008
E05011476,Purley & Woodcote,E01001099,0.941455696202532,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001033,0.113445378151261,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001034,0.26685393258427,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001075,0,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001092,0,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001093,0.854245880861851,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001095,1,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001096,1,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001097,0.132716049382716,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001098,0.472370766488414,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001099,0.0585443037974684,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001100,1,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001104,0.878419452887538,E09000008
E05011477,Purley Oaks & Riddlesdown,E01001173,0.414141414141414,E09000008
E05011478,Sanderstead,E01001032,1,E09000008
E05011478,Sanderstead,E01001034,0.504213483146067,E09000008
E05011478,Sanderstead,E01001039,0.0914927768860353,E09000008
E05011478,Sanderstead,E01001101,1,E09000008
E05011478,Sanderstead,E01001102,1,E09000008
E05011478,Sanderstead,E01001103,1,E09000008
E05011478,Sanderstead,E01001104,0.121580547112462,E09000008
E05011478,Sanderstead,E01001105,1,E09000008
E05011478,Sanderstead,E01001106,1,E09000008
E05011478,Sanderstead,E01001107,1,E09000008
E05011478,Sanderstead,E01001108,1,E09000008
E05011478,Sanderstead,E01001121,0,E09000008
E05011478,Sanderstead,E01001124,0.927302100161551,E09000008
E05011478,Sanderstead,E01001125,0,E09000008
E05011479,Selhurst,E01001109,1,E09000008
E05011479,Selhurst,E01001110,1,E09000008
E05011479,Selhurst,E01001113,0.441988950276243,E09000008
E05011479,Selhurst,E01001114,1,E09000008
E05011479,Selhurst,E01001115,1,E09000008
E05011479,Selhurst,E01001116,1,E09000008
E05011479,Selhurst,E01001118,1,E09000008
E05011479,Selhurst,E01034139,0.282157676348548,E09000008
E05011480,Selsdon & Addington Village,E01001060,0,E09000008
E05011480,Selsdon & Addington Village,E01001061,0.525697503671072,E09000008
E05011480,Selsdon & Addington Village,E01001064,0.776579352850539,E09000008
E05011480,Selsdon & Addington Village,E01001065,0.43328335832084,E09000008
E05011480,Selsdon & Addington Village,E01001066,1,E09000008
E05011480,Selsdon & Addington Village,E01001119,0.117546848381601,E09000008
E05011480,Selsdon & Addington Village,E01001120,0.382692307692308,E09000008
E05011480,Selsdon & Addington Village,E01001121,0.174657534246575,E09000008
E05011480,Selsdon & Addington Village,E01001122,0.806324110671937,E09000008
E05011480,Selsdon & Addington Village,E01001123,1,E09000008
E05011480,Selsdon & Addington Village,E01001124,0.0726978998384491,E09000008
E05011480,Selsdon & Addington Village,E01001125,0.636650868878357,E09000008
E05011480,Selsdon & Addington Village,E01001126,0.755233494363929,E09000008
E05011481,Selsdon Vale & Forestdale,E01001058,1,E09000008
E05011481,Selsdon Vale & Forestdale,E01001059,1,E09000008
E05011481,Selsdon Vale & Forestdale,E01001060,1,E09000008
E05011481,Selsdon Vale & Forestdale,E01001061,0.474302496328928,E09000008
E05011481,Selsdon Vale & Forestdale,E01001065,0.566716641679161,E09000008
E05011481,Selsdon Vale & Forestdale,E01001078,0,E09000008
E05011481,Selsdon Vale & Forestdale,E01001080,0,E09000008
E05011481,Selsdon Vale & Forestdale,E01001119,0.882453151618399,E09000008
E05011481,Selsdon Vale & Forestdale,E01001120,0.617307692307692,E09000008
E05011481,Selsdon Vale & Forestdale,E01001121,0.825342465753425,E09000008
E05011481,Selsdon Vale & Forestdale,E01001125,0.363349131121643,E09000008
E05011481,Selsdon Vale & Forestdale,E01001126,0.244766505636071,E09000008
E05011482,Shirley North,E01000985,0.423636363636364,E09000008
E05011482,Shirley North,E01000989,1,E09000008
E05011482,Shirley North,E01000990,1,E09000008
E05011482,Shirley North,E01000991,1,E09000008
E05011482,Shirley North,E01000992,0.439058171745152,E09000008
E05011482,Shirley North,E01001062,0.543918918918919,E09000008
E05011482,Shirley North,E01001063,0.410385259631491,E09000008
E05011482,Shirley North,E01001131,1,E09000008
E05011482,Shirley North,E01001132,1,E09000008
E05011482,Shirley North,E01001133,0.595052083333333,E09000008
E05011482,Shirley North,E01001134,1,E09000008
E05011482,Shirley North,E01032569,1,E09000008
E05011483,Shirly South,E01001049,0,E09000008
E05011483,Shirly South,E01001062,0.456081081081081,E09000008
E05011483,Shirly South,E01001063,0.589614740368509,E09000008
E05011483,Shirly South,E01001064,0.223420647149461,E09000008
E05011483,Shirly South,E01001127,1,E09000008
E05011483,Shirly South,E01001128,1,E09000008
E05011483,Shirly South,E01001129,1,E09000008
E05011483,Shirly South,E01001130,1,E09000008
E05011483,Shirly South,E01001133,0.404947916666667,E09000008
E05011483,Shirly South,E01001135,1,E09000008
E05011484,South Croydon,E01001032,0,E09000008
E05011484,South Croydon,E01001033,0.88655462184874,E09000008
E05011484,South Croydon,E01001034,0.228932584269663,E09000008
E05011484,South Croydon,E01001035,1,E09000008
E05011484,South Croydon,E01001036,1,E09000008
E05011484,South Croydon,E01001037,1,E09000008
E05011484,South Croydon,E01001038,1,E09000008
E05011484,South Croydon,E01001039,0.908507223113965,E09000008
E05011484,South Croydon,E01001040,1,E09000008
E05011484,South Croydon,E01001041,1,E09000008
E05011484,South Croydon,E01001047,0.723849372384937,E09000008
E05011484,South Croydon,E01001122,0.193675889328063,E09000008
E05011484,South Croydon,E01001173,0.466329966329966,E09000008
E05011484,South Croydon,E01034152,0.490384615384615,E09000008
E05011485,South Norwood,E01001111,1,E09000008
E05011485,South Norwood,E01001112,1,E09000008
E05011485,South Norwood,E01001113,0.558011049723757,E09000008
E05011485,South Norwood,E01001136,1,E09000008
