lad22cd,lad22nm,category,count_21,count_11,change
E09000015,Harrow,Europe: Other Europe: EU Member countries: France,1536,1701,-165
E09000015,Harrow,Europe: Other Europe: EU Member countries: Germany,1374,1679,-305
E09000015,Harrow,Europe: Other Europe: EU Member countries: Italy,1806,833,973
E09000015,Harrow,Europe: Other Europe: EU Member countries: Lithuania,525,590,-65
E09000015,Harrow,Europe: Other Europe: EU Member countries: Other EU countries,6333,4591,1742
E09000015,Harrow,Europe: Other Europe: EU Member countries: Poland,3788,3887,-99
E09000015,Harrow,Europe: Other Europe: EU Member countries: Portugal,2061,1193,868
E09000015,Harrow,Europe: Other Europe: EU Member countries: Romania,22026,4819,17207
E09000015,Harrow,Europe: Other Europe: EU Member countries: Spain,898,445,453
E09000015,Harrow,Europe: Other Europe: Rest of Europe: Other Europe,1115,767,348
E09000015,Harrow,Europe: Other Europe: Rest of Europe: Turkey,179,118,61
E09000015,Harrow,Europe: United Kingdom,184196,178396,5800
E09000015,Harrow,Middle East and Asia: Central Asia,23,11,12
E09000015,Harrow,Middle East and Asia: Eastern Asia: China,387,213,174
E09000015,Harrow,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),78,40,38
E09000015,Harrow,Middle East and Asia: Eastern Asia: Japan,199,226,-27
E09000015,Harrow,Middle East and Asia: Eastern Asia: Other Eastern Asia,68,99,-31
E09000015,Harrow,Middle East and Asia: Middle East: Iran,176,199,-23
E09000015,Harrow,Middle East and Asia: Middle East: Iraq,84,86,-2
E09000015,Harrow,Middle East and Asia: Middle East: Other Middle East,253,167,86
E09000015,Harrow,Middle East and Asia: South-East Asia: Malaysia,292,381,-89
E09000015,Harrow,Middle East and Asia: South-East Asia: Other South-East Asia,153,115,38
E09000015,Harrow,Middle East and Asia: South-East Asia: Philippines,488,414,74
E09000015,Harrow,Middle East and Asia: South-East Asia: Singapore,47,64,-17
E09000015,Harrow,Middle East and Asia: Southern Asia: Afghanistan,854,701,153
E09000015,Harrow,Middle East and Asia: Southern Asia: Bangladesh,130,124,6
E09000015,Harrow,Middle East and Asia: Southern Asia: India,9095,8211,884
E09000015,Harrow,Middle East and Asia: Southern Asia: Other Southern Asia,891,1180,-289
E09000015,Harrow,Middle East and Asia: Southern Asia: Pakistan,979,1179,-200
E09000015,Harrow,Middle East and Asia: Southern Asia: Sri Lanka,2159,2979,-820
E09000015,Harrow,No passport held,11134,12700,-1566
E09000015,Harrow,The Americas and the Caribbean: Central America,24,29,-5
E09000015,Harrow,The Americas and the Caribbean: North America: Canada,216,208,8
E09000015,Harrow,The Americas and the Caribbean: North America: United States,450,467,-17
E09000015,Harrow,The Americas and the Caribbean: South America,509,283,226
E09000015,Harrow,The Americas and the Caribbean: The Caribbean: Jamaica,238,303,-65
E09000015,Harrow,The Americas and the Caribbean: The Caribbean: Other Caribbean,115,145,-30
E09000016,Havering,Africa: Central and Western Africa: Ghana,398,317,81
E09000016,Havering,Africa: Central and Western Africa: Nigeria,1307,1070,237
E09000016,Havering,Africa: Central and Western Africa: Other Central and Western Africa,125,114,11
E09000016,Havering,Africa: North Africa,173,80,93
E09000016,Havering,Africa: South and Eastern Africa: Kenya,65,69,-4
E09000016,Havering,Africa: South and Eastern Africa: Other South and Eastern Africa,266,245,21
E09000016,Havering,Africa: South and Eastern Africa: Somalia,0,0,0
E09000016,Havering,Africa: South and Eastern Africa: South Africa,160,232,-72
E09000016,Havering,Africa: South and Eastern Africa: Zimbabwe,196,353,-157
E09000016,Havering,Antarctica and Oceania: Australasia: Australia,103,96,7
E09000016,Havering,Antarctica and Oceania: Australasia: New Zealand,42,78,-36
E09000016,Havering,Antarctica and Oceania: Other Antarctica and Oceania,2,1,1
E09000016,Havering,British Overseas Territories,4,2,2
E09000016,Havering,Europe: Ireland,2363,2229,134
E09000016,Havering,Europe: Other Europe: EU Member countries: France,472,301,171
E09000016,Havering,Europe: Other Europe: EU Member countries: Germany,369,230,139
E09000016,Havering,Europe: Other Europe: EU Member countries: Italy,1054,283,771
E09000016,Havering,Europe: Other Europe: EU Member countries: Lithuania,3427,1275,2152
E09000016,Havering,Europe: Other Europe: EU Member countries: Other EU countries,3517,1216,2301
E09000016,Havering,Europe: Other Europe: EU Member countries: Poland,1891,917,974
E09000016,Havering,Europe: Other Europe: EU Member countries: Portugal,899,252,647
E09000016,Havering,Europe: Other Europe: EU Member countries: Romania,6707,461,6246
E09000016,Havering,Europe: Other Europe: EU Member countries: Spain,658,178,480
E09000016,Havering,Europe: Other Europe: Rest of Europe: Other Europe,1067,236,831
E09000016,Havering,Europe: Other Europe: Rest of Europe: Turkey,201,133,68
E09000016,Havering,Europe: United Kingdom,207774,194839,12935
E09000016,Havering,Middle East and Asia: Central Asia,29,4,25
E09000016,Havering,Middle East and Asia: Eastern Asia: China,262,143,119
E09000016,Havering,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),27,12,15
E09000016,Havering,Middle East and Asia: Eastern Asia: Japan,44,33,11
E09000016,Havering,Middle East and Asia: Eastern Asia: Other Eastern Asia,46,25,21
E09000016,Havering,Middle East and Asia: Middle East: Iran,42,21,21
E09000016,Havering,Middle East and Asia: Middle East: Iraq,21,6,15
E09000016,Havering,Middle East and Asia: Middle East: Other Middle East,67,12,55
E09000016,Havering,Middle East and Asia: South-East Asia: Malaysia,128,154,-26
E09000016,Havering,Middle East and Asia: South-East Asia: Other South-East Asia,174,141,33
E09000016,Havering,Middle East and Asia: South-East Asia: Philippines,367,340,27
E09000016,Havering,Middle East and Asia: South-East Asia: Singapore,15,15,0
E09000016,Havering,Middle East and Asia: Southern Asia: Afghanistan,42,8,34
E09000016,Havering,Middle East and Asia: Southern Asia: Bangladesh,417,165,252
E09000016,Havering,Middle East and Asia: Southern Asia: India,1512,853,659
E09000016,Havering,Middle East and Asia: Southern Asia: Other Southern Asia,60,32,28
E09000016,Havering,Middle East and Asia: Southern Asia: Pakistan,838,222,616
E09000016,Havering,Middle East and Asia: Southern Asia: Sri Lanka,158,178,-20
E09000016,Havering,No passport held,23787,29124,-5337
E09000016,Havering,The Americas and the Caribbean: Central America,20,6,14
E09000016,Havering,The Americas and the Caribbean: North America: Canada,94,87,7
E09000016,Havering,The Americas and the Caribbean: North America: United States,156,144,12
E09000016,Havering,The Americas and the Caribbean: South America,238,89,149
E09000016,Havering,The Americas and the Caribbean: The Caribbean: Jamaica,140,87,53
E09000016,Havering,The Americas and the Caribbean: The Caribbean: Other Caribbean,128,124,4
E09000017,Hillingdon,Africa: Central and Western Africa: Ghana,267,262,5
E09000017,Hillingdon,Africa: Central and Western Africa: Nigeria,506,809,-303
E09000017,Hillingdon,Africa: Central and Western Africa: Other Central and Western Africa,143,190,-47
E09000017,Hillingdon,Africa: North Africa,432,307,125
E09000017,Hillingdon,Africa: South and Eastern Africa: Kenya,186,310,-124
E09000017,Hillingdon,Africa: South and Eastern Africa: Other South and Eastern Africa,511,718,-207
E09000017,Hillingdon,Africa: South and Eastern Africa: Somalia,69,26,43
E09000017,Hillingdon,Africa: South and Eastern Africa: South Africa,223,423,-200
E09000017,Hillingdon,Africa: South and Eastern Africa: Zimbabwe,155,454,-299
E09000017,Hillingdon,Antarctica and Oceania: Australasia: Australia,209,255,-46
E09000017,Hillingdon,Antarctica and Oceania: Australasia: New Zealand,103,180,-77
E09000017,Hillingdon,Antarctica and Oceania: Other Antarctica and Oceania,20,18,2
E09000017,Hillingdon,British Overseas Territories,0,9,-9
E09000017,Hillingdon,Europe: Ireland,4244,4585,-341
E09000017,Hillingdon,Europe: Other Europe: EU Member countries: France,1203,985,218
E09000017,Hillingdon,Europe: Other Europe: EU Member countries: Germany,1394,1292,102
E09000017,Hillingdon,Europe: Other Europe: EU Member countries: Italy,2813,888,1925
E09000017,Hillingdon,Europe: Other Europe: EU Member countries: Lithuania,1267,1005,262
E09000017,Hillingdon,Europe: Other Europe: EU Member countries: Other EU countries,6757,4589,2168
E09000017,Hillingdon,Europe: Other Europe: EU Member countries: Poland,6397,4329,2068
E09000017,Hillingdon,Europe: Other Europe: EU Member countries: Portugal,5474,1558,3916
E09000017,Hillingdon,Europe: Other Europe: EU Member countries: Romania,6382,779,5603
E09000017,Hillingdon,Europe: Other Europe: EU Member countries: Spain,1172,608,564
E09000017,Hillingdon,Europe: Other Europe: Rest of Europe: Other Europe,1310,853,457
E09000017,Hillingdon,Europe: Other Europe: Rest of Europe: Turkey,285,164,121
E09000017,Hillingdon,Europe: United Kingdom,221038,204579,16459
E09000017,Hillingdon,Middle East and Asia: Central Asia,61,27,34
E09000017,Hillingdon,Middle East and Asia: Eastern Asia: China,653,688,-35
E09000017,Hillingdon,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),128,63,65
E09000017,Hillingdon,Middle East and Asia: Eastern Asia: Japan,170,183,-13
E09000017,Hillingdon,Middle East and Asia: Eastern Asia: Other Eastern Asia,91,181,-90
E09000017,Hillingdon,Middle East and Asia: Middle East: Iran,145,268,-123
E09000017,Hillingdon,Middle East and Asia: Middle East: Iraq,88,107,-19
E09000017,Hillingdon,Middle East and Asia: Middle East: Other Middle East,375,584,-209
E09000017,Hillingdon,Middle East and Asia: South-East Asia: Malaysia,291,364,-73
E09000017,Hillingdon,Middle East and Asia: South-East Asia: Other South-East Asia,233,356,-123
E09000017,Hillingdon,Middle East and Asia: South-East Asia: Philippines,430,485,-55
E09000017,Hillingdon,Middle East and Asia: South-East Asia: Singapore,61,90,-29
E09000017,Hillingdon,Middle East and Asia: Southern Asia: Afghanistan,706,590,116
E09000017,Hillingdon,Middle East and Asia: Southern Asia: Bangladesh,466,325,141
E09000017,Hillingdon,Middle East and Asia: Southern Asia: India,11795,6768,5027
E09000017,Hillingdon,Middle East and Asia: Southern Asia: Other Southern Asia,1165,1363,-198
E09000017,Hillingdon,Middle East and Asia: Southern Asia: Pakistan,1959,2197,-238
E09000017,Hillingdon,Middle East and Asia: Southern Asia: Sri Lanka,1256,1483,-227
E09000017,Hillingdon,No passport held,21482,25979,-4497
E09000017,Hillingdon,The Americas and the Caribbean: Central America,48,51,-3
E09000017,Hillingdon,The Americas and the Caribbean: North America: Canada,242,280,-38
E09000017,Hillingdon,The Americas and the Caribbean: North America: United States,526,590,-64
E09000017,Hillingdon,The Americas and the Caribbean: South America,542,311,231
E09000017,Hillingdon,The Americas and the Caribbean: The Caribbean: Jamaica,242,209,33
E09000017,Hillingdon,The Americas and the Caribbean: The Caribbean: Other Caribbean,193,219,-26
E09000018,Hounslow,Africa: Central and Western Africa: Ghana,344,521,-177
E09000018,Hounslow,Africa: Central and Western Africa: Nigeria,405,564,-159
E09000018,Hounslow,Africa: Central and Western Africa: Other Central and Western Africa,156,229,-73
E09000018,Hounslow,Africa: North Africa,1002,498,504
E09000018,Hounslow,Africa: South and Eastern Africa: Kenya,159,310,-151
E09000018,Hounslow,Africa: South and Eastern Africa: Other South and Eastern Africa,427,755,-328
E09000018,Hounslow,Africa: South and Eastern Africa: Somalia,50,38,12
E09000018,Hounslow,Africa: South and Eastern Africa: South Africa,251,531,-280
E09000018,Hounslow,Africa: South and Eastern Africa: Zimbabwe,143,316,-173
E09000018,Hounslow,Antarctica and Oceania: Australasia: Australia,459,715,-256
E09000018,Hounslow,Antarctica and Oceania: Australasia: New Zealand,192,480,-288
E09000018,Hounslow,Antarctica and Oceania: Other Antarctica and Oceania,46,11,35
E09000018,Hounslow,British Overseas Territories,1,17,-16
E09000018,Hounslow,Europe: Ireland,3196,3962,-766
E09000018,Hounslow,Europe: Other Europe: EU Member countries: France,1715,1674,41
E09000018,Hounslow,Europe: Other Europe: EU Member countries: Germany,1095,1166,-71
E09000018,Hounslow,Europe: Other Europe: EU Member countries: Italy,3395,1425,1970
E09000018,Hounslow,Europe: Other Europe: EU Member countries: Lithuania,1655,1247,408
E09000018,Hounslow,Europe: Other Europe: EU Member countries: Other EU countries,8278,5414,2864
E09000018,Hounslow,Europe: Other Europe: EU Member countries: Poland,11223,10414,809
E09000018,Hounslow,Europe: Other Europe: EU Member countries: Portugal,10537,2368,8169
E09000018,Hounslow,Europe: Other Europe: EU Member countries: Romania,6577,765,5812
E09000018,Hounslow,Europe: Other Europe: EU Member countries: Spain,2059,1047,1012
E09000018,Hounslow,Europe: Other Europe: Rest of Europe: Other Europe,2064,995,1069
E09000018,Hounslow,Europe: Other Europe: Rest of Europe: Turkey,447,164,283
E09000018,Hounslow,Europe: United Kingdom,186843,170386,16457
E09000018,Hounslow,Middle East and Asia: Central Asia,62,66,-4
E09000018,Hounslow,Middle East and Asia: Eastern Asia: China,455,377,78
E09000018,Hounslow,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),46,21,25
E09000018,Hounslow,Middle East and Asia: Eastern Asia: Japan,327,305,22
E09000018,Hounslow,Middle East and Asia: Eastern Asia: Other Eastern Asia,154,128,26
E09000018,Hounslow,Middle East and Asia: Middle East: Iran,213,213,0
E09000018,Hounslow,Middle East and Asia: Middle East: Iraq,63,67,-4
E09000018,Hounslow,Middle East and Asia: Middle East: Other Middle East,417,285,132
E09000018,Hounslow,Middle East and Asia: South-East Asia: Malaysia,252,329,-77
E09000018,Hounslow,Middle East and Asia: South-East Asia: Other South-East Asia,312,557,-245
E09000018,Hounslow,Middle East and Asia: South-East Asia: Philippines,814,824,-10
E09000018,Hounslow,Middle East and Asia: South-East Asia: Singapore,69,100,-31
E09000018,Hounslow,Middle East and Asia: Southern Asia: Afghanistan,562,810,-248
E09000018,Hounslow,Middle East and Asia: Southern Asia: Bangladesh,350,405,-55
E09000018,Hounslow,Middle East and Asia: Southern Asia: India,16027,14537,1490
E09000018,Hounslow,Middle East and Asia: Southern Asia: Other Southern Asia,2406,2109,297
E09000018,Hounslow,Middle East and Asia: Southern Asia: Pakistan,2053,2666,-613
E09000018,Hounslow,Middle East and Asia: Southern Asia: Sri Lanka,636,1266,-630
E09000018,Hounslow,No passport held,17792,20703,-2911
E09000018,Hounslow,The Americas and the Caribbean: Central America,75,54,21
E09000018,Hounslow,The Americas and the Caribbean: North America: Canada,296,312,-16
E09000018,Hounslow,The Americas and the Caribbean: North America: United States,913,852,61
E09000018,Hounslow,The Americas and the Caribbean: South America,861,582,279
E09000018,Hounslow,The Americas and the Caribbean: The Caribbean: Jamaica,164,205,-41
E09000018,Hounslow,The Americas and the Caribbean: The Caribbean: Other Caribbean,145,172,-27
E09000019,Islington,Africa: Central and Western Africa: Ghana,212,270,-58
E09000019,Islington,Africa: Central and Western Africa: Nigeria,405,561,-156
E09000019,Islington,Africa: Central and Western Africa: Other Central and Western Africa,187,248,-61
E09000019,Islington,Africa: North Africa,466,364,102
E09000019,Islington,Africa: South and Eastern Africa: Kenya,52,77,-25
E09000019,Islington,Africa: South and Eastern Africa: Other South and Eastern Africa,249,380,-131
E09000019,Islington,Africa: South and Eastern Africa: Somalia,58,33,25
E09000019,Islington,Africa: South and Eastern Africa: South Africa,235,311,-76
E09000019,Islington,Africa: South and Eastern Africa: Zimbabwe,44,64,-20
E09000019,Islington,Antarctica and Oceania: Australasia: Australia,2381,2367,14
E09000019,Islington,Antarctica and Oceania: Australasia: New Zealand,788,765,23
E09000019,Islington,Antarctica and Oceania: Other Antarctica and Oceania,2,4,-2
E09000019,Islington,British Overseas Territories,6,23,-17
E09000019,Islington,Europe: Ireland,5092,6336,-1244
E09000019,Islington,Europe: Other Europe: EU Member countries: France,4571,2984,1587
E09000019,Islington,Europe: Other Europe: EU Member countries: Germany,1633,1920,-287
E09000019,Islington,Europe: Other Europe: EU Member countries: Italy,5444,3346,2098
E09000019,Islington,Europe: Other Europe: EU Member countries: Lithuania,427,234,193
E09000019,Islington,Europe: Other Europe: EU Member countries: Other EU countries,7387,5614,1773
E09000019,Islington,Europe: Other Europe: EU Member countries: Poland,1583,1611,-28
E09000019,Islington,Europe: Other Europe: EU Member countries: Portugal,1695,1294,401
E09000019,Islington,Europe: Other Europe: EU Member countries: Romania,1049,267,782
E09000019,Islington,Europe: Other Europe: EU Member countries: Spain,3487,1834,1653
E09000019,Islington,Europe: Other Europe: Rest of Europe: Other Europe,1884,1402,482
E09000019,Islington,Europe: Other Europe: Rest of Europe: Turkey,994,807,187
E09000019,Islington,Europe: United Kingdom,153742,147787,5955
E09000019,Islington,Middle East and Asia: Central Asia,72,107,-35
E09000019,Islington,Middle East and Asia: Eastern Asia: China,1458,988,470
E09000019,Islington,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),193,84,109
E09000019,Islington,Middle East and Asia: Eastern Asia: Japan,450,657,-207
E09000019,Islington,Middle East and Asia: Eastern Asia: Other Eastern Asia,422,353,69
E09000019,Islington,Middle East and Asia: Middle East: Iran,112,147,-35
E09000019,Islington,Middle East and Asia: Middle East: Iraq,36,23,13
E09000019,Islington,Middle East and Asia: Middle East: Other Middle East,339,328,11
E09000019,Islington,Middle East and Asia: South-East Asia: Malaysia,453,504,-51
E09000019,Islington,Middle East and Asia: South-East Asia: Other South-East Asia,257,313,-56
E09000019,Islington,Middle East and Asia: South-East Asia: Philippines,274,279,-5
E09000019,Islington,Middle East and Asia: South-East Asia: Singapore,231,201,30
E09000019,Islington,Middle East and Asia: Southern Asia: Afghanistan,36,40,-4
E09000019,Islington,Middle East and Asia: Southern Asia: Bangladesh,340,345,-5
E09000019,Islington,Middle East and Asia: Southern Asia: India,1045,696,349
E09000019,Islington,Middle East and Asia: Southern Asia: Other Southern Asia,33,79,-46
E09000019,Islington,Middle East and Asia: Southern Asia: Pakistan,159,206,-47
E09000019,Islington,Middle East and Asia: Southern Asia: Sri Lanka,34,72,-38
E09000019,Islington,No passport held,10757,14542,-3785
E09000019,Islington,The Americas and the Caribbean: Central America,167,141,26
E09000019,Islington,The Americas and the Caribbean: North America: Canada,950,826,124
E09000019,Islington,The Americas and the Caribbean: North America: United States,2820,2486,334
E09000019,Islington,The Americas and the Caribbean: South America,1518,1268,250
E09000019,Islington,The Americas and the Caribbean: The Caribbean: Jamaica,219,318,-99
E09000019,Islington,The Americas and the Caribbean: The Caribbean: Other Caribbean,137,219,-82
E09000020,Kensington and Chelsea,Africa: Central and Western Africa: Ghana,84,72,12
E09000020,Kensington and Chelsea,Africa: Central and Western Africa: Nigeria,157,200,-43
E09000020,Kensington and Chelsea,Africa: Central and Western Africa: Other Central and Western Africa,67,126,-59
E09000020,Kensington and Chelsea,Africa: North Africa,628,688,-60
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: Kenya,34,67,-33
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: Other South and Eastern Africa,131,239,-108
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: Somalia,10,7,3
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: South Africa,251,316,-65
E09000020,Kensington and Chelsea,Africa: South and Eastern Africa: Zimbabwe,22,35,-13
E09000020,Kensington and Chelsea,Antarctica and Oceania: Australasia: Australia,1108,2064,-956
E09000020,Kensington and Chelsea,Antarctica and Oceania: Australasia: New Zealand,196,523,-327
E09000020,Kensington and Chelsea,Antarctica and Oceania: Other Antarctica and Oceania,3,11,-8
E09000020,Kensington and Chelsea,British Overseas Territories,0,24,-24
E09000020,Kensington and Chelsea,Europe: Ireland,2203,3259,-1056
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: France,5632,8118,-2486
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Germany,1823,2776,-953
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Italy,5456,5105,351
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Lithuania,304,219,85
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Other EU countries,6507,7650,-1143
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Poland,824,938,-114
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Portugal,1590,1705,-115
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Romania,678,199,479
E09000020,Kensington and Chelsea,Europe: Other Europe: EU Member countries: Spain,3246,3196,50
E09000020,Kensington and Chelsea,Europe: Other Europe: Rest of Europe: Other Europe,2398,2454,-56
E09000020,Kensington and Chelsea,Europe: Other Europe: Rest of Europe: Turkey,636,425,211
E09000020,Kensington and Chelsea,Europe: United Kingdom,92446,95979,-3533
E09000020,Kensington and Chelsea,Middle East and Asia: Central Asia,112,165,-53
E09000020,Kensington and Chelsea,Middle East and Asia: Eastern Asia: China,1417,887,530
E09000020,Kensington and Chelsea,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),227,82,145
E09000020,Kensington and Chelsea,Middle East and Asia: Eastern Asia: Japan,782,1023,-241
E09000020,Kensington and Chelsea,Middle East and Asia: Eastern Asia: Other Eastern Asia,292,288,4
E09000020,Kensington and Chelsea,Middle East and Asia: Middle East: Iran,207,434,-227
E09000020,Kensington and Chelsea,Middle East and Asia: Middle East: Iraq,56,133,-77
E09000020,Kensington and Chelsea,Middle East and Asia: Middle East: Other Middle East,832,956,-124
E09000020,Kensington and Chelsea,Middle East and Asia: South-East Asia: Malaysia,463,600,-137
E09000020,Kensington and Chelsea,Middle East and Asia: South-East Asia: Other South-East Asia,375,652,-277
E09000020,Kensington and Chelsea,Middle East and Asia: South-East Asia: Philippines,760,1172,-412
E09000020,Kensington and Chelsea,Middle East and Asia: South-East Asia: Singapore,258,481,-223
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Afghanistan,17,27,-10
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Bangladesh,67,93,-26
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: India,704,563,141
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Other Southern Asia,35,88,-53
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Pakistan,202,152,50
E09000020,Kensington and Chelsea,Middle East and Asia: Southern Asia: Sri Lanka,64,88,-24
E09000020,Kensington and Chelsea,No passport held,3908,5040,-1132
E09000020,Kensington and Chelsea,The Americas and the Caribbean: Central America,144,233,-89
E09000020,Kensington and Chelsea,The Americas and the Caribbean: North America: Canada,837,1174,-337
E09000020,Kensington and Chelsea,The Americas and the Caribbean: North America: United States,3869,6489,-2620
E09000020,Kensington and Chelsea,The Americas and the Caribbean: South America,1102,1207,-105
E09000020,Kensington and Chelsea,The Americas and the Caribbean: The Caribbean: Jamaica,53,76,-23
E09000020,Kensington and Chelsea,The Americas and the Caribbean: The Caribbean: Other Caribbean,158,151,7
E09000021,Kingston upon Thames,Africa: Central and Western Africa: Ghana,74,95,-21
E09000021,Kingston upon Thames,Africa: Central and Western Africa: Nigeria,146,195,-49
E09000021,Kingston upon Thames,Africa: Central and Western Africa: Other Central and Western Africa,68,75,-7
E09000021,Kingston upon Thames,Africa: North Africa,322,192,130
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: Kenya,42,78,-36
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: Other South and Eastern Africa,175,283,-108
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: Somalia,1,0,1
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: South Africa,478,686,-208
E09000021,Kingston upon Thames,Africa: South and Eastern Africa: Zimbabwe,84,189,-105
E09000021,Kingston upon Thames,Antarctica and Oceania: Australasia: Australia,355,451,-96
E09000021,Kingston upon Thames,Antarctica and Oceania: Australasia: New Zealand,159,219,-60
E09000021,Kingston upon Thames,Antarctica and Oceania: Other Antarctica and Oceania,1,19,-18
E09000021,Kingston upon Thames,British Overseas Territories,5,7,-2
E09000021,Kingston upon Thames,Europe: Ireland,2000,2153,-153
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: France,1166,1138,28
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Germany,1563,1928,-365
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Italy,2073,1125,948
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Lithuania,630,422,208
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Other EU countries,5366,3525,1841
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Poland,2372,2078,294
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Portugal,1282,739,543
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Romania,1190,214,976
E09000021,Kingston upon Thames,Europe: Other Europe: EU Member countries: Spain,1098,553,545
E09000021,Kingston upon Thames,Europe: Other Europe: Rest of Europe: Other Europe,1083,798,285
E09000021,Kingston upon Thames,Europe: Other Europe: Rest of Europe: Turkey,524,141,383
E09000021,Kingston upon Thames,Europe: United Kingdom,127424,121863,5561
E09000021,Kingston upon Thames,Middle East and Asia: Central Asia,51,51,0
E09000021,Kingston upon Thames,Middle East and Asia: Eastern Asia: China,842,464,378
E09000021,Kingston upon Thames,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),283,62,221
E09000021,Kingston upon Thames,Middle East and Asia: Eastern Asia: Japan,365,468,-103
E09000021,Kingston upon Thames,Middle East and Asia: Eastern Asia: Other Eastern Asia,1459,2023,-564
E09000021,Kingston upon Thames,Middle East and Asia: Middle East: Iran,215,281,-66
E09000021,Kingston upon Thames,Middle East and Asia: Middle East: Iraq,200,104,96
E09000021,Kingston upon Thames,Middle East and Asia: Middle East: Other Middle East,246,299,-53
E09000021,Kingston upon Thames,Middle East and Asia: South-East Asia: Malaysia,199,224,-25
E09000021,Kingston upon Thames,Middle East and Asia: South-East Asia: Other South-East Asia,169,215,-46
E09000021,Kingston upon Thames,Middle East and Asia: South-East Asia: Philippines,700,328,372
E09000021,Kingston upon Thames,Middle East and Asia: South-East Asia: Singapore,63,75,-12
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Afghanistan,59,80,-21
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Bangladesh,89,150,-61
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: India,1303,1285,18
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Other Southern Asia,82,95,-13
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Pakistan,457,359,98
E09000021,Kingston upon Thames,Middle East and Asia: Southern Asia: Sri Lanka,529,1019,-490
E09000021,Kingston upon Thames,No passport held,9404,11929,-2525
E09000021,Kingston upon Thames,The Americas and the Caribbean: Central America,44,38,6
E09000021,Kingston upon Thames,The Americas and the Caribbean: North America: Canada,224,258,-34
E09000021,Kingston upon Thames,The Americas and the Caribbean: North America: United States,623,597,26
E09000021,Kingston upon Thames,The Americas and the Caribbean: South America,671,413,258
E09000021,Kingston upon Thames,The Americas and the Caribbean: The Caribbean: Jamaica,32,22,10
E09000021,Kingston upon Thames,The Americas and the Caribbean: The Caribbean: Other Caribbean,75,55,20
E09000022,Lambeth,Africa: Central and Western Africa: Ghana,1311,1882,-571
E09000022,Lambeth,Africa: Central and Western Africa: Nigeria,1525,2892,-1367
E09000022,Lambeth,Africa: Central and Western Africa: Other Central and Western Africa,782,1368,-586
E09000022,Lambeth,Africa: North Africa,452,434,18
E09000022,Lambeth,Africa: South and Eastern Africa: Kenya,71,111,-40
E09000022,Lambeth,Africa: South and Eastern Africa: Other South and Eastern Africa,483,824,-341
E09000022,Lambeth,Africa: South and Eastern Africa: Somalia,35,16,19
E09000022,Lambeth,Africa: South and Eastern Africa: South Africa,555,720,-165
E09000022,Lambeth,Africa: South and Eastern Africa: Zimbabwe,91,209,-118
E09000022,Lambeth,Antarctica and Oceania: Australasia: Australia,1776,2913,-1137
E09000022,Lambeth,Antarctica and Oceania: Australasia: New Zealand,793,1478,-685
E09000022,Lambeth,Antarctica and Oceania: Other Antarctica and Oceania,17,0,17
E09000022,Lambeth,British Overseas Territories,6,23,-17
