lad22cd,lad22nm,category,count_21,count_11,change
E09000019,Islington,Living in an opposite-sex couple: Married or in a civil partnership,41882,38800,3082
E09000019,Islington,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,10665,10697,-32
E09000019,Islington,Not living in a couple: Married or in a registered civil partnership,2963,3492,-529
E09000019,Islington,Not living in a couple: Single (never married and never registered a same-sex civil partnership),80906,76767,4139
E09000019,Islington,Not living in a couple: Widowed or surviving partner from a civil partnership,5111,6163,-1052
E09000019,Islington,"Separated, but still married or in a civil partnership",3717,4762,-1045
E09000020,Kensington and Chelsea,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",1851,2673,-822
E09000020,Kensington and Chelsea,Living in an opposite-sex couple: Cohabiting,11408,12521,-1113
E09000020,Kensington and Chelsea,Living in an opposite-sex couple: Married or in a civil partnership,38266,42181,-3915
E09000020,Kensington and Chelsea,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,9148,9579,-431
E09000020,Kensington and Chelsea,Not living in a couple: Married or in a registered civil partnership,4137,5060,-923
E09000020,Kensington and Chelsea,Not living in a couple: Single (never married and never registered a same-sex civil partnership),48993,51419,-2426
E09000020,Kensington and Chelsea,Not living in a couple: Widowed or surviving partner from a civil partnership,4463,4995,-532
E09000020,Kensington and Chelsea,"Separated, but still married or in a civil partnership",2542,3141,-599
E09000021,Kingston upon Thames,"Living in a same-sex couple: Married, in a civil partnership, or cohabiting",1386,1224,162
E09000021,Kingston upon Thames,Living in an opposite-sex couple: Cohabiting,15577,13104,2473
E09000021,Kingston upon Thames,Living in an opposite-sex couple: Married or in a civil partnership,60173,56910,3263
E09000021,Kingston upon Thames,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,7537,6810,727
E09000021,Kingston upon Thames,Not living in a couple: Married or in a registered civil partnership,2368,2207,161
E09000021,Kingston upon Thames,Not living in a couple: Single (never married and never registered a same-sex civil partnership),37299,37508,-209
E09000021,Kingston upon Thames,Not living in a couple: Widowed or surviving partner from a civil partnership,5566,6149,-583
