lad22cd,lad22nm,category,count_21,count_11,change
E09000020,Kensington and Chelsea,Aged 79 years,626,583,43
E09000020,Kensington and Chelsea,Aged 8 years,1269,1477,-208
E09000020,Kensington and Chelsea,Aged 80 years,657,599,58
E09000020,Kensington and Chelsea,Aged 81 years,640,540,100
E09000020,Kensington and Chelsea,Aged 82 years,546,476,70
E09000020,Kensington and Chelsea,Aged 83 years,495,437,58
E09000020,Kensington and Chelsea,Aged 84 years,455,406,49
E09000020,Kensington and Chelsea,Aged 85 and over,2460,2467,-7
E09000020,Kensington and Chelsea,Aged 9 years,1336,1372,-36
E09000020,Kensington and Chelsea,Aged under 1 year,1270,1946,-676
E09000021,Kingston upon Thames,Aged 1 year,1869,2181,-312
E09000021,Kingston upon Thames,Aged 10 years,2161,1655,506
E09000021,Kingston upon Thames,Aged 11 years,2127,1754,373
E09000021,Kingston upon Thames,Aged 12 years,2173,1732,441
E09000021,Kingston upon Thames,Aged 13 years,2153,1732,421
E09000021,Kingston upon Thames,Aged 14 years,1972,1668,304
E09000021,Kingston upon Thames,Aged 15 years,1942,1799,143
E09000021,Kingston upon Thames,Aged 16 years,1978,1748,230
E09000021,Kingston upon Thames,Aged 17 years,1942,1674,268
E09000021,Kingston upon Thames,Aged 18 years,1740,1985,-245
E09000021,Kingston upon Thames,Aged 19 years,1848,2658,-810
E09000021,Kingston upon Thames,Aged 2 years,1891,2276,-385
E09000021,Kingston upon Thames,Aged 20 years,2075,3001,-926
E09000021,Kingston upon Thames,Aged 21 years,2260,2916,-656
E09000021,Kingston upon Thames,Aged 22 years,2264,2711,-447
E09000021,Kingston upon Thames,Aged 23 years,2335,2533,-198
E09000021,Kingston upon Thames,Aged 24 years,2221,2344,-123
E09000021,Kingston upon Thames,Aged 25 years,2104,2430,-326
E09000021,Kingston upon Thames,Aged 26 years,2151,2263,-112
E09000021,Kingston upon Thames,Aged 27 years,2164,2522,-358
E09000021,Kingston upon Thames,Aged 28 years,2210,2588,-378
E09000021,Kingston upon Thames,Aged 29 years,2357,2555,-198
E09000021,Kingston upon Thames,Aged 3 years,2014,2182,-168
E09000021,Kingston upon Thames,Aged 30 years,2367,2746,-379
E09000021,Kingston upon Thames,Aged 31 years,2417,2695,-278
E09000021,Kingston upon Thames,Aged 32 years,2573,2627,-54
E09000021,Kingston upon Thames,Aged 33 years,2496,2624,-128
E09000021,Kingston upon Thames,Aged 34 years,2432,2664,-232
E09000021,Kingston upon Thames,Aged 35 years,2509,2739,-230
E09000021,Kingston upon Thames,Aged 36 years,2634,2681,-47
E09000021,Kingston upon Thames,Aged 37 years,2535,2634,-99
E09000021,Kingston upon Thames,Aged 38 years,2713,2690,23
E09000021,Kingston upon Thames,Aged 39 years,2589,2663,-74
E09000021,Kingston upon Thames,Aged 4 years,1983,2008,-25
E09000021,Kingston upon Thames,Aged 40 years,2844,2485,359
E09000021,Kingston upon Thames,Aged 41 years,2813,2471,342
E09000021,Kingston upon Thames,Aged 42 years,2701,2451,250
E09000021,Kingston upon Thames,Aged 43 years,2610,2373,237
E09000021,Kingston upon Thames,Aged 44 years,2524,2377,147
E09000021,Kingston upon Thames,Aged 45 years,2556,2356,200
E09000021,Kingston upon Thames,Aged 46 years,2558,2320,238
E09000021,Kingston upon Thames,Aged 47 years,2538,2232,306
E09000021,Kingston upon Thames,Aged 48 years,2556,2191,365
E09000021,Kingston upon Thames,Aged 49 years,2482,2027,455
E09000021,Kingston upon Thames,Aged 5 years,2130,1928,202
