lad22cd,lad22nm,category,count_21,count_11,change
E09000006,Bromley,Middle East and Asia: Southern Asia: Sri Lanka,1514,1200,314
E09000006,Bromley,Other,0,2,-2
E09000006,Bromley,The Americas and the Caribbean: Central America: All Central American countries,145,98,47
E09000006,Bromley,The Americas and the Caribbean: North America: Other North America,548,475,73
E09000006,Bromley,The Americas and the Caribbean: North America: United States,1225,961,264
E09000006,Bromley,The Americas and the Caribbean: South America: All South American countries,3069,1380,1689
E09000006,Bromley,The Americas and the Caribbean: The Caribbean: Jamaica,1753,1456,297
E09000006,Bromley,The Americas and the Caribbean: The Caribbean: Other Caribbean,794,696,98
E09000007,Camden,Africa: Africa not otherwise specified,24,74,-50
E09000007,Camden,Africa: Central and Western Africa: Ghana,576,593,-17
E09000007,Camden,Africa: Central and Western Africa: Nigeria,1063,1060,3
E09000007,Camden,Africa: Central and Western Africa: Other Central and Western Africa,1333,1263,70
E09000007,Camden,Africa: North Africa,2415,1987,428
E09000007,Camden,Africa: South and Eastern Africa: Kenya,491,549,-58
E09000007,Camden,Africa: South and Eastern Africa: Other South and Eastern Africa,2237,2267,-30
E09000007,Camden,Africa: South and Eastern Africa: Somalia,2954,2879,75
E09000007,Camden,Africa: South and Eastern Africa: South Africa,1735,2304,-569
E09000007,Camden,Africa: South and Eastern Africa: Zimbabwe,270,318,-48
E09000007,Camden,Antarctica and Oceania: Australasia: Australia,2069,3499,-1430
E09000007,Camden,Antarctica and Oceania: Australasia: Other Australasia,758,1687,-929
E09000007,Camden,Antarctica and Oceania: Other Oceania and Antarctica,40,53,-13
E09000007,Camden,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Lithuania,449,253,196
E09000007,Camden,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Other EU countries,3078,2932,146
E09000007,Camden,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Poland,1901,2285,-384
E09000007,Camden,Europe: Other Europe: EU countries: Countries that joined the EU between April 2001 and March 2011: Romania,1115,405,710
E09000007,Camden,Europe: Other Europe: EU countries: Member countries in March 2001: France,5265,3742,1523
E09000007,Camden,Europe: Other Europe: EU countries: Member countries in March 2001: Germany,2408,2993,-585
E09000007,Camden,Europe: Other Europe: EU countries: Member countries in March 2001: Ireland,3064,5211,-2147
