lad22cd,lad22nm,lsoa21cd,"All adults in household have English in England, or English or Welsh in Wales as a main language","At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language","No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language","No people in household have English in England, or English or Welsh in Wales as a main language"
E09000009,Ealing,E01001353,419,84,20,111
E09000009,Ealing,E01001354,581,98,33,177
E09000009,Ealing,E01001355,610,101,23,150
E09000009,Ealing,E01001356,369,77,39,147
E09000009,Ealing,E01001357,738,199,32,173
E09000009,Ealing,E01001358,552,110,34,120
E09000009,Ealing,E01001359,193,187,49,194
E09000009,Ealing,E01001360,206,169,32,150
E09000009,Ealing,E01001361,243,146,53,164
E09000009,Ealing,E01001362,289,202,54,174
E09000009,Ealing,E01001363,152,144,74,158
E09000009,Ealing,E01001364,218,149,43,143
E09000009,Ealing,E01001365,228,206,56,182
E09000009,Ealing,E01001366,185,151,52,177
E09000009,Ealing,E01001367,304,135,49,255
E09000009,Ealing,E01001368,146,148,33,145
E09000009,Ealing,E01001369,201,140,44,168
E09000009,Ealing,E01001370,207,153,38,170
E09000009,Ealing,E01001371,238,169,50,161
E09000009,Ealing,E01001372,286,161,53,192
E09000009,Ealing,E01001373,230,154,44,157
E09000009,Ealing,E01001374,710,94,21,77
E09000009,Ealing,E01001375,578,63,16,53
E09000009,Ealing,E01001376,549,70,17,96
E09000009,Ealing,E01001377,567,58,11,63
E09000009,Ealing,E01001379,584,60,11,60
E09000009,Ealing,E01001380,795,120,28,114
E09000009,Ealing,E01001381,592,79,20,169
E09000009,Ealing,E01001382,457,57,2,47
E09000009,Ealing,E01001383,481,84,16,71
E09000009,Ealing,E01001384,527,80,18,76
E09000009,Ealing,E01001385,517,64,22,60
E09000009,Ealing,E01001386,593,63,15,79
E09000009,Ealing,E01001387,534,52,22,117
E09000009,Ealing,E01001388,470,61,27,112
E09000009,Ealing,E01001389,506,90,31,131
E09000010,Enfield,E01001390,455,115,20,118
E09000010,Enfield,E01001391,425,89,31,188
E09000010,Enfield,E01001392,452,94,16,101
E09000010,Enfield,E01001393,535,79,34,169
E09000010,Enfield,E01001394,346,136,31,157
E09000010,Enfield,E01001395,351,117,33,96
E09000010,Enfield,E01001396,259,93,19,153
E09000010,Enfield,E01001397,394,129,61,186
E09000010,Enfield,E01001398,426,40,11,21
E09000010,Enfield,E01001399,395,51,21,32
E09000010,Enfield,E01001400,491,39,6,37
E09000010,Enfield,E01001401,394,50,13,41
E09000010,Enfield,E01001402,532,78,18,69
E09000010,Enfield,E01001403,505,68,11,59
E09000010,Enfield,E01001404,373,72,23,48
E09000010,Enfield,E01001405,680,41,25,86
E09000010,Enfield,E01001406,522,52,19,59
E09000010,Enfield,E01001407,502,54,17,23
E09000010,Enfield,E01001408,632,41,11,23
E09000010,Enfield,E01001409,596,85,27,73
E09000010,Enfield,E01001410,600,100,32,87
E09000010,Enfield,E01001411,640,39,13,52
E09000010,Enfield,E01001412,558,56,14,29
E09000010,Enfield,E01001413,562,29,5,17
E09000010,Enfield,E01001414,521,77,33,59
E09000010,Enfield,E01001415,640,79,34,116
E09000010,Enfield,E01001416,479,64,10,36
E09000010,Enfield,E01001417,576,54,7,28
E09000010,Enfield,E01001418,552,68,19,82
E09000010,Enfield,E01001419,560,85,35,88
E09000010,Enfield,E01001420,463,87,21,67
E09000010,Enfield,E01001421,415,70,40,95
E09000010,Enfield,E01001422,555,30,2,28
E09000010,Enfield,E01001423,379,107,29,108
E09000010,Enfield,E01001424,309,58,29,80
E09000010,Enfield,E01001425,387,109,64,178
E09000010,Enfield,E01001426,366,95,36,119
E09000010,Enfield,E01001427,353,118,40,136
E09000010,Enfield,E01001428,336,113,23,92
E09000010,Enfield,E01001429,582,109,75,250
E09000010,Enfield,E01001430,343,125,62,123
E09000010,Enfield,E01001431,370,98,48,139
E09000010,Enfield,E01001432,433,92,44,162
E09000010,Enfield,E01001433,405,74,40,57
E09000010,Enfield,E01001434,368,70,34,64
E09000010,Enfield,E01001435,327,80,24,56
E09000010,Enfield,E01001436,432,108,38,74
E09000010,Enfield,E01001437,599,124,54,119
E09000010,Enfield,E01001438,361,89,31,68
E09000010,Enfield,E01001439,468,127,57,116
E09000010,Enfield,E01001440,363,75,43,96
E09000010,Enfield,E01001441,432,72,42,78
E09000010,Enfield,E01001442,410,92,39,99
E09000010,Enfield,E01001444,463,81,32,74
E09000010,Enfield,E01001445,823,107,71,146
E09000010,Enfield,E01001446,508,103,29,65
E09000010,Enfield,E01001447,535,74,28,105
E09000010,Enfield,E01001448,456,96,36,82
E09000010,Enfield,E01001449,393,73,24,52
E09000010,Enfield,E01001450,810,68,52,183
E09000010,Enfield,E01001451,594,44,18,36
E09000010,Enfield,E01001452,423,39,3,19
E09000010,Enfield,E01001453,568,36,8,37
E09000010,Enfield,E01001454,559,55,8,41
E09000010,Enfield,E01001455,462,46,13,43
E09000010,Enfield,E01001456,432,35,5,21
E09000010,Enfield,E01001457,731,43,15,55
E09000010,Enfield,E01001458,332,114,39,155
E09000010,Enfield,E01001459,317,116,35,92
E09000010,Enfield,E01001460,347,107,42,174
E09000010,Enfield,E01001461,388,79,38,126
E09000010,Enfield,E01001462,337,52,31,108
E09000010,Enfield,E01001463,299,87,24,98
E09000010,Enfield,E01001464,255,80,20,63
E09000010,Enfield,E01001465,272,105,39,84
E09000010,Enfield,E01001466,347,103,58,114
E09000010,Enfield,E01001467,379,106,74,103
E09000010,Enfield,E01001468,494,32,11,37
E09000010,Enfield,E01001469,562,64,13,31
E09000010,Enfield,E01001470,568,39,13,28
E09000010,Enfield,E01001471,819,52,22,74
E09000010,Enfield,E01001472,642,45,10,58
E09000010,Enfield,E01001473,459,51,12,24
E09000010,Enfield,E01001474,746,47,14,53
E09000010,Enfield,E01001475,525,75,6,31
E09000010,Enfield,E01001476,359,116,38,102
E09000010,Enfield,E01001477,361,130,40,83
E09000010,Enfield,E01001478,411,79,30,53
E09000010,Enfield,E01001479,353,90,40,162
E09000010,Enfield,E01001480,384,71,27,98
E09000010,Enfield,E01001481,348,101,30,79
E09000010,Enfield,E01001482,359,112,47,137
E09000010,Enfield,E01001483,320,48,21,143
E09000010,Enfield,E01001484,342,70,21,67
E09000010,Enfield,E01001485,376,116,44,129
E09000010,Enfield,E01001486,478,96,59,171
E09000010,Enfield,E01001487,388,104,44,131
E09000010,Enfield,E01001488,389,111,46,119
E09000010,Enfield,E01001489,391,91,48,125
E09000010,Enfield,E01001491,422,106,40,127
E09000010,Enfield,E01001492,416,112,29,112
E09000010,Enfield,E01001493,505,87,36,104
E09000010,Enfield,E01001494,338,81,21,64
E09000010,Enfield,E01001495,475,74,30,143
E09000010,Enfield,E01001496,425,93,28,99
E09000010,Enfield,E01001497,308,80,25,95
E09000010,Enfield,E01001498,434,73,30,158
E09000010,Enfield,E01001499,325,111,16,82
E09000010,Enfield,E01001500,343,77,21,111
E09000010,Enfield,E01001501,575,120,41,183
E09000010,Enfield,E01001502,414,122,35,89
E09000010,Enfield,E01001503,403,108,45,94
E09000010,Enfield,E01001504,307,153,38,63
E09000010,Enfield,E01001505,326,150,42,77
E09000010,Enfield,E01001507,428,170,55,155
E09000010,Enfield,E01001508,469,121,66,129
E09000010,Enfield,E01001509,379,100,57,115
E09000010,Enfield,E01001511,494,86,31,59
E09000010,Enfield,E01001512,738,77,45,134
E09000010,Enfield,E01001513,498,107,43,76
E09000010,Enfield,E01001514,513,70,24,63
E09000010,Enfield,E01001515,476,103,48,117
E09000010,Enfield,E01001516,469,92,38,70
E09000010,Enfield,E01001517,406,135,48,97
E09000010,Enfield,E01001518,519,65,28,53
E09000010,Enfield,E01001520,498,85,28,86
E09000010,Enfield,E01001521,509,73,32,65
E09000010,Enfield,E01001522,577,60,33,78
E09000010,Enfield,E01001523,572,62,23,67
E09000010,Enfield,E01001524,403,79,12,61
E09000010,Enfield,E01001525,540,101,28,90
E09000010,Enfield,E01001526,493,63,18,60
E09000010,Enfield,E01001527,538,114,18,117
E09000010,Enfield,E01001528,445,92,44,103
E09000010,Enfield,E01001529,386,101,39,130
E09000010,Enfield,E01001530,418,106,25,70
E09000010,Enfield,E01001531,455,42,5,27
E09000010,Enfield,E01001532,535,65,13,56
E09000010,Enfield,E01001533,401,94,5,36
E09000010,Enfield,E01001534,399,89,22,93
E09000010,Enfield,E01001535,347,79,9,62
E09000010,Enfield,E01001536,703,67,13,67
E09000010,Enfield,E01001537,580,42,24,39
E09000010,Enfield,E01001538,539,33,6,19
E09000010,Enfield,E01001539,556,50,9,23
E09000010,Enfield,E01001540,667,57,18,56
E09000010,Enfield,E01001541,594,22,10,18
E09000010,Enfield,E01001542,522,53,24,59
E09000010,Enfield,E01001543,502,45,8,28
E09000010,Enfield,E01001544,516,59,9,55
E09000010,Enfield,E01001545,453,96,38,75
E09000010,Enfield,E01001546,447,86,29,51
E09000010,Enfield,E01001547,481,101,29,109
E09000010,Enfield,E01001548,469,89,39,75
E09000010,Enfield,E01001549,532,106,53,123
E09000010,Enfield,E01001550,396,79,40,59
E09000010,Enfield,E01001551,473,79,27,63
E09000010,Enfield,E01001552,480,78,30,77
E09000010,Enfield,E01001553,285,119,37,102
E09000010,Enfield,E01001554,367,134,56,135
E09000010,Enfield,E01001555,444,107,63,157
E09000010,Enfield,E01001556,335,105,18,74
E09000010,Enfield,E01001557,340,87,35,88
E09000010,Enfield,E01001558,287,123,54,142
E09000010,Enfield,E01001559,391,114,49,122
E09000010,Enfield,E01001560,277,112,16,107
E09000010,Enfield,E01001562,438,112,52,226
E09000010,Enfield,E01001563,495,64,30,112
E09000010,Enfield,E01001564,545,42,8,41
E09000010,Enfield,E01001565,554,65,13,76
E09000010,Enfield,E01001566,509,48,14,56
E09000010,Enfield,E01001567,546,34,7,20
E09000010,Enfield,E01001568,455,84,4,25
E09000010,Enfield,E01001569,618,46,14,71
E09000010,Enfield,E01001570,559,75,16,76
E09000011,Greenwich,E01001571,461,62,41,67
E09000011,Greenwich,E01001572,504,65,21,62
E09000011,Greenwich,E01001573,409,52,18,44
E09000011,Greenwich,E01001574,613,48,32,57
E09000011,Greenwich,E01001575,504,54,18,47
E09000011,Greenwich,E01001576,527,60,28,52
E09000011,Greenwich,E01001577,590,51,18,64
E09000011,Greenwich,E01001578,634,82,44,90
E09000011,Greenwich,E01001579,496,52,24,49
E09000011,Greenwich,E01001580,669,65,13,48
E09000011,Greenwich,E01001581,600,49,7,72
E09000011,Greenwich,E01001582,544,51,13,52
E09000011,Greenwich,E01001583,667,48,8,38
E09000011,Greenwich,E01001584,579,46,9,29
E09000011,Greenwich,E01001585,519,45,8,28
E09000011,Greenwich,E01001586,577,54,9,26
E09000011,Greenwich,E01001587,824,52,11,60
E09000011,Greenwich,E01001588,496,66,19,57
E09000011,Greenwich,E01001589,509,79,29,60
E09000011,Greenwich,E01001590,554,71,11,80
E09000011,Greenwich,E01001591,649,87,20,53
E09000011,Greenwich,E01001592,586,72,22,55
E09000011,Greenwich,E01001593,650,50,22,43
E09000011,Greenwich,E01001594,613,136,28,59
E09000011,Greenwich,E01001595,565,83,26,57
E09000011,Greenwich,E01001596,562,42,10,24
E09000011,Greenwich,E01001597,520,44,9,60
E09000011,Greenwich,E01001598,495,59,15,40
E09000011,Greenwich,E01001599,532,33,15,23
E09000011,Greenwich,E01001600,554,37,12,38
E09000011,Greenwich,E01001601,519,27,6,16
E09000011,Greenwich,E01001602,595,51,25,48
E09000011,Greenwich,E01001603,669,18,20,30
E09000011,Greenwich,E01001604,492,54,13,38
E09000011,Greenwich,E01001605,520,26,14,11
E09000011,Greenwich,E01001606,542,34,14,21
E09000011,Greenwich,E01001607,599,34,10,27
E09000011,Greenwich,E01001608,530,28,3,19
E09000011,Greenwich,E01001609,649,34,12,46
E09000011,Greenwich,E01001610,606,47,12,34
E09000011,Greenwich,E01001611,620,46,19,31
E09000011,Greenwich,E01001613,690,41,15,52
E09000011,Greenwich,E01001614,507,25,6,13
E09000011,Greenwich,E01001615,753,72,25,98
E09000011,Greenwich,E01001617,645,29,15,42
E09000011,Greenwich,E01001618,666,43,12,32
E09000011,Greenwich,E01001619,693,61,18,58
E09000011,Greenwich,E01001620,390,66,13,33
E09000011,Greenwich,E01001621,556,51,20,41
E09000011,Greenwich,E01001623,518,53,26,68
E09000011,Greenwich,E01001624,538,46,21,23
E09000011,Greenwich,E01001625,523,44,19,36
E09000011,Greenwich,E01001629,633,81,25,101
E09000011,Greenwich,E01001631,591,79,36,81
E09000011,Greenwich,E01001632,400,97,45,122
E09000011,Greenwich,E01001633,573,75,30,95
E09000011,Greenwich,E01001634,511,60,29,61
E09000011,Greenwich,E01001635,498,56,11,74
E09000011,Greenwich,E01001636,391,78,17,111
E09000011,Greenwich,E01001637,515,65,26,84
E09000011,Greenwich,E01001638,514,76,28,59
E09000011,Greenwich,E01001641,692,63,16,48
E09000011,Greenwich,E01001642,665,55,8,29
E09000011,Greenwich,E01001644,908,115,13,147
E09000011,Greenwich,E01001645,562,67,19,57
E09000011,Greenwich,E01001646,884,88,32,125
E09000011,Greenwich,E01001647,467,61,15,26
E09000011,Greenwich,E01001648,561,72,14,53
E09000011,Greenwich,E01001649,476,42,16,47
E09000011,Greenwich,E01001650,458,71,29,56
E09000011,Greenwich,E01001651,580,72,27,62
E09000011,Greenwich,E01001652,562,65,14,63
E09000011,Greenwich,E01001653,499,43,19,38
E09000011,Greenwich,E01001654,475,44,21,29
E09000011,Greenwich,E01001655,555,33,11,35
E09000011,Greenwich,E01001656,502,47,10,26
E09000011,Greenwich,E01001657,616,33,7,45
E09000011,Greenwich,E01001658,596,44,27,61
E09000011,Greenwich,E01001659,441,61,13,40
E09000011,Greenwich,E01001660,467,48,17,36
E09000011,Greenwich,E01001661,470,54,23,34
E09000011,Greenwich,E01001664,711,78,10,89
E09000011,Greenwich,E01001665,607,77,18,68
E09000011,Greenwich,E01001666,518,90,23,107
E09000011,Greenwich,E01001669,704,78,38,96
E09000011,Greenwich,E01001671,561,45,35,42
E09000011,Greenwich,E01001672,382,87,40,132
E09000011,Greenwich,E01001673,481,96,26,193
E09000011,Greenwich,E01001674,442,93,37,137
E09000011,Greenwich,E01001675,373,115,41,173
E09000011,Greenwich,E01001676,487,61,35,93
E09000011,Greenwich,E01001677,471,84,37,130
E09000011,Greenwich,E01001678,519,51,18,59
E09000011,Greenwich,E01001679,473,37,12,33
E09000011,Greenwich,E01001680,532,41,15,30
E09000011,Greenwich,E01001681,433,40,15,37
E09000011,Greenwich,E01001682,483,26,11,32
E09000011,Greenwich,E01001683,478,59,16,49
E09000011,Greenwich,E01001684,475,43,13,37
E09000011,Greenwich,E01001685,544,42,19,47
E09000011,Greenwich,E01001686,600,52,22,77
E09000011,Greenwich,E01001687,378,49,24,62
E09000011,Greenwich,E01001688,727,70,49,86
E09000011,Greenwich,E01001690,650,28,18,116
E09000011,Greenwich,E01001692,456,47,21,39
E09000011,Greenwich,E01001693,517,31,14,50
E09000011,Greenwich,E01001694,485,52,11,63
E09000011,Greenwich,E01001695,382,70,22,88
E09000011,Greenwich,E01001696,794,121,53,175
E09000011,Greenwich,E01001697,581,124,72,159
E09000011,Greenwich,E01001698,591,58,25,80
E09000011,Greenwich,E01001699,537,42,18,63
E09000011,Greenwich,E01001700,485,125,40,145
E09000011,Greenwich,E01001701,636,58,14,70
E09000011,Greenwich,E01001702,305,74,10,51
E09000011,Greenwich,E01001703,505,97,37,124
E09000011,Greenwich,E01001704,492,56,11,60
E09000011,Greenwich,E01001705,609,91,34,118
E09000011,Greenwich,E01001708,564,56,20,46
E09000011,Greenwich,E01001710,443,74,38,90
E09000011,Greenwich,E01001712,651,100,36,126
E09000012,Hackney,E01001714,576,108,30,144
E09000012,Hackney,E01001715,503,66,4,85
E09000012,Hackney,E01001716,565,94,32,145
E09000012,Hackney,E01001717,286,80,8,55
E09000012,Hackney,E01001718,616,75,11,124
E09000012,Hackney,E01001719,492,97,31,79
E09000012,Hackney,E01001720,653,65,7,64
E09000012,Hackney,E01001722,634,112,24,152
E09000012,Hackney,E01001723,519,103,4,55
E09000012,Hackney,E01001724,675,206,21,166
E09000012,Hackney,E01001725,383,87,20,74
E09000012,Hackney,E01001726,302,75,18,69
E09000012,Hackney,E01001727,376,111,12,61
E09000012,Hackney,E01001728,370,134,17,67
E09000012,Hackney,E01001729,360,79,19,42
E09000012,Hackney,E01001730,802,133,55,142
E09000012,Hackney,E01001731,776,150,46,187
E09000012,Hackney,E01001732,552,110,27,73
E09000012,Hackney,E01001733,562,81,20,71
E09000012,Hackney,E01001734,638,94,18,106
E09000012,Hackney,E01001735,516,64,12,61
E09000012,Hackney,E01001736,545,66,9,57
E09000012,Hackney,E01001737,565,76,12,51
E09000012,Hackney,E01001738,613,86,16,81
E09000012,Hackney,E01001739,720,88,15,66
E09000012,Hackney,E01001740,419,94,27,81
E09000012,Hackney,E01001741,476,59,9,29
E09000012,Hackney,E01001742,611,84,28,60
E09000012,Hackney,E01001744,655,75,16,70
E09000012,Hackney,E01001745,660,117,32,108
E09000012,Hackney,E01001746,390,132,30,49
E09000012,Hackney,E01001747,807,111,16,143
E09000012,Hackney,E01001749,541,80,6,49
E09000012,Hackney,E01001750,687,110,25,105
E09000012,Hackney,E01001751,558,54,8,31
E09000012,Hackney,E01001753,424,82,44,77
E09000012,Hackney,E01001755,506,103,19,68
E09000012,Hackney,E01001756,754,106,15,84
E09000012,Hackney,E01001757,418,81,31,75
E09000012,Hackney,E01001758,746,151,39,141
E09000012,Hackney,E01001759,565,94,9,58
E09000012,Hackney,E01001760,649,88,23,104
E09000012,Hackney,E01001761,705,88,15,115
E09000012,Hackney,E01001762,642,73,15,68
E09000012,Hackney,E01001763,646,84,13,73
E09000012,Hackney,E01001764,470,129,14,64
E09000012,Hackney,E01001765,528,120,15,88
E09000012,Hackney,E01001767,453,65,35,75
E09000012,Hackney,E01001768,585,96,8,54
E09000012,Hackney,E01001769,487,73,6,67
E09000012,Hackney,E01001770,557,91,20,102
E09000012,Hackney,E01001772,529,107,16,115
E09000012,Hackney,E01001773,767,142,28,105
E09000012,Hackney,E01001774,580,132,30,112
E09000012,Hackney,E01001775,500,98,24,81
E09000012,Hackney,E01001776,546,106,19,82
E09000012,Hackney,E01001777,780,166,21,175
E09000012,Hackney,E01001780,588,122,30,114
E09000012,Hackney,E01001781,450,118,25,91
E09000012,Hackney,E01001783,423,106,37,112
E09000012,Hackney,E01001784,533,96,27,98
E09000012,Hackney,E01001785,446,85,10,44
E09000012,Hackney,E01001786,621,100,44,78
E09000012,Hackney,E01001787,480,78,17,74
E09000012,Hackney,E01001788,489,67,12,80
E09000012,Hackney,E01001789,486,62,11,66
E09000012,Hackney,E01001790,428,82,24,56
E09000012,Hackney,E01001791,369,85,14,24
E09000012,Hackney,E01001792,496,124,19,75
E09000012,Hackney,E01001793,498,73,6,29
E09000012,Hackney,E01001794,484,111,9,42
E09000012,Hackney,E01001795,394,76,4,40
E09000012,Hackney,E01001796,471,75,8,79
E09000012,Hackney,E01001798,474,121,20,111
E09000012,Hackney,E01001799,346,64,8,31
E09000012,Hackney,E01001800,458,74,19,113
E09000012,Hackney,E01001801,413,80,8,45
E09000012,Hackney,E01001802,328,67,27,36
E09000012,Hackney,E01001803,530,86,9,57
E09000012,Hackney,E01001804,321,82,15,39
E09000012,Hackney,E01001805,358,61,14,75
E09000012,Hackney,E01001806,551,64,10,48
E09000012,Hackney,E01001807,441,86,20,106
E09000012,Hackney,E01001808,371,58,8,111
E09000012,Hackney,E01001809,418,66,9,82
E09000012,Hackney,E01001811,421,77,45,131
E09000012,Hackney,E01001812,388,95,11,71
E09000012,Hackney,E01001813,460,129,42,164
E09000012,Hackney,E01001814,350,80,12,108
E09000012,Hackney,E01001815,481,107,17,60
E09000012,Hackney,E01001816,503,65,14,33
E09000012,Hackney,E01001819,589,83,1,73
E09000012,Hackney,E01001820,442,74,9,49
E09000012,Hackney,E01001821,434,66,13,65
E09000012,Hackney,E01001822,442,117,23,93
E09000012,Hackney,E01001823,352,81,12,77
E09000012,Hackney,E01001824,367,66,17,58
E09000012,Hackney,E01001825,297,66,1,37
E09000012,Hackney,E01001826,357,87,15,65
E09000012,Hackney,E01001827,434,76,18,70
E09000012,Hackney,E01001828,589,110,26,91
E09000012,Hackney,E01001829,542,57,4,60
E09000012,Hackney,E01001830,625,120,14,141
E09000012,Hackney,E01001831,588,109,8,84
E09000012,Hackney,E01001832,460,94,5,61
E09000012,Hackney,E01001833,687,110,26,97
E09000012,Hackney,E01001834,579,133,19,74
E09000012,Hackney,E01001835,384,67,4,38
E09000012,Hackney,E01001836,647,98,13,55
E09000012,Hackney,E01001837,521,64,9,44
E09000012,Hackney,E01001838,466,97,49,85
E09000012,Hackney,E01001839,739,139,22,140
E09000012,Hackney,E01001840,493,93,19,56
E09000012,Hackney,E01001841,550,42,5,39
E09000012,Hackney,E01001842,501,75,13,50
E09000012,Hackney,E01001843,413,41,3,16
E09000012,Hackney,E01001844,566,98,14,33
E09000012,Hackney,E01001845,587,71,16,48
E09000012,Hackney,E01001846,431,53,9,44
E09000012,Hackney,E01001847,427,78,12,35
E09000012,Hackney,E01001848,544,89,18,48
E09000012,Hackney,E01001849,805,115,26,73
E09000012,Hackney,E01001850,493,103,32,73
E09000013,Hammersmith and Fulham,E01001851,477,61,18,91
E09000013,Hammersmith and Fulham,E01001852,661,77,13,171
E09000013,Hammersmith and Fulham,E01001853,480,76,15,92
E09000013,Hammersmith and Fulham,E01001854,601,82,21,177
E09000013,Hammersmith and Fulham,E01001855,630,77,21,157
E09000013,Hammersmith and Fulham,E01001856,505,62,16,138
E09000013,Hammersmith and Fulham,E01001857,511,85,25,160
E09000013,Hammersmith and Fulham,E01001858,528,80,10,107
E09000013,Hammersmith and Fulham,E01001859,792,163,45,149
E09000013,Hammersmith and Fulham,E01001860,532,89,22,129
E09000013,Hammersmith and Fulham,E01001861,456,61,18,93
E09000013,Hammersmith and Fulham,E01001862,632,81,13,109
E09000013,Hammersmith and Fulham,E01001863,483,62,9,74
E09000013,Hammersmith and Fulham,E01001864,561,50,16,69
E09000013,Hammersmith and Fulham,E01001865,522,58,19,67
E09000013,Hammersmith and Fulham,E01001866,409,95,13,140
E09000013,Hammersmith and Fulham,E01001867,361,60,10,108
E09000013,Hammersmith and Fulham,E01001868,418,82,13,81
E09000013,Hammersmith and Fulham,E01001869,480,43,17,50
E09000013,Hammersmith and Fulham,E01001870,590,91,7,215
E09000013,Hammersmith and Fulham,E01001871,473,87,20,124
E09000013,Hammersmith and Fulham,E01001872,508,66,11,129
E09000013,Hammersmith and Fulham,E01001873,495,72,17,124
E09000013,Hammersmith and Fulham,E01001875,452,98,20,86
E09000013,Hammersmith and Fulham,E01001876,528,104,34,146
E09000013,Hammersmith and Fulham,E01001877,432,70,13,99
E09000013,Hammersmith and Fulham,E01001878,426,85,21,58
E09000013,Hammersmith and Fulham,E01001879,462,73,12,85
E09000013,Hammersmith and Fulham,E01001880,579,55,12,98
E09000013,Hammersmith and Fulham,E01001881,591,75,19,132
E09000013,Hammersmith and Fulham,E01001882,542,81,7,77
E09000013,Hammersmith and Fulham,E01001883,674,106,21,147
E09000013,Hammersmith and Fulham,E01001884,666,83,14,154
E09000013,Hammersmith and Fulham,E01001885,339,92,21,66
E09000013,Hammersmith and Fulham,E01001886,452,88,16,73
E09000013,Hammersmith and Fulham,E01001887,469,71,20,75
E09000013,Hammersmith and Fulham,E01001888,471,92,10,44
E09000013,Hammersmith and Fulham,E01001889,440,77,6,50
E09000013,Hammersmith and Fulham,E01001890,466,108,17,151
E09000013,Hammersmith and Fulham,E01001891,747,135,31,240
E09000013,Hammersmith and Fulham,E01001892,448,64,9,56
E09000013,Hammersmith and Fulham,E01001893,419,97,26,100
E09000013,Hammersmith and Fulham,E01001894,498,75,14,120
E09000013,Hammersmith and Fulham,E01001895,511,54,8,69
E09000013,Hammersmith and Fulham,E01001896,527,52,11,120
E09000013,Hammersmith and Fulham,E01001897,429,66,7,60
E09000013,Hammersmith and Fulham,E01001898,616,118,21,196
E09000013,Hammersmith and Fulham,E01001899,558,88,15,135
E09000013,Hammersmith and Fulham,E01001900,508,80,22,106
E09000013,Hammersmith and Fulham,E01001901,534,65,15,71
E09000013,Hammersmith and Fulham,E01001902,608,83,12,101
E09000013,Hammersmith and Fulham,E01001903,449,70,11,65
E09000013,Hammersmith and Fulham,E01001904,555,75,15,65
E09000013,Hammersmith and Fulham,E01001905,536,85,18,71
E09000013,Hammersmith and Fulham,E01001906,503,52,10,66
E09000013,Hammersmith and Fulham,E01001907,431,54,8,48
E09000013,Hammersmith and Fulham,E01001908,531,71,11,145
E09000013,Hammersmith and Fulham,E01001909,634,74,7,142
E09000013,Hammersmith and Fulham,E01001910,552,61,7,117
E09000013,Hammersmith and Fulham,E01001911,492,104,28,87
E09000013,Hammersmith and Fulham,E01001912,329,88,26,78
E09000013,Hammersmith and Fulham,E01001913,565,62,10,71
E09000013,Hammersmith and Fulham,E01001914,551,86,7,181
E09000013,Hammersmith and Fulham,E01001915,501,65,15,49
E09000013,Hammersmith and Fulham,E01001916,509,43,12,42
E09000013,Hammersmith and Fulham,E01001917,536,66,12,83
E09000013,Hammersmith and Fulham,E01001918,481,70,16,47
E09000013,Hammersmith and Fulham,E01001919,478,71,17,37
E09000013,Hammersmith and Fulham,E01001920,605,66,10,94
E09000013,Hammersmith and Fulham,E01001921,477,66,17,44
E09000013,Hammersmith and Fulham,E01001922,511,70,13,44
E09000013,Hammersmith and Fulham,E01001923,499,66,17,67
E09000013,Hammersmith and Fulham,E01001924,481,72,17,44
E09000013,Hammersmith and Fulham,E01001925,494,57,11,54
E09000013,Hammersmith and Fulham,E01001926,477,52,12,41
E09000013,Hammersmith and Fulham,E01001927,443,44,2,27
E09000013,Hammersmith and Fulham,E01001928,531,61,21,65
E09000013,Hammersmith and Fulham,E01001929,484,60,10,36
E09000013,Hammersmith and Fulham,E01001930,591,57,20,102
E09000013,Hammersmith and Fulham,E01001931,468,61,17,111
E09000013,Hammersmith and Fulham,E01001932,529,87,17,115
E09000013,Hammersmith and Fulham,E01001933,545,60,10,77
E09000013,Hammersmith and Fulham,E01001934,569,102,24,99
E09000013,Hammersmith and Fulham,E01001935,743,84,13,82
E09000013,Hammersmith and Fulham,E01001937,536,86,21,80
E09000013,Hammersmith and Fulham,E01001938,478,67,23,63
E09000013,Hammersmith and Fulham,E01001940,488,90,17,111
E09000013,Hammersmith and Fulham,E01001941,504,101,10,151
E09000013,Hammersmith and Fulham,E01001942,574,95,14,185
E09000013,Hammersmith and Fulham,E01001943,734,136,18,214
E09000013,Hammersmith and Fulham,E01001944,532,91,39,140
E09000013,Hammersmith and Fulham,E01001945,559,89,14,86
E09000013,Hammersmith and Fulham,E01001946,578,109,15,146
E09000013,Hammersmith and Fulham,E01001947,419,83,22,65
E09000013,Hammersmith and Fulham,E01001948,686,81,16,56
E09000013,Hammersmith and Fulham,E01001949,519,58,20,45
E09000013,Hammersmith and Fulham,E01001950,461,65,7,56
E09000013,Hammersmith and Fulham,E01001951,538,73,18,72
E09000013,Hammersmith and Fulham,E01001952,623,79,13,112
E09000013,Hammersmith and Fulham,E01001953,506,74,9,92
E09000013,Hammersmith and Fulham,E01001954,504,66,28,65
E09000013,Hammersmith and Fulham,E01001955,561,134,25,103
E09000013,Hammersmith and Fulham,E01001956,416,83,25,70
E09000013,Hammersmith and Fulham,E01001957,363,115,39,70
E09000013,Hammersmith and Fulham,E01001958,372,129,27,70
E09000013,Hammersmith and Fulham,E01001959,395,105,25,52
E09000013,Hammersmith and Fulham,E01001960,531,116,10,116
E09000013,Hammersmith and Fulham,E01001961,298,127,43,62
E09000014,Haringey,E01001962,513,65,24,38
