lad22cd,lad22nm,lsoa21cd,One-person household,All household members have the same ethnic group,Ethnic groups differ between generations but not within partnerships,Ethnic groups differ within partnerships,Any other combination of multiple ethnic identities
E09000020,Kensington and Chelsea,E01002866,296,283,33,107,48
E09000020,Kensington and Chelsea,E01002867,339,269,34,97,68
E09000020,Kensington and Chelsea,E01002868,164,204,14,102,47
E09000020,Kensington and Chelsea,E01002869,306,239,29,110,62
E09000020,Kensington and Chelsea,E01002870,296,207,37,47,94
E09000020,Kensington and Chelsea,E01002871,202,269,26,111,43
E09000020,Kensington and Chelsea,E01002872,284,224,24,77,43
E09000020,Kensington and Chelsea,E01002873,251,253,24,100,27
E09000020,Kensington and Chelsea,E01002874,300,162,30,68,31
E09000020,Kensington and Chelsea,E01002875,240,184,23,77,55
E09000020,Kensington and Chelsea,E01002876,220,286,37,110,40
E09000020,Kensington and Chelsea,E01002877,206,365,51,79,57
E09000020,Kensington and Chelsea,E01002878,368,227,17,95,45
E09000020,Kensington and Chelsea,E01002879,258,249,30,96,68
E09000020,Kensington and Chelsea,E01002880,156,190,40,27,40
E09000020,Kensington and Chelsea,E01002881,159,238,32,45,39
E09000020,Kensington and Chelsea,E01002882,297,161,14,59,30
E09000020,Kensington and Chelsea,E01002883,269,208,25,105,45
E09000020,Kensington and Chelsea,E01002884,325,133,8,89,38
E09000020,Kensington and Chelsea,E01002885,457,193,24,87,42
E09000020,Kensington and Chelsea,E01002886,311,216,17,86,40
E09000020,Kensington and Chelsea,E01002887,291,153,6,80,22
E09000020,Kensington and Chelsea,E01002888,417,249,16,80,67
E09000020,Kensington and Chelsea,E01002889,209,176,11,65,107
E09000020,Kensington and Chelsea,E01002890,161,246,18,106,32
E09000020,Kensington and Chelsea,E01002891,223,204,12,86,32
E09000020,Kensington and Chelsea,E01002892,267,229,21,86,34
E09000020,Kensington and Chelsea,E01002893,485,241,32,93,51
E09000020,Kensington and Chelsea,E01002894,298,215,16,81,42
E09000020,Kensington and Chelsea,E01002896,298,233,22,173,36
E09000020,Kensington and Chelsea,E01002897,310,249,21,72,44
E09000020,Kensington and Chelsea,E01002898,263,256,23,99,34
E09000020,Kensington and Chelsea,E01002899,301,229,16,53,39
E09000020,Kensington and Chelsea,E01002900,213,180,9,75,92
E09000020,Kensington and Chelsea,E01002901,246,124,10,44,14
E09000020,Kensington and Chelsea,E01002902,378,224,17,80,17
E09000020,Kensington and Chelsea,E01002903,194,242,18,71,42
E09000020,Kensington and Chelsea,E01002904,164,231,41,16,41
E09000020,Kensington and Chelsea,E01002905,270,207,63,50,71
E09000020,Kensington and Chelsea,E01002906,211,274,37,59,60
E09000020,Kensington and Chelsea,E01002907,177,227,46,23,41
E09000020,Kensington and Chelsea,E01002908,216,225,40,73,36
E09000020,Kensington and Chelsea,E01002909,481,319,45,122,51
E09000020,Kensington and Chelsea,E01002910,320,175,24,72,40
E09000020,Kensington and Chelsea,E01002911,217,211,30,92,42
E09000020,Kensington and Chelsea,E01002912,279,224,28,64,89
E09000020,Kensington and Chelsea,E01002913,327,297,23,120,55
E09000020,Kensington and Chelsea,E01002914,273,199,16,53,33
E09000021,Kingston upon Thames,E01002915,89,304,7,60,24
E09000021,Kingston upon Thames,E01002916,121,296,8,88,19
E09000021,Kingston upon Thames,E01002917,73,327,7,62,27
E09000021,Kingston upon Thames,E01002918,101,389,38,58,21
E09000021,Kingston upon Thames,E01002919,232,417,31,74,45
E09000021,Kingston upon Thames,E01002920,109,350,12,95,19
E09000021,Kingston upon Thames,E01002921,400,315,18,130,42
E09000021,Kingston upon Thames,E01002922,237,347,15,91,25
E09000021,Kingston upon Thames,E01002923,461,255,25,44,71
E09000021,Kingston upon Thames,E01002924,100,340,7,86,20
E09000021,Kingston upon Thames,E01002925,318,334,17,112,15
E09000021,Kingston upon Thames,E01002926,142,318,16,101,21
E09000021,Kingston upon Thames,E01002927,164,334,27,86,36
E09000021,Kingston upon Thames,E01002928,247,328,21,102,48
E09000021,Kingston upon Thames,E01002929,163,366,13,110,14
E09000021,Kingston upon Thames,E01002930,220,390,20,115,53
E09000021,Kingston upon Thames,E01002931,154,380,16,145,28
E09000021,Kingston upon Thames,E01002932,180,348,44,71,31
E09000021,Kingston upon Thames,E01002933,253,384,22,105,39
E09000021,Kingston upon Thames,E01002934,99,394,21,112,36
E09000021,Kingston upon Thames,E01002935,257,357,32,115,50
E09000021,Kingston upon Thames,E01002937,119,365,17,132,29
E09000021,Kingston upon Thames,E01002938,204,412,25,125,17
E09000021,Kingston upon Thames,E01002939,132,363,21,52,30
E09000021,Kingston upon Thames,E01002940,144,378,19,44,26
E09000021,Kingston upon Thames,E01002941,165,368,21,62,28
E09000021,Kingston upon Thames,E01002942,117,329,13,53,14
E09000021,Kingston upon Thames,E01002943,95,329,17,42,25
E09000021,Kingston upon Thames,E01002944,128,306,28,52,17
E09000021,Kingston upon Thames,E01002945,177,377,11,56,19
E09000021,Kingston upon Thames,E01002946,138,362,14,78,13
E09000021,Kingston upon Thames,E01002947,114,408,17,56,22
E09000021,Kingston upon Thames,E01002948,191,484,23,92,32
E09000021,Kingston upon Thames,E01002949,152,414,20,68,27
E09000021,Kingston upon Thames,E01002950,229,367,24,66,25
E09000021,Kingston upon Thames,E01002951,138,297,15,100,27
E09000021,Kingston upon Thames,E01002952,74,284,8,80,34
E09000021,Kingston upon Thames,E01002953,73,235,11,73,45
E09000021,Kingston upon Thames,E01002954,258,248,31,64,26
E09000021,Kingston upon Thames,E01002955,131,259,21,77,40
E09000021,Kingston upon Thames,E01002956,94,237,21,53,32
E09000021,Kingston upon Thames,E01002957,115,304,43,33,76
E09000021,Kingston upon Thames,E01002958,138,335,14,141,23
E09000021,Kingston upon Thames,E01002959,64,289,14,83,25
E09000021,Kingston upon Thames,E01002960,128,307,15,91,35
E09000021,Kingston upon Thames,E01002961,81,369,24,105,16
E09000021,Kingston upon Thames,E01002962,82,334,18,62,29
E09000021,Kingston upon Thames,E01002963,236,378,24,97,37
E09000021,Kingston upon Thames,E01002964,442,411,29,103,63
E09000021,Kingston upon Thames,E01002965,428,437,36,142,101
E09000021,Kingston upon Thames,E01002966,193,361,21,135,68
E09000021,Kingston upon Thames,E01002967,380,338,31,162,41
E09000021,Kingston upon Thames,E01002968,386,456,30,155,117
E09000021,Kingston upon Thames,E01002969,204,323,55,49,32
E09000021,Kingston upon Thames,E01002970,137,341,27,78,59
E09000021,Kingston upon Thames,E01002971,197,347,17,125,45
E09000021,Kingston upon Thames,E01002972,300,360,30,118,85
E09000021,Kingston upon Thames,E01002973,91,316,35,38,42
E09000021,Kingston upon Thames,E01002974,161,377,28,96,53
E09000021,Kingston upon Thames,E01002975,75,317,24,54,28
E09000021,Kingston upon Thames,E01002976,136,380,17,97,17
E09000021,Kingston upon Thames,E01002977,187,364,24,51,26
E09000021,Kingston upon Thames,E01002978,166,413,10,112,21
E09000021,Kingston upon Thames,E01002979,143,334,16,87,14
E09000021,Kingston upon Thames,E01002980,83,290,9,66,29
E09000021,Kingston upon Thames,E01002981,95,317,17,54,40
E09000021,Kingston upon Thames,E01002982,114,307,9,60,28
E09000021,Kingston upon Thames,E01002983,98,365,10,102,23
E09000021,Kingston upon Thames,E01002984,204,277,16,65,28
E09000021,Kingston upon Thames,E01002985,123,347,20,69,38
E09000021,Kingston upon Thames,E01002986,103,272,19,55,27
E09000021,Kingston upon Thames,E01002987,407,342,22,127,59
E09000021,Kingston upon Thames,E01002988,232,253,16,106,18
E09000021,Kingston upon Thames,E01002989,327,386,14,167,25
E09000021,Kingston upon Thames,E01002990,357,323,14,157,34
E09000021,Kingston upon Thames,E01002991,203,299,15,122,43
E09000021,Kingston upon Thames,E01002992,168,196,13,64,43
E09000021,Kingston upon Thames,E01002993,340,310,22,120,25
E09000021,Kingston upon Thames,E01002994,157,314,15,93,12
E09000021,Kingston upon Thames,E01002995,183,305,14,104,24
E09000021,Kingston upon Thames,E01002996,133,322,19,99,22
E09000021,Kingston upon Thames,E01002997,144,322,10,111,18
E09000021,Kingston upon Thames,E01002998,133,329,26,84,31
E09000021,Kingston upon Thames,E01002999,300,296,34,98,40
E09000021,Kingston upon Thames,E01003000,138,398,23,82,34
E09000021,Kingston upon Thames,E01003001,113,396,24,75,32
E09000021,Kingston upon Thames,E01003002,237,412,31,82,34
E09000021,Kingston upon Thames,E01003003,154,374,18,71,43
E09000021,Kingston upon Thames,E01003004,137,338,21,71,42
E09000021,Kingston upon Thames,E01003005,110,389,15,55,14
E09000021,Kingston upon Thames,E01003006,159,308,19,93,18
E09000021,Kingston upon Thames,E01003007,83,325,22,101,26
E09000021,Kingston upon Thames,E01003008,92,280,22,96,18
E09000021,Kingston upon Thames,E01003009,183,410,30,125,32
E09000021,Kingston upon Thames,E01003010,105,300,22,83,23
E09000021,Kingston upon Thames,E01003011,189,342,19,126,23
E09000022,Lambeth,E01003013,295,262,12,71,85
E09000022,Lambeth,E01003014,244,230,23,66,80
E09000022,Lambeth,E01003015,322,283,51,78,64
E09000022,Lambeth,E01003016,162,147,18,52,42
E09000022,Lambeth,E01003017,321,259,31,96,66
E09000022,Lambeth,E01003018,293,369,26,119,128
E09000022,Lambeth,E01003019,237,390,29,110,126
E09000022,Lambeth,E01003020,273,330,39,87,100
E09000022,Lambeth,E01003021,224,231,28,66,81
E09000022,Lambeth,E01003022,250,277,23,93,91
E09000022,Lambeth,E01003023,327,446,61,122,149
E09000022,Lambeth,E01003024,243,316,59,88,82
E09000022,Lambeth,E01003025,238,381,44,100,89
E09000022,Lambeth,E01003026,179,261,16,86,80
E09000022,Lambeth,E01003027,117,248,11,100,48
E09000022,Lambeth,E01003028,143,274,23,91,65
E09000022,Lambeth,E01003029,329,326,22,103,112
E09000022,Lambeth,E01003030,200,331,22,105,88
E09000022,Lambeth,E01003031,228,305,25,75,81
E09000022,Lambeth,E01003032,305,314,29,77,89
E09000022,Lambeth,E01003033,111,302,18,82,78
E09000022,Lambeth,E01003034,208,294,40,75,81
E09000022,Lambeth,E01003035,243,321,25,65,110
E09000022,Lambeth,E01003036,228,313,27,82,103
E09000022,Lambeth,E01003037,192,236,44,62,66
E09000022,Lambeth,E01003038,220,355,17,99,79
E09000022,Lambeth,E01003039,317,390,30,143,78
E09000022,Lambeth,E01003040,208,239,14,96,35
E09000022,Lambeth,E01003041,248,256,55,51,71
E09000022,Lambeth,E01003042,174,199,21,52,60
E09000022,Lambeth,E01003043,207,255,29,90,96
E09000022,Lambeth,E01003044,305,244,49,50,42
E09000022,Lambeth,E01003045,235,300,55,39,72
E09000022,Lambeth,E01003046,264,276,58,57,92
E09000022,Lambeth,E01003047,292,321,40,55,110
E09000022,Lambeth,E01003048,253,300,67,56,61
E09000022,Lambeth,E01003049,257,310,45,73,71
E09000022,Lambeth,E01003050,278,283,19,76,101
E09000022,Lambeth,E01003051,253,361,39,121,112
E09000022,Lambeth,E01003052,257,314,56,39,118
E09000022,Lambeth,E01003053,214,300,22,98,109
E09000022,Lambeth,E01003054,286,420,33,94,167
E09000022,Lambeth,E01003055,378,267,23,73,91
E09000022,Lambeth,E01003056,224,348,29,56,121
E09000022,Lambeth,E01003057,246,282,33,60,104
E09000022,Lambeth,E01003058,234,383,27,84,126
E09000022,Lambeth,E01003059,289,328,47,84,124
E09000022,Lambeth,E01003060,195,318,47,35,91
E09000022,Lambeth,E01003061,274,203,25,72,78
E09000022,Lambeth,E01003062,283,350,33,144,47
E09000022,Lambeth,E01003063,245,207,41,60,50
E09000022,Lambeth,E01003064,166,268,32,126,34
E09000022,Lambeth,E01003065,248,290,44,62,40
E09000022,Lambeth,E01003066,239,370,53,76,69
E09000022,Lambeth,E01003067,173,288,40,96,40
E09000022,Lambeth,E01003068,187,286,39,86,43
E09000022,Lambeth,E01003069,118,261,33,75,33
E09000022,Lambeth,E01003070,224,272,44,68,49
E09000022,Lambeth,E01003071,301,397,32,176,98
E09000022,Lambeth,E01003072,201,292,24,116,71
E09000022,Lambeth,E01003073,203,284,29,80,66
E09000022,Lambeth,E01003074,385,427,34,165,88
E09000022,Lambeth,E01003075,211,289,51,55,64
E09000022,Lambeth,E01003076,245,437,37,138,108
E09000022,Lambeth,E01003077,207,334,30,95,127
E09000022,Lambeth,E01003078,148,282,22,112,58
E09000022,Lambeth,E01003079,261,273,41,81,73
E09000022,Lambeth,E01003080,185,289,39,110,53
E09000022,Lambeth,E01003081,287,321,47,109,59
E09000022,Lambeth,E01003082,247,244,40,65,36
E09000022,Lambeth,E01003083,156,236,32,97,57
E09000022,Lambeth,E01003084,188,266,29,106,48
E09000022,Lambeth,E01003085,197,322,26,111,40
E09000022,Lambeth,E01003086,188,272,42,84,38
E09000022,Lambeth,E01003087,141,303,58,51,52
E09000022,Lambeth,E01003088,172,262,44,68,107
E09000022,Lambeth,E01003089,177,344,51,60,109
E09000022,Lambeth,E01003090,339,449,31,113,168
E09000022,Lambeth,E01003091,181,300,30,51,121
E09000022,Lambeth,E01003092,318,398,48,71,121
E09000022,Lambeth,E01003093,282,426,80,76,85
E09000022,Lambeth,E01003094,217,271,32,43,97
E09000022,Lambeth,E01003095,178,294,25,113,83
E09000022,Lambeth,E01003096,268,353,15,98,124
E09000022,Lambeth,E01003097,244,272,41,57,81
E09000022,Lambeth,E01003098,217,267,23,70,69
E09000022,Lambeth,E01003099,268,285,41,69,97
E09000022,Lambeth,E01003100,244,337,23,108,182
E09000022,Lambeth,E01003101,190,264,42,63,75
E09000022,Lambeth,E01003102,333,254,18,80,99
E09000022,Lambeth,E01003104,359,303,28,87,94
E09000022,Lambeth,E01003105,276,273,49,70,80
E09000022,Lambeth,E01003106,340,410,48,85,93
E09000022,Lambeth,E01003107,301,330,32,121,101
E09000022,Lambeth,E01003108,275,251,55,65,67
E09000022,Lambeth,E01003110,319,353,35,126,91
E09000022,Lambeth,E01003111,302,304,55,54,87
E09000022,Lambeth,E01003112,321,283,53,76,80
E09000022,Lambeth,E01003113,203,329,36,101,70
E09000022,Lambeth,E01003114,299,408,34,153,110
E09000022,Lambeth,E01003115,197,275,39,89,70
E09000022,Lambeth,E01003116,160,285,34,103,55
E09000022,Lambeth,E01003117,282,301,45,105,88
E09000022,Lambeth,E01003118,175,354,36,78,56
E09000022,Lambeth,E01003119,249,346,42,121,90
E09000022,Lambeth,E01003120,437,423,37,123,94
E09000022,Lambeth,E01003121,192,281,69,41,59
E09000022,Lambeth,E01003122,308,341,29,130,87
E09000022,Lambeth,E01003123,221,291,26,80,81
E09000022,Lambeth,E01003124,217,234,37,62,62
E09000022,Lambeth,E01003125,229,305,53,44,66
E09000022,Lambeth,E01003126,224,298,42,64,84
E09000022,Lambeth,E01003127,222,356,18,84,112
E09000022,Lambeth,E01003128,262,279,45,60,69
E09000022,Lambeth,E01003129,262,297,29,104,103
E09000022,Lambeth,E01003130,241,320,28,99,94
E09000022,Lambeth,E01003131,296,404,27,132,87
E09000022,Lambeth,E01003132,153,231,39,60,55
E09000022,Lambeth,E01003133,209,276,38,108,79
E09000022,Lambeth,E01003134,151,258,39,98,76
E09000022,Lambeth,E01003135,239,312,34,64,109
E09000022,Lambeth,E01003136,259,288,29,84,89
E09000022,Lambeth,E01003137,297,266,57,58,74
E09000022,Lambeth,E01003138,177,277,18,111,68
E09000022,Lambeth,E01003139,124,275,29,57,53
E09000022,Lambeth,E01003140,112,229,24,53,76
E09000022,Lambeth,E01003141,218,315,51,95,63
E09000022,Lambeth,E01003142,93,228,21,57,52
E09000022,Lambeth,E01003143,121,235,32,42,79
E09000022,Lambeth,E01003144,113,252,16,93,51
E09000022,Lambeth,E01003145,262,305,31,97,51
E09000022,Lambeth,E01003146,122,242,27,64,87
E09000022,Lambeth,E01003147,247,319,31,102,98
E09000022,Lambeth,E01003148,197,341,39,115,69
E09000022,Lambeth,E01003149,196,281,30,130,60
E09000022,Lambeth,E01003150,284,335,52,89,78
E09000022,Lambeth,E01003151,306,296,48,69,98
E09000022,Lambeth,E01003152,178,360,18,107,91
E09000022,Lambeth,E01003153,317,438,25,129,110
E09000022,Lambeth,E01003154,254,337,48,114,66
E09000022,Lambeth,E01003155,204,312,23,117,68
E09000022,Lambeth,E01003156,177,302,29,97,54
E09000022,Lambeth,E01003157,109,310,21,89,45
E09000022,Lambeth,E01003158,202,346,12,118,49
E09000022,Lambeth,E01003159,318,322,38,81,82
E09000022,Lambeth,E01003160,215,284,35,43,65
E09000022,Lambeth,E01003161,122,267,17,60,68
E09000022,Lambeth,E01003162,227,322,57,56,80
E09000022,Lambeth,E01003163,144,289,19,88,67
E09000022,Lambeth,E01003164,314,437,52,123,87
E09000022,Lambeth,E01003165,223,298,39,90,49
E09000022,Lambeth,E01003166,368,448,49,148,103
E09000022,Lambeth,E01003167,155,323,37,131,32
E09000022,Lambeth,E01003168,194,293,79,53,50
E09000022,Lambeth,E01003169,308,399,45,175,97
E09000022,Lambeth,E01003170,248,343,26,117,37
E09000022,Lambeth,E01003171,274,301,35,92,81
E09000022,Lambeth,E01003172,247,342,45,73,71
E09000022,Lambeth,E01003173,195,267,26,90,93
E09000022,Lambeth,E01003174,252,375,71,54,78
E09000022,Lambeth,E01003175,173,281,53,53,50
E09000022,Lambeth,E01003176,219,330,56,59,102
E09000022,Lambeth,E01003177,176,289,18,86,101
E09000022,Lambeth,E01003178,177,299,14,89,70
E09000022,Lambeth,E01003179,199,290,49,41,55
E09000022,Lambeth,E01003180,217,236,36,71,93
E09000022,Lambeth,E01003181,269,238,47,73,72
E09000022,Lambeth,E01003182,240,318,42,78,69
E09000022,Lambeth,E01003183,235,264,41,76,61
E09000022,Lambeth,E01003184,171,263,48,58,55
E09000022,Lambeth,E01003185,258,317,41,86,96
E09000022,Lambeth,E01003186,428,449,35,147,127
E09000022,Lambeth,E01003187,324,429,46,119,72
E09000022,Lambeth,E01003188,195,229,27,41,61
E09000023,Lewisham,E01003189,194,310,48,48,52
E09000023,Lewisham,E01003190,278,452,96,78,50
E09000023,Lewisham,E01003191,240,300,59,61,47
E09000023,Lewisham,E01003192,302,271,64,50,53
E09000023,Lewisham,E01003193,183,367,37,71,31
E09000023,Lewisham,E01003194,241,318,46,62,53
E09000023,Lewisham,E01003195,182,295,53,72,26
E09000023,Lewisham,E01003196,222,290,44,66,50
E09000023,Lewisham,E01003197,220,294,38,58,42
E09000023,Lewisham,E01003198,200,277,24,97,44
E09000023,Lewisham,E01003199,283,372,29,159,61
E09000023,Lewisham,E01003200,235,291,18,119,29
E09000023,Lewisham,E01003201,225,279,43,91,57
E09000023,Lewisham,E01003202,263,303,17,93,64
E09000023,Lewisham,E01003203,438,334,43,96,54
E09000023,Lewisham,E01003204,251,322,24,90,50
E09000023,Lewisham,E01003205,159,261,30,80,49
E09000023,Lewisham,E01003206,175,312,15,111,24
E09000023,Lewisham,E01003207,360,388,55,90,106
E09000023,Lewisham,E01003209,204,290,53,91,82
E09000023,Lewisham,E01003210,288,296,20,141,58
E09000023,Lewisham,E01003211,221,280,35,109,57
E09000023,Lewisham,E01003212,230,364,33,107,93
E09000023,Lewisham,E01003213,226,332,36,143,53
E09000023,Lewisham,E01003214,247,317,43,87,70
E09000023,Lewisham,E01003215,212,248,20,76,84
E09000023,Lewisham,E01003216,157,294,38,71,60
E09000023,Lewisham,E01003217,154,312,36,85,70
E09000023,Lewisham,E01003218,118,282,37,79,34
E09000023,Lewisham,E01003219,198,294,38,93,35
E09000023,Lewisham,E01003220,181,263,26,83,43
E09000023,Lewisham,E01003221,231,312,54,94,71
E09000023,Lewisham,E01003222,176,273,24,90,56
E09000023,Lewisham,E01003223,129,303,23,82,57
E09000023,Lewisham,E01003224,154,302,34,100,49
E09000023,Lewisham,E01003225,115,272,25,139,37
E09000023,Lewisham,E01003226,165,311,28,122,80
E09000023,Lewisham,E01003227,181,278,13,131,50
E09000023,Lewisham,E01003228,163,299,20,142,45
E09000023,Lewisham,E01003229,286,298,51,106,40
E09000023,Lewisham,E01003230,292,351,59,117,51
E09000023,Lewisham,E01003231,200,256,38,87,73
E09000023,Lewisham,E01003232,131,303,21,108,60
E09000023,Lewisham,E01003233,134,324,25,115,59
E09000023,Lewisham,E01003235,123,269,18,71,41
E09000023,Lewisham,E01003236,148,364,44,43,47
E09000023,Lewisham,E01003237,148,335,41,57,34
E09000023,Lewisham,E01003238,149,305,37,45,31
E09000023,Lewisham,E01003239,133,313,48,39,46
E09000023,Lewisham,E01003240,177,365,56,54,65
E09000023,Lewisham,E01003241,274,297,27,62,36
E09000023,Lewisham,E01003243,174,312,27,45,29
E09000023,Lewisham,E01003244,198,343,46,72,74
E09000023,Lewisham,E01003245,150,335,58,49,45
E09000023,Lewisham,E01003246,294,441,37,140,105
E09000023,Lewisham,E01003247,266,349,45,106,109
E09000023,Lewisham,E01003248,223,315,41,48,55
E09000023,Lewisham,E01003249,267,363,51,91,85
E09000023,Lewisham,E01003251,179,307,38,43,76
E09000023,Lewisham,E01003252,188,289,48,24,59
E09000023,Lewisham,E01003253,247,250,30,74,50
E09000023,Lewisham,E01003254,175,268,18,112,31
E09000023,Lewisham,E01003255,361,353,34,173,57
E09000023,Lewisham,E01003256,319,380,69,112,52
E09000023,Lewisham,E01003257,177,287,48,89,39
E09000023,Lewisham,E01003258,148,312,59,39,32
E09000023,Lewisham,E01003259,248,313,39,126,41
E09000023,Lewisham,E01003260,157,304,32,105,41
E09000023,Lewisham,E01003261,149,281,35,95,50
E09000023,Lewisham,E01003262,196,282,31,115,40
E09000023,Lewisham,E01003263,229,349,34,83,43
E09000023,Lewisham,E01003264,267,311,27,83,36
E09000023,Lewisham,E01003265,180,307,46,78,56
E09000023,Lewisham,E01003266,256,337,42,60,34
E09000023,Lewisham,E01003267,152,323,35,59,40
E09000023,Lewisham,E01003268,248,320,45,117,41
E09000023,Lewisham,E01003269,153,320,34,92,39
E09000023,Lewisham,E01003270,197,310,30,88,34
E09000023,Lewisham,E01003271,137,338,24,88,33
E09000023,Lewisham,E01003272,198,340,50,118,90
E09000023,Lewisham,E01003273,138,255,32,99,61
E09000023,Lewisham,E01003274,182,280,38,111,51
E09000023,Lewisham,E01003275,169,296,41,69,46
E09000023,Lewisham,E01003276,124,324,41,121,52
E09000023,Lewisham,E01003277,260,292,34,112,54
E09000023,Lewisham,E01003278,282,358,43,121,71
E09000023,Lewisham,E01003279,160,251,26,120,51
E09000023,Lewisham,E01003280,166,292,54,73,44
E09000023,Lewisham,E01003281,150,292,15,94,27
E09000023,Lewisham,E01003282,323,398,41,172,89
E09000023,Lewisham,E01003283,243,397,32,148,48
E09000023,Lewisham,E01003284,201,351,34,125,46
E09000023,Lewisham,E01003285,242,316,33,116,50
E09000023,Lewisham,E01003286,268,348,44,81,26
E09000023,Lewisham,E01003287,166,378,36,149,35
E09000023,Lewisham,E01003288,350,357,33,128,83
E09000023,Lewisham,E01003290,324,301,41,79,69
E09000023,Lewisham,E01003291,234,265,55,48,53
E09000023,Lewisham,E01003292,213,310,37,117,55
E09000023,Lewisham,E01003293,202,252,46,93,47
E09000023,Lewisham,E01003295,208,324,30,108,45
E09000023,Lewisham,E01003297,325,326,21,77,37
E09000023,Lewisham,E01003298,120,232,37,29,55
E09000023,Lewisham,E01003299,189,308,30,77,91
E09000023,Lewisham,E01003300,209,255,43,40,54
E09000023,Lewisham,E01003301,237,418,50,120,114
E09000023,Lewisham,E01003302,299,331,47,65,63
E09000023,Lewisham,E01003303,189,297,27,54,80
E09000023,Lewisham,E01003304,440,397,44,107,96
E09000023,Lewisham,E01003305,183,350,67,89,91
E09000023,Lewisham,E01003307,164,306,35,115,30
E09000023,Lewisham,E01003308,204,312,39,108,48
E09000023,Lewisham,E01003309,206,277,40,71,60
E09000023,Lewisham,E01003310,263,320,24,87,36
E09000023,Lewisham,E01003311,140,281,21,107,43
E09000023,Lewisham,E01003312,297,288,41,114,37
E09000023,Lewisham,E01003313,173,293,38,85,35
E09000023,Lewisham,E01003314,173,318,34,108,32
E09000023,Lewisham,E01003315,185,237,26,95,48
E09000023,Lewisham,E01003316,129,267,26,119,36
E09000023,Lewisham,E01003318,302,333,33,68,44
E09000023,Lewisham,E01003319,258,317,47,52,77
E09000023,Lewisham,E01003320,202,260,28,78,51
E09000023,Lewisham,E01003321,263,289,44,95,70
E09000023,Lewisham,E01003322,176,267,24,81,57
E09000023,Lewisham,E01003323,181,254,27,81,76
E09000023,Lewisham,E01003324,245,268,82,77,50
E09000023,Lewisham,E01003325,261,322,48,92,66
E09000023,Lewisham,E01003326,216,285,48,92,51
E09000023,Lewisham,E01003327,200,309,32,110,41
E09000023,Lewisham,E01003328,312,317,41,115,44
E09000023,Lewisham,E01003329,178,294,50,102,41
E09000023,Lewisham,E01003330,204,303,54,64,40
E09000023,Lewisham,E01003331,184,284,27,61,28
E09000023,Lewisham,E01003332,260,278,35,94,46
E09000023,Lewisham,E01003333,168,321,29,89,24
E09000023,Lewisham,E01003334,298,307,34,104,55
E09000023,Lewisham,E01003335,163,318,50,51,35
E09000023,Lewisham,E01003336,172,256,37,43,70
E09000023,Lewisham,E01003337,180,266,44,41,35
E09000023,Lewisham,E01003338,287,357,41,77,81
E09000023,Lewisham,E01003339,206,278,33,91,71
E09000023,Lewisham,E01003340,167,342,21,107,123
E09000023,Lewisham,E01003341,140,250,24,91,60
E09000023,Lewisham,E01003342,175,320,33,126,53
E09000023,Lewisham,E01003343,164,273,35,83,54
E09000023,Lewisham,E01003344,198,273,28,119,58
E09000023,Lewisham,E01003345,202,333,39,135,74
E09000023,Lewisham,E01003346,183,345,33,40,46
E09000023,Lewisham,E01003347,162,334,81,28,47
E09000023,Lewisham,E01003348,158,326,28,66,39
E09000023,Lewisham,E01003349,118,298,33,51,43
E09000023,Lewisham,E01003350,129,220,37,47,41
E09000023,Lewisham,E01003351,162,308,28,47,57
E09000023,Lewisham,E01003352,233,407,76,68,64
E09000023,Lewisham,E01003353,153,325,27,78,46
E09000023,Lewisham,E01003354,275,312,44,107,84
E09000024,Merton,E01003355,266,340,16,148,50
E09000024,Merton,E01003356,165,322,29,128,56
E09000024,Merton,E01003357,197,373,41,52,61
E09000024,Merton,E01003358,240,324,27,140,60
E09000024,Merton,E01003359,289,314,35,115,45
E09000024,Merton,E01003360,179,347,18,139,60
E09000024,Merton,E01003361,126,328,33,79,55
E09000024,Merton,E01003362,102,273,15,83,30
E09000024,Merton,E01003363,105,355,17,88,31
E09000024,Merton,E01003364,141,356,21,109,37
E09000024,Merton,E01003365,85,281,10,84,39
E09000024,Merton,E01003366,166,301,35,84,66
E09000024,Merton,E01003368,124,298,22,84,59
E09000024,Merton,E01003369,210,339,31,113,53
E09000024,Merton,E01003370,258,361,43,137,79
E09000024,Merton,E01003371,163,281,20,95,72
E09000024,Merton,E01003372,166,303,39,62,70
E09000024,Merton,E01003373,123,295,43,37,50
E09000024,Merton,E01003374,200,329,46,51,40
E09000024,Merton,E01003375,255,321,33,80,29
E09000024,Merton,E01003376,158,315,31,47,38
E09000024,Merton,E01003377,112,315,40,42,41
E09000024,Merton,E01003378,151,417,50,88,65
E09000024,Merton,E01003379,214,373,49,44,65
E09000024,Merton,E01003380,159,328,23,122,40
E09000024,Merton,E01003381,234,299,20,117,39
E09000024,Merton,E01003382,177,333,30,146,44
E09000024,Merton,E01003383,154,320,19,144,35
E09000024,Merton,E01003384,150,299,26,152,50
E09000024,Merton,E01003385,106,308,14,131,29
E09000024,Merton,E01003386,151,420,38,67,82
E09000024,Merton,E01003387,218,390,46,74,55
E09000024,Merton,E01003388,156,324,22,59,54
E09000024,Merton,E01003389,162,332,27,57,67
E09000024,Merton,E01003390,168,342,35,43,49
E09000024,Merton,E01003391,149,228,47,29,29
E09000024,Merton,E01003392,126,277,27,43,43
E09000024,Merton,E01003393,206,320,27,79,60
E09000024,Merton,E01003394,125,378,34,73,65
