lad22cd,lad22nm,lsoa21cd,"Asian, Asian British or Asian Welsh: Bangladeshi","Asian, Asian British or Asian Welsh: Chinese","Asian, Asian British or Asian Welsh: Indian","Asian, Asian British or Asian Welsh: Pakistani","Asian, Asian British or Asian Welsh: Other Asian","Black, Black British, Black Welsh, Caribbean or African: African","Black, Black British, Black Welsh, Caribbean or African: Caribbean","Black, Black British, Black Welsh, Caribbean or African: Other Black",Mixed or Multiple ethnic groups: White and Asian,Mixed or Multiple ethnic groups: White and Black African,Mixed or Multiple ethnic groups: White and Black Caribbean,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,"White: English, Welsh, Scottish, Northern Irish or British",White: Irish,White: Gypsy or Irish Traveller,White: Roma,White: Other White,Other ethnic group: Arab,Other ethnic group: Any other ethnic group
E09000031,Waltham Forest,E01004437,80,8,77,170,76,101,117,33,39,15,27,43,550,29,0,12,366,8,44
E09000031,Waltham Forest,E01004438,53,25,211,166,59,95,75,28,28,27,31,30,710,42,6,15,457,18,64
E09000031,Waltham Forest,E01004439,36,24,91,129,36,111,121,31,26,17,23,41,526,37,1,2,326,8,51
E09000031,Waltham Forest,E01004440,75,11,220,115,71,100,97,28,45,26,23,40,640,38,2,6,445,30,58
E09000031,Waltham Forest,E01004441,26,12,184,56,15,55,48,18,34,19,23,41,671,32,1,6,229,15,39
E09000031,Waltham Forest,E01004442,50,19,104,96,48,34,73,10,33,19,34,45,672,23,2,10,212,5,48
E09000031,Waltham Forest,E01004443,26,20,117,621,90,117,75,18,36,16,26,31,528,26,0,8,384,11,84
E09000031,Waltham Forest,E01004444,32,30,85,286,98,202,165,50,35,20,56,78,872,56,2,15,550,49,133
E09000031,Waltham Forest,E01004445,40,6,123,391,60,74,78,24,29,15,15,100,492,27,0,10,470,30,98
E09000031,Waltham Forest,E01004446,6,61,66,303,73,134,104,92,60,16,31,52,789,35,8,131,540,12,156
E09000031,Waltham Forest,E01004447,24,12,111,272,112,63,109,22,40,15,14,37,587,17,2,0,335,26,61
E09000031,Waltham Forest,E01004448,34,14,47,181,39,131,181,37,27,10,47,41,667,31,0,16,329,29,71
E09000031,Waltham Forest,E01004449,63,11,98,344,106,223,162,72,17,33,52,62,318,11,0,2,201,30,93
E09000031,Waltham Forest,E01004450,21,15,51,67,47,58,111,26,27,13,39,34,765,20,0,1,247,16,152
E09000031,Waltham Forest,E01004451,32,21,50,92,71,104,127,45,16,7,30,47,798,13,0,0,255,11,122
E09000031,Waltham Forest,E01004452,38,19,43,123,56,100,127,36,19,11,46,33,727,32,0,5,354,9,110
E09000031,Waltham Forest,E01004453,34,14,40,176,69,115,131,38,26,22,51,24,570,20,0,10,279,20,181
E09000031,Waltham Forest,E01004454,29,28,52,189,96,150,115,33,30,24,47,56,636,22,0,0,307,17,136
E09000031,Waltham Forest,E01004455,38,16,87,208,75,112,115,70,17,22,45,34,471,12,1,10,337,24,102
E09000031,Waltham Forest,E01004456,17,0,25,69,77,305,214,77,8,22,62,29,488,11,0,8,136,16,120
E09000031,Waltham Forest,E01004457,25,10,63,211,52,84,104,28,63,16,38,39,741,33,8,7,303,20,64
E09000031,Waltham Forest,E01004458,21,31,61,218,148,148,119,31,19,12,24,53,573,45,5,15,380,26,104
E09000031,Waltham Forest,E01004459,85,17,28,200,57,288,89,40,4,24,40,37,367,10,2,8,164,71,137
E09000031,Waltham Forest,E01004460,22,23,33,166,337,93,98,36,43,17,30,28,609,34,4,7,359,24,87
E09000031,Waltham Forest,E01004462,33,22,66,382,135,94,105,52,32,24,29,46,798,28,1,13,421,18,52
E09000031,Waltham Forest,E01004463,26,35,33,103,52,78,79,25,72,22,62,57,973,43,0,0,326,22,45
E09000031,Waltham Forest,E01004464,29,15,35,161,86,254,110,35,22,43,32,71,516,15,0,5,205,16,74
E09000031,Waltham Forest,E01004465,4,5,37,143,50,66,96,25,42,10,24,37,759,34,1,4,209,19,45
E09000031,Waltham Forest,E01004466,12,8,26,145,34,47,63,27,33,16,22,48,930,35,0,3,205,3,57
E09000031,Waltham Forest,E01004467,32,15,54,211,117,309,139,57,26,27,59,43,630,29,1,8,432,35,132
E09000031,Waltham Forest,E01004468,38,9,56,152,24,81,102,32,30,17,27,50,776,48,2,8,258,21,51
E09000031,Waltham Forest,E01004469,48,6,65,168,110,370,134,68,29,15,46,35,436,18,0,5,233,14,136
E09000031,Waltham Forest,E01004470,7,15,30,109,47,287,122,38,11,15,23,28,539,40,1,10,280,15,53
E09000031,Waltham Forest,E01004471,19,9,41,160,116,162,132,23,21,17,26,52,569,21,3,2,298,40,73
E09000032,Wandsworth,E01004472,5,27,49,28,34,35,39,9,27,12,4,29,1071,60,1,9,302,7,34
E09000032,Wandsworth,E01004473,2,33,80,46,26,48,39,18,39,9,23,25,1046,63,0,5,236,13,22
E09000032,Wandsworth,E01004474,12,14,73,87,30,77,33,28,39,24,37,46,1056,75,0,11,297,17,60
E09000032,Wandsworth,E01004475,15,9,38,49,30,61,88,22,44,12,19,36,819,44,0,2,171,9,35
E09000032,Wandsworth,E01004476,2,27,55,60,51,52,51,23,30,9,34,49,926,58,0,7,333,11,42
E09000032,Wandsworth,E01004477,0,30,45,6,20,23,20,3,40,3,9,26,1058,36,0,2,302,7,26
E09000032,Wandsworth,E01004478,4,26,28,11,32,12,24,7,49,6,11,47,968,38,1,1,285,6,8
E09000032,Wandsworth,E01004479,0,17,30,15,14,34,24,12,27,0,7,24,1003,38,1,6,216,9,32
E09000032,Wandsworth,E01004480,2,82,48,39,22,37,23,8,43,4,20,21,1056,48,0,3,224,2,40
E09000032,Wandsworth,E01004481,23,21,93,68,34,51,39,11,26,9,24,25,903,67,0,9,197,9,27
E09000032,Wandsworth,E01004482,2,11,92,62,26,74,81,12,29,2,33,26,777,45,1,3,228,9,46
E09000032,Wandsworth,E01004483,26,35,88,100,71,97,80,28,40,28,26,24,958,76,0,8,333,20,59
E09000032,Wandsworth,E01004484,4,17,31,52,32,57,49,25,33,13,29,19,888,44,2,6,157,4,36
E09000032,Wandsworth,E01004485,9,23,62,75,20,63,52,22,30,8,26,45,940,66,2,11,239,3,40
E09000032,Wandsworth,E01004486,2,13,36,18,14,35,57,8,28,5,19,39,883,47,2,3,189,3,29
E09000032,Wandsworth,E01004487,0,13,21,37,18,73,55,23,29,8,21,35,848,64,0,1,204,8,38
E09000032,Wandsworth,E01004488,5,14,49,44,21,27,39,9,18,2,21,28,852,32,0,2,140,10,13
E09000032,Wandsworth,E01004489,9,18,38,25,9,47,44,17,42,11,32,22,868,35,0,4,111,6,22
E09000032,Wandsworth,E01004490,7,16,27,20,27,17,15,2,28,19,7,28,1130,45,1,7,161,0,9
E09000032,Wandsworth,E01004491,27,37,168,168,242,203,97,33,31,13,43,45,843,55,0,16,360,39,86
E09000032,Wandsworth,E01004492,4,21,40,90,51,65,64,23,19,5,29,42,947,60,0,4,217,10,52
E09000032,Wandsworth,E01004493,7,11,28,113,37,80,72,19,26,5,21,40,1080,40,0,12,310,19,24
E09000032,Wandsworth,E01004494,6,12,48,80,21,87,86,26,28,14,30,28,928,37,0,36,259,8,44
E09000032,Wandsworth,E01004495,18,1,69,163,59,341,63,24,13,11,34,30,482,24,0,1,170,22,61
E09000032,Wandsworth,E01004496,3,17,48,45,34,52,45,4,31,11,12,25,1160,87,0,7,310,10,41
E09000032,Wandsworth,E01004497,6,21,29,46,19,67,23,17,26,2,13,34,952,32,1,3,181,12,14
E09000032,Wandsworth,E01004498,1,12,26,30,25,10,24,3,34,1,22,22,1140,58,14,2,249,0,21
E09000032,Wandsworth,E01004499,15,26,63,52,35,68,31,9,33,12,14,36,813,30,0,7,315,11,41
E09000032,Wandsworth,E01004500,1,54,78,25,71,34,50,10,30,19,24,42,909,54,1,24,415,24,65
E09000032,Wandsworth,E01004501,1,27,32,56,47,58,37,25,21,11,34,26,682,39,0,12,341,27,58
E09000032,Wandsworth,E01004502,2,27,42,38,44,16,16,1,43,5,15,41,966,42,0,6,280,4,44
E09000032,Wandsworth,E01004503,2,27,46,51,31,36,26,10,40,19,19,44,869,52,0,21,339,10,53
E09000032,Wandsworth,E01004504,2,18,28,118,33,39,29,5,26,9,12,29,890,19,1,7,216,12,31
E09000032,Wandsworth,E01004505,1,32,63,28,64,39,13,9,34,23,13,44,747,31,0,12,331,56,71
E09000032,Wandsworth,E01004506,1,58,79,29,60,26,25,10,54,13,16,58,1046,69,0,17,564,35,49
E09000032,Wandsworth,E01004507,8,57,108,78,99,58,25,12,42,17,35,88,1112,69,0,20,633,30,98
E09000032,Wandsworth,E01004508,3,22,40,11,31,61,50,22,38,11,18,34,1246,79,2,0,301,8,23
E09000032,Wandsworth,E01004510,11,16,19,18,40,49,48,11,37,13,26,34,1034,67,0,9,350,10,47
E09000032,Wandsworth,E01004511,1,19,37,23,21,14,22,6,35,1,7,28,984,56,0,7,296,9,24
E09000032,Wandsworth,E01004512,1,25,8,14,27,23,23,13,33,8,14,26,1002,27,0,10,167,9,17
E09000032,Wandsworth,E01004513,10,22,36,100,57,118,87,30,18,22,62,39,797,48,0,13,384,11,76
E09000032,Wandsworth,E01004514,1,17,19,49,37,31,50,20,29,7,24,25,1178,40,1,4,256,5,32
E09000032,Wandsworth,E01004515,13,15,31,19,56,171,71,34,27,14,40,34,754,52,0,31,252,14,56
E09000032,Wandsworth,E01004516,8,10,94,132,60,108,68,15,18,19,23,29,940,39,0,2,156,3,19
E09000032,Wandsworth,E01004517,11,17,58,90,55,144,142,31,24,31,52,101,809,44,4,11,538,11,99
E09000032,Wandsworth,E01004518,8,6,83,50,58,72,113,10,23,20,50,34,906,29,0,1,232,2,43
E09000032,Wandsworth,E01004519,30,10,113,120,125,130,100,42,28,11,31,29,652,32,0,6,192,15,91
E09000032,Wandsworth,E01004520,4,6,93,88,70,68,78,27,24,28,32,32,551,40,0,4,188,7,62
E09000032,Wandsworth,E01004521,6,6,49,98,46,238,156,38,58,25,50,71,748,47,1,4,300,13,73
E09000032,Wandsworth,E01004522,9,16,54,77,53,102,118,41,27,24,39,47,619,27,0,6,392,16,61
E09000032,Wandsworth,E01004523,21,18,73,79,52,107,74,15,32,7,33,30,741,50,0,5,233,12,54
E09000032,Wandsworth,E01004524,22,8,45,154,76,367,150,51,11,23,35,75,414,43,1,3,247,29,86
E09000032,Wandsworth,E01004525,23,38,110,198,197,138,44,22,20,26,32,29,629,57,0,14,258,6,86
E09000032,Wandsworth,E01004526,8,12,83,154,138,86,73,34,40,12,28,32,699,68,3,2,206,11,85
E09000032,Wandsworth,E01004527,7,22,136,163,99,52,94,18,33,7,22,32,644,53,0,7,180,26,68
E09000032,Wandsworth,E01004528,36,31,71,102,86,141,117,49,30,13,41,32,517,68,1,2,216,26,72
E09000032,Wandsworth,E01004529,1,17,62,111,123,80,72,13,34,18,51,43,944,74,0,7,338,20,90
E09000032,Wandsworth,E01004530,16,18,147,103,46,73,66,21,29,16,12,28,834,59,3,10,192,17,49
E09000032,Wandsworth,E01004531,25,26,117,127,85,103,102,29,51,23,68,27,722,49,0,5,147,22,34
E09000032,Wandsworth,E01004532,14,4,65,40,35,55,59,26,19,14,20,31,833,58,0,1,126,9,38
E09000032,Wandsworth,E01004533,9,13,75,86,53,51,118,32,35,3,54,39,661,39,0,1,128,9,43
E09000032,Wandsworth,E01004534,12,17,31,9,22,60,33,21,31,14,11,40,1262,40,3,10,259,9,38
E09000032,Wandsworth,E01004535,11,16,30,133,149,488,155,98,15,44,70,56,237,13,0,6,215,54,61
E09000032,Wandsworth,E01004536,14,209,59,53,99,283,109,60,28,31,54,65,622,51,0,26,447,37,98
E09000032,Wandsworth,E01004537,19,43,33,90,67,326,210,94,23,21,60,35,568,23,1,23,297,40,100
E09000032,Wandsworth,E01004538,33,26,51,53,161,276,179,76,26,44,56,66,818,39,0,31,434,27,80
E09000032,Wandsworth,E01004539,19,25,28,93,91,288,315,83,9,20,78,40,463,24,0,16,352,38,103
E09000032,Wandsworth,E01004540,12,23,29,63,54,118,112,32,37,19,53,63,1031,58,0,25,410,17,69
E09000032,Wandsworth,E01004541,1,23,17,94,66,184,216,77,13,18,51,39,484,24,1,27,207,93,60
E09000032,Wandsworth,E01004542,7,7,35,17,13,28,41,7,35,6,12,33,1069,37,1,2,194,7,23
E09000032,Wandsworth,E01004543,2,8,21,13,24,23,25,14,42,2,24,26,1169,51,0,1,279,7,23
E09000032,Wandsworth,E01004544,3,37,151,18,27,41,31,13,35,9,13,16,895,40,0,0,184,6,19
E09000032,Wandsworth,E01004545,0,24,67,28,46,37,36,14,45,12,14,28,1098,77,0,6,351,17,37
E09000032,Wandsworth,E01004546,7,6,54,50,11,31,35,7,32,10,12,24,990,49,0,2,162,2,16
E09000032,Wandsworth,E01004547,12,10,84,34,30,69,59,42,27,2,19,24,770,42,0,7,154,7,34
E09000032,Wandsworth,E01004548,9,26,68,58,41,96,68,27,44,9,17,51,1057,48,1,6,318,19,80
E09000032,Wandsworth,E01004549,20,34,64,37,29,30,58,13,28,8,25,40,989,46,0,1,208,14,20
E09000032,Wandsworth,E01004550,14,23,32,12,21,84,30,10,31,6,15,22,835,19,2,3,181,4,24
E09000032,Wandsworth,E01004551,8,22,24,10,43,115,62,26,37,13,26,52,716,52,1,20,294,8,35
E09000032,Wandsworth,E01004552,1,25,41,14,22,27,26,10,32,13,20,40,1171,68,0,19,409,7,31
E09000032,Wandsworth,E01004553,6,16,29,20,41,58,35,13,48,8,23,35,1030,70,0,6,284,8,39
E09000032,Wandsworth,E01004554,4,37,34,11,18,6,34,4,35,2,8,24,978,43,0,8,375,8,28
E09000032,Wandsworth,E01004555,5,19,29,18,16,15,21,3,50,5,11,28,1075,51,2,3,342,0,30
E09000032,Wandsworth,E01004556,0,24,27,12,14,17,22,6,47,5,8,27,987,42,0,3,377,13,22
E09000032,Wandsworth,E01004557,2,27,39,10,24,39,19,13,43,12,13,23,996,35,0,10,380,5,38
E09000032,Wandsworth,E01004558,8,24,40,17,22,48,41,13,49,14,19,29,991,44,0,2,431,19,29
E09000032,Wandsworth,E01004559,1,6,28,8,14,83,33,9,31,12,8,19,936,41,1,0,217,1,15
E09000032,Wandsworth,E01004560,6,28,28,27,60,110,76,8,36,9,34,26,880,58,0,17,463,18,58
E09000032,Wandsworth,E01004563,8,21,24,94,87,396,179,69,19,15,50,60,504,25,0,26,418,37,138
E09000032,Wandsworth,E01004564,9,14,28,34,41,109,91,51,28,13,36,42,973,46,3,14,261,21,61
E09000032,Wandsworth,E01004565,1,15,27,27,28,117,67,23,37,20,27,34,909,36,0,5,246,8,42
E09000032,Wandsworth,E01004566,0,15,19,15,20,55,38,50,9,8,32,20,934,35,0,7,385,7,34
E09000032,Wandsworth,E01004567,43,29,44,81,128,483,192,110,20,15,49,65,523,20,0,32,373,29,115
E09000032,Wandsworth,E01004568,14,34,36,141,81,177,72,32,27,21,61,46,585,33,1,4,283,39,85
E09000032,Wandsworth,E01004569,12,26,31,219,121,245,59,37,27,19,56,62,856,45,0,12,386,58,111
E09000032,Wandsworth,E01004570,38,26,15,190,107,202,61,38,12,19,59,93,496,20,0,15,374,46,120
E09000032,Wandsworth,E01004571,15,15,34,136,109,217,73,25,41,24,33,46,547,24,0,11,363,44,88
E09000032,Wandsworth,E01004572,2,14,37,72,78,136,64,79,20,13,38,51,619,17,2,5,366,24,47
E09000032,Wandsworth,E01004573,12,17,37,91,119,83,30,23,25,18,41,42,583,19,0,6,414,49,78
E09000032,Wandsworth,E01004574,10,9,23,177,147,277,120,54,23,34,79,71,590,25,0,3,307,40,128
E09000032,Wandsworth,E01004575,12,13,31,149,65,157,93,21,10,19,45,41,729,34,0,11,298,54,99
E09000032,Wandsworth,E01004576,3,24,20,147,51,148,52,19,24,11,30,67,613,21,0,2,263,46,61
E09000032,Wandsworth,E01004577,0,17,32,31,40,82,49,28,38,6,20,29,911,52,1,13,405,18,71
E09000032,Wandsworth,E01004579,3,26,29,29,52,50,96,19,33,19,16,36,1023,41,0,2,298,19,73
E09000032,Wandsworth,E01004580,12,31,38,14,70,147,87,22,18,20,24,63,843,42,0,27,550,15,83
E09000032,Wandsworth,E01004581,1,16,31,3,68,85,59,17,20,12,36,29,838,47,1,24,419,19,62
E09000032,Wandsworth,E01004582,6,40,22,88,157,81,41,13,34,19,25,27,988,49,0,14,447,77,74
E09000032,Wandsworth,E01004583,1,37,80,22,39,53,61,39,17,19,21,38,783,21,0,21,379,24,58
E09000032,Wandsworth,E01004584,15,19,13,44,72,301,254,77,20,17,56,46,376,23,0,20,244,26,94
E09000032,Wandsworth,E01004585,3,22,27,24,39,38,57,28,51,8,27,34,1101,41,0,4,287,4,24
E09000032,Wandsworth,E01004586,12,13,48,18,11,34,72,40,56,8,12,35,1101,77,0,13,317,6,13
E09000032,Wandsworth,E01004587,4,17,34,19,22,28,39,16,48,10,10,38,1044,29,0,3,426,10,32
E09000032,Wandsworth,E01004588,4,19,26,13,18,24,19,8,41,2,16,48,1243,74,0,9,412,13,27
E09000032,Wandsworth,E01004589,3,22,26,9,17,28,47,21,58,13,18,18,1120,28,0,6,318,12,34
E09000032,Wandsworth,E01004590,1,30,30,45,28,142,124,31,15,8,49,60,909,43,0,3,251,24,47
E09000032,Wandsworth,E01004591,10,21,27,30,46,120,121,47,31,15,34,43,902,41,0,21,332,7,55
E09000032,Wandsworth,E01004592,1,17,4,7,57,60,104,30,33,30,54,31,959,53,0,4,182,21,36
E09000032,Wandsworth,E01004593,5,30,54,80,42,35,42,9,32,19,28,38,1046,51,0,6,352,22,47
E09000032,Wandsworth,E01004594,7,39,43,61,39,18,4,0,41,5,8,28,1029,42,0,4,292,5,36
E09000032,Wandsworth,E01004595,6,18,34,87,33,54,19,8,35,8,18,16,1036,52,0,7,333,7,40
E09000032,Wandsworth,E01004596,7,30,57,39,28,25,9,9,38,13,16,30,967,49,0,1,266,14,26
E09000032,Wandsworth,E01004597,8,20,72,72,35,61,47,12,40,13,17,47,1094,39,0,3,252,14,46
E09000032,Wandsworth,E01004598,10,26,81,16,43,30,29,2,34,9,23,34,1312,39,2,5,405,9,39
E09000032,Wandsworth,E01004599,1,13,34,11,25,20,13,8,39,4,11,29,1019,50,0,2,245,14,28
E09000032,Wandsworth,E01004601,10,42,59,269,60,44,53,14,45,28,37,41,1120,52,0,13,490,30,64
E09000032,Wandsworth,E01004602,3,22,53,28,17,22,7,4,28,8,11,34,1001,54,1,0,320,12,28
E09000032,Wandsworth,E01004604,0,15,28,7,24,11,7,1,44,6,2,24,1136,46,0,6,174,6,27
E09000032,Wandsworth,E01004605,0,22,36,25,34,48,26,20,34,15,18,41,1135,34,0,11,264,18,35
E09000032,Wandsworth,E01004606,0,12,35,2,19,6,2,3,33,5,14,18,1141,62,0,9,279,5,25
E09000032,Wandsworth,E01004607,0,25,21,26,30,16,12,0,26,5,7,36,1102,45,0,7,240,3,28
E09000032,Wandsworth,E01004608,0,23,27,6,48,52,28,14,23,10,22,42,964,47,0,1,315,7,44
E09000032,Wandsworth,E01004609,11,43,51,25,39,18,23,13,50,9,14,35,1158,52,1,12,519,14,45
E09000032,Wandsworth,E01004610,22,12,241,256,97,40,79,21,39,6,31,39,679,77,0,8,270,18,52
E09000032,Wandsworth,E01004611,22,17,160,90,50,70,54,14,30,11,32,32,693,29,0,5,184,19,31
E09000032,Wandsworth,E01004612,79,12,185,248,100,111,39,26,22,6,16,29,448,31,0,10,177,14,53
E09000032,Wandsworth,E01004613,47,26,100,129,268,72,67,29,34,22,44,31,527,39,3,6,160,16,75
E09000032,Wandsworth,E01004614,22,20,113,92,124,109,86,19,44,22,38,37,790,66,0,4,292,27,70
E09000032,Wandsworth,E01004615,10,16,46,115,64,221,139,43,20,9,59,38,585,21,0,4,157,36,60
E09000032,Wandsworth,E01004616,29,20,123,108,143,76,71,18,34,26,25,45,697,83,0,10,307,8,75
E09000032,Wandsworth,E01004617,25,44,121,92,110,146,86,29,27,13,24,32,741,46,0,9,276,22,71
E09000032,Wandsworth,E01004618,28,21,151,86,39,38,25,8,48,8,12,15,748,57,0,1,200,7,18
E09000032,Wandsworth,E01004619,0,8,4,8,21,22,22,7,37,9,11,22,1009,26,0,1,137,1,14
E09000032,Wandsworth,E01004620,4,11,33,30,28,49,59,9,10,4,36,38,1022,52,0,6,274,3,28
E09000032,Wandsworth,E01004621,3,9,19,31,15,86,37,18,35,8,13,25,1100,52,0,5,217,13,33
E09000032,Wandsworth,E01004622,11,7,51,56,26,101,109,54,21,47,55,52,877,44,28,2,245,8,49
E09000032,Wandsworth,E01004623,12,7,25,34,19,40,49,12,25,13,33,38,1201,38,0,4,197,5,25
E09000032,Wandsworth,E01004624,0,12,36,31,17,36,71,22,26,12,23,24,980,30,0,2,234,7,12
E09000032,Wandsworth,E01004625,0,8,7,4,15,0,1,0,31,6,3,12,1088,27,0,2,91,1,15
E09000032,Wandsworth,E01004626,8,26,54,17,24,22,25,9,34,8,23,37,1239,55,0,7,218,2,29
E09000032,Wandsworth,E01004627,4,13,27,24,19,28,44,21,25,10,15,25,1043,63,0,0,202,4,27
E09000032,Wandsworth,E01004628,5,29,55,179,145,122,85,41,30,16,41,46,916,47,2,12,445,28,94
E09000032,Wandsworth,E01004629,7,15,43,94,34,36,15,7,37,10,21,31,836,36,0,8,312,11,36
E09000032,Wandsworth,E01004630,8,8,37,275,54,173,76,46,17,18,59,53,582,23,0,4,254,25,52
E09000032,Wandsworth,E01004631,12,46,64,203,85,141,60,21,26,11,31,54,567,21,2,18,399,31,90
E09000032,Wandsworth,E01004632,1,18,34,109,40,49,30,6,17,11,17,42,717,29,0,11,323,19,40
E09000032,Wandsworth,E01004633,8,12,24,217,93,248,83,76,12,24,59,43,412,13,0,9,237,36,43
E09000032,Wandsworth,E01004634,12,19,48,90,48,118,32,10,15,10,22,21,610,28,0,3,297,35,59
E09000032,Wandsworth,E01004635,1,24,35,143,70,90,34,6,31,15,30,41,661,32,0,17,350,22,58
E09000032,Wandsworth,E01004636,8,25,39,151,69,70,41,12,13,9,29,26,522,24,0,5,313,32,74
E09000032,Wandsworth,E01004637,7,8,52,105,61,57,49,25,10,18,23,20,533,25,0,13,374,30,55
E09000032,Wandsworth,E01004638,0,16,31,22,16,11,10,11,36,11,17,13,924,44,0,6,176,6,21
E09000032,Wandsworth,E01004639,11,19,27,25,52,47,27,5,28,9,13,52,889,37,0,22,357,35,57
E09000032,Wandsworth,E01004640,0,22,42,16,33,16,24,5,39,8,12,33,1039,65,1,5,282,8,30
E09000032,Wandsworth,E01004641,4,23,51,44,45,47,68,28,43,21,29,32,946,38,0,21,317,45,91
E09000032,Wandsworth,E01004642,2,19,45,87,46,84,38,22,44,19,71,64,943,70,2,11,380,36,123
E09000032,Wandsworth,E01004643,6,88,60,181,114,130,55,35,37,10,45,76,842,36,2,13,469,55,84
E09000032,Wandsworth,E01004644,9,57,50,62,67,93,50,34,39,25,47,46,1136,90,2,11,494,67,126
E09000032,Wandsworth,E01004645,15,21,38,173,73,251,92,26,22,17,58,72,713,22,0,9,375,37,95
E09000033,Westminster,E01004646,21,26,86,38,102,38,4,6,37,14,6,38,652,18,0,7,341,190,100
E09000033,Westminster,E01004647,16,43,79,20,83,73,11,2,31,4,7,22,454,45,0,9,318,63,109
E09000033,Westminster,E01004648,20,49,89,56,88,51,18,4,59,9,14,39,741,33,1,5,740,159,144
E09000033,Westminster,E01004649,17,55,171,35,142,55,4,2,40,12,3,28,309,6,0,2,349,103,81
E09000033,Westminster,E01004650,6,58,115,17,89,23,4,5,58,6,8,79,585,32,0,8,528,86,113
E09000033,Westminster,E01004651,8,60,174,26,181,65,5,6,32,7,1,44,403,49,1,12,549,55,95
E09000033,Westminster,E01004652,26,81,68,18,103,60,10,3,30,10,9,66,280,9,1,27,547,147,118
E09000033,Westminster,E01004653,0,29,84,12,116,53,13,2,39,9,38,65,775,64,1,13,527,56,58
E09000033,Westminster,E01004654,89,96,79,12,67,37,25,12,89,36,39,54,732,38,0,65,807,81,90
E09000033,Westminster,E01004656,20,83,66,23,155,73,37,12,49,22,19,61,570,28,0,23,544,123,70
E09000033,Westminster,E01004657,0,28,41,6,55,9,7,0,24,9,5,24,350,25,0,15,539,36,43
E09000033,Westminster,E01004658,1,78,106,60,51,34,7,1,47,27,7,33,243,23,0,14,519,212,61
E09000033,Westminster,E01004659,58,79,153,36,71,35,5,0,29,9,4,50,425,26,0,13,507,74,61
E09000033,Westminster,E01004660,14,41,149,32,59,64,5,5,42,11,3,37,363,16,0,9,448,71,60
E09000033,Westminster,E01004661,164,87,84,18,83,87,15,5,46,36,19,35,339,16,0,21,625,164,147
E09000033,Westminster,E01004662,12,83,94,6,37,10,3,3,28,12,10,36,393,32,0,10,466,35,51
E09000033,Westminster,E01004663,10,48,86,11,46,34,13,5,31,10,6,39,484,20,1,9,374,140,51
E09000033,Westminster,E01004665,98,29,28,15,111,141,21,19,16,22,18,52,348,25,0,9,197,166,130
E09000033,Westminster,E01004668,84,22,32,18,36,77,9,9,28,12,7,31,555,25,0,9,307,68,92
E09000033,Westminster,E01004669,123,24,24,3,81,131,23,17,26,10,49,81,512,28,0,25,286,148,127
E09000033,Westminster,E01004670,625,62,43,37,95,339,79,30,26,29,28,48,305,16,0,8,273,425,246
E09000033,Westminster,E01004674,147,25,26,20,43,256,152,56,20,17,44,49,452,52,1,6,240,183,118
E09000033,Westminster,E01004675,115,24,55,6,111,162,135,45,20,32,25,74,546,51,1,13,431,346,154
E09000033,Westminster,E01004676,61,16,50,9,59,68,69,33,35,34,29,38,430,28,0,13,362,91,69
E09000033,Westminster,E01004677,56,23,38,11,57,127,103,37,26,36,53,46,498,47,3,7,364,89,101
E09000033,Westminster,E01004678,89,18,35,21,74,149,284,40,18,20,31,43,469,44,2,7,339,157,114
E09000033,Westminster,E01004679,67,14,43,17,100,159,147,33,17,39,38,50,420,55,0,4,377,236,159
E09000033,Westminster,E01004680,0,39,101,20,47,47,13,6,25,3,2,63,375,21,0,12,357,82,38
E09000033,Westminster,E01004681,15,87,76,28,80,51,7,8,43,10,22,44,426,32,0,18,545,254,91
E09000033,Westminster,E01004682,10,90,61,20,59,38,11,5,33,7,10,36,260,13,3,68,441,47,69
E09000033,Westminster,E01004683,1,42,78,20,178,15,2,1,36,9,5,78,412,19,1,5,425,102,67
E09000033,Westminster,E01004684,12,65,78,108,84,89,4,69,17,6,2,28,210,13,0,19,241,219,81
E09000033,Westminster,E01004686,2,39,99,106,92,58,6,5,20,17,6,45,207,11,1,14,356,250,73
E09000033,Westminster,E01004687,1,33,32,9,52,37,6,3,33,5,3,13,548,33,0,16,414,42,36
E09000033,Westminster,E01004690,2,24,53,1,38,23,6,1,30,4,1,19,340,19,1,14,408,40,40
E09000033,Westminster,E01004691,1,19,77,12,30,7,2,3,9,18,2,31,377,15,0,17,398,91,43
E09000033,Westminster,E01004692,8,58,105,21,61,27,6,0,17,5,2,19,235,11,0,9,303,80,59
E09000033,Westminster,E01004693,12,72,31,15,53,12,3,3,32,11,4,21,386,24,0,3,447,41,48
E09000033,Westminster,E01004694,14,89,67,7,55,19,13,4,15,13,35,34,426,17,3,18,523,55,71
E09000033,Westminster,E01004695,0,151,51,10,65,43,4,2,17,14,0,44,206,14,0,12,319,76,44
E09000033,Westminster,E01004696,63,48,22,30,77,87,30,21,18,11,15,53,286,19,0,7,368,162,132
E09000033,Westminster,E01004697,17,36,51,18,39,74,7,9,24,3,8,52,368,33,0,15,436,80,77
E09000033,Westminster,E01004698,5,61,62,12,71,48,11,2,17,23,9,39,289,13,2,23,475,103,77
E09000033,Westminster,E01004699,14,93,63,19,97,39,9,4,45,13,16,32,398,29,2,32,673,83,98
E09000033,Westminster,E01004700,1,71,33,11,54,45,6,1,33,8,7,54,465,35,0,10,513,33,94
