lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: +1,959
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: 0,2309
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: -1,286
E09000012,Hackney,E05009370,Dalston,Occupancy rating of bedrooms: -2 or less,61
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: +2 or more,540
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: +1,1148
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: 0,1912
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: -1,343
E09000012,Hackney,E05009371,De Beauvoir,Occupancy rating of bedrooms: -2 or less,61
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: +2 or more,450
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: +1,1305
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: 0,3338
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: -1,577
E09000012,Hackney,E05009372,Hackney Central,Occupancy rating of bedrooms: -2 or less,101
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: +2 or more,660
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: +1,1214
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: 0,2755
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: -1,576
E09000012,Hackney,E05009373,Hackney Downs,Occupancy rating of bedrooms: -2 or less,171
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: +2 or more,618
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: +1,1222
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: 0,2442
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: -1,561
E09000012,Hackney,E05009374,Hackney Wick,Occupancy rating of bedrooms: -2 or less,117
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: +2 or more,535
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: +1,1606
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: 0,3360
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: -1,645
E09000012,Hackney,E05009375,Haggerston,Occupancy rating of bedrooms: -2 or less,120
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: +2 or more,446
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: +1,1168
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: 0,2800
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: -1,674
E09000012,Hackney,E05009376,Homerton,Occupancy rating of bedrooms: -2 or less,140
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: +2 or more,344
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: +1,1478
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: 0,3075
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: -1,557
E09000012,Hackney,E05009377,Hoxton East & Shoreditch,Occupancy rating of bedrooms: -2 or less,86
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: +2 or more,482
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: +1,1594
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: 0,3547
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: -1,605
E09000012,Hackney,E05009378,Hoxton West,Occupancy rating of bedrooms: -2 or less,96
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: +2 or more,811
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: +1,1194
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: 0,2310
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: -1,551
E09000012,Hackney,E05009379,King's Park,Occupancy rating of bedrooms: -2 or less,169
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: +2 or more,896
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: +1,1275
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: 0,2614
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: -1,566
E09000012,Hackney,E05009380,Lea Bridge,Occupancy rating of bedrooms: -2 or less,142
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: +2 or more,712
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: +1,1420
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: 0,2762
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: -1,449
E09000012,Hackney,E05009381,London Fields,Occupancy rating of bedrooms: -2 or less,84
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: +2 or more,358
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: +1,956
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: 0,1831
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: -1,392
E09000012,Hackney,E05009382,Shacklewell,Occupancy rating of bedrooms: -2 or less,103
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: +2 or more,820
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: +1,967
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: 0,2450
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: -1,781
E09000012,Hackney,E05009383,Springfield,Occupancy rating of bedrooms: -2 or less,215
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: +2 or more,527
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: +1,636
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: 0,1478
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: -1,495
E09000012,Hackney,E05009384,Stamford Hill West,Occupancy rating of bedrooms: -2 or less,119
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: +2 or more,1026
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: +1,1440
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: 0,2665
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: -1,444
E09000012,Hackney,E05009385,Stoke Newington,Occupancy rating of bedrooms: -2 or less,81
