lad22cd,lad22nm,ward22cd,ward22nm,category,count_21
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,No cars or vans in household,2036
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,1 car or van in household,1169
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,2 cars or vans in household,315
E09000020,Kensington and Chelsea,E05009401,Queen's Gate,3 or more cars or vans in household,58
E09000020,Kensington and Chelsea,E05009402,Redcliffe,No cars or vans in household,2479
E09000020,Kensington and Chelsea,E05009402,Redcliffe,1 car or van in household,1527
E09000020,Kensington and Chelsea,E05009402,Redcliffe,2 cars or vans in household,319
E09000020,Kensington and Chelsea,E05009402,Redcliffe,3 or more cars or vans in household,54
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,No cars or vans in household,2055
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,1 car or van in household,1368
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,2 cars or vans in household,402
E09000020,Kensington and Chelsea,E05009403,Royal Hospital,3 or more cars or vans in household,94
E09000020,Kensington and Chelsea,E05009404,St Helen's,No cars or vans in household,1483
E09000020,Kensington and Chelsea,E05009404,St Helen's,1 car or van in household,1072
E09000020,Kensington and Chelsea,E05009404,St Helen's,2 cars or vans in household,214
E09000020,Kensington and Chelsea,E05009404,St Helen's,3 or more cars or vans in household,37
E09000020,Kensington and Chelsea,E05009405,Stanley,No cars or vans in household,2195
E09000020,Kensington and Chelsea,E05009405,Stanley,1 car or van in household,1406
E09000020,Kensington and Chelsea,E05009405,Stanley,2 cars or vans in household,361
E09000020,Kensington and Chelsea,E05009405,Stanley,3 or more cars or vans in household,100
E09000028,Southwark,E05011095,Borough & Bankside,No cars or vans in household,3137
E09000028,Southwark,E05011095,Borough & Bankside,1 car or van in household,970
E09000028,Southwark,E05011095,Borough & Bankside,2 cars or vans in household,121
E09000028,Southwark,E05011095,Borough & Bankside,3 or more cars or vans in household,24
E09000028,Southwark,E05011096,Camberwell Green,No cars or vans in household,4538
E09000028,Southwark,E05011096,Camberwell Green,1 car or van in household,1864
E09000028,Southwark,E05011096,Camberwell Green,2 cars or vans in household,248
E09000028,Southwark,E05011096,Camberwell Green,3 or more cars or vans in household,34
E09000028,Southwark,E05011097,Champion Hill,No cars or vans in household,2118
E09000028,Southwark,E05011097,Champion Hill,1 car or van in household,1546
E09000028,Southwark,E05011097,Champion Hill,2 cars or vans in household,236
E09000028,Southwark,E05011097,Champion Hill,3 or more cars or vans in household,41
