lsoa21cd,category,count_21,count_11,change
E01034606,4. Administrative and secretarial occupations,76,120,-44
E01034606,5. Skilled trades occupations,80,43,37
E01034606,"6. Caring, leisure and other service occupations",55,62,-7
E01034606,7. Sales and customer service occupations,103,185,-82
E01034606,"8. Process, plant and machine operatives",29,25,4
E01034606,9. Elementary occupations,76,85,-9
E01034607,"1. Managers, directors and senior officials",84,63,21
E01034607,2. Professional occupations,130,165,-35
E01034607,3. Associate professional and technical occupations,109,69,40
E01034607,4. Administrative and secretarial occupations,83,127,-44
E01034607,5. Skilled trades occupations,95,43,52
E01034607,"6. Caring, leisure and other service occupations",59,72,-13
E01034607,7. Sales and customer service occupations,86,143,-57
E01034607,"8. Process, plant and machine operatives",61,61,0
E01034607,9. Elementary occupations,95,127,-32
E01034608,"1. Managers, directors and senior officials",144,64,80
E01034608,2. Professional occupations,306,187,119
E01034608,3. Associate professional and technical occupations,176,49,127
E01034608,4. Administrative and secretarial occupations,112,92,20
E01034608,5. Skilled trades occupations,110,53,57
E01034608,"6. Caring, leisure and other service occupations",89,69,20
E01034608,7. Sales and customer service occupations,87,62,25
E01034608,"8. Process, plant and machine operatives",97,54,43
E01034608,9. Elementary occupations,111,75,36
E01034609,"1. Managers, directors and senior officials",94,46,48
E01034609,2. Professional occupations,239,85,154
E01034609,3. Associate professional and technical occupations,104,27,77
E01034609,4. Administrative and secretarial occupations,77,53,24
E01034609,5. Skilled trades occupations,84,48,36
E01034609,"6. Caring, leisure and other service occupations",102,52,50
E01034609,7. Sales and customer service occupations,59,59,0
E01034609,"8. Process, plant and machine operatives",78,51,27
E01034609,9. Elementary occupations,115,76,39
E01034610,"1. Managers, directors and senior officials",89,55,34
E01034610,2. Professional occupations,141,96,45
E01034610,3. Associate professional and technical occupations,79,31,48
E01034610,4. Administrative and secretarial occupations,71,80,-9
E01034610,5. Skilled trades occupations,55,61,-6
E01034610,"6. Caring, leisure and other service occupations",74,69,5
E01034610,7. Sales and customer service occupations,59,60,-1
E01034610,"8. Process, plant and machine operatives",68,59,9
E01034610,9. Elementary occupations,82,77,5
E01034611,"1. Managers, directors and senior officials",66,29,37
E01034611,2. Professional occupations,87,42,45
E01034611,3. Associate professional and technical occupations,64,11,53
E01034611,4. Administrative and secretarial occupations,54,36,18
E01034611,5. Skilled trades occupations,41,25,16
E01034611,"6. Caring, leisure and other service occupations",47,19,28
E01034611,7. Sales and customer service occupations,54,29,25
E01034611,"8. Process, plant and machine operatives",59,34,25
E01034611,9. Elementary occupations,67,32,35
E01034612,"1. Managers, directors and senior officials",71,49,22
E01034612,2. Professional occupations,145,90,55
E01034612,3. Associate professional and technical occupations,90,29,61
E01034612,4. Administrative and secretarial occupations,80,97,-17
E01034612,5. Skilled trades occupations,89,77,12
E01034612,"6. Caring, leisure and other service occupations",81,72,9
E01034612,7. Sales and customer service occupations,102,81,21
E01034612,"8. Process, plant and machine operatives",78,80,-2
E01034612,9. Elementary occupations,177,119,58
E01034613,"1. Managers, directors and senior officials",70,11,59
E01034613,2. Professional occupations,189,29,160
E01034613,3. Associate professional and technical occupations,98,4,94
E01034613,4. Administrative and secretarial occupations,40,12,28
E01034613,5. Skilled trades occupations,24,14,10
E01034613,"6. Caring, leisure and other service occupations",41,10,31
E01034613,7. Sales and customer service occupations,39,19,20
E01034613,"8. Process, plant and machine operatives",29,9,20
E01034613,9. Elementary occupations,69,21,48
E01034614,"1. Managers, directors and senior officials",112,42,70
E01034614,2. Professional occupations,290,122,168
E01034614,3. Associate professional and technical occupations,108,37,71
E01034614,4. Administrative and secretarial occupations,85,66,19
E01034614,5. Skilled trades occupations,62,48,14
E01034614,"6. Caring, leisure and other service occupations",82,51,31
E01034614,7. Sales and customer service occupations,60,54,6
E01034614,"8. Process, plant and machine operatives",73,55,18
E01034614,9. Elementary occupations,75,66,9
E01034615,"1. Managers, directors and senior officials",116,45,71
E01034615,2. Professional occupations,250,38,212
E01034615,3. Associate professional and technical occupations,129,12,117
E01034615,4. Administrative and secretarial occupations,93,67,26
E01034615,5. Skilled trades occupations,84,47,37
E01034615,"6. Caring, leisure and other service occupations",92,50,42
E01034615,7. Sales and customer service occupations,86,50,36
E01034615,"8. Process, plant and machine operatives",93,48,45
E01034615,9. Elementary occupations,102,68,34
E01034616,"1. Managers, directors and senior officials",81,10,71
E01034616,2. Professional occupations,247,26,221
E01034616,3. Associate professional and technical occupations,113,10,103
E01034616,4. Administrative and secretarial occupations,57,19,38
E01034616,5. Skilled trades occupations,63,21,42
E01034616,"6. Caring, leisure and other service occupations",56,20,36
E01034616,7. Sales and customer service occupations,52,24,28
E01034616,"8. Process, plant and machine operatives",48,25,23
E01034616,9. Elementary occupations,88,46,42
E01034617,"1. Managers, directors and senior officials",113,70,43
E01034617,2. Professional occupations,215,101,114
E01034617,3. Associate professional and technical occupations,121,36,85
E01034617,4. Administrative and secretarial occupations,95,88,7
E01034617,5. Skilled trades occupations,73,72,1
E01034617,"6. Caring, leisure and other service occupations",108,74,34
E01034617,7. Sales and customer service occupations,108,92,16
E01034617,"8. Process, plant and machine operatives",103,79,24
E01034617,9. Elementary occupations,194,153,41
E01035484,"1. Managers, directors and senior officials",104,64,40
E01035484,2. Professional occupations,229,146,83
E01035484,3. Associate professional and technical occupations,124,51,73
E01035484,4. Administrative and secretarial occupations,56,63,-7
E01035484,5. Skilled trades occupations,42,57,-15
E01035484,"6. Caring, leisure and other service occupations",66,58,8
E01035484,7. Sales and customer service occupations,35,60,-25
E01035484,"8. Process, plant and machine operatives",17,19,-2
E01035484,9. Elementary occupations,73,56,17
E01035485,"1. Managers, directors and senior officials",85,26,59
E01035485,2. Professional occupations,231,151,80
E01035485,3. Associate professional and technical occupations,76,39,37
E01035485,4. Administrative and secretarial occupations,37,57,-20
E01035485,5. Skilled trades occupations,40,33,7
E01035485,"6. Caring, leisure and other service occupations",40,33,7
E01035485,7. Sales and customer service occupations,39,52,-13
E01035485,"8. Process, plant and machine operatives",21,12,9
E01035485,9. Elementary occupations,41,75,-34
E01035486,"1. Managers, directors and senior officials",257,88,169
E01035486,2. Professional occupations,297,81,216
E01035486,3. Associate professional and technical occupations,171,22,149
E01035486,4. Administrative and secretarial occupations,58,28,30
E01035486,5. Skilled trades occupations,31,16,15
E01035486,"6. Caring, leisure and other service occupations",42,37,5
E01035486,7. Sales and customer service occupations,39,27,12
E01035486,"8. Process, plant and machine operatives",23,11,12
E01035486,9. Elementary occupations,28,8,20
E01035487,"1. Managers, directors and senior officials",152,89,63
E01035487,2. Professional occupations,217,139,78
E01035487,3. Associate professional and technical occupations,174,36,138
E01035487,4. Administrative and secretarial occupations,58,56,2
E01035487,5. Skilled trades occupations,29,38,-9
E01035487,"6. Caring, leisure and other service occupations",69,63,6
E01035487,7. Sales and customer service occupations,42,48,-6
E01035487,"8. Process, plant and machine operatives",24,25,-1
E01035487,9. Elementary occupations,60,54,6
E01035488,"1. Managers, directors and senior officials",257,164,93
E01035488,2. Professional occupations,333,230,103
E01035488,3. Associate professional and technical occupations,268,47,221
E01035488,4. Administrative and secretarial occupations,67,57,10
E01035488,5. Skilled trades occupations,31,15,16
E01035488,"6. Caring, leisure and other service occupations",30,25,5
E01035488,7. Sales and customer service occupations,32,15,17
E01035488,"8. Process, plant and machine operatives",15,3,12
E01035488,9. Elementary occupations,25,9,16
E01035489,"1. Managers, directors and senior officials",220,50,170
E01035489,2. Professional occupations,328,53,275
E01035489,3. Associate professional and technical occupations,186,11,175
E01035489,4. Administrative and secretarial occupations,52,8,44
E01035489,5. Skilled trades occupations,25,2,23
E01035489,"6. Caring, leisure and other service occupations",31,5,26
E01035489,7. Sales and customer service occupations,36,3,33
E01035489,"8. Process, plant and machine operatives",20,1,19
E01035489,9. Elementary occupations,16,3,13
E01035490,"1. Managers, directors and senior officials",291,241,50
E01035490,2. Professional occupations,336,263,73
E01035490,3. Associate professional and technical occupations,204,46,158
E01035490,4. Administrative and secretarial occupations,57,49,8
E01035490,5. Skilled trades occupations,25,9,16
E01035490,"6. Caring, leisure and other service occupations",31,13,18
E01035490,7. Sales and customer service occupations,62,12,50
E01035490,"8. Process, plant and machine operatives",17,3,14
E01035490,9. Elementary occupations,12,13,-1
E01035491,"1. Managers, directors and senior officials",208,197,11
E01035491,2. Professional occupations,357,301,56
E01035491,3. Associate professional and technical occupations,219,76,143
E01035491,4. Administrative and secretarial occupations,58,91,-33
E01035491,5. Skilled trades occupations,22,25,-3
E01035491,"6. Caring, leisure and other service occupations",28,33,-5
E01035491,7. Sales and customer service occupations,27,44,-17
E01035491,"8. Process, plant and machine operatives",15,10,5
E01035491,9. Elementary occupations,18,11,7
E01035492,"1. Managers, directors and senior officials",291,33,258
E01035492,2. Professional occupations,477,87,390
E01035492,3. Associate professional and technical occupations,268,28,240
E01035492,4. Administrative and secretarial occupations,65,17,48
E01035492,5. Skilled trades occupations,18,1,17
E01035492,"6. Caring, leisure and other service occupations",39,14,25
E01035492,7. Sales and customer service occupations,34,4,30
E01035492,"8. Process, plant and machine operatives",23,3,20
E01035492,9. Elementary occupations,23,5,18
E01035493,"1. Managers, directors and senior officials",203,69,134
E01035493,2. Professional occupations,383,177,206
E01035493,3. Associate professional and technical occupations,240,35,205
E01035493,4. Administrative and secretarial occupations,79,73,6
E01035493,5. Skilled trades occupations,42,41,1
E01035493,"6. Caring, leisure and other service occupations",54,35,19
E01035493,7. Sales and customer service occupations,31,21,10
E01035493,"8. Process, plant and machine operatives",22,12,10
E01035493,9. Elementary occupations,38,39,-1
E01035494,"1. Managers, directors and senior officials",270,60,210
E01035494,2. Professional occupations,544,178,366
E01035494,3. Associate professional and technical occupations,328,44,284
E01035494,4. Administrative and secretarial occupations,87,59,28
E01035494,5. Skilled trades occupations,42,15,27
E01035494,"6. Caring, leisure and other service occupations",48,28,20
E01035494,7. Sales and customer service occupations,48,24,24
E01035494,"8. Process, plant and machine operatives",19,11,8
E01035494,9. Elementary occupations,44,22,22
E01035495,"1. Managers, directors and senior officials",80,26,54
E01035495,2. Professional occupations,50,62,-12
E01035495,3. Associate professional and technical occupations,71,30,41
E01035495,4. Administrative and secretarial occupations,54,50,4
E01035495,5. Skilled trades occupations,34,37,-3
E01035495,"6. Caring, leisure and other service occupations",81,82,-1
E01035495,7. Sales and customer service occupations,58,64,-6
E01035495,"8. Process, plant and machine operatives",42,38,4
E01035495,9. Elementary occupations,92,72,20
E01035496,"1. Managers, directors and senior officials",238,50,188
E01035496,2. Professional occupations,218,71,147
E01035496,3. Associate professional and technical occupations,147,20,127
E01035496,4. Administrative and secretarial occupations,44,22,22
E01035496,5. Skilled trades occupations,16,12,4
E01035496,"6. Caring, leisure and other service occupations",15,8,7
E01035496,7. Sales and customer service occupations,14,14,0
E01035496,"8. Process, plant and machine operatives",8,2,6
E01035496,9. Elementary occupations,15,12,3
E01035497,"1. Managers, directors and senior officials",119,0,119
E01035497,2. Professional occupations,256,0,256
E01035497,3. Associate professional and technical occupations,138,0,138
E01035497,4. Administrative and secretarial occupations,63,0,63
E01035497,5. Skilled trades occupations,50,0,50
E01035497,"6. Caring, leisure and other service occupations",74,0,74
E01035497,7. Sales and customer service occupations,31,0,31
E01035497,"8. Process, plant and machine operatives",21,0,21
E01035497,9. Elementary occupations,62,0,62
E01035498,"1. Managers, directors and senior officials",213,0,213
E01035498,2. Professional occupations,300,0,300
E01035498,3. Associate professional and technical occupations,184,0,184
E01035498,4. Administrative and secretarial occupations,58,0,58
E01035498,5. Skilled trades occupations,4,0,4
E01035498,"6. Caring, leisure and other service occupations",24,0,24
E01035498,7. Sales and customer service occupations,28,0,28
E01035498,"8. Process, plant and machine operatives",14,0,14
E01035498,9. Elementary occupations,22,0,22
E01035499,"1. Managers, directors and senior officials",70,32,38
E01035499,2. Professional occupations,143,65,78
E01035499,3. Associate professional and technical occupations,104,28,76
E01035499,4. Administrative and secretarial occupations,57,85,-28
E01035499,5. Skilled trades occupations,40,53,-13
E01035499,"6. Caring, leisure and other service occupations",83,67,16
E01035499,7. Sales and customer service occupations,59,60,-1
E01035499,"8. Process, plant and machine operatives",57,42,15
E01035499,9. Elementary occupations,110,159,-49
E01035638,"1. Managers, directors and senior officials",164,23,141
E01035638,2. Professional occupations,402,28,374
E01035638,3. Associate professional and technical occupations,210,21,189
E01035638,4. Administrative and secretarial occupations,52,44,8
E01035638,5. Skilled trades occupations,48,39,9
E01035638,"6. Caring, leisure and other service occupations",40,32,8
E01035638,7. Sales and customer service occupations,37,37,0
E01035638,"8. Process, plant and machine operatives",10,25,-15
E01035638,9. Elementary occupations,73,75,-2
E01035639,"1. Managers, directors and senior officials",145,25,120
E01035639,2. Professional occupations,327,52,275
E01035639,3. Associate professional and technical occupations,193,11,182
E01035639,4. Administrative and secretarial occupations,48,36,12
E01035639,5. Skilled trades occupations,39,31,8
E01035639,"6. Caring, leisure and other service occupations",63,21,42
E01035639,7. Sales and customer service occupations,42,27,15
E01035639,"8. Process, plant and machine operatives",32,22,10
E01035639,9. Elementary occupations,59,57,2
E01035640,"1. Managers, directors and senior officials",107,102,5
E01035640,2. Professional occupations,256,224,32
E01035640,3. Associate professional and technical occupations,207,87,120
E01035640,4. Administrative and secretarial occupations,45,72,-27
E01035640,5. Skilled trades occupations,44,42,2
E01035640,"6. Caring, leisure and other service occupations",52,53,-1
E01035640,7. Sales and customer service occupations,35,58,-23
E01035640,"8. Process, plant and machine operatives",18,21,-3
E01035640,9. Elementary occupations,48,65,-17
E01035641,"1. Managers, directors and senior officials",128,47,81
E01035641,2. Professional occupations,321,129,192
E01035641,3. Associate professional and technical occupations,222,43,179
E01035641,4. Administrative and secretarial occupations,53,26,27
E01035641,5. Skilled trades occupations,39,24,15
E01035641,"6. Caring, leisure and other service occupations",59,23,36
E01035641,7. Sales and customer service occupations,37,25,12
E01035641,"8. Process, plant and machine operatives",15,6,9
E01035641,9. Elementary occupations,53,38,15
E01035642,"1. Managers, directors and senior officials",243,86,157
E01035642,2. Professional occupations,421,186,235
E01035642,3. Associate professional and technical occupations,249,46,203
E01035642,4. Administrative and secretarial occupations,50,51,-1
E01035642,5. Skilled trades occupations,41,30,11
E01035642,"6. Caring, leisure and other service occupations",39,27,12
E01035642,7. Sales and customer service occupations,66,31,35
E01035642,"8. Process, plant and machine operatives",23,15,8
E01035642,9. Elementary occupations,43,42,1
E01035643,"1. Managers, directors and senior officials",151,103,48
E01035643,2. Professional occupations,343,266,77
E01035643,3. Associate professional and technical occupations,216,64,152
E01035643,4. Administrative and secretarial occupations,53,71,-18
E01035643,5. Skilled trades occupations,43,37,6
E01035643,"6. Caring, leisure and other service occupations",48,60,-12
E01035643,7. Sales and customer service occupations,44,54,-10
E01035643,"8. Process, plant and machine operatives",37,17,20
E01035643,9. Elementary occupations,54,83,-29
E01035644,"1. Managers, directors and senior officials",152,72,80
E01035644,2. Professional occupations,384,200,184
E01035644,3. Associate professional and technical occupations,192,40,152
E01035644,4. Administrative and secretarial occupations,33,33,0
E01035644,5. Skilled trades occupations,26,18,8
E01035644,"6. Caring, leisure and other service occupations",18,8,10
E01035644,7. Sales and customer service occupations,30,17,13
E01035644,"8. Process, plant and machine operatives",17,4,13
E01035644,9. Elementary occupations,13,19,-6
E01035645,"1. Managers, directors and senior officials",79,48,31
E01035645,2. Professional occupations,183,104,79
E01035645,3. Associate professional and technical occupations,157,57,100
E01035645,4. Administrative and secretarial occupations,45,61,-16
E01035645,5. Skilled trades occupations,30,50,-20
E01035645,"6. Caring, leisure and other service occupations",60,46,14
E01035645,7. Sales and customer service occupations,35,52,-17
E01035645,"8. Process, plant and machine operatives",46,28,18
E01035645,9. Elementary occupations,66,90,-24
E01035646,"1. Managers, directors and senior officials",126,94,32
E01035646,2. Professional occupations,291,204,87
E01035646,3. Associate professional and technical occupations,178,45,133
E01035646,4. Administrative and secretarial occupations,59,66,-7
E01035646,5. Skilled trades occupations,37,40,-3
E01035646,"6. Caring, leisure and other service occupations",65,63,2
E01035646,7. Sales and customer service occupations,39,59,-20
E01035646,"8. Process, plant and machine operatives",22,23,-1
E01035646,9. Elementary occupations,74,90,-16
E01035647,"1. Managers, directors and senior officials",197,106,91
E01035647,2. Professional occupations,369,166,203
E01035647,3. Associate professional and technical occupations,209,31,178
E01035647,4. Administrative and secretarial occupations,33,32,1
E01035647,5. Skilled trades occupations,4,13,-9
E01035647,"6. Caring, leisure and other service occupations",9,8,1
E01035647,7. Sales and customer service occupations,18,17,1
E01035647,"8. Process, plant and machine operatives",3,4,-1
E01035647,9. Elementary occupations,7,19,-12
E01035648,"1. Managers, directors and senior officials",80,73,7
E01035648,2. Professional occupations,225,199,26
E01035648,3. Associate professional and technical occupations,118,50,68
E01035648,4. Administrative and secretarial occupations,55,87,-32
E01035648,5. Skilled trades occupations,37,40,-3
E01035648,"6. Caring, leisure and other service occupations",67,58,9
E01035648,7. Sales and customer service occupations,55,60,-5
E01035648,"8. Process, plant and machine operatives",31,23,8
E01035648,9. Elementary occupations,82,76,6
E01035649,"1. Managers, directors and senior officials",153,75,78
E01035649,2. Professional occupations,325,121,204
E01035649,3. Associate professional and technical occupations,196,19,177
E01035649,4. Administrative and secretarial occupations,55,27,28
E01035649,5. Skilled trades occupations,14,24,-10
E01035649,"6. Caring, leisure and other service occupations",33,21,12
E01035649,7. Sales and customer service occupations,37,15,22
E01035649,"8. Process, plant and machine operatives",17,10,7
E01035649,9. Elementary occupations,32,26,6
E01035650,"1. Managers, directors and senior officials",161,112,49
E01035650,2. Professional occupations,293,257,36
E01035650,3. Associate professional and technical occupations,212,141,71
E01035650,4. Administrative and secretarial occupations,84,118,-34
E01035650,5. Skilled trades occupations,38,69,-31
E01035650,"6. Caring, leisure and other service occupations",75,92,-17
E01035650,7. Sales and customer service occupations,52,91,-39
E01035650,"8. Process, plant and machine operatives",37,39,-2
E01035650,9. Elementary occupations,69,123,-54
E01035651,"1. Managers, directors and senior officials",132,51,81
E01035651,2. Professional occupations,303,189,114
E01035651,3. Associate professional and technical occupations,210,54,156
E01035651,4. Administrative and secretarial occupations,54,51,3
E01035651,5. Skilled trades occupations,51,35,16
E01035651,"6. Caring, leisure and other service occupations",46,36,10
E01035651,7. Sales and customer service occupations,33,40,-7
E01035651,"8. Process, plant and machine operatives",24,15,9
E01035651,9. Elementary occupations,62,72,-10
E01035652,"1. Managers, directors and senior officials",115,72,43
E01035652,2. Professional occupations,296,131,165
E01035652,3. Associate professional and technical occupations,196,51,145
E01035652,4. Administrative and secretarial occupations,57,43,14
E01035652,5. Skilled trades occupations,46,29,17
E01035652,"6. Caring, leisure and other service occupations",32,30,2
E01035652,7. Sales and customer service occupations,37,42,-5
E01035652,"8. Process, plant and machine operatives",10,8,2
E01035652,9. Elementary occupations,58,67,-9
E01035653,"1. Managers, directors and senior officials",183,86,97
E01035653,2. Professional occupations,550,412,138
E01035653,3. Associate professional and technical occupations,218,79,139
E01035653,4. Administrative and secretarial occupations,52,59,-7
E01035653,5. Skilled trades occupations,15,21,-6
E01035653,"6. Caring, leisure and other service occupations",14,35,-21
E01035653,7. Sales and customer service occupations,20,21,-1
E01035653,"8. Process, plant and machine operatives",9,10,-1
E01035653,9. Elementary occupations,17,13,4
E01035654,"1. Managers, directors and senior officials",98,17,81
E01035654,2. Professional occupations,208,53,155
E01035654,3. Associate professional and technical occupations,135,11,124
E01035654,4. Administrative and secretarial occupations,33,10,23
E01035654,5. Skilled trades occupations,20,3,17
E01035654,"6. Caring, leisure and other service occupations",35,4,31
E01035654,7. Sales and customer service occupations,29,11,18
E01035654,"8. Process, plant and machine operatives",17,2,15
E01035654,9. Elementary occupations,27,7,20
E01035655,"1. Managers, directors and senior officials",133,133,0
E01035655,2. Professional occupations,332,271,61
E01035655,3. Associate professional and technical occupations,203,55,148
E01035655,4. Administrative and secretarial occupations,45,64,-19
E01035655,5. Skilled trades occupations,34,30,4
E01035655,"6. Caring, leisure and other service occupations",40,38,2
E01035655,7. Sales and customer service occupations,32,34,-2
E01035655,"8. Process, plant and machine operatives",29,16,13
E01035655,9. Elementary occupations,40,60,-20
E01035656,"1. Managers, directors and senior officials",188,41,147
E01035656,2. Professional occupations,339,76,263
E01035656,3. Associate professional and technical occupations,162,11,151
E01035656,4. Administrative and secretarial occupations,45,21,24
E01035656,5. Skilled trades occupations,33,11,22
E01035656,"6. Caring, leisure and other service occupations",23,9,14
E01035656,7. Sales and customer service occupations,37,15,22
E01035656,"8. Process, plant and machine operatives",11,3,8
E01035656,9. Elementary occupations,20,11,9
E01035657,"1. Managers, directors and senior officials",193,30,163
E01035657,2. Professional occupations,325,81,244
E01035657,3. Associate professional and technical occupations,213,26,187
E01035657,4. Administrative and secretarial occupations,36,30,6
E01035657,5. Skilled trades occupations,16,14,2
E01035657,"6. Caring, leisure and other service occupations",26,12,14
E01035657,7. Sales and customer service occupations,14,9,5
E01035657,"8. Process, plant and machine operatives",5,9,-4
E01035657,9. Elementary occupations,15,11,4
E01035658,"1. Managers, directors and senior officials",191,0,191
E01035658,2. Professional occupations,335,0,335
E01035658,3. Associate professional and technical occupations,198,0,198
E01035658,4. Administrative and secretarial occupations,48,0,48
E01035658,5. Skilled trades occupations,17,0,17
E01035658,"6. Caring, leisure and other service occupations",29,0,29
E01035658,7. Sales and customer service occupations,14,0,14
E01035658,"8. Process, plant and machine operatives",18,0,18
E01035658,9. Elementary occupations,13,0,13
E01035659,"1. Managers, directors and senior officials",97,49,48
E01035659,2. Professional occupations,204,125,79
E01035659,3. Associate professional and technical occupations,135,44,91
E01035659,4. Administrative and secretarial occupations,64,73,-9
E01035659,5. Skilled trades occupations,37,49,-12
E01035659,"6. Caring, leisure and other service occupations",53,51,2
E01035659,7. Sales and customer service occupations,56,64,-8
E01035659,"8. Process, plant and machine operatives",50,34,16
E01035659,9. Elementary occupations,71,98,-27
E01035660,"1. Managers, directors and senior officials",94,59,35
E01035660,2. Professional occupations,226,133,93
E01035660,3. Associate professional and technical occupations,211,45,166
E01035660,4. Administrative and secretarial occupations,37,46,-9
E01035660,5. Skilled trades occupations,29,34,-5
E01035660,"6. Caring, leisure and other service occupations",45,47,-2
E01035660,7. Sales and customer service occupations,49,76,-27
E01035660,"8. Process, plant and machine operatives",41,31,10
E01035660,9. Elementary occupations,51,66,-15
E01035661,"1. Managers, directors and senior officials",88,55,33
E01035661,2. Professional occupations,213,158,55
E01035661,3. Associate professional and technical occupations,137,49,88
E01035661,4. Administrative and secretarial occupations,43,50,-7
E01035661,5. Skilled trades occupations,34,30,4
E01035661,"6. Caring, leisure and other service occupations",49,43,6
E01035661,7. Sales and customer service occupations,51,37,14
E01035661,"8. Process, plant and machine operatives",29,14,15
E01035661,9. Elementary occupations,45,45,0
E01035662,"1. Managers, directors and senior officials",178,117,61
E01035662,2. Professional occupations,375,310,65
E01035662,3. Associate professional and technical occupations,245,84,161
E01035662,4. Administrative and secretarial occupations,34,83,-49
E01035662,5. Skilled trades occupations,32,24,8
E01035662,"6. Caring, leisure and other service occupations",27,34,-7
E01035662,7. Sales and customer service occupations,39,29,10
E01035662,"8. Process, plant and machine operatives",4,14,-10
E01035662,9. Elementary occupations,18,20,-2
E01035663,"1. Managers, directors and senior officials",103,65,38
E01035663,2. Professional occupations,250,227,23
E01035663,3. Associate professional and technical occupations,160,70,90
E01035663,4. Administrative and secretarial occupations,57,72,-15
E01035663,5. Skilled trades occupations,29,28,1
E01035663,"6. Caring, leisure and other service occupations",42,33,9
E01035663,7. Sales and customer service occupations,30,37,-7
E01035663,"8. Process, plant and machine operatives",24,8,16
E01035663,9. Elementary occupations,53,46,7
E01035664,"1. Managers, directors and senior officials",195,149,46
E01035664,2. Professional occupations,429,327,102
E01035664,3. Associate professional and technical occupations,292,98,194
E01035664,4. Administrative and secretarial occupations,64,96,-32
E01035664,5. Skilled trades occupations,59,82,-23
E01035664,"6. Caring, leisure and other service occupations",60,64,-4
E01035664,7. Sales and customer service occupations,69,83,-14
E01035664,"8. Process, plant and machine operatives",47,40,7
E01035664,9. Elementary occupations,90,102,-12
E01035665,"1. Managers, directors and senior officials",137,8,129
E01035665,2. Professional occupations,401,39,362
E01035665,3. Associate professional and technical occupations,184,13,171
E01035665,4. Administrative and secretarial occupations,53,27,26
E01035665,5. Skilled trades occupations,28,13,15
E01035665,"6. Caring, leisure and other service occupations",37,7,30
E01035665,7. Sales and customer service occupations,57,7,50
E01035665,"8. Process, plant and machine operatives",26,8,18
E01035665,9. Elementary occupations,36,12,24
E01035666,"1. Managers, directors and senior officials",87,29,58
E01035666,2. Professional occupations,303,52,251
E01035666,3. Associate professional and technical occupations,165,17,148
E01035666,4. Administrative and secretarial occupations,65,25,40
E01035666,5. Skilled trades occupations,48,15,33
E01035666,"6. Caring, leisure and other service occupations",79,25,54
E01035666,7. Sales and customer service occupations,85,37,48
E01035666,"8. Process, plant and machine operatives",62,10,52
E01035666,9. Elementary occupations,125,49,76
E01035667,"1. Managers, directors and senior officials",75,61,14
E01035667,2. Professional occupations,230,128,102
E01035667,3. Associate professional and technical occupations,126,50,76
E01035667,4. Administrative and secretarial occupations,72,95,-23
E01035667,5. Skilled trades occupations,47,51,-4
E01035667,"6. Caring, leisure and other service occupations",64,61,3
E01035667,7. Sales and customer service occupations,82,74,8
E01035667,"8. Process, plant and machine operatives",55,31,24
E01035667,9. Elementary occupations,90,99,-9
E01035668,"1. Managers, directors and senior officials",211,127,84
E01035668,2. Professional occupations,443,360,83
E01035668,3. Associate professional and technical occupations,246,97,149
E01035668,4. Administrative and secretarial occupations,78,84,-6
E01035668,5. Skilled trades occupations,33,41,-8
E01035668,"6. Caring, leisure and other service occupations",43,31,12
E01035668,7. Sales and customer service occupations,55,53,2
E01035668,"8. Process, plant and machine operatives",37,26,11
E01035668,9. Elementary occupations,46,57,-11
E01035669,"1. Managers, directors and senior officials",132,96,36
E01035669,2. Professional occupations,325,153,172
E01035669,3. Associate professional and technical occupations,200,40,160
E01035669,4. Administrative and secretarial occupations,46,48,-2
E01035669,5. Skilled trades occupations,24,20,4
E01035669,"6. Caring, leisure and other service occupations",28,13,15
E01035669,7. Sales and customer service occupations,52,32,20
E01035669,"8. Process, plant and machine operatives",21,4,17
E01035669,9. Elementary occupations,48,26,22
E01035670,"1. Managers, directors and senior officials",90,62,28
E01035670,2. Professional occupations,267,186,81
E01035670,3. Associate professional and technical occupations,175,61,114
E01035670,4. Administrative and secretarial occupations,129,101,28
E01035670,5. Skilled trades occupations,75,80,-5
E01035670,"6. Caring, leisure and other service occupations",117,118,-1
E01035670,7. Sales and customer service occupations,202,199,3
E01035670,"8. Process, plant and machine operatives",69,51,18
E01035670,9. Elementary occupations,137,262,-125
E01035671,"1. Managers, directors and senior officials",168,0,168
E01035671,2. Professional occupations,478,0,478
E01035671,3. Associate professional and technical occupations,242,0,242
E01035671,4. Administrative and secretarial occupations,82,0,82
E01035671,5. Skilled trades occupations,47,0,47
E01035671,"6. Caring, leisure and other service occupations",60,0,60
E01035671,7. Sales and customer service occupations,63,0,63
E01035671,"8. Process, plant and machine operatives",27,0,27
E01035671,9. Elementary occupations,59,0,59
E01035672,"1. Managers, directors and senior officials",108,60,48
E01035672,2. Professional occupations,269,189,80
E01035672,3. Associate professional and technical occupations,199,76,123
E01035672,4. Administrative and secretarial occupations,93,98,-5
E01035672,5. Skilled trades occupations,71,88,-17
E01035672,"6. Caring, leisure and other service occupations",102,67,35
E01035672,7. Sales and customer service occupations,115,75,40
E01035672,"8. Process, plant and machine operatives",94,54,40
E01035672,9. Elementary occupations,134,126,8
E01035673,"1. Managers, directors and senior officials",75,0,75
E01035673,2. Professional occupations,186,0,186
E01035673,3. Associate professional and technical occupations,121,0,121
E01035673,4. Administrative and secretarial occupations,42,0,42
E01035673,5. Skilled trades occupations,39,0,39
