lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: +2 or more,866,999,-133
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: -1,125,1840,-1715
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: -2 or less,35,50,-15
E09000020,Kensington and Chelsea,E05009389,Brompton & Hans Town,Occupancy rating of bedrooms: 0,1811,2611,-800
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: +1,1232,186,1046
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: +2 or more,968,1138,-170
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: -1,165,1390,-1225
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: -2 or less,31,29,2
E09000020,Kensington and Chelsea,E05009390,Campden,Occupancy rating of bedrooms: 0,1431,1689,-258
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: +1,1025,360,665
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: +2 or more,569,626,-57
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: -1,295,1120,-825
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: -2 or less,43,50,-7
E09000020,Kensington and Chelsea,E05009391,Chelsea Riverside,Occupancy rating of bedrooms: 0,1749,2178,-429
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: +1,1120,417,703
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: +2 or more,398,415,-17
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: -1,335,1284,-949
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: -2 or less,106,74,32
E09000020,Kensington and Chelsea,E05009392,Colville,Occupancy rating of bedrooms: 0,2381,2785,-404
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: +1,1364,289,1075
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: +2 or more,653,739,-86
E09000020,Kensington and Chelsea,E05009393,Courtfield,Occupancy rating of bedrooms: -1,132,1667,-1535
