gss_code_ward,ward_name,la_gss_code,la_name,category,count_21,count_11,change
E05013695,Whitewebbs,E09000010,Enfield,2 bedrooms,1928,2104,-176
E05013695,Whitewebbs,E09000010,Enfield,3 bedrooms,2064,2203,-139
E05013695,Whitewebbs,E09000010,Enfield,4 or more bedrooms,983,693,290
E05013696,Winchmore Hill,E09000010,Enfield,1 bedroom,561,629,-68
E05013696,Winchmore Hill,E09000010,Enfield,2 bedrooms,930,956,-26
E05013696,Winchmore Hill,E09000010,Enfield,3 bedrooms,1029,1184,-155
E05013696,Winchmore Hill,E09000010,Enfield,4 or more bedrooms,1467,1222,245
E05013697,Arsenal,E09000019,Islington,1 bedroom,2333,2040,293
E05013697,Arsenal,E09000019,Islington,2 bedrooms,2101,1736,365
E05013697,Arsenal,E09000019,Islington,3 bedrooms,921,905,16
E05013697,Arsenal,E09000019,Islington,4 or more bedrooms,658,536,122
E05013698,Barnsbury,E09000019,Islington,1 bedroom,1870,1988,-118
E05013698,Barnsbury,E09000019,Islington,2 bedrooms,2043,2063,-20
E05013698,Barnsbury,E09000019,Islington,3 bedrooms,1121,1060,61
E05013698,Barnsbury,E09000019,Islington,4 or more bedrooms,595,632,-37
E05013699,Bunhill,E09000019,Islington,1 bedroom,1840,1841,-1
E05013699,Bunhill,E09000019,Islington,2 bedrooms,2255,2114,141
E05013699,Bunhill,E09000019,Islington,3 bedrooms,810,729,81
E05013699,Bunhill,E09000019,Islington,4 or more bedrooms,173,145,28
E05013700,Caledonian,E09000019,Islington,1 bedroom,1620,1670,-50
E05013700,Caledonian,E09000019,Islington,2 bedrooms,1886,1808,78
E05013700,Caledonian,E09000019,Islington,3 bedrooms,943,881,62
E05013700,Caledonian,E09000019,Islington,4 or more bedrooms,458,405,53
E05013701,Canonbury,E09000019,Islington,1 bedroom,1779,1912,-133
E05013701,Canonbury,E09000019,Islington,2 bedrooms,2368,2498,-130
E05013701,Canonbury,E09000019,Islington,3 bedrooms,1122,1125,-3
E05013701,Canonbury,E09000019,Islington,4 or more bedrooms,520,498,22
E05013702,Clerkenwell,E09000019,Islington,1 bedroom,1612,1964,-352
E05013702,Clerkenwell,E09000019,Islington,2 bedrooms,2079,2143,-64
E05013702,Clerkenwell,E09000019,Islington,3 bedrooms,923,884,39
E05013702,Clerkenwell,E09000019,Islington,4 or more bedrooms,330,310,20
E05013703,Finsbury Park,E09000019,Islington,1 bedroom,2360,2136,224
E05013703,Finsbury Park,E09000019,Islington,2 bedrooms,1800,1554,246
E05013703,Finsbury Park,E09000019,Islington,3 bedrooms,1198,1154,44
E05013703,Finsbury Park,E09000019,Islington,4 or more bedrooms,633,530,103
E05013704,Highbury,E09000019,Islington,1 bedroom,1794,1909,-115
E05013704,Highbury,E09000019,Islington,2 bedrooms,1979,1954,25
E05013704,Highbury,E09000019,Islington,3 bedrooms,1138,1081,57
E05013704,Highbury,E09000019,Islington,4 or more bedrooms,1171,991,180
E05013705,Hillrise,E09000019,Islington,1 bedroom,1985,2068,-83
E05013705,Hillrise,E09000019,Islington,2 bedrooms,1962,1814,148
E05013705,Hillrise,E09000019,Islington,3 bedrooms,1487,1502,-15
E05013705,Hillrise,E09000019,Islington,4 or more bedrooms,969,935,34
E05013706,Holloway,E09000019,Islington,1 bedroom,1795,1893,-98
E05013706,Holloway,E09000019,Islington,2 bedrooms,1978,1800,178
E05013706,Holloway,E09000019,Islington,3 bedrooms,1000,954,46
E05013706,Holloway,E09000019,Islington,4 or more bedrooms,463,451,12
E05013707,Junction,E09000019,Islington,1 bedroom,2309,2345,-36
E05013707,Junction,E09000019,Islington,2 bedrooms,1820,1705,115
E05013707,Junction,E09000019,Islington,3 bedrooms,1037,1070,-33
E05013707,Junction,E09000019,Islington,4 or more bedrooms,724,667,57
E05013708,Laycock,E09000019,Islington,1 bedroom,1898,1878,20
E05013708,Laycock,E09000019,Islington,2 bedrooms,2032,1777,255
E05013708,Laycock,E09000019,Islington,3 bedrooms,1147,1065,82
E05013708,Laycock,E09000019,Islington,4 or more bedrooms,602,547,55
E05013709,Mildmay,E09000019,Islington,1 bedroom,2032,2148,-116
E05013709,Mildmay,E09000019,Islington,2 bedrooms,2300,2388,-88
E05013709,Mildmay,E09000019,Islington,3 bedrooms,1271,1202,69
E05013709,Mildmay,E09000019,Islington,4 or more bedrooms,498,452,46
E05013710,St Mary's & St James',E09000019,Islington,1 bedroom,1805,1785,20
E05013710,St Mary's & St James',E09000019,Islington,2 bedrooms,2121,2091,30
E05013710,St Mary's & St James',E09000019,Islington,3 bedrooms,1178,1094,84
E05013710,St Mary's & St James',E09000019,Islington,4 or more bedrooms,465,410,55
E05013711,St Peter's & Canalside,E09000019,Islington,1 bedroom,2025,1559,466
E05013711,St Peter's & Canalside,E09000019,Islington,2 bedrooms,2040,1676,364
E05013711,St Peter's & Canalside,E09000019,Islington,3 bedrooms,905,822,83
E05013711,St Peter's & Canalside,E09000019,Islington,4 or more bedrooms,496,348,148
E05013712,Tollington,E09000019,Islington,1 bedroom,2110,2162,-52
E05013712,Tollington,E09000019,Islington,2 bedrooms,2027,2009,18
E05013712,Tollington,E09000019,Islington,3 bedrooms,1339,1237,102
E05013712,Tollington,E09000019,Islington,4 or more bedrooms,719,668,51
E05013713,Tufnell Park,E09000019,Islington,1 bedroom,1889,1968,-79
E05013713,Tufnell Park,E09000019,Islington,2 bedrooms,1947,1838,109
E05013713,Tufnell Park,E09000019,Islington,3 bedrooms,907,842,65
E05013713,Tufnell Park,E09000019,Islington,4 or more bedrooms,774,749,25
E05013714,Bellingham,E09000023,Lewisham,1 bedroom,990,892,98
E05013714,Bellingham,E09000023,Lewisham,2 bedrooms,1662,1583,79
E05013714,Bellingham,E09000023,Lewisham,3 bedrooms,1698,1720,-22
E05013714,Bellingham,E09000023,Lewisham,4 or more bedrooms,280,140,140
E05013715,Blackheath,E09000023,Lewisham,1 bedroom,1852,1687,165
E05013715,Blackheath,E09000023,Lewisham,2 bedrooms,2756,2709,47
E05013715,Blackheath,E09000023,Lewisham,3 bedrooms,1652,1599,53
E05013715,Blackheath,E09000023,Lewisham,4 or more bedrooms,1040,921,119
E05013716,Brockley,E09000023,Lewisham,1 bedroom,2363,2519,-156
E05013716,Brockley,E09000023,Lewisham,2 bedrooms,2707,2561,146
E05013716,Brockley,E09000023,Lewisham,3 bedrooms,1615,1570,45
E05013716,Brockley,E09000023,Lewisham,4 or more bedrooms,869,752,117
E05013717,Catford South,E09000023,Lewisham,1 bedroom,820,905,-85
E05013717,Catford South,E09000023,Lewisham,2 bedrooms,1190,1129,61
E05013717,Catford South,E09000023,Lewisham,3 bedrooms,2903,2974,-71
E05013717,Catford South,E09000023,Lewisham,4 or more bedrooms,1363,1121,242
E05013718,Crofton Park,E09000023,Lewisham,1 bedroom,1022,1135,-113
E05013718,Crofton Park,E09000023,Lewisham,2 bedrooms,1759,1870,-111
E05013718,Crofton Park,E09000023,Lewisham,3 bedrooms,2087,2387,-300
E05013718,Crofton Park,E09000023,Lewisham,4 or more bedrooms,1369,885,484
E05013719,Deptford,E09000023,Lewisham,1 bedroom,2232,1897,335
E05013719,Deptford,E09000023,Lewisham,2 bedrooms,2634,2186,448
E05013719,Deptford,E09000023,Lewisham,3 bedrooms,1554,1401,153
E05013719,Deptford,E09000023,Lewisham,4 or more bedrooms,451,359,92
E05013720,Downham,E09000023,Lewisham,1 bedroom,760,826,-66
E05013720,Downham,E09000023,Lewisham,2 bedrooms,2877,3179,-302
E05013720,Downham,E09000023,Lewisham,3 bedrooms,2873,2663,210
E05013720,Downham,E09000023,Lewisham,4 or more bedrooms,531,336,195
E05013721,Evelyn,E09000023,Lewisham,1 bedroom,2060,1447,613
E05013721,Evelyn,E09000023,Lewisham,2 bedrooms,2620,1827,793
E05013721,Evelyn,E09000023,Lewisham,3 bedrooms,1130,983,147
E05013721,Evelyn,E09000023,Lewisham,4 or more bedrooms,503,370,133
E05013722,Forest Hill,E09000023,Lewisham,1 bedroom,1390,1536,-146
E05013722,Forest Hill,E09000023,Lewisham,2 bedrooms,2326,2335,-9
E05013722,Forest Hill,E09000023,Lewisham,3 bedrooms,1589,1694,-105
E05013722,Forest Hill,E09000023,Lewisham,4 or more bedrooms,1113,911,202
E05013723,Grove Park,E09000023,Lewisham,1 bedroom,954,1036,-82
E05013723,Grove Park,E09000023,Lewisham,2 bedrooms,2000,2057,-57
E05013723,Grove Park,E09000023,Lewisham,3 bedrooms,2452,2544,-92
E05013723,Grove Park,E09000023,Lewisham,4 or more bedrooms,852,623,229
E05013724,Hither Green,E09000023,Lewisham,1 bedroom,1719,1641,78
E05013724,Hither Green,E09000023,Lewisham,2 bedrooms,2525,2602,-77
E05013724,Hither Green,E09000023,Lewisham,3 bedrooms,2592,2613,-21
E05013724,Hither Green,E09000023,Lewisham,4 or more bedrooms,1194,903,291
E05013725,Ladywell,E09000023,Lewisham,1 bedroom,1229,1380,-151
E05013725,Ladywell,E09000023,Lewisham,2 bedrooms,2038,2051,-13
E05013725,Ladywell,E09000023,Lewisham,3 bedrooms,1699,1840,-141
E05013725,Ladywell,E09000023,Lewisham,4 or more bedrooms,1106,930,176
E05013726,Lee Green,E09000023,Lewisham,1 bedroom,1103,1333,-230
E05013726,Lee Green,E09000023,Lewisham,2 bedrooms,1959,1997,-38
E05013726,Lee Green,E09000023,Lewisham,3 bedrooms,1763,2038,-275
E05013726,Lee Green,E09000023,Lewisham,4 or more bedrooms,1300,918,382
E05013727,Lewisham Central,E09000023,Lewisham,1 bedroom,1721,858,863
E05013727,Lewisham Central,E09000023,Lewisham,2 bedrooms,1410,587,823
E05013727,Lewisham Central,E09000023,Lewisham,3 bedrooms,569,385,184
E05013727,Lewisham Central,E09000023,Lewisham,4 or more bedrooms,185,131,54
E05013728,New Cross Gate,E09000023,Lewisham,1 bedroom,1364,1336,28
E05013728,New Cross Gate,E09000023,Lewisham,2 bedrooms,1414,1190,224
E05013728,New Cross Gate,E09000023,Lewisham,3 bedrooms,1029,789,240
E05013728,New Cross Gate,E09000023,Lewisham,4 or more bedrooms,358,225,133
E05013729,Perry Vale,E09000023,Lewisham,1 bedroom,1497,1608,-111
E05013729,Perry Vale,E09000023,Lewisham,2 bedrooms,2321,2494,-173
E05013729,Perry Vale,E09000023,Lewisham,3 bedrooms,2365,2449,-84
E05013729,Perry Vale,E09000023,Lewisham,4 or more bedrooms,1316,1020,296
E05013730,Rushey Green,E09000023,Lewisham,1 bedroom,2164,2014,150
E05013730,Rushey Green,E09000023,Lewisham,2 bedrooms,2793,2513,280
E05013730,Rushey Green,E09000023,Lewisham,3 bedrooms,1764,1728,36
E05013730,Rushey Green,E09000023,Lewisham,4 or more bedrooms,1007,727,280
E05013731,Sydenham,E09000023,Lewisham,1 bedroom,1606,1751,-145
E05013731,Sydenham,E09000023,Lewisham,2 bedrooms,2563,2538,25
E05013731,Sydenham,E09000023,Lewisham,3 bedrooms,2074,2025,49
E05013731,Sydenham,E09000023,Lewisham,4 or more bedrooms,1020,832,188
E05013732,Telegraph Hill,E09000023,Lewisham,1 bedroom,1708,1898,-190
E05013732,Telegraph Hill,E09000023,Lewisham,2 bedrooms,2315,2313,2
E05013732,Telegraph Hill,E09000023,Lewisham,3 bedrooms,1694,1654,40
E05013732,Telegraph Hill,E09000023,Lewisham,4 or more bedrooms,1042,965,77
E05013733,Addison,E09000013,Hammersmith and Fulham,1 bedroom,1693,1733,-40
E05013733,Addison,E09000013,Hammersmith and Fulham,2 bedrooms,1234,1190,44
E05013733,Addison,E09000013,Hammersmith and Fulham,3 bedrooms,487,457,30
E05013733,Addison,E09000013,Hammersmith and Fulham,4 or more bedrooms,409,373,36
E05013734,Avonmore,E09000013,Hammersmith and Fulham,1 bedroom,1369,1491,-122
E05013734,Avonmore,E09000013,Hammersmith and Fulham,2 bedrooms,1294,1331,-37
E05013734,Avonmore,E09000013,Hammersmith and Fulham,3 bedrooms,669,675,-6
E05013734,Avonmore,E09000013,Hammersmith and Fulham,4 or more bedrooms,338,372,-34
E05013735,Brook Green,E09000013,Hammersmith and Fulham,1 bedroom,1401,1415,-14
E05013735,Brook Green,E09000013,Hammersmith and Fulham,2 bedrooms,1265,1300,-35
E05013735,Brook Green,E09000013,Hammersmith and Fulham,3 bedrooms,544,547,-3
E05013735,Brook Green,E09000013,Hammersmith and Fulham,4 or more bedrooms,598,591,7
E05013736,College Park & Old Oak,E09000013,Hammersmith and Fulham,1 bedroom,1198,1154,44
E05013736,College Park & Old Oak,E09000013,Hammersmith and Fulham,2 bedrooms,1321,1191,130
E05013736,College Park & Old Oak,E09000013,Hammersmith and Fulham,3 bedrooms,970,987,-17
E05013736,College Park & Old Oak,E09000013,Hammersmith and Fulham,4 or more bedrooms,389,293,96
E05013737,Coningham,E09000013,Hammersmith and Fulham,1 bedroom,1993,2197,-204
E05013737,Coningham,E09000013,Hammersmith and Fulham,2 bedrooms,1450,1479,-29
E05013737,Coningham,E09000013,Hammersmith and Fulham,3 bedrooms,777,773,4
E05013737,Coningham,E09000013,Hammersmith and Fulham,4 or more bedrooms,680,561,119
E05013738,Fulham Reach,E09000013,Hammersmith and Fulham,1 bedroom,1390,1746,-356
E05013738,Fulham Reach,E09000013,Hammersmith and Fulham,2 bedrooms,1471,1551,-80
E05013738,Fulham Reach,E09000013,Hammersmith and Fulham,3 bedrooms,1185,1349,-164
E05013738,Fulham Reach,E09000013,Hammersmith and Fulham,4 or more bedrooms,1045,837,208
E05013739,Fulham Town,E09000013,Hammersmith and Fulham,1 bedroom,959,1063,-104
E05013739,Fulham Town,E09000013,Hammersmith and Fulham,2 bedrooms,1089,1112,-23
E05013739,Fulham Town,E09000013,Hammersmith and Fulham,3 bedrooms,612,590,22
E05013739,Fulham Town,E09000013,Hammersmith and Fulham,4 or more bedrooms,739,728,11
E05013740,Grove,E09000013,Hammersmith and Fulham,1 bedroom,1164,1148,16
E05013740,Grove,E09000013,Hammersmith and Fulham,2 bedrooms,1094,1079,15
E05013740,Grove,E09000013,Hammersmith and Fulham,3 bedrooms,649,624,25
E05013740,Grove,E09000013,Hammersmith and Fulham,4 or more bedrooms,557,461,96
E05013741,Hammersmith Broadway,E09000013,Hammersmith and Fulham,1 bedroom,1184,949,235
E05013741,Hammersmith Broadway,E09000013,Hammersmith and Fulham,2 bedrooms,1216,958,258
E05013741,Hammersmith Broadway,E09000013,Hammersmith and Fulham,3 bedrooms,683,581,102
E05013741,Hammersmith Broadway,E09000013,Hammersmith and Fulham,4 or more bedrooms,409,330,79
E05013742,Lillie,E09000013,Hammersmith and Fulham,1 bedroom,1240,1201,39
E05013742,Lillie,E09000013,Hammersmith and Fulham,2 bedrooms,1083,960,123
E05013742,Lillie,E09000013,Hammersmith and Fulham,3 bedrooms,560,512,48
E05013742,Lillie,E09000013,Hammersmith and Fulham,4 or more bedrooms,308,237,71
E05013743,Munster,E09000013,Hammersmith and Fulham,1 bedroom,1180,1322,-142
E05013743,Munster,E09000013,Hammersmith and Fulham,2 bedrooms,1755,1841,-86
E05013743,Munster,E09000013,Hammersmith and Fulham,3 bedrooms,1239,1372,-133
E05013743,Munster,E09000013,Hammersmith and Fulham,4 or more bedrooms,1233,1013,220
E05013744,Palace & Hurlingham,E09000013,Hammersmith and Fulham,1 bedroom,703,715,-12
E05013744,Palace & Hurlingham,E09000013,Hammersmith and Fulham,2 bedrooms,1526,1649,-123
E05013744,Palace & Hurlingham,E09000013,Hammersmith and Fulham,3 bedrooms,1145,1107,38
E05013744,Palace & Hurlingham,E09000013,Hammersmith and Fulham,4 or more bedrooms,1426,1348,78
E05013745,Parsons Green & Sandford,E09000013,Hammersmith and Fulham,1 bedroom,516,658,-142
E05013745,Parsons Green & Sandford,E09000013,Hammersmith and Fulham,2 bedrooms,851,863,-12
E05013745,Parsons Green & Sandford,E09000013,Hammersmith and Fulham,3 bedrooms,659,706,-47
E05013745,Parsons Green & Sandford,E09000013,Hammersmith and Fulham,4 or more bedrooms,1183,1092,91
E05013746,Ravenscourt,E09000013,Hammersmith and Fulham,1 bedroom,1052,1136,-84
E05013746,Ravenscourt,E09000013,Hammersmith and Fulham,2 bedrooms,1031,1073,-42
E05013746,Ravenscourt,E09000013,Hammersmith and Fulham,3 bedrooms,524,555,-31
E05013746,Ravenscourt,E09000013,Hammersmith and Fulham,4 or more bedrooms,493,488,5
E05013747,Sands End,E09000013,Hammersmith and Fulham,1 bedroom,1340,951,389
E05013747,Sands End,E09000013,Hammersmith and Fulham,2 bedrooms,2376,2262,114
E05013747,Sands End,E09000013,Hammersmith and Fulham,3 bedrooms,879,705,174
E05013747,Sands End,E09000013,Hammersmith and Fulham,4 or more bedrooms,464,343,121
E05013748,Shepherd's Bush Green,E09000013,Hammersmith and Fulham,1 bedroom,1210,1207,3
E05013748,Shepherd's Bush Green,E09000013,Hammersmith and Fulham,2 bedrooms,897,828,69
E05013748,Shepherd's Bush Green,E09000013,Hammersmith and Fulham,3 bedrooms,327,332,-5
E05013748,Shepherd's Bush Green,E09000013,Hammersmith and Fulham,4 or more bedrooms,228,195,33
E05013749,Walham Green,E09000013,Hammersmith and Fulham,1 bedroom,1033,979,54
E05013749,Walham Green,E09000013,Hammersmith and Fulham,2 bedrooms,1269,1263,6
E05013749,Walham Green,E09000013,Hammersmith and Fulham,3 bedrooms,660,678,-18
E05013749,Walham Green,E09000013,Hammersmith and Fulham,4 or more bedrooms,535,473,62
E05013750,Wendell Park,E09000013,Hammersmith and Fulham,1 bedroom,885,1000,-115
E05013750,Wendell Park,E09000013,Hammersmith and Fulham,2 bedrooms,988,1019,-31
E05013750,Wendell Park,E09000013,Hammersmith and Fulham,3 bedrooms,587,582,5
E05013750,Wendell Park,E09000013,Hammersmith and Fulham,4 or more bedrooms,695,614,81
E05013751,West Kensington,E09000013,Hammersmith and Fulham,1 bedroom,1970,2193,-223
E05013751,West Kensington,E09000013,Hammersmith and Fulham,2 bedrooms,1548,1663,-115
E05013751,West Kensington,E09000013,Hammersmith and Fulham,3 bedrooms,734,717,17
E05013751,West Kensington,E09000013,Hammersmith and Fulham,4 or more bedrooms,354,375,-21
E05013752,White City,E09000013,Hammersmith and Fulham,1 bedroom,1136,995,141
E05013752,White City,E09000013,Hammersmith and Fulham,2 bedrooms,1477,1359,118
E05013752,White City,E09000013,Hammersmith and Fulham,3 bedrooms,1009,974,35
E05013752,White City,E09000013,Hammersmith and Fulham,4 or more bedrooms,503,480,23
E05013753,Wormholt,E09000013,Hammersmith and Fulham,1 bedroom,540,558,-18
E05013753,Wormholt,E09000013,Hammersmith and Fulham,2 bedrooms,824,820,4
E05013753,Wormholt,E09000013,Hammersmith and Fulham,3 bedrooms,990,1041,-51
E05013753,Wormholt,E09000013,Hammersmith and Fulham,4 or more bedrooms,569,473,96
E05013754,Beddington,E09000029,Sutton,1 bedroom,319,297,22
E05013754,Beddington,E09000029,Sutton,2 bedrooms,905,993,-88
E05013754,Beddington,E09000029,Sutton,3 bedrooms,2142,2252,-110
E05013754,Beddington,E09000029,Sutton,4 or more bedrooms,757,534,223
E05013755,Belmont,E09000029,Sutton,1 bedroom,984,977,7
E05013755,Belmont,E09000029,Sutton,2 bedrooms,1429,1474,-45
E05013755,Belmont,E09000029,Sutton,3 bedrooms,961,911,50
E05013755,Belmont,E09000029,Sutton,4 or more bedrooms,1362,1306,56
E05013756,Carshalton Central,E09000029,Sutton,1 bedroom,574,586,-12
E05013756,Carshalton Central,E09000029,Sutton,2 bedrooms,1285,1243,42
E05013756,Carshalton Central,E09000029,Sutton,3 bedrooms,1615,1693,-78
E05013756,Carshalton Central,E09000029,Sutton,4 or more bedrooms,1202,960,242
E05013757,Carshalton South & Clockhouse,E09000029,Sutton,1 bedroom,145,135,10
E05013757,Carshalton South & Clockhouse,E09000029,Sutton,2 bedrooms,671,661,10
E05013757,Carshalton South & Clockhouse,E09000029,Sutton,3 bedrooms,1388,1447,-59
E05013757,Carshalton South & Clockhouse,E09000029,Sutton,4 or more bedrooms,1437,1230,207
E05013758,Cheam,E09000029,Sutton,1 bedroom,356,263,93
E05013758,Cheam,E09000029,Sutton,2 bedrooms,757,728,29
E05013758,Cheam,E09000029,Sutton,3 bedrooms,1261,1427,-166
E05013758,Cheam,E09000029,Sutton,4 or more bedrooms,1716,1497,219
E05013759,Hackbridge,E09000029,Sutton,1 bedroom,645,472,173
E05013759,Hackbridge,E09000029,Sutton,2 bedrooms,1211,938,273
E05013759,Hackbridge,E09000029,Sutton,3 bedrooms,802,623,179
E05013759,Hackbridge,E09000029,Sutton,4 or more bedrooms,200,121,79
E05013760,North Cheam,E09000029,Sutton,1 bedroom,384,276,108
E05013760,North Cheam,E09000029,Sutton,2 bedrooms,849,836,13
E05013760,North Cheam,E09000029,Sutton,3 bedrooms,2103,2328,-225
E05013760,North Cheam,E09000029,Sutton,4 or more bedrooms,1018,684,334
E05013761,St Helier East,E09000029,Sutton,1 bedroom,453,483,-30
E05013761,St Helier East,E09000029,Sutton,2 bedrooms,1074,1141,-67
E05013761,St Helier East,E09000029,Sutton,3 bedrooms,1369,1292,77
E05013761,St Helier East,E09000029,Sutton,4 or more bedrooms,216,126,90
E05013762,St Helier West,E09000029,Sutton,1 bedroom,549,662,-113
E05013762,St Helier West,E09000029,Sutton,2 bedrooms,1601,1762,-161
E05013762,St Helier West,E09000029,Sutton,3 bedrooms,2010,1831,179
E05013762,St Helier West,E09000029,Sutton,4 or more bedrooms,283,204,79
E05013763,South Beddington & Roundshaw,E09000029,Sutton,1 bedroom,682,653,29
E05013763,South Beddington & Roundshaw,E09000029,Sutton,2 bedrooms,907,889,18
E05013763,South Beddington & Roundshaw,E09000029,Sutton,3 bedrooms,1153,1200,-47
E05013763,South Beddington & Roundshaw,E09000029,Sutton,4 or more bedrooms,1300,1120,180
E05013764,Stonecot,E09000029,Sutton,1 bedroom,154,127,27
E05013764,Stonecot,E09000029,Sutton,2 bedrooms,539,552,-13
E05013764,Stonecot,E09000029,Sutton,3 bedrooms,1470,1613,-143
E05013764,Stonecot,E09000029,Sutton,4 or more bedrooms,629,427,202
E05013765,Sutton Central,E09000029,Sutton,1 bedroom,1705,1380,325
E05013765,Sutton Central,E09000029,Sutton,2 bedrooms,2160,1583,577
E05013765,Sutton Central,E09000029,Sutton,3 bedrooms,1157,1055,102
E05013765,Sutton Central,E09000029,Sutton,4 or more bedrooms,307,238,69
E05013766,Sutton North,E09000029,Sutton,1 bedroom,379,369,10
E05013766,Sutton North,E09000029,Sutton,2 bedrooms,1344,1375,-31
E05013766,Sutton North,E09000029,Sutton,3 bedrooms,1830,1920,-90
E05013766,Sutton North,E09000029,Sutton,4 or more bedrooms,704,509,195
E05013767,Sutton South,E09000029,Sutton,1 bedroom,1790,1746,44
E05013767,Sutton South,E09000029,Sutton,2 bedrooms,2501,2370,131
E05013767,Sutton South,E09000029,Sutton,3 bedrooms,649,629,20
E05013767,Sutton South,E09000029,Sutton,4 or more bedrooms,644,600,44
E05013768,Sutton West & East Cheam,E09000029,Sutton,1 bedroom,833,827,6
E05013768,Sutton West & East Cheam,E09000029,Sutton,2 bedrooms,1676,1735,-59
E05013768,Sutton West & East Cheam,E09000029,Sutton,3 bedrooms,1385,1385,0
E05013768,Sutton West & East Cheam,E09000029,Sutton,4 or more bedrooms,797,660,137
E05013769,The Wrythe,E09000029,Sutton,1 bedroom,564,515,49
E05013769,The Wrythe,E09000029,Sutton,2 bedrooms,1184,1061,123
E05013769,The Wrythe,E09000029,Sutton,3 bedrooms,1831,1868,-37
E05013769,The Wrythe,E09000029,Sutton,4 or more bedrooms,562,375,187
E05013770,Wallington North,E09000029,Sutton,1 bedroom,852,768,84
E05013770,Wallington North,E09000029,Sutton,2 bedrooms,1649,1516,133
E05013770,Wallington North,E09000029,Sutton,3 bedrooms,1587,1631,-44
E05013770,Wallington North,E09000029,Sutton,4 or more bedrooms,797,610,187
E05013771,Wallington South,E09000029,Sutton,1 bedroom,1021,978,43
E05013771,Wallington South,E09000029,Sutton,2 bedrooms,1588,1533,55
E05013771,Wallington South,E09000029,Sutton,3 bedrooms,1040,1047,-7
E05013771,Wallington South,E09000029,Sutton,4 or more bedrooms,1057,961,96
E05013772,Worcester Park North,E09000029,Sutton,1 bedroom,197,183,14
E05013772,Worcester Park North,E09000029,Sutton,2 bedrooms,982,975,7
E05013772,Worcester Park North,E09000029,Sutton,3 bedrooms,1388,1413,-25
E05013772,Worcester Park North,E09000029,Sutton,4 or more bedrooms,586,428,158
E05013773,Worcester Park South,E09000029,Sutton,1 bedroom,164,183,-19
E05013773,Worcester Park South,E09000029,Sutton,2 bedrooms,413,432,-19
E05013773,Worcester Park South,E09000029,Sutton,3 bedrooms,1206,1376,-170
E05013773,Worcester Park South,E09000029,Sutton,4 or more bedrooms,948,751,197
E05013774,Barnes,E09000027,Richmond upon Thames,1 bedroom,587,680,-93
E05013774,Barnes,E09000027,Richmond upon Thames,2 bedrooms,1112,1226,-114
E05013774,Barnes,E09000027,Richmond upon Thames,3 bedrooms,967,1015,-48
E05013774,Barnes,E09000027,Richmond upon Thames,4 or more bedrooms,1652,1516,136
E05013775,East Sheen,E09000027,Richmond upon Thames,1 bedroom,438,501,-63
E05013775,East Sheen,E09000027,Richmond upon Thames,2 bedrooms,885,1028,-143
E05013775,East Sheen,E09000027,Richmond upon Thames,3 bedrooms,878,906,-28
E05013775,East Sheen,E09000027,Richmond upon Thames,4 or more bedrooms,1926,1708,218
E05013776,Fulwell & Hampton Hill,E09000027,Richmond upon Thames,1 bedroom,689,661,28
E05013776,Fulwell & Hampton Hill,E09000027,Richmond upon Thames,2 bedrooms,1198,1236,-38
E05013776,Fulwell & Hampton Hill,E09000027,Richmond upon Thames,3 bedrooms,1307,1338,-31
E05013776,Fulwell & Hampton Hill,E09000027,Richmond upon Thames,4 or more bedrooms,1240,1004,236
E05013777,"Ham, Petersham & Richmond Riverside",E09000027,Richmond upon Thames,1 bedroom,480,516,-36
E05013777,"Ham, Petersham & Richmond Riverside",E09000027,Richmond upon Thames,2 bedrooms,1343,1473,-130
E05013777,"Ham, Petersham & Richmond Riverside",E09000027,Richmond upon Thames,3 bedrooms,1625,1632,-7
E05013777,"Ham, Petersham & Richmond Riverside",E09000027,Richmond upon Thames,4 or more bedrooms,951,806,145
E05013778,Hampton,E09000027,Richmond upon Thames,1 bedroom,594,570,24
E05013778,Hampton,E09000027,Richmond upon Thames,2 bedrooms,1053,1131,-78
E05013778,Hampton,E09000027,Richmond upon Thames,3 bedrooms,1219,1320,-101
E05013778,Hampton,E09000027,Richmond upon Thames,4 or more bedrooms,1269,1025,244
E05013779,Hampton North,E09000027,Richmond upon Thames,1 bedroom,763,793,-30
E05013779,Hampton North,E09000027,Richmond upon Thames,2 bedrooms,1143,1192,-49
E05013779,Hampton North,E09000027,Richmond upon Thames,3 bedrooms,1307,1401,-94
E05013779,Hampton North,E09000027,Richmond upon Thames,4 or more bedrooms,999,807,192
E05013780,Hampton Wick & South Teddington,E09000027,Richmond upon Thames,1 bedroom,945,966,-21
E05013780,Hampton Wick & South Teddington,E09000027,Richmond upon Thames,2 bedrooms,1544,1468,76
E05013780,Hampton Wick & South Teddington,E09000027,Richmond upon Thames,3 bedrooms,822,801,21
E05013780,Hampton Wick & South Teddington,E09000027,Richmond upon Thames,4 or more bedrooms,1335,1206,129
E05013781,Heathfield,E09000027,Richmond upon Thames,1 bedroom,341,381,-40
E05013781,Heathfield,E09000027,Richmond upon Thames,2 bedrooms,946,1054,-108
E05013781,Heathfield,E09000027,Richmond upon Thames,3 bedrooms,1426,1474,-48
E05013781,Heathfield,E09000027,Richmond upon Thames,4 or more bedrooms,1035,768,267
E05013782,Kew,E09000027,Richmond upon Thames,1 bedroom,775,836,-61
