lad22cd,lad22nm,category,count_21
E09000008,Croydon,Mixed or Multiple ethnic groups: White and Black African,4453
E09000008,Croydon,Mixed or Multiple ethnic groups: White and Black Caribbean,10380
E09000008,Croydon,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,9172
E09000008,Croydon,"White: English, Welsh, Scottish, Northern Irish or British",146268
E09000008,Croydon,White: Irish,4935
E09000008,Croydon,White: Gypsy or Irish Traveller,212
E09000008,Croydon,White: Roma,1120
E09000008,Croydon,White: Other White,36450
E09000008,Croydon,Other ethnic group: Arab,2259
E09000008,Croydon,Other ethnic group: Any other ethnic group,12807
E09000009,Ealing,"Asian, Asian British or Asian Welsh: Bangladeshi",3685
E09000009,Ealing,"Asian, Asian British or Asian Welsh: Chinese",4526
E09000009,Ealing,"Asian, Asian British or Asian Welsh: Indian",54806
E09000009,Ealing,"Asian, Asian British or Asian Welsh: Pakistani",16714
E09000009,Ealing,"Asian, Asian British or Asian Welsh: Other Asian",31510
E09000009,Ealing,"Black, Black British, Black Welsh, Caribbean or African: African",22578
E09000009,Ealing,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",12898
E09000009,Ealing,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4015
E09000009,Ealing,Mixed or Multiple ethnic groups: White and Asian,5445
E09000009,Ealing,Mixed or Multiple ethnic groups: White and Black African,2446
E09000009,Ealing,Mixed or Multiple ethnic groups: White and Black Caribbean,4597
E09000009,Ealing,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6673
E09000009,Ealing,"White: English, Welsh, Scottish, Northern Irish or British",89265
E09000009,Ealing,White: Irish,8511
E09000009,Ealing,White: Gypsy or Irish Traveller,248
E09000009,Ealing,White: Roma,1430
E09000009,Ealing,White: Other White,59009
E09000009,Ealing,Other ethnic group: Arab,16105
E09000009,Ealing,Other ethnic group: Any other ethnic group,22655
E09000010,Enfield,"Asian, Asian British or Asian Welsh: Bangladeshi",8123
E09000010,Enfield,"Asian, Asian British or Asian Welsh: Chinese",2691
E09000010,Enfield,"Asian, Asian British or Asian Welsh: Indian",11870
E09000010,Enfield,"Asian, Asian British or Asian Welsh: Pakistani",3674
E09000010,Enfield,"Asian, Asian British or Asian Welsh: Other Asian",11615
E09000010,Enfield,"Black, Black British, Black Welsh, Caribbean or African: African",36463
E09000010,Enfield,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",16990
E09000010,Enfield,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7059
E09000010,Enfield,Mixed or Multiple ethnic groups: White and Asian,3818
E09000010,Enfield,Mixed or Multiple ethnic groups: White and Black African,2994
E09000010,Enfield,Mixed or Multiple ethnic groups: White and Black Caribbean,5165
E09000010,Enfield,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7581
E09000010,Enfield,"White: English, Welsh, Scottish, Northern Irish or British",103140
E09000010,Enfield,White: Irish,5969
E09000010,Enfield,White: Gypsy or Irish Traveller,374
E09000010,Enfield,White: Roma,1121
E09000010,Enfield,White: Other White,61280
E09000010,Enfield,Other ethnic group: Arab,2535
E09000010,Enfield,Other ethnic group: Any other ethnic group,37523
E09000011,Greenwich,"Asian, Asian British or Asian Welsh: Bangladeshi",2395
E09000011,Greenwich,"Asian, Asian British or Asian Welsh: Chinese",7125
