gss_code_ward,ward_name,category,count_21
E05013627,Syon & Brentford Lock,Train,220
E05013627,Syon & Brentford Lock,"Bus, minibus or coach",618
E05013627,Syon & Brentford Lock,Taxi,27
E05013627,Syon & Brentford Lock,"Motorcycle, scooter or moped",55
E05013627,Syon & Brentford Lock,Driving a car or van,1424
E05013627,Syon & Brentford Lock,Passenger in a car or van,84
E05013627,Syon & Brentford Lock,Bicycle,225
E05013627,Syon & Brentford Lock,On foot,475
E05013627,Syon & Brentford Lock,Other method of travel to work,90
E05013627,Syon & Brentford Lock,Not in employment or aged 15 years and under,5875
E05013698,Barnsbury,Work mainly at or from home,4216
E05013700,Caledonian,Work mainly at or from home,2616
E05013698,Barnsbury,"Underground, metro, light rail, tram",494
E05013700,Caledonian,"Underground, metro, light rail, tram",579
E05013698,Barnsbury,Train,150
E05013700,Caledonian,Train,182
E05013698,Barnsbury,"Bus, minibus or coach",423
E05013700,Caledonian,"Bus, minibus or coach",566
E05013698,Barnsbury,Taxi,49
E05013700,Caledonian,Taxi,49
E05013698,Barnsbury,"Motorcycle, scooter or moped",23
E05013700,Caledonian,"Motorcycle, scooter or moped",42
E05013698,Barnsbury,Driving a car or van,330
E05013700,Caledonian,Driving a car or van,432
E05013698,Barnsbury,Passenger in a car or van,19
E05013700,Caledonian,Passenger in a car or van,22
E05013698,Barnsbury,Bicycle,310
E05013700,Caledonian,Bicycle,240
E05013698,Barnsbury,On foot,614
E05013700,Caledonian,On foot,650
E05013698,Barnsbury,Other method of travel to work,84
E05013700,Caledonian,Other method of travel to work,69
E05013698,Barnsbury,Not in employment or aged 15 years and under,5131
E05013700,Caledonian,Not in employment or aged 15 years and under,5869
E05013699,Bunhill,Work mainly at or from home,3202
E05013699,Bunhill,"Underground, metro, light rail, tram",424
E05013699,Bunhill,Train,150
E05013699,Bunhill,"Bus, minibus or coach",436
E05013699,Bunhill,Taxi,38
E05013699,Bunhill,"Motorcycle, scooter or moped",38
E05013699,Bunhill,Driving a car or van,286
E05013699,Bunhill,Passenger in a car or van,19
E05013699,Bunhill,Bicycle,196
E05013699,Bunhill,On foot,803
E05013699,Bunhill,Other method of travel to work,63
E05013699,Bunhill,Not in employment or aged 15 years and under,5512
E05013711,St Peter's & Canalside,Work mainly at or from home,3651
E05013711,St Peter's & Canalside,"Underground, metro, light rail, tram",386
E05013711,St Peter's & Canalside,Train,120
E05013711,St Peter's & Canalside,"Bus, minibus or coach",484
E05013711,St Peter's & Canalside,Taxi,41
E05013711,St Peter's & Canalside,"Motorcycle, scooter or moped",33
E05013711,St Peter's & Canalside,Driving a car or van,392
E05013711,St Peter's & Canalside,Passenger in a car or van,18
E05013711,St Peter's & Canalside,Bicycle,330
E05013711,St Peter's & Canalside,On foot,696
E05013711,St Peter's & Canalside,Other method of travel to work,53
E05013711,St Peter's & Canalside,Not in employment or aged 15 years and under,5471
E05013702,Clerkenwell,Work mainly at or from home,3127
E05013702,Clerkenwell,"Underground, metro, light rail, tram",361
E05013702,Clerkenwell,Train,114
E05013702,Clerkenwell,"Bus, minibus or coach",408
E05013702,Clerkenwell,Taxi,32
E05013702,Clerkenwell,"Motorcycle, scooter or moped",23
E05013702,Clerkenwell,Driving a car or van,286
E05013702,Clerkenwell,Passenger in a car or van,39
E05013702,Clerkenwell,Bicycle,271
E05013702,Clerkenwell,On foot,720
E05013702,Clerkenwell,Other method of travel to work,49
E05013702,Clerkenwell,Not in employment or aged 15 years and under,5582
E05013708,Laycock,Work mainly at or from home,3565
E05013708,Laycock,"Underground, metro, light rail, tram",691
E05013708,Laycock,Train,228
E05013708,Laycock,"Bus, minibus or coach",498
E05013708,Laycock,Taxi,44
E05013708,Laycock,"Motorcycle, scooter or moped",46
E05013708,Laycock,Driving a car or van,463
E05013708,Laycock,Passenger in a car or van,39
E05013708,Laycock,Bicycle,343
E05013708,Laycock,On foot,559
E05013708,Laycock,Other method of travel to work,67
E05013708,Laycock,Not in employment or aged 15 years and under,6665
E05013701,Canonbury,Work mainly at or from home,3935
E05013701,Canonbury,"Underground, metro, light rail, tram",432
E05013701,Canonbury,Train,135
E05013701,Canonbury,"Bus, minibus or coach",588
E05013701,Canonbury,Taxi,41
E05013701,Canonbury,"Motorcycle, scooter or moped",31
E05013701,Canonbury,Driving a car or van,435
E05013701,Canonbury,Passenger in a car or van,33
E05013701,Canonbury,Bicycle,383
E05013701,Canonbury,On foot,514
E05013701,Canonbury,Other method of travel to work,55
E05013701,Canonbury,Not in employment or aged 15 years and under,5950
E05013703,Finsbury Park,Work mainly at or from home,3465
E05013703,Finsbury Park,"Underground, metro, light rail, tram",1073
E05013703,Finsbury Park,Train,319
E05013703,Finsbury Park,"Bus, minibus or coach",734
E05013703,Finsbury Park,Taxi,41
E05013703,Finsbury Park,"Motorcycle, scooter or moped",58
E05013703,Finsbury Park,Driving a car or van,552
E05013703,Finsbury Park,Passenger in a car or van,33
E05013703,Finsbury Park,Bicycle,350
E05013703,Finsbury Park,On foot,507
E05013703,Finsbury Park,Other method of travel to work,69
E05013703,Finsbury Park,Not in employment or aged 15 years and under,7200
E05013712,Tollington,Work mainly at or from home,4173
E05013712,Tollington,"Underground, metro, light rail, tram",872
E05013712,Tollington,Train,212
E05013712,Tollington,"Bus, minibus or coach",665
E05013712,Tollington,Taxi,46
E05013712,Tollington,"Motorcycle, scooter or moped",50
E05013712,Tollington,Driving a car or van,577
E05013712,Tollington,Passenger in a car or van,28
E05013712,Tollington,Bicycle,458
E05013712,Tollington,On foot,572
E05013712,Tollington,Other method of travel to work,63
E05013712,Tollington,Not in employment or aged 15 years and under,6232
E05013704,Highbury,Work mainly at or from home,5131
E05013704,Highbury,"Underground, metro, light rail, tram",686
E05013704,Highbury,Train,197
E05013704,Highbury,"Bus, minibus or coach",473
E05013704,Highbury,Taxi,53
E05013704,Highbury,"Motorcycle, scooter or moped",32
E05013704,Highbury,Driving a car or van,481
E05013704,Highbury,Passenger in a car or van,27
E05013704,Highbury,Bicycle,462
E05013704,Highbury,On foot,451
E05013704,Highbury,Other method of travel to work,67
E05013704,Highbury,Not in employment or aged 15 years and under,5888
E05013709,Mildmay,Work mainly at or from home,4310
E05013709,Mildmay,"Underground, metro, light rail, tram",658
E05013709,Mildmay,Train,222
E05013709,Mildmay,"Bus, minibus or coach",712
E05013709,Mildmay,Taxi,36
E05013709,Mildmay,"Motorcycle, scooter or moped",22
E05013709,Mildmay,Driving a car or van,542
E05013709,Mildmay,Passenger in a car or van,52
E05013709,Mildmay,Bicycle,505
E05013709,Mildmay,On foot,559
E05013709,Mildmay,Other method of travel to work,86
E05013709,Mildmay,Not in employment or aged 15 years and under,6488
E05013697,Arsenal,Work mainly at or from home,4646
E05013697,Arsenal,"Underground, metro, light rail, tram",894
E05013697,Arsenal,Train,197
E05013697,Arsenal,"Bus, minibus or coach",444
E05013697,Arsenal,Taxi,42
E05013697,Arsenal,"Motorcycle, scooter or moped",30
E05013697,Arsenal,Driving a car or van,412
E05013697,Arsenal,Passenger in a car or van,36
E05013697,Arsenal,Bicycle,424
E05013697,Arsenal,On foot,481
E05013697,Arsenal,Other method of travel to work,65
E05013697,Arsenal,Not in employment or aged 15 years and under,5479
E05013705,Hillrise,Work mainly at or from home,3838
E05013705,Hillrise,"Underground, metro, light rail, tram",777
E05013705,Hillrise,Train,191
E05013705,Hillrise,"Bus, minibus or coach",757
E05013705,Hillrise,Taxi,44
E05013705,Hillrise,"Motorcycle, scooter or moped",38
E05013705,Hillrise,Driving a car or van,763
E05013705,Hillrise,Passenger in a car or van,44
E05013705,Hillrise,Bicycle,340
E05013705,Hillrise,On foot,559
E05013705,Hillrise,Other method of travel to work,91
E05013705,Hillrise,Not in employment or aged 15 years and under,7372
E05013707,Junction,Work mainly at or from home,3708
E05013707,Junction,"Underground, metro, light rail, tram",818
E05013707,Junction,Train,198
E05013707,Junction,"Bus, minibus or coach",512
E05013707,Junction,Taxi,27
E05013707,Junction,"Motorcycle, scooter or moped",62
E05013707,Junction,Driving a car or van,576
E05013707,Junction,Passenger in a car or van,42
E05013707,Junction,Bicycle,353
E05013707,Junction,On foot,595
E05013707,Junction,Other method of travel to work,79
E05013707,Junction,Not in employment or aged 15 years and under,6008
E05013706,Holloway,Work mainly at or from home,3248
E05013706,Holloway,"Underground, metro, light rail, tram",856
E05013706,Holloway,Train,164
E05013706,Holloway,"Bus, minibus or coach",626
E05013706,Holloway,Taxi,39
E05013706,Holloway,"Motorcycle, scooter or moped",34
E05013706,Holloway,Driving a car or van,493
E05013706,Holloway,Passenger in a car or van,33
E05013706,Holloway,Bicycle,375
E05013706,Holloway,On foot,534
E05013706,Holloway,Other method of travel to work,64
E05013706,Holloway,Not in employment or aged 15 years and under,5886
E05013713,Tufnell Park,Work mainly at or from home,3598
E05013713,Tufnell Park,"Underground, metro, light rail, tram",615
E05013713,Tufnell Park,Train,156
E05013713,Tufnell Park,"Bus, minibus or coach",546
E05013713,Tufnell Park,Taxi,29
E05013713,Tufnell Park,"Motorcycle, scooter or moped",48
E05013713,Tufnell Park,Driving a car or van,490
E05013713,Tufnell Park,Passenger in a car or van,49
E05013713,Tufnell Park,Bicycle,443
E05013713,Tufnell Park,On foot,516
E05013713,Tufnell Park,Other method of travel to work,75
E05013713,Tufnell Park,Not in employment or aged 15 years and under,5804
E05013710,St Mary's & St James',Work mainly at or from home,4096
E05013710,St Mary's & St James',"Underground, metro, light rail, tram",483
E05013710,St Mary's & St James',Train,130
E05013710,St Mary's & St James',"Bus, minibus or coach",492
E05013710,St Mary's & St James',Taxi,40
E05013710,St Mary's & St James',"Motorcycle, scooter or moped",18
E05013710,St Mary's & St James',Driving a car or van,355
E05013710,St Mary's & St James',Passenger in a car or van,17
E05013710,St Mary's & St James',Bicycle,340
E05013710,St Mary's & St James',On foot,574
E05013710,St Mary's & St James',Other method of travel to work,51
E05013710,St Mary's & St James',Not in employment or aged 15 years and under,5086
E05009388,Abingdon,Work mainly at or from home,2578
E05009388,Abingdon,"Underground, metro, light rail, tram",356
E05009388,Abingdon,Train,79
E05009388,Abingdon,"Bus, minibus or coach",152
E05009388,Abingdon,Taxi,51
E05009388,Abingdon,"Motorcycle, scooter or moped",40
E05009388,Abingdon,Driving a car or van,228
E05009388,Abingdon,Passenger in a car or van,42
E05009388,Abingdon,Bicycle,112
E05009388,Abingdon,On foot,331
E05009388,Abingdon,Other method of travel to work,50
E05009388,Abingdon,Not in employment or aged 15 years and under,4166
E05009401,Queen's Gate,Work mainly at or from home,2379
E05009401,Queen's Gate,"Underground, metro, light rail, tram",323
E05009401,Queen's Gate,Train,32
E05009401,Queen's Gate,"Bus, minibus or coach",95
E05009401,Queen's Gate,Taxi,75
E05009401,Queen's Gate,"Motorcycle, scooter or moped",31
E05009401,Queen's Gate,Driving a car or van,212
E05009401,Queen's Gate,Passenger in a car or van,27
E05009401,Queen's Gate,Bicycle,107
E05009401,Queen's Gate,On foot,305
E05009401,Queen's Gate,Other method of travel to work,45
E05009401,Queen's Gate,Not in employment or aged 15 years and under,3993
E05009389,Brompton & Hans Town,Work mainly at or from home,2397
E05009389,Brompton & Hans Town,"Underground, metro, light rail, tram",341
E05009389,Brompton & Hans Town,Train,47
E05009389,Brompton & Hans Town,"Bus, minibus or coach",154
E05009389,Brompton & Hans Town,Taxi,99
E05009389,Brompton & Hans Town,"Motorcycle, scooter or moped",34
E05009389,Brompton & Hans Town,Driving a car or van,231
E05009389,Brompton & Hans Town,Passenger in a car or van,24
E05009389,Brompton & Hans Town,Bicycle,106
E05009389,Brompton & Hans Town,On foot,460
E05009389,Brompton & Hans Town,Other method of travel to work,67
E05009389,Brompton & Hans Town,Not in employment or aged 15 years and under,4152
E05009393,Courtfield,Work mainly at or from home,2798
E05009393,Courtfield,"Underground, metro, light rail, tram",472
E05009393,Courtfield,Train,38
E05009393,Courtfield,"Bus, minibus or coach",95
E05009393,Courtfield,Taxi,57
E05009393,Courtfield,"Motorcycle, scooter or moped",18
E05009393,Courtfield,Driving a car or van,205
E05009393,Courtfield,Passenger in a car or van,20
E05009393,Courtfield,Bicycle,135
E05009393,Courtfield,On foot,383
E05009393,Courtfield,Other method of travel to work,53
E05009393,Courtfield,Not in employment or aged 15 years and under,3940
E05009405,Stanley,Work mainly at or from home,2410
E05009405,Stanley,"Underground, metro, light rail, tram",305
E05009405,Stanley,Train,43
E05009405,Stanley,"Bus, minibus or coach",236
E05009405,Stanley,Taxi,62
E05009405,Stanley,"Motorcycle, scooter or moped",44
E05009405,Stanley,Driving a car or van,284
E05009405,Stanley,Passenger in a car or van,35
E05009405,Stanley,Bicycle,99
E05009405,Stanley,On foot,535
E05009405,Stanley,Other method of travel to work,55
E05009405,Stanley,Not in employment or aged 15 years and under,4445
E05009390,Campden,Work mainly at or from home,2853
E05009390,Campden,"Underground, metro, light rail, tram",325
E05009390,Campden,Train,42
E05009390,Campden,"Bus, minibus or coach",122
E05009390,Campden,Taxi,93
E05009390,Campden,"Motorcycle, scooter or moped",20
E05009390,Campden,Driving a car or van,266
E05009390,Campden,Passenger in a car or van,40
E05009390,Campden,Bicycle,127
E05009390,Campden,On foot,264
E05009390,Campden,Other method of travel to work,50
E05009390,Campden,Not in employment or aged 15 years and under,4262
E05009392,Colville,Work mainly at or from home,2379
E05009392,Colville,"Underground, metro, light rail, tram",455
E05009392,Colville,Train,114
E05009392,Colville,"Bus, minibus or coach",354
E05009392,Colville,Taxi,47
E05009392,Colville,"Motorcycle, scooter or moped",38
E05009392,Colville,Driving a car or van,370
E05009392,Colville,Passenger in a car or van,18
E05009392,Colville,Bicycle,161
E05009392,Colville,On foot,454
E05009392,Colville,Other method of travel to work,66
E05009392,Colville,Not in employment or aged 15 years and under,4104
E05009399,Notting Dale,Work mainly at or from home,1450
E05009399,Notting Dale,"Underground, metro, light rail, tram",470
E05009399,Notting Dale,Train,126
E05009399,Notting Dale,"Bus, minibus or coach",479
E05009399,Notting Dale,Taxi,28
E05009399,Notting Dale,"Motorcycle, scooter or moped",33
E05009399,Notting Dale,Driving a car or van,534
E05009399,Notting Dale,Passenger in a car or van,27
E05009399,Notting Dale,Bicycle,148
E05009399,Notting Dale,On foot,503
E05009399,Notting Dale,Other method of travel to work,75
E05009399,Notting Dale,Not in employment or aged 15 years and under,5534
E05009395,Earl's Court,Work mainly at or from home,2741
E05009395,Earl's Court,"Underground, metro, light rail, tram",655
E05009395,Earl's Court,Train,100
E05009395,Earl's Court,"Bus, minibus or coach",150
E05009395,Earl's Court,Taxi,46
E05009395,Earl's Court,"Motorcycle, scooter or moped",35
E05009395,Earl's Court,Driving a car or van,249
E05009395,Earl's Court,Passenger in a car or van,11
E05009395,Earl's Court,Bicycle,148
E05009395,Earl's Court,On foot,402
E05009395,Earl's Court,Other method of travel to work,53
E05009395,Earl's Court,Not in employment or aged 15 years and under,4344
E05009402,Redcliffe,Work mainly at or from home,3147
E05009402,Redcliffe,"Underground, metro, light rail, tram",423
E05009402,Redcliffe,Train,67
E05009402,Redcliffe,"Bus, minibus or coach",154
E05009402,Redcliffe,Taxi,56
E05009402,Redcliffe,"Motorcycle, scooter or moped",55
E05009402,Redcliffe,Driving a car or van,265
E05009402,Redcliffe,Passenger in a car or van,32
E05009402,Redcliffe,Bicycle,170
E05009402,Redcliffe,On foot,400
E05009402,Redcliffe,Other method of travel to work,68
E05009402,Redcliffe,Not in employment or aged 15 years and under,4353
E05009391,Chelsea Riverside,Work mainly at or from home,1740
E05009391,Chelsea Riverside,"Underground, metro, light rail, tram",225
E05009391,Chelsea Riverside,Train,56
E05009391,Chelsea Riverside,"Bus, minibus or coach",300
E05009391,Chelsea Riverside,Taxi,50
E05009391,Chelsea Riverside,"Motorcycle, scooter or moped",29
E05009391,Chelsea Riverside,Driving a car or van,301
E05009391,Chelsea Riverside,Passenger in a car or van,18
E05009391,Chelsea Riverside,Bicycle,127
E05009391,Chelsea Riverside,On foot,377
E05009391,Chelsea Riverside,Other method of travel to work,36
E05009391,Chelsea Riverside,Not in employment or aged 15 years and under,4205
E05009396,Golborne,Work mainly at or from home,1509
E05009396,Golborne,"Underground, metro, light rail, tram",448
E05009396,Golborne,Train,128
E05009396,Golborne,"Bus, minibus or coach",486
E05009396,Golborne,Taxi,37
E05009396,Golborne,"Motorcycle, scooter or moped",37
E05009396,Golborne,Driving a car or van,464
E05009396,Golborne,Passenger in a car or van,25
E05009396,Golborne,Bicycle,216
E05009396,Golborne,On foot,506
E05009396,Golborne,Other method of travel to work,90
E05009396,Golborne,Not in employment or aged 15 years and under,4943
E05009403,Royal Hospital,Work mainly at or from home,2689
E05009403,Royal Hospital,"Underground, metro, light rail, tram",296
E05009403,Royal Hospital,Train,40
E05009403,Royal Hospital,"Bus, minibus or coach",184
E05009403,Royal Hospital,Taxi,84
E05009403,Royal Hospital,"Motorcycle, scooter or moped",25
E05009403,Royal Hospital,Driving a car or van,268
E05009403,Royal Hospital,Passenger in a car or van,31
E05009403,Royal Hospital,Bicycle,138
E05009403,Royal Hospital,On foot,442
E05009403,Royal Hospital,Other method of travel to work,64
E05009403,Royal Hospital,Not in employment or aged 15 years and under,4159
E05009397,Holland,Work mainly at or from home,2665
E05009397,Holland,"Underground, metro, light rail, tram",365
E05009397,Holland,Train,58
E05009397,Holland,"Bus, minibus or coach",213
E05009397,Holland,Taxi,66
E05009397,Holland,"Motorcycle, scooter or moped",35
E05009397,Holland,Driving a car or van,347
E05009397,Holland,Passenger in a car or van,22
E05009397,Holland,Bicycle,117
E05009397,Holland,On foot,385
E05009397,Holland,Other method of travel to work,54
E05009397,Holland,Not in employment or aged 15 years and under,4914
E05009398,Norland,Work mainly at or from home,1759
E05009398,Norland,"Underground, metro, light rail, tram",270
E05009398,Norland,Train,25
E05009398,Norland,"Bus, minibus or coach",121
E05009398,Norland,Taxi,47
E05009398,Norland,"Motorcycle, scooter or moped",11
E05009398,Norland,Driving a car or van,182
E05009398,Norland,Passenger in a car or van,18
E05009398,Norland,Bicycle,124
E05009398,Norland,On foot,218
E05009398,Norland,Other method of travel to work,27
E05009398,Norland,Not in employment or aged 15 years and under,2654
E05009404,St. Helen's,Work mainly at or from home,1582
E05009404,St. Helen's,"Underground, metro, light rail, tram",307
E05009404,St. Helen's,Train,80
E05009404,St. Helen's,"Bus, minibus or coach",218
E05009404,St. Helen's,Taxi,36
E05009404,St. Helen's,"Motorcycle, scooter or moped",21
E05009404,St. Helen's,Driving a car or van,334
E05009404,St. Helen's,Passenger in a car or van,35
E05009404,St. Helen's,Bicycle,119
E05009404,St. Helen's,On foot,291
E05009404,St. Helen's,Other method of travel to work,40
E05009404,St. Helen's,Not in employment or aged 15 years and under,3232
E05009400,Pembridge,Work mainly at or from home,1864
E05009400,Pembridge,"Underground, metro, light rail, tram",344
E05009400,Pembridge,Train,32
E05009400,Pembridge,"Bus, minibus or coach",132
E05009400,Pembridge,Taxi,35
E05009400,Pembridge,"Motorcycle, scooter or moped",19
E05009400,Pembridge,Driving a car or van,126
E05009400,Pembridge,Passenger in a car or van,25
E05009400,Pembridge,Bicycle,115
E05009400,Pembridge,On foot,224
E05009400,Pembridge,Other method of travel to work,35
E05009400,Pembridge,Not in employment or aged 15 years and under,2411
E05009394,Dalgarno,Work mainly at or from home,1064
E05009394,Dalgarno,"Underground, metro, light rail, tram",262
E05009394,Dalgarno,Train,71
E05009394,Dalgarno,"Bus, minibus or coach",412
E05009394,Dalgarno,Taxi,29
E05009394,Dalgarno,"Motorcycle, scooter or moped",37
E05009394,Dalgarno,Driving a car or van,461
E05009394,Dalgarno,Passenger in a car or van,53
E05009394,Dalgarno,Bicycle,111
E05009394,Dalgarno,On foot,333
E05009394,Dalgarno,Other method of travel to work,34
E05009394,Dalgarno,Not in employment or aged 15 years and under,4146
E05013928,Alexandra,Work mainly at or from home,1340
E05013928,Alexandra,"Underground, metro, light rail, tram",49
E05013928,Alexandra,Train,131
E05013928,Alexandra,"Bus, minibus or coach",165
E05013928,Alexandra,Taxi,8
E05013928,Alexandra,"Motorcycle, scooter or moped",32
E05013928,Alexandra,Driving a car or van,866
E05013928,Alexandra,Passenger in a car or van,57
E05013928,Alexandra,Bicycle,92
E05013928,Alexandra,On foot,144
E05013928,Alexandra,Other method of travel to work,24
E05013928,Alexandra,Not in employment or aged 15 years and under,2918
E05013936,King George's & Sunray,Work mainly at or from home,846
E05013936,King George's & Sunray,"Underground, metro, light rail, tram",39
E05013936,King George's & Sunray,Train,163
E05013936,King George's & Sunray,"Bus, minibus or coach",258
E05013936,King George's & Sunray,Taxi,12
E05013936,King George's & Sunray,"Motorcycle, scooter or moped",31
E05013936,King George's & Sunray,Driving a car or van,1223
E05013936,King George's & Sunray,Passenger in a car or van,83
E05013936,King George's & Sunray,Bicycle,61
E05013936,King George's & Sunray,On foot,161
E05013936,King George's & Sunray,Other method of travel to work,35
E05013936,King George's & Sunray,Not in employment or aged 15 years and under,2880
E05013929,Berrylands,Work mainly at or from home,1869
E05013929,Berrylands,"Underground, metro, light rail, tram",36
E05013929,Berrylands,Train,206
E05013929,Berrylands,"Bus, minibus or coach",161
E05013929,Berrylands,Taxi,4
E05013929,Berrylands,"Motorcycle, scooter or moped",18
E05013929,Berrylands,Driving a car or van,709
E05013929,Berrylands,Passenger in a car or van,52
E05013929,Berrylands,Bicycle,113
E05013929,Berrylands,On foot,173
E05013929,Berrylands,Other method of travel to work,29
E05013929,Berrylands,Not in employment or aged 15 years and under,3064
E05013942,Old Malden,Work mainly at or from home,1275
E05013942,Old Malden,"Underground, metro, light rail, tram",60
E05013942,Old Malden,Train,223
E05013942,Old Malden,"Bus, minibus or coach",153
E05013942,Old Malden,Taxi,12
E05013942,Old Malden,"Motorcycle, scooter or moped",14
E05013942,Old Malden,Driving a car or van,1027
E05013942,Old Malden,Passenger in a car or van,74
E05013942,Old Malden,Bicycle,55
E05013942,Old Malden,On foot,125
E05013942,Old Malden,Other method of travel to work,44
E05013942,Old Malden,Not in employment or aged 15 years and under,3585
E05013944,Surbiton Hill,Work mainly at or from home,3117
E05013944,Surbiton Hill,"Underground, metro, light rail, tram",88
E05013944,Surbiton Hill,Train,434
E05013944,Surbiton Hill,"Bus, minibus or coach",405
E05013944,Surbiton Hill,Taxi,15
E05013944,Surbiton Hill,"Motorcycle, scooter or moped",43
E05013944,Surbiton Hill,Driving a car or van,1079
E05013944,Surbiton Hill,Passenger in a car or van,74
E05013944,Surbiton Hill,Bicycle,157
E05013944,Surbiton Hill,On foot,376
E05013944,Surbiton Hill,Other method of travel to work,56
E05013944,Surbiton Hill,Not in employment or aged 15 years and under,4972
E05013934,Green Lane & St James,Work mainly at or from home,1254
E05013934,Green Lane & St James,"Underground, metro, light rail, tram",59
E05013934,Green Lane & St James,Train,131
E05013934,Green Lane & St James,"Bus, minibus or coach",249
E05013934,Green Lane & St James,Taxi,12
E05013934,Green Lane & St James,"Motorcycle, scooter or moped",26
E05013934,Green Lane & St James,Driving a car or van,912
E05013934,Green Lane & St James,Passenger in a car or van,58
E05013934,Green Lane & St James,Bicycle,91
E05013934,Green Lane & St James,On foot,183
E05013934,Green Lane & St James,Other method of travel to work,30
E05013934,Green Lane & St James,Not in employment or aged 15 years and under,3824
E05013940,New Malden Village,Work mainly at or from home,2260
E05013940,New Malden Village,"Underground, metro, light rail, tram",138
E05013940,New Malden Village,Train,364
E05013940,New Malden Village,"Bus, minibus or coach",363
E05013940,New Malden Village,Taxi,12
E05013940,New Malden Village,"Motorcycle, scooter or moped",41
E05013940,New Malden Village,Driving a car or van,1050
E05013940,New Malden Village,Passenger in a car or van,68
E05013940,New Malden Village,Bicycle,126
E05013940,New Malden Village,On foot,356
E05013940,New Malden Village,Other method of travel to work,57
E05013940,New Malden Village,Not in employment or aged 15 years and under,5067
E05013937,Kingston Gate,Work mainly at or from home,2967
E05013937,Kingston Gate,"Underground, metro, light rail, tram",99
E05013937,Kingston Gate,Train,290
E05013937,Kingston Gate,"Bus, minibus or coach",339
E05013937,Kingston Gate,Taxi,5
E05013937,Kingston Gate,"Motorcycle, scooter or moped",54
E05013937,Kingston Gate,Driving a car or van,939
E05013937,Kingston Gate,Passenger in a car or van,69
E05013937,Kingston Gate,Bicycle,218
E05013937,Kingston Gate,On foot,556
E05013937,Kingston Gate,Other method of travel to work,53
E05013937,Kingston Gate,Not in employment or aged 15 years and under,5388
E05013930,Canbury Gardens,Work mainly at or from home,2424
E05013930,Canbury Gardens,"Underground, metro, light rail, tram",74
E05013930,Canbury Gardens,Train,215
E05013930,Canbury Gardens,"Bus, minibus or coach",159
E05013930,Canbury Gardens,Taxi,11
E05013930,Canbury Gardens,"Motorcycle, scooter or moped",16
E05013930,Canbury Gardens,Driving a car or van,546
E05013930,Canbury Gardens,Passenger in a car or van,30
E05013930,Canbury Gardens,Bicycle,136
E05013930,Canbury Gardens,On foot,351
E05013930,Canbury Gardens,Other method of travel to work,37
E05013930,Canbury Gardens,Not in employment or aged 15 years and under,3965
E05013932,Coombe Hill,Work mainly at or from home,1646
E05013932,Coombe Hill,"Underground, metro, light rail, tram",93
E05013932,Coombe Hill,Train,138
E05013932,Coombe Hill,"Bus, minibus or coach",252
E05013932,Coombe Hill,Taxi,5
E05013932,Coombe Hill,"Motorcycle, scooter or moped",42
E05013932,Coombe Hill,Driving a car or van,734
E05013932,Coombe Hill,Passenger in a car or van,39
E05013932,Coombe Hill,Bicycle,81
E05013932,Coombe Hill,On foot,280
E05013932,Coombe Hill,Other method of travel to work,33
E05013932,Coombe Hill,Not in employment or aged 15 years and under,4107
E05013946,Tudor,Work mainly at or from home,1951
E05013946,Tudor,"Underground, metro, light rail, tram",60
E05013946,Tudor,Train,99
E05013946,Tudor,"Bus, minibus or coach",130
E05013946,Tudor,Taxi,6
E05013946,Tudor,"Motorcycle, scooter or moped",30
E05013946,Tudor,Driving a car or van,669
E05013946,Tudor,Passenger in a car or van,40
E05013946,Tudor,Bicycle,171
E05013946,Tudor,On foot,188
E05013946,Tudor,Other method of travel to work,32
E05013946,Tudor,Not in employment or aged 15 years and under,3818
E05013935,Hook & Chessington North,Work mainly at or from home,1734
E05013935,Hook & Chessington North,"Underground, metro, light rail, tram",51
E05013935,Hook & Chessington North,Train,266
E05013935,Hook & Chessington North,"Bus, minibus or coach",375
E05013935,Hook & Chessington North,Taxi,17
E05013935,Hook & Chessington North,"Motorcycle, scooter or moped",79
E05013935,Hook & Chessington North,Driving a car or van,2205
E05013935,Hook & Chessington North,Passenger in a car or van,166
E05013935,Hook & Chessington North,Bicycle,115
E05013935,Hook & Chessington North,On foot,386
E05013935,Hook & Chessington North,Other method of travel to work,50
E05013935,Hook & Chessington North,Not in employment or aged 15 years and under,5286
E05013931,Chessington South & Malden Rushett,Work mainly at or from home,1703
E05013931,Chessington South & Malden Rushett,"Underground, metro, light rail, tram",53
E05013931,Chessington South & Malden Rushett,Train,233
E05013931,Chessington South & Malden Rushett,"Bus, minibus or coach",308
E05013931,Chessington South & Malden Rushett,Taxi,13
E05013931,Chessington South & Malden Rushett,"Motorcycle, scooter or moped",45
E05013931,Chessington South & Malden Rushett,Driving a car or van,2244
E05013931,Chessington South & Malden Rushett,Passenger in a car or van,146
E05013931,Chessington South & Malden Rushett,Bicycle,100
E05013931,Chessington South & Malden Rushett,On foot,289
E05013931,Chessington South & Malden Rushett,Other method of travel to work,55
E05013931,Chessington South & Malden Rushett,Not in employment or aged 15 years and under,4636
E05013933,Coombe Vale,Work mainly at or from home,2515
E05013933,Coombe Vale,"Underground, metro, light rail, tram",119
E05013933,Coombe Vale,Train,349
E05013933,Coombe Vale,"Bus, minibus or coach",275
E05013933,Coombe Vale,Taxi,4
E05013933,Coombe Vale,"Motorcycle, scooter or moped",31
E05013933,Coombe Vale,Driving a car or van,1141
