gss_code_ward,ward_name,category,count_21
E05013640,Friern Barnet,5. Skilled trades occupations,786
E05013640,Friern Barnet,"6. Caring, leisure and other service occupations",784
E05013640,Friern Barnet,7. Sales and customer service occupations,597
E05013640,Friern Barnet,"8. Process, plant and machine operatives",447
E05013640,Friern Barnet,9. Elementary occupations,678
E05013651,Woodhouse,"1. Managers, directors and senior officials",1019
E05013651,Woodhouse,2. Professional occupations,1856
E05013651,Woodhouse,3. Associate professional and technical occupations,1035
E05013651,Woodhouse,4. Administrative and secretarial occupations,663
E05013651,Woodhouse,5. Skilled trades occupations,590
E05013651,Woodhouse,"6. Caring, leisure and other service occupations",499
E05013651,Woodhouse,7. Sales and customer service occupations,433
E05013651,Woodhouse,"8. Process, plant and machine operatives",331
E05013651,Woodhouse,9. Elementary occupations,578
E05013636,East Finchley,"1. Managers, directors and senior officials",1287
E05013636,East Finchley,2. Professional occupations,2625
E05013636,East Finchley,3. Associate professional and technical occupations,1393
E05013636,East Finchley,4. Administrative and secretarial occupations,593
E05013636,East Finchley,5. Skilled trades occupations,477
E05013636,East Finchley,"6. Caring, leisure and other service occupations",571
E05013636,East Finchley,7. Sales and customer service occupations,377
E05013636,East Finchley,"8. Process, plant and machine operatives",262
E05013636,East Finchley,9. Elementary occupations,452
E05013641,Garden Suburb,"1. Managers, directors and senior officials",1633
E05013641,Garden Suburb,2. Professional occupations,2102
E05013641,Garden Suburb,3. Associate professional and technical occupations,903
E05013641,Garden Suburb,4. Administrative and secretarial occupations,395
E05013641,Garden Suburb,5. Skilled trades occupations,173
E05013641,Garden Suburb,"6. Caring, leisure and other service occupations",330
E05013641,Garden Suburb,7. Sales and customer service occupations,175
E05013641,Garden Suburb,"8. Process, plant and machine operatives",78
E05013641,Garden Suburb,9. Elementary occupations,163
E05013638,Edgwarebury,"1. Managers, directors and senior officials",915
E05013638,Edgwarebury,2. Professional occupations,1420
E05013638,Edgwarebury,3. Associate professional and technical occupations,675
E05013638,Edgwarebury,4. Administrative and secretarial occupations,628
E05013638,Edgwarebury,5. Skilled trades occupations,443
E05013638,Edgwarebury,"6. Caring, leisure and other service occupations",419
E05013638,Edgwarebury,7. Sales and customer service occupations,333
E05013638,Edgwarebury,"8. Process, plant and machine operatives",298
E05013638,Edgwarebury,9. Elementary occupations,423
E05013637,Edgware,"1. Managers, directors and senior officials",1668
E05013637,Edgware,2. Professional occupations,2661
E05013637,Edgware,3. Associate professional and technical occupations,1244
E05013637,Edgware,4. Administrative and secretarial occupations,886
E05013637,Edgware,5. Skilled trades occupations,742
E05013637,Edgware,"6. Caring, leisure and other service occupations",712
E05013637,Edgware,7. Sales and customer service occupations,527
E05013637,Edgware,"8. Process, plant and machine operatives",446
E05013637,Edgware,9. Elementary occupations,698
E05013639,Finchley Church End,"1. Managers, directors and senior officials",1866
E05013639,Finchley Church End,2. Professional occupations,2859
E05013639,Finchley Church End,3. Associate professional and technical occupations,1410
E05013639,Finchley Church End,4. Administrative and secretarial occupations,728
E05013639,Finchley Church End,5. Skilled trades occupations,564
E05013639,Finchley Church End,"6. Caring, leisure and other service occupations",583
E05013639,Finchley Church End,7. Sales and customer service occupations,406
E05013639,Finchley Church End,"8. Process, plant and machine operatives",267
E05013639,Finchley Church End,9. Elementary occupations,506
E05013642,Golders Green,"1. Managers, directors and senior officials",1373
E05013642,Golders Green,2. Professional occupations,1686
E05013642,Golders Green,3. Associate professional and technical occupations,686
E05013642,Golders Green,4. Administrative and secretarial occupations,804
E05013642,Golders Green,5. Skilled trades occupations,392
E05013642,Golders Green,"6. Caring, leisure and other service occupations",505
E05013642,Golders Green,7. Sales and customer service occupations,394
E05013642,Golders Green,"8. Process, plant and machine operatives",175
E05013642,Golders Green,9. Elementary occupations,447
E05013645,Mill Hill,"1. Managers, directors and senior officials",1735
E05013645,Mill Hill,2. Professional occupations,2386
E05013645,Mill Hill,3. Associate professional and technical occupations,1212
E05013645,Mill Hill,4. Administrative and secretarial occupations,751
E05013645,Mill Hill,5. Skilled trades occupations,557
E05013645,Mill Hill,"6. Caring, leisure and other service occupations",586
E05013645,Mill Hill,7. Sales and customer service occupations,433
E05013645,Mill Hill,"8. Process, plant and machine operatives",365
E05013645,Mill Hill,9. Elementary occupations,464
E05013643,Hendon,"1. Managers, directors and senior officials",1615
E05013643,Hendon,2. Professional occupations,2541
E05013643,Hendon,3. Associate professional and technical occupations,1230
E05013643,Hendon,4. Administrative and secretarial occupations,911
E05013643,Hendon,5. Skilled trades occupations,957
E05013643,Hendon,"6. Caring, leisure and other service occupations",857
E05013643,Hendon,7. Sales and customer service occupations,666
E05013643,Hendon,"8. Process, plant and machine operatives",540
E05013643,Hendon,9. Elementary occupations,1051
E05013628,Barnet Vale,"1. Managers, directors and senior officials",1510
E05013628,Barnet Vale,2. Professional occupations,2543
E05013628,Barnet Vale,3. Associate professional and technical occupations,1313
E05013628,Barnet Vale,4. Administrative and secretarial occupations,795
E05013628,Barnet Vale,5. Skilled trades occupations,580
E05013628,Barnet Vale,"6. Caring, leisure and other service occupations",606
E05013628,Barnet Vale,7. Sales and customer service occupations,386
E05013628,Barnet Vale,"8. Process, plant and machine operatives",279
E05013628,Barnet Vale,9. Elementary occupations,427
E05013644,High Barnet,"1. Managers, directors and senior officials",1176
E05013644,High Barnet,2. Professional occupations,1850
E05013644,High Barnet,3. Associate professional and technical occupations,940
E05013644,High Barnet,4. Administrative and secretarial occupations,494
E05013644,High Barnet,5. Skilled trades occupations,322
E05013644,High Barnet,"6. Caring, leisure and other service occupations",372
E05013644,High Barnet,7. Sales and customer service occupations,239
E05013644,High Barnet,"8. Process, plant and machine operatives",170
E05013644,High Barnet,9. Elementary occupations,245
E05013647,Underhill,"1. Managers, directors and senior officials",813
E05013647,Underhill,2. Professional occupations,1543
E05013647,Underhill,3. Associate professional and technical occupations,782
E05013647,Underhill,4. Administrative and secretarial occupations,538
E05013647,Underhill,5. Skilled trades occupations,450
E05013647,Underhill,"6. Caring, leisure and other service occupations",504
E05013647,Underhill,7. Sales and customer service occupations,307
E05013647,Underhill,"8. Process, plant and machine operatives",275
E05013647,Underhill,9. Elementary occupations,414
E05013646,Totteridge & Woodside,"1. Managers, directors and senior officials",1679
E05013646,Totteridge & Woodside,2. Professional occupations,2467
E05013646,Totteridge & Woodside,3. Associate professional and technical occupations,1076
E05013646,Totteridge & Woodside,4. Administrative and secretarial occupations,591
E05013646,Totteridge & Woodside,5. Skilled trades occupations,255
E05013646,Totteridge & Woodside,"6. Caring, leisure and other service occupations",344
E05013646,Totteridge & Woodside,7. Sales and customer service occupations,301
E05013646,Totteridge & Woodside,"8. Process, plant and machine operatives",184
E05013646,Totteridge & Woodside,9. Elementary occupations,267
E05013648,West Finchley,"1. Managers, directors and senior officials",1622
E05013648,West Finchley,2. Professional occupations,3074
E05013648,West Finchley,3. Associate professional and technical occupations,1448
E05013648,West Finchley,4. Administrative and secretarial occupations,773
E05013648,West Finchley,5. Skilled trades occupations,704
E05013648,West Finchley,"6. Caring, leisure and other service occupations",589
E05013648,West Finchley,7. Sales and customer service occupations,505
E05013648,West Finchley,"8. Process, plant and machine operatives",321
E05013648,West Finchley,9. Elementary occupations,633
E05013649,West Hendon,"1. Managers, directors and senior officials",1204
E05013649,West Hendon,2. Professional occupations,1852
E05013649,West Hendon,3. Associate professional and technical occupations,1005
E05013649,West Hendon,4. Administrative and secretarial occupations,714
E05013649,West Hendon,5. Skilled trades occupations,993
E05013649,West Hendon,"6. Caring, leisure and other service occupations",682
E05013649,West Hendon,7. Sales and customer service occupations,659
E05013649,West Hendon,"8. Process, plant and machine operatives",569
E05013649,West Hendon,9. Elementary occupations,1163
E05011222,Crayford,"1. Managers, directors and senior officials",957
E05011222,Crayford,2. Professional occupations,1437
E05011222,Crayford,3. Associate professional and technical occupations,1070
E05011222,Crayford,4. Administrative and secretarial occupations,983
E05011222,Crayford,5. Skilled trades occupations,857
E05011222,Crayford,"6. Caring, leisure and other service occupations",640
E05011222,Crayford,7. Sales and customer service occupations,601
E05011222,Crayford,"8. Process, plant and machine operatives",574
E05011222,Crayford,9. Elementary occupations,750
E05011217,Barnehurst,"1. Managers, directors and senior officials",656
E05011217,Barnehurst,2. Professional occupations,1017
E05011217,Barnehurst,3. Associate professional and technical occupations,767
E05011217,Barnehurst,4. Administrative and secretarial occupations,757
E05011217,Barnehurst,5. Skilled trades occupations,641
E05011217,Barnehurst,"6. Caring, leisure and other service occupations",452
E05011217,Barnehurst,7. Sales and customer service occupations,408
E05011217,Barnehurst,"8. Process, plant and machine operatives",400
E05011217,Barnehurst,9. Elementary occupations,500
E05011219,Bexleyheath,"1. Managers, directors and senior officials",1056
E05011219,Bexleyheath,2. Professional occupations,1539
E05011219,Bexleyheath,3. Associate professional and technical occupations,1069
E05011219,Bexleyheath,4. Administrative and secretarial occupations,1049
E05011219,Bexleyheath,5. Skilled trades occupations,802
E05011219,Bexleyheath,"6. Caring, leisure and other service occupations",529
E05011219,Bexleyheath,7. Sales and customer service occupations,524
E05011219,Bexleyheath,"8. Process, plant and machine operatives",410
E05011219,Bexleyheath,9. Elementary occupations,521
E05011218,Belvedere,"1. Managers, directors and senior officials",867
E05011218,Belvedere,2. Professional occupations,1471
E05011218,Belvedere,3. Associate professional and technical occupations,1062
E05011218,Belvedere,4. Administrative and secretarial occupations,923
E05011218,Belvedere,5. Skilled trades occupations,834
E05011218,Belvedere,"6. Caring, leisure and other service occupations",833
E05011218,Belvedere,7. Sales and customer service occupations,663
E05011218,Belvedere,"8. Process, plant and machine operatives",748
E05011218,Belvedere,9. Elementary occupations,1048
E05011233,West Heath,"1. Managers, directors and senior officials",980
E05011233,West Heath,2. Professional occupations,1525
E05011233,West Heath,3. Associate professional and technical occupations,1069
E05011233,West Heath,4. Administrative and secretarial occupations,1095
E05011233,West Heath,5. Skilled trades occupations,842
E05011233,West Heath,"6. Caring, leisure and other service occupations",670
E05011233,West Heath,7. Sales and customer service occupations,552
E05011233,West Heath,"8. Process, plant and machine operatives",478
E05011233,West Heath,9. Elementary occupations,559
E05011220,Blackfen & Lamorbey,"1. Managers, directors and senior officials",1087
E05011220,Blackfen & Lamorbey,2. Professional occupations,1521
E05011220,Blackfen & Lamorbey,3. Associate professional and technical occupations,1205
E05011220,Blackfen & Lamorbey,4. Administrative and secretarial occupations,1302
E05011220,Blackfen & Lamorbey,5. Skilled trades occupations,936
E05011220,Blackfen & Lamorbey,"6. Caring, leisure and other service occupations",557
E05011220,Blackfen & Lamorbey,7. Sales and customer service occupations,488
E05011220,Blackfen & Lamorbey,"8. Process, plant and machine operatives",418
E05011220,Blackfen & Lamorbey,9. Elementary occupations,504
E05011221,Blendon & Penhill,"1. Managers, directors and senior officials",1084
E05011221,Blendon & Penhill,2. Professional occupations,1573
E05011221,Blendon & Penhill,3. Associate professional and technical occupations,1172
E05011221,Blendon & Penhill,4. Administrative and secretarial occupations,1279
E05011221,Blendon & Penhill,5. Skilled trades occupations,905
E05011221,Blendon & Penhill,"6. Caring, leisure and other service occupations",561
E05011221,Blendon & Penhill,7. Sales and customer service occupations,431
E05011221,Blendon & Penhill,"8. Process, plant and machine operatives",407
E05011221,Blendon & Penhill,9. Elementary occupations,442
E05011223,Crook Log,"1. Managers, directors and senior officials",1068
E05011223,Crook Log,2. Professional occupations,1786
E05011223,Crook Log,3. Associate professional and technical occupations,1121
E05011223,Crook Log,4. Administrative and secretarial occupations,1117
E05011223,Crook Log,5. Skilled trades occupations,790
E05011223,Crook Log,"6. Caring, leisure and other service occupations",555
E05011223,Crook Log,7. Sales and customer service occupations,485
E05011223,Crook Log,"8. Process, plant and machine operatives",355
E05011223,Crook Log,9. Elementary occupations,501
E05011228,Northumberland Heath,"1. Managers, directors and senior officials",574
E05011228,Northumberland Heath,2. Professional occupations,882
E05011228,Northumberland Heath,3. Associate professional and technical occupations,639
E05011228,Northumberland Heath,4. Administrative and secretarial occupations,716
E05011228,Northumberland Heath,5. Skilled trades occupations,607
E05011228,Northumberland Heath,"6. Caring, leisure and other service occupations",469
E05011228,Northumberland Heath,7. Sales and customer service occupations,389
E05011228,Northumberland Heath,"8. Process, plant and machine operatives",405
E05011228,Northumberland Heath,9. Elementary occupations,499
E05011231,Slade Green & Northend,"1. Managers, directors and senior officials",506
E05011231,Slade Green & Northend,2. Professional occupations,1097
E05011231,Slade Green & Northend,3. Associate professional and technical occupations,664
E05011231,Slade Green & Northend,4. Administrative and secretarial occupations,555
E05011231,Slade Green & Northend,5. Skilled trades occupations,510
E05011231,Slade Green & Northend,"6. Caring, leisure and other service occupations",704
E05011231,Slade Green & Northend,7. Sales and customer service occupations,536
E05011231,Slade Green & Northend,"8. Process, plant and machine operatives",466
E05011231,Slade Green & Northend,9. Elementary occupations,723
E05011225,Erith,"1. Managers, directors and senior officials",573
E05011225,Erith,2. Professional occupations,1141
E05011225,Erith,3. Associate professional and technical occupations,757
E05011225,Erith,4. Administrative and secretarial occupations,655
E05011225,Erith,5. Skilled trades occupations,531
E05011225,Erith,"6. Caring, leisure and other service occupations",658
E05011225,Erith,7. Sales and customer service occupations,478
E05011225,Erith,"8. Process, plant and machine operatives",442
E05011225,Erith,9. Elementary occupations,655
E05011230,Sidcup,"1. Managers, directors and senior officials",1044
E05011230,Sidcup,2. Professional occupations,1687
E05011230,Sidcup,3. Associate professional and technical occupations,1109
E05011230,Sidcup,4. Administrative and secretarial occupations,968
E05011230,Sidcup,5. Skilled trades occupations,641
E05011230,Sidcup,"6. Caring, leisure and other service occupations",595
E05011230,Sidcup,7. Sales and customer service occupations,419
E05011230,Sidcup,"8. Process, plant and machine operatives",366
E05011230,Sidcup,9. Elementary occupations,462
E05011229,St. Mary's & St. James,"1. Managers, directors and senior officials",882
E05011229,St. Mary's & St. James,2. Professional occupations,1197
E05011229,St. Mary's & St. James,3. Associate professional and technical occupations,782
E05011229,St. Mary's & St. James,4. Administrative and secretarial occupations,687
E05011229,St. Mary's & St. James,5. Skilled trades occupations,433
E05011229,St. Mary's & St. James,"6. Caring, leisure and other service occupations",349
E05011229,St. Mary's & St. James,7. Sales and customer service occupations,266
