gss_code_ward,ward_name,category,count_21
E05013635,East Barnet,2km to less than 5km,800
E05013635,East Barnet,5km to less than 10km,923
E05013635,East Barnet,10km to less than 20km,1142
E05013635,East Barnet,20km to less than 30km,126
E05013635,East Barnet,30km to less than 40km,46
E05013635,East Barnet,40km to less than 60km,34
E05013635,East Barnet,60km and over,41
E05013635,East Barnet,Works mainly from home,3507
E05013635,East Barnet,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1427
E05013650,Whetstone,Less than 2km,288
E05013650,Whetstone,2km to less than 5km,421
E05013650,Whetstone,5km to less than 10km,502
E05013650,Whetstone,10km to less than 20km,705
E05013650,Whetstone,20km to less than 30km,49
E05013650,Whetstone,30km to less than 40km,24
E05013650,Whetstone,40km to less than 60km,21
E05013650,Whetstone,60km and over,22
E05013650,Whetstone,Works mainly from home,2715
E05013650,Whetstone,"Works mainly at an offshore installation, in no fixed place, or outside the UK",663
E05013632,Colindale North,Less than 2km,439
E05013632,Colindale North,2km to less than 5km,506
E05013632,Colindale North,5km to less than 10km,817
E05013632,Colindale North,10km to less than 20km,959
E05013632,Colindale North,20km to less than 30km,75
E05013632,Colindale North,30km to less than 40km,21
E05013632,Colindale North,40km to less than 60km,17
E05013632,Colindale North,60km and over,53
E05013632,Colindale North,Works mainly from home,1652
E05013632,Colindale North,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1110
E05013630,Burnt Oak,Less than 2km,977
E05013630,Burnt Oak,2km to less than 5km,919
E05013630,Burnt Oak,5km to less than 10km,1487
E05013630,Burnt Oak,10km to less than 20km,1507
E05013630,Burnt Oak,20km to less than 30km,161
E05013630,Burnt Oak,30km to less than 40km,54
E05013630,Burnt Oak,40km to less than 60km,57
E05013630,Burnt Oak,60km and over,92
E05013630,Burnt Oak,Works mainly from home,2201
E05013630,Burnt Oak,"Works mainly at an offshore installation, in no fixed place, or outside the UK",2240
E05013634,Cricklewood,Less than 2km,337
E05013634,Cricklewood,2km to less than 5km,471
E05013634,Cricklewood,5km to less than 10km,913
E05013634,Cricklewood,10km to less than 20km,317
E05013634,Cricklewood,20km to less than 30km,51
E05013634,Cricklewood,30km to less than 40km,18
E05013634,Cricklewood,40km to less than 60km,11
E05013634,Cricklewood,60km and over,33
E05013634,Cricklewood,Works mainly from home,1512
E05013634,Cricklewood,"Works mainly at an offshore installation, in no fixed place, or outside the UK",909
E05013631,Childs Hill,Less than 2km,514
E05013631,Childs Hill,2km to less than 5km,871
E05013631,Childs Hill,5km to less than 10km,1610
E05013631,Childs Hill,10km to less than 20km,485
E05013631,Childs Hill,20km to less than 30km,65
E05013631,Childs Hill,30km to less than 40km,23
E05013631,Childs Hill,40km to less than 60km,22
E05013631,Childs Hill,60km and over,53
E05013631,Childs Hill,Works mainly from home,4538
E05013631,Childs Hill,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1187
E05013633,Colindale South,Less than 2km,599
E05013633,Colindale South,2km to less than 5km,754
E05013633,Colindale South,5km to less than 10km,1140
E05013633,Colindale South,10km to less than 20km,1551
E05013633,Colindale South,20km to less than 30km,122
E05013633,Colindale South,30km to less than 40km,46
E05013633,Colindale South,40km to less than 60km,32
E05013633,Colindale South,60km and over,73
E05013633,Colindale South,Works mainly from home,3923
E05013633,Colindale South,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1625
E05013640,Friern Barnet,Less than 2km,549
E05013640,Friern Barnet,2km to less than 5km,800
E05013640,Friern Barnet,5km to less than 10km,1290
E05013640,Friern Barnet,10km to less than 20km,1014
E05013640,Friern Barnet,20km to less than 30km,110
E05013640,Friern Barnet,30km to less than 40km,33
E05013640,Friern Barnet,40km to less than 60km,30
E05013640,Friern Barnet,60km and over,45
E05013640,Friern Barnet,Works mainly from home,3696
E05013640,Friern Barnet,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1593
E05013651,Woodhouse,Less than 2km,558
E05013651,Woodhouse,2km to less than 5km,552
E05013651,Woodhouse,5km to less than 10km,843
E05013651,Woodhouse,10km to less than 20km,885
E05013651,Woodhouse,20km to less than 30km,94
E05013651,Woodhouse,30km to less than 40km,31
E05013651,Woodhouse,40km to less than 60km,16
E05013651,Woodhouse,60km and over,44
E05013651,Woodhouse,Works mainly from home,2852
E05013651,Woodhouse,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1120
E05013636,East Finchley,Less than 2km,446
E05013636,East Finchley,2km to less than 5km,711
E05013636,East Finchley,5km to less than 10km,1156
E05013636,East Finchley,10km to less than 20km,573
E05013636,East Finchley,20km to less than 30km,72
E05013636,East Finchley,30km to less than 40km,25
E05013636,East Finchley,40km to less than 60km,14
E05013636,East Finchley,60km and over,33
E05013636,East Finchley,Works mainly from home,4015
E05013636,East Finchley,"Works mainly at an offshore installation, in no fixed place, or outside the UK",972
E05013641,Garden Suburb,Less than 2km,209
E05013641,Garden Suburb,2km to less than 5km,414
E05013641,Garden Suburb,5km to less than 10km,764
E05013641,Garden Suburb,10km to less than 20km,266
E05013641,Garden Suburb,20km to less than 30km,34
E05013641,Garden Suburb,30km to less than 40km,20
E05013641,Garden Suburb,40km to less than 60km,16
E05013641,Garden Suburb,60km and over,27
E05013641,Garden Suburb,Works mainly from home,3744
E05013641,Garden Suburb,"Works mainly at an offshore installation, in no fixed place, or outside the UK",465
E05013638,Edgwarebury,Less than 2km,333
E05013638,Edgwarebury,2km to less than 5km,442
E05013638,Edgwarebury,5km to less than 10km,682
E05013638,Edgwarebury,10km to less than 20km,794
E05013638,Edgwarebury,20km to less than 30km,101
E05013638,Edgwarebury,30km to less than 40km,32
E05013638,Edgwarebury,40km to less than 60km,18
E05013638,Edgwarebury,60km and over,40
E05013638,Edgwarebury,Works mainly from home,2170
E05013638,Edgwarebury,"Works mainly at an offshore installation, in no fixed place, or outside the UK",951
E05013637,Edgware,Less than 2km,585
E05013637,Edgware,2km to less than 5km,622
E05013637,Edgware,5km to less than 10km,1055
E05013637,Edgware,10km to less than 20km,1400
E05013637,Edgware,20km to less than 30km,184
E05013637,Edgware,30km to less than 40km,53
E05013637,Edgware,40km to less than 60km,55
E05013637,Edgware,60km and over,82
E05013637,Edgware,Works mainly from home,4119
E05013637,Edgware,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1399
E05013639,Finchley Church End,Less than 2km,512
E05013639,Finchley Church End,2km to less than 5km,700
E05013639,Finchley Church End,5km to less than 10km,1073
E05013639,Finchley Church End,10km to less than 20km,866
E05013639,Finchley Church End,20km to less than 30km,73
E05013639,Finchley Church End,30km to less than 40km,33
E05013639,Finchley Church End,40km to less than 60km,23
E05013639,Finchley Church End,60km and over,46
E05013639,Finchley Church End,Works mainly from home,4759
E05013639,Finchley Church End,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1115
E05013642,Golders Green,Less than 2km,904
E05013642,Golders Green,2km to less than 5km,654
E05013642,Golders Green,5km to less than 10km,972
E05013642,Golders Green,10km to less than 20km,414
E05013642,Golders Green,20km to less than 30km,49
E05013642,Golders Green,30km to less than 40km,13
E05013642,Golders Green,40km to less than 60km,11
E05013642,Golders Green,60km and over,39
E05013642,Golders Green,Works mainly from home,2652
E05013642,Golders Green,"Works mainly at an offshore installation, in no fixed place, or outside the UK",758
E05013645,Mill Hill,Less than 2km,439
E05013645,Mill Hill,2km to less than 5km,792
E05013645,Mill Hill,5km to less than 10km,805
E05013645,Mill Hill,10km to less than 20km,1065
E05013645,Mill Hill,20km to less than 30km,94
E05013645,Mill Hill,30km to less than 40km,41
E05013645,Mill Hill,40km to less than 60km,25
E05013645,Mill Hill,60km and over,63
E05013645,Mill Hill,Works mainly from home,3982
E05013645,Mill Hill,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1176
E05013643,Hendon,Less than 2km,1013
E05013643,Hendon,2km to less than 5km,987
E05013643,Hendon,5km to less than 10km,1478
E05013643,Hendon,10km to less than 20km,1184
E05013643,Hendon,20km to less than 30km,115
E05013643,Hendon,30km to less than 40km,36
E05013643,Hendon,40km to less than 60km,38
E05013643,Hendon,60km and over,60
E05013643,Hendon,Works mainly from home,3748
E05013643,Hendon,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1754
E05013628,Barnet Vale,Less than 2km,447
E05013628,Barnet Vale,2km to less than 5km,608
E05013628,Barnet Vale,5km to less than 10km,883
E05013628,Barnet Vale,10km to less than 20km,1209
E05013628,Barnet Vale,20km to less than 30km,119
E05013628,Barnet Vale,30km to less than 40km,40
E05013628,Barnet Vale,40km to less than 60km,32
E05013628,Barnet Vale,60km and over,49
E05013628,Barnet Vale,Works mainly from home,3978
E05013628,Barnet Vale,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1057
E05013644,High Barnet,Less than 2km,389
E05013644,High Barnet,2km to less than 5km,324
E05013644,High Barnet,5km to less than 10km,522
E05013644,High Barnet,10km to less than 20km,891
E05013644,High Barnet,20km to less than 30km,97
E05013644,High Barnet,30km to less than 40km,33
E05013644,High Barnet,40km to less than 60km,33
E05013644,High Barnet,60km and over,38
E05013644,High Barnet,Works mainly from home,2844
E05013644,High Barnet,"Works mainly at an offshore installation, in no fixed place, or outside the UK",635
E05013647,Underhill,Less than 2km,493
E05013647,Underhill,2km to less than 5km,450
E05013647,Underhill,5km to less than 10km,572
E05013647,Underhill,10km to less than 20km,767
E05013647,Underhill,20km to less than 30km,108
E05013647,Underhill,30km to less than 40km,30
E05013647,Underhill,40km to less than 60km,24
E05013647,Underhill,60km and over,39
E05013647,Underhill,Works mainly from home,2305
E05013647,Underhill,"Works mainly at an offshore installation, in no fixed place, or outside the UK",847
E05013646,Totteridge & Woodside,Less than 2km,265
E05013646,Totteridge & Woodside,2km to less than 5km,529
E05013646,Totteridge & Woodside,5km to less than 10km,662
E05013646,Totteridge & Woodside,10km to less than 20km,891
E05013646,Totteridge & Woodside,20km to less than 30km,85
E05013646,Totteridge & Woodside,30km to less than 40km,28
E05013646,Totteridge & Woodside,40km to less than 60km,14
E05013646,Totteridge & Woodside,60km and over,38
E05013646,Totteridge & Woodside,Works mainly from home,4007
E05013646,Totteridge & Woodside,"Works mainly at an offshore installation, in no fixed place, or outside the UK",650
E05013648,West Finchley,Less than 2km,668
E05013648,West Finchley,2km to less than 5km,582
E05013648,West Finchley,5km to less than 10km,1080
E05013648,West Finchley,10km to less than 20km,1153
E05013648,West Finchley,20km to less than 30km,111
E05013648,West Finchley,30km to less than 40km,45
E05013648,West Finchley,40km to less than 60km,17
E05013648,West Finchley,60km and over,39
E05013648,West Finchley,Works mainly from home,4760
E05013648,West Finchley,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1222
E05013649,West Hendon,Less than 2km,708
E05013649,West Hendon,2km to less than 5km,840
E05013649,West Hendon,5km to less than 10km,1401
E05013649,West Hendon,10km to less than 20km,1102
E05013649,West Hendon,20km to less than 30km,134
E05013649,West Hendon,30km to less than 40km,42
E05013649,West Hendon,40km to less than 60km,30
E05013649,West Hendon,60km and over,82
E05013649,West Hendon,Works mainly from home,2736
E05013649,West Hendon,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1772
E05011222,Crayford,Less than 2km,637
E05011222,Crayford,2km to less than 5km,830
E05011222,Crayford,5km to less than 10km,954
E05011222,Crayford,10km to less than 20km,847
E05011222,Crayford,20km to less than 30km,540
E05011222,Crayford,30km to less than 40km,79
E05011222,Crayford,40km to less than 60km,40
E05011222,Crayford,60km and over,56
E05011222,Crayford,Works mainly from home,2543
E05011222,Crayford,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1352
E05011217,Barnehurst,Less than 2km,441
E05011217,Barnehurst,2km to less than 5km,642
E05011217,Barnehurst,5km to less than 10km,665
E05011217,Barnehurst,10km to less than 20km,615
E05011217,Barnehurst,20km to less than 30km,308
E05011217,Barnehurst,30km to less than 40km,32
E05011217,Barnehurst,40km to less than 60km,25
E05011217,Barnehurst,60km and over,38
E05011217,Barnehurst,Works mainly from home,1880
E05011217,Barnehurst,"Works mainly at an offshore installation, in no fixed place, or outside the UK",963
E05011219,Bexleyheath,Less than 2km,561
E05011219,Bexleyheath,2km to less than 5km,760
E05011219,Bexleyheath,5km to less than 10km,784
E05011219,Bexleyheath,10km to less than 20km,883
E05011219,Bexleyheath,20km to less than 30km,306
E05011219,Bexleyheath,30km to less than 40km,57
E05011219,Bexleyheath,40km to less than 60km,48
E05011219,Bexleyheath,60km and over,42
E05011219,Bexleyheath,Works mainly from home,2824
E05011219,Bexleyheath,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1241
E05011218,Belvedere,Less than 2km,720
E05011218,Belvedere,2km to less than 5km,997
E05011218,Belvedere,5km to less than 10km,999
E05011218,Belvedere,10km to less than 20km,1229
E05011218,Belvedere,20km to less than 30km,346
E05011218,Belvedere,30km to less than 40km,78
E05011218,Belvedere,40km to less than 60km,38
E05011218,Belvedere,60km and over,87
E05011218,Belvedere,Works mainly from home,2454
E05011218,Belvedere,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1489
E05011233,West Heath,Less than 2km,390
E05011233,West Heath,2km to less than 5km,1095
E05011233,West Heath,5km to less than 10km,840
E05011233,West Heath,10km to less than 20km,1016
E05011233,West Heath,20km to less than 30km,185
E05011233,West Heath,30km to less than 40km,56
E05011233,West Heath,40km to less than 60km,34
E05011233,West Heath,60km and over,50
E05011233,West Heath,Works mainly from home,2748
E05011233,West Heath,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1347
E05011220,Blackfen & Lamorbey,Less than 2km,480
E05011220,Blackfen & Lamorbey,2km to less than 5km,879
E05011220,Blackfen & Lamorbey,5km to less than 10km,1008
E05011220,Blackfen & Lamorbey,10km to less than 20km,985
E05011220,Blackfen & Lamorbey,20km to less than 30km,98
E05011220,Blackfen & Lamorbey,30km to less than 40km,74
E05011220,Blackfen & Lamorbey,40km to less than 60km,35
E05011220,Blackfen & Lamorbey,60km and over,50
E05011220,Blackfen & Lamorbey,Works mainly from home,2995
E05011220,Blackfen & Lamorbey,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1413
E05011221,Blendon & Penhill,Less than 2km,485
E05011221,Blendon & Penhill,2km to less than 5km,779
E05011221,Blendon & Penhill,5km to less than 10km,907
E05011221,Blendon & Penhill,10km to less than 20km,908
E05011221,Blendon & Penhill,20km to less than 30km,192
E05011221,Blendon & Penhill,30km to less than 40km,70
E05011221,Blendon & Penhill,40km to less than 60km,29
E05011221,Blendon & Penhill,60km and over,44
E05011221,Blendon & Penhill,Works mainly from home,3072
E05011221,Blendon & Penhill,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1364
E05011223,Crook Log,Less than 2km,560
E05011223,Crook Log,2km to less than 5km,801
E05011223,Crook Log,5km to less than 10km,750
E05011223,Crook Log,10km to less than 20km,1008
E05011223,Crook Log,20km to less than 30km,205
E05011223,Crook Log,30km to less than 40km,57
E05011223,Crook Log,40km to less than 60km,30
E05011223,Crook Log,60km and over,31
E05011223,Crook Log,Works mainly from home,3145
E05011223,Crook Log,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1183
E05011228,Northumberland Heath,Less than 2km,424
E05011228,Northumberland Heath,2km to less than 5km,710
E05011228,Northumberland Heath,5km to less than 10km,628
E05011228,Northumberland Heath,10km to less than 20km,565
E05011228,Northumberland Heath,20km to less than 30km,234
E05011228,Northumberland Heath,30km to less than 40km,41
E05011228,Northumberland Heath,40km to less than 60km,26
E05011228,Northumberland Heath,60km and over,37
E05011228,Northumberland Heath,Works mainly from home,1540
E05011228,Northumberland Heath,"Works mainly at an offshore installation, in no fixed place, or outside the UK",976
E05011231,Slade Green & Northend,Less than 2km,370
E05011231,Slade Green & Northend,2km to less than 5km,786
E05011231,Slade Green & Northend,5km to less than 10km,713
E05011231,Slade Green & Northend,10km to less than 20km,721
E05011231,Slade Green & Northend,20km to less than 30km,495
E05011231,Slade Green & Northend,30km to less than 40km,61
E05011231,Slade Green & Northend,40km to less than 60km,38
E05011231,Slade Green & Northend,60km and over,61
E05011231,Slade Green & Northend,Works mainly from home,1525
E05011231,Slade Green & Northend,"Works mainly at an offshore installation, in no fixed place, or outside the UK",983
E05011225,Erith,Less than 2km,513
E05011225,Erith,2km to less than 5km,628
E05011225,Erith,5km to less than 10km,715
E05011225,Erith,10km to less than 20km,811
E05011225,Erith,20km to less than 30km,410
E05011225,Erith,30km to less than 40km,57
E05011225,Erith,40km to less than 60km,51
E05011225,Erith,60km and over,52
E05011225,Erith,Works mainly from home,1669
E05011225,Erith,"Works mainly at an offshore installation, in no fixed place, or outside the UK",988
E05011230,Sidcup,Less than 2km,563
E05011230,Sidcup,2km to less than 5km,602
E05011230,Sidcup,5km to less than 10km,876
E05011230,Sidcup,10km to less than 20km,851
E05011230,Sidcup,20km to less than 30km,216
E05011230,Sidcup,30km to less than 40km,51
E05011230,Sidcup,40km to less than 60km,27
E05011230,Sidcup,60km and over,52
E05011230,Sidcup,Works mainly from home,2932
E05011230,Sidcup,"Works mainly at an offshore installation, in no fixed place, or outside the UK",1102
E05011229,St. Mary's & St. James,Less than 2km,238
E05011229,St. Mary's & St. James,2km to less than 5km,487
E05011229,St. Mary's & St. James,5km to less than 10km,572
E05011229,St. Mary's & St. James,10km to less than 20km,567
E05011229,St. Mary's & St. James,20km to less than 30km,219
E05011229,St. Mary's & St. James,30km to less than 40km,30
E05011229,St. Mary's & St. James,40km to less than 60km,17
E05011229,St. Mary's & St. James,60km and over,28
E05011229,St. Mary's & St. James,Works mainly from home,2183
E05011229,St. Mary's & St. James,"Works mainly at an offshore installation, in no fixed place, or outside the UK",694
E05011226,Falconwood & Welling,Less than 2km,423
E05011226,Falconwood & Welling,2km to less than 5km,1013
E05011226,Falconwood & Welling,5km to less than 10km,935
E05011226,Falconwood & Welling,10km to less than 20km,1208
E05011226,Falconwood & Welling,20km to less than 30km,162
E05011226,Falconwood & Welling,30km to less than 40km,65
E05011226,Falconwood & Welling,40km to less than 60km,45
