ward22cd,ward_name,lad22cd,lad22nm,Simpson's 2011,Simpson's standardised 2011,Simpson's 2021,Simpson's standardised 2021,Simpson's change,Simpson's standardised change
E05013727,Lewisham Central,E09000023,Lewisham,3.03340685682197,0.670337660854477,3.19760872604784,0.687266302517264,0.164201869225868,0.0169286416627874
E05013728,New Cross Gate,E09000023,Lewisham,2.75428121542338,0.636928867538937,3.11242882191653,0.678707511973163,0.358147606493151,0.0417786444342259
E05013729,Perry Vale,E09000023,Lewisham,2.65753785097757,0.623711850564178,2.76622695934538,0.638496763028928,0.108689108367806,0.0147849124647498
E05013730,Rushey Green,E09000023,Lewisham,2.62812238507591,0.619500215941764,2.86648478636667,0.651140656752788,0.238362401290756,0.031640440811024
E05013731,Sydenham,E09000023,Lewisham,2.50637958969433,0.601018136234521,2.86096599743493,0.650467708844993,0.354586407740597,0.0494495726104719
E05013732,Telegraph Hill,E09000023,Lewisham,2.88151817139144,0.652960717052458,2.91540739526547,0.656994764565677,0.0338892238740303,0.00403404751321868
E05013733,Addison,E09000013,Hammersmith and Fulham,2.86471372190727,0.650924979919382,3.14844456588057,0.682382846807304,0.283730843973295,0.0314578668879216
E05013734,Avonmore,E09000013,Hammersmith and Fulham,3.14861766330803,0.682400308029343,3.34519080746602,0.701063389936342,0.196573144157985,0.0186630819069994
E05013735,Brook Green,E09000013,Hammersmith and Fulham,2.75429603270117,0.636930820751578,3.10419774050953,0.677855573776735,0.349901707808361,0.0409247530251565
E05013736,College Park & Old Oak,E09000013,Hammersmith and Fulham,2.87201308847642,0.651812171743795,3.35924911769309,0.702314426538651,0.487236029216673,0.0505022547948557
E05013737,Coningham,E09000013,Hammersmith and Fulham,2.91790722147023,0.657288623626581,3.20432676975587,0.687921965562773,0.286419548285641,0.0306333419361923
E05013738,Fulham Reach,E09000013,Hammersmith and Fulham,2.62122541740957,0.618499045004587,2.90083135957157,0.655271239156869,0.279605942161997,0.0367721941522825
E05013739,Fulham Town,E09000013,Hammersmith and Fulham,2.31703279916782,0.568413532877413,2.64358642000986,0.62172600357197,0.326553620842044,0.053312470694557
E05013740,Grove,E09000013,Hammersmith and Fulham,2.70582431499437,0.630426855705862,2.9455413570936,0.660503833160669,0.239717042099231,0.0300769774548065
E05013741,Hammersmith Broadway,E09000013,Hammersmith and Fulham,2.97921547466993,0.66434116346996,3.354396071434,0.701883743390952,0.375180596764071,0.0375425799209924
E05013742,Lillie,E09000013,Hammersmith and Fulham,2.73384198939019,0.634214411849363,3.15689664136889,0.683233214893478,0.423054651978696,0.0490188030441147
E05013743,Munster,E09000013,Hammersmith and Fulham,2.30965965730137,0.567035776531504,2.67086934855097,0.625590072182853,0.361209691249598,0.0585542956513484
E05013744,Palace & Hurlingham,E09000013,Hammersmith and Fulham,2.16543164280792,0.538198306410958,2.60984502060149,0.616835485591581,0.444413377793572,0.0786371791806234
E05013745,Parsons Green & Sandford,E09000013,Hammersmith and Fulham,2.26313919841755,0.558135884571647,2.77337266240115,0.639428190247533,0.510233463983599,0.081292305675886
E05013746,Ravenscourt,E09000013,Hammersmith and Fulham,2.8506443136591,0.649202113638515,3.10567853097228,0.678009172544032,0.255034217313182,0.028807058905517
E05013747,Sands End,E09000013,Hammersmith and Fulham,2.56993128501344,0.610884537718381,3.05441020993711,0.672604551691638,0.484478924923672,0.0617200139732566
E05013748,Shepherd's Bush Green,E09000013,Hammersmith and Fulham,3.13431295386495,0.68095081291519,3.39417704844471,0.705377773248975,0.259864094579755,0.0244269603337852
E05013749,Walham Green,E09000013,Hammersmith and Fulham,2.58931524488846,0.613797508057742,3.02233790143877,0.669130311496952,0.433022656550306,0.0553328034392101
E05013750,Wendell Park,E09000013,Hammersmith and Fulham,2.85016009267725,0.649142515689122,3.02023555642119,0.668899997593253,0.170075463743943,0.019757481904131
E05013751,West Kensington,E09000013,Hammersmith and Fulham,2.88205296327152,0.653025113436893,3.18772804176365,0.686296952908587,0.305675078492133,0.0332718394716943
E05013752,White City,E09000013,Hammersmith and Fulham,3.03219379789257,0.670205776195764,3.47490438554707,0.712222297638108,0.442710587654501,0.0420165214423435
E05013753,Wormholt,E09000013,Hammersmith and Fulham,2.95916889153116,0.662067277450132,3.39349723968169,0.705318752493283,0.434328348150527,0.0432514750431511
E05013754,Beddington,E09000029,Sutton,2.36297936088509,0.576805444620796,3.15483091954475,0.683025802173797,0.791851558659664,0.106220357553001
E05013755,Belmont,E09000029,Sutton,2.5932398867585,0.614381991767842,3.39311693640324,0.705285724381779,0.799877049644741,0.0909037326139365
E05013756,Carshalton Central,E09000029,Sutton,2.20921101156703,0.547349712289057,2.64697442539408,0.622210176869722,0.437763413827051,0.0748604645806645
E05013757,Carshalton South & Clockhouse,E09000029,Sutton,2.23587459132082,0.55274772391896,2.77737814326718,0.639948199915029,0.541503551946355,0.0872004759960694
E05013758,Cheam,E09000029,Sutton,2.36033977966981,0.576332183775724,3.06869800744518,0.674128898453405,0.708358227775366,0.0977967146776813
E05013759,Hackbridge,E09000029,Sutton,2.49713272546965,0.599540709310145,3.0529387418168,0.672446752270928,0.555806016347152,0.0729060429607831
E05013760,North Cheam,E09000029,Sutton,2.28860164139355,0.563051960676262,3.03375987491449,0.670376021428464,0.74515823352094,0.107324060752202
E05013761,St Helier East,E09000029,Sutton,2.4247922431472,0.587593533909498,2.89775841822908,0.654905669945,0.472966175081881,0.0673121360355025
E05013762,St Helier West,E09000029,Sutton,2.50103742125199,0.600165918549346,3.03539413626503,0.67055349153752,0.534356715013044,0.0703875729881742
E05013763,South Beddington & Roundshaw,E09000029,Sutton,2.63185498542897,0.6200398557153,3.39887366515063,0.7057848868426,0.76701867972166,0.0857450311272998
E05013764,Stonecot,E09000029,Sutton,2.33445267094768,0.57163406547281,3.17480579663658,0.685020103888115,0.840353125688896,0.113386038415305
E05013765,Sutton Central,E09000029,Sutton,2.6011105192042,0.61554882323649,3.2091822117093,0.68839413469534,0.608071692505098,0.0728453114588495
E05013766,Sutton North,E09000029,Sutton,2.37347926272087,0.578677591286964,3.04494340864803,0.671586671476431,0.671464145927159,0.0929090801894673
E05013767,Sutton South,E09000029,Sutton,2.73678314605171,0.63460751304221,3.27064880552578,0.694250266702285,0.533865659474075,0.0596427536600747
E05013768,Sutton West & East Cheam,E09000029,Sutton,2.58550238214112,0.613227971899267,3.13756392045707,0.681281393669799,0.55206153831595,0.0680534217705317
E05013769,The Wrythe,E09000029,Sutton,2.28459417985242,0.562285499622258,2.7540364532872,0.636896599968237,0.469442273434779,0.0746111003459787
E05013770,Wallington North,E09000029,Sutton,2.38658864938848,0.58099188971831,2.89490830907455,0.654565916003163,0.508319659686067,0.0735740262848526
E05013771,Wallington South,E09000029,Sutton,2.46848145545441,0.594892642279983,3.13582236384392,0.681104385398224,0.667340908389507,0.086211743118241
E05013772,Worcester Park North,E09000029,Sutton,2.59186400311906,0.614177287544178,2.97256459774358,0.663590153512869,0.380700594624522,0.0494128659686905
E05013773,Worcester Park South,E09000029,Sutton,2.1941665306198,0.544246078843649,2.72055888033633,0.632428466361157,0.526392349716532,0.0881823875175076
E05013774,Barnes,E09000027,Richmond upon Thames,2.39295576026583,0.58210677497485,2.73544220244292,0.634428393659008,0.342486442177095,0.0523216186841584
E05013775,East Sheen,E09000027,Richmond upon Thames,2.3189655250824,0.568773235658833,2.60974238018605,0.616820415841693,0.290776855103646,0.0480471801828598
E05013776,Fulwell & Hampton Hill,E09000027,Richmond upon Thames,2.41988274891101,0.58675683751619,2.56883796596426,0.610718926904122,0.14895521705325,0.0239620893879319
E05013777,"Ham, Petersham & Richmond Riverside",E09000027,Richmond upon Thames,2.61822357888414,0.618061647574731,2.94942313939392,0.660950649419028,0.331199560509777,0.0428890018442967
E05013778,Hampton,E09000027,Richmond upon Thames,2.45430166283496,0.592552123831061,2.6580029393887,0.623777692198496,0.203701276553744,0.0312255683674347
E05013779,Hampton North,E09000027,Richmond upon Thames,2.53421533014326,0.60540054031499,2.80724817611962,0.643779268072311,0.273032845976355,0.0383787277573208
E05013780,Hampton Wick & South Teddington,E09000027,Richmond upon Thames,2.52472548592321,0.603917334547628,2.62575008596984,0.619156443964985,0.101024600046626,0.0152391094173565
E05013781,Heathfield,E09000027,Richmond upon Thames,3.05853154993658,0.673045713711623,3.76460429516051,0.734367832155554,0.706072745223934,0.061322118443931
E05013782,Kew,E09000027,Richmond upon Thames,2.58901132795982,0.613752172807982,2.87698007092087,0.652413303064724,0.287968742961049,0.0386611302567423
E05013783,Mortlake & Barnes Common,E09000027,Richmond upon Thames,2.43603255004521,0.589496453985625,2.69548043004555,0.629008621671536,0.259447880000342,0.039512167685911
E05013784,North Richmond,E09000027,Richmond upon Thames,2.61689549065913,0.617867811852079,2.82943880091473,0.64657302371173,0.212543310255596,0.0287052118596511
E05013785,St Margarets & North Twickenham,E09000027,Richmond upon Thames,2.54231128924461,0.606657137451831,2.7247478016918,0.632993556548941,0.182436512447191,0.0263364190971097
E05013786,South Richmond,E09000027,Richmond upon Thames,2.58959821726396,0.613839709444754,2.84432910883532,0.648423244379947,0.25473089157136,0.0345835349351925
E05013787,South Twickenham,E09000027,Richmond upon Thames,2.33049725262095,0.570907024723858,2.55236421261065,0.608206385648557,0.221866959989697,0.0372993609246992
E05013788,Teddington,E09000027,Richmond upon Thames,2.40280939974496,0.583820506068379,2.50747546982326,0.601192509344674,0.104666070078304,0.0173720032762954
E05013789,Twickenham Riverside,E09000027,Richmond upon Thames,2.51368676481084,0.602177958686411,2.68832231681769,0.628020794328058,0.17463555200685,0.0258428356416467
E05013790,West Twickenham,E09000027,Richmond upon Thames,2.54252763308415,0.606690607021261,2.80584836862034,0.643601553389819,0.263320735536189,0.0369109463685577
E05013791,Whitton,E09000027,Richmond upon Thames,2.56848233363268,0.610665027006173,3.0454226381713,0.671638350793742,0.476940304538618,0.0609733237875693
E05013792,Abbey Road,E09000033,Westminster,4.53401871379956,0.779445109708868,4.62414216088647,0.783743672835462,0.0901234470869081,0.00429856312659349
E05013793,Bayswater,E09000033,Westminster,3.20796617157761,0.688276014610147,3.36601796104652,0.702913052879524,0.158051789468905,0.0146370382693766
E05013794,Church Street,E09000033,Westminster,3.11718633145746,0.679197874728123,2.98718541648921,0.665236715980194,-0.130000914968246,-0.0139611587479286
E05013795,Harrow Road,E09000033,Westminster,3.35895079928728,0.702287988197926,3.50330213612839,0.714555022335262,0.144351336841113,0.0122670341373354
E05013796,Hyde Park,E09000033,Westminster,3.95351196391323,0.747060332907102,4.40555854840594,0.773014025574163,0.45204658449271,0.0259536926670605
E05013797,Knightsbridge & Belgravia,E09000033,Westminster,3.02263181410019,0.6691624843836,3.45376952106644,0.710461281825423,0.431137706966253,0.0412987974418232
E05013798,Lancaster Gate,E09000033,Westminster,3.37405548123138,0.703620759776291,3.69750430212288,0.729547305887958,0.323448820891499,0.0259265461116666
E05013799,Little Venice,E09000033,Westminster,3.75227679938514,0.733495140826534,4.09339467949789,0.755703986960118,0.341117880112749,0.022208846133584
E05013800,Maida Vale,E09000033,Westminster,3.58957361425926,0.721415380359498,3.92406178681967,0.745162014686199,0.334488172560414,0.023746634326701
E05013801,Marylebone,E09000033,Westminster,3.56958715912556,0.719855558802221,3.96751742527978,0.747953217891795,0.397930266154223,0.028097659089574
E05013802,Pimlico North,E09000033,Westminster,2.70839272504897,0.630777327545096,3.30162132962032,0.697118506284003,0.59322860457135,0.0663411787389067
E05013803,Pimlico South,E09000033,Westminster,2.69636042449785,0.62912969983001,3.34008371368624,0.700606306392134,0.64372328918839,0.0714766065621244
E05013804,Queen's Park,E09000033,Westminster,3.08823688307183,0.676190642796381,3.46731102703979,0.711592068839078,0.379074143967963,0.0354014260426966
E05013805,Regent's Park,E09000033,Westminster,4.5292963701772,0.779215154348384,4.58954636333506,0.782113542203475,0.0602499931578606,0.00289838785509089
E05013806,St James's,E09000033,Westminster,3.03219503963241,0.670205911252586,3.40689836713861,0.706477889201057,0.374703327506205,0.0362719779484706
E05013807,Vincent Square,E09000033,Westminster,2.80522130491698,0.643521886046137,3.35019535807794,0.701509944013022,0.544974053160964,0.0579880579668848
E05013808,West End,E09000033,Westminster,3.59066832793849,0.721500314518292,3.80814152512042,0.737404717392068,0.217473197181934,0.0159044028737757
E05013809,Westbourne,E09000033,Westminster,3.28614486212143,0.695692051946112,3.50829025281751,0.714960870413473,0.222145390696077,0.0192688184673607
E05013810,Abbey,E09000024,Merton,2.82490844203946,0.646006226213107,3.11316660610452,0.678783654546747,0.288258164065057,0.0327774283336399
E05013811,Cannon Hill,E09000024,Merton,2.42782921552062,0.588109413295135,2.92306726739267,0.657893606775603,0.495238051872048,0.0697841934804679
E05013812,Colliers Wood,E09000024,Merton,3.08745431791246,0.676108568085264,3.33344938495926,0.70001044428271,0.245995067046795,0.0239018761974462
E05013813,Cricket Green,E09000024,Merton,2.71414350457129,0.631559643653421,3.19268022877937,0.686783539740113,0.478536724208075,0.0552238960866917
E05013814,Figge's Marsh,E09000024,Merton,2.71916856054548,0.632240525832133,3.29902565806237,0.696880199292741,0.579857097516891,0.0646396734606079
E05013815,Graveney,E09000024,Merton,3.12499176682204,0.679999156920355,3.54901335785232,0.71823154799137,0.424021591030279,0.0382323910710145
E05013816,Hillside,E09000024,Merton,2.580877958273,0.612534952768881,2.89939419896665,0.655100365325831,0.318516240693647,0.0425654125569503
E05013817,Lavender Fields,E09000024,Merton,2.92542549991997,0.658169384239196,3.22473932696595,0.689897415385551,0.299313827045975,0.0317280311463545
E05013818,Longthornton,E09000024,Merton,2.55431469702169,0.608505560741598,3.02336789022826,0.669243030849117,0.469053193206575,0.0607374701075191
E05013819,Lower Morden,E09000024,Merton,2.33089343786455,0.570979958261776,2.88596394051318,0.653495324053778,0.555070502648628,0.0825153657920021
E05013820,Merton Park,E09000024,Merton,2.95428443258834,0.661508557209616,3.18015136568793,0.685549558807343,0.225866933099588,0.0240410015977269
E05013821,Pollards Hill,E09000024,Merton,2.26280472856383,0.558070571721543,2.87176152334245,0.651781670632561,0.60895679477862,0.0937110989110179
E05013822,Ravensbury,E09000024,Merton,2.72441305923335,0.632948463298954,3.29100367406914,0.696141329807889,0.566590614835793,0.0631928665089353
E05013823,Raynes Park,E09000024,Merton,2.35212607861551,0.57485272193036,2.89821027777934,0.654959473552686,0.546084199163834,0.0801067516223264
E05013824,St Helier,E09000024,Merton,3.01714012137437,0.668560305530497,3.4661476631196,0.711495268756098,0.449007541745226,0.0429349632256005
E05013825,Village,E09000024,Merton,2.35887557275588,0.576069203670756,2.80390931678814,0.643355084983456,0.445033744032256,0.0672858813127003
E05013826,Wandle,E09000024,Merton,2.64193987007101,0.621490249899926,2.90812362519521,0.656135663788064,0.266183755124198,0.0346454138881378
E05013827,West Barnes,E09000024,Merton,2.501638273075,0.600261952032415,2.89783775232552,0.654915117591557,0.396199479250523,0.0546531655591421
E05013828,Wimbledon Park,E09000024,Merton,2.59888673234978,0.615219860276153,2.85277287292265,0.649463856905122,0.253886140572865,0.0342439966289685
E05013829,Wimbledon Town & Dundonald,E09000024,Merton,2.61323086733488,0.6173319347709,2.94985113596015,0.660999842395603,0.336620268625266,0.0436679076247027
E05013882,Cann Hall,E09000031,Waltham Forest,2.9920092253557,0.665776431594686,3.33968216817389,0.700570308896553,0.347672942818192,0.0347938773018665
E05013883,Cathall,E09000031,Waltham Forest,3.15164130628188,0.682705008972058,3.39654353742388,0.705583046711524,0.244902231141997,0.0228780377394662
E05013884,Chapel End,E09000031,Waltham Forest,3.0949529609269,0.676893312232923,3.48545314822121,0.713093260051323,0.390500187294307,0.0361999478183997
E05013885,Chingford Green,E09000031,Waltham Forest,2.19019447254206,0.543419539891659,2.75467852342859,0.636981233383503,0.564484050886528,0.0935616934918437
E05013886,Endlebury,E09000031,Waltham Forest,2.386614166723,0.580996369692603,3.00257120855095,0.666952111859288,0.615957041827951,0.0859557421666848
E05013887,Forest,E09000031,Waltham Forest,3.31022154692955,0.697905416352701,3.50354676179794,0.71457495275821,0.193325214868394,0.0166695364055086
E05013888,Grove Green,E09000031,Waltham Forest,3.28306277139445,0.695406372149486,3.55774046865175,0.718922723899824,0.274677697257302,0.0235163517503375
E05013889,Hale End & Highams Park South,E09000031,Waltham Forest,2.69868695647565,0.629449426284718,3.2687504697814,0.694072701711344,0.570063513305751,0.0646232754266257
E05013890,Hatch Lane & Highams Park North,E09000031,Waltham Forest,2.47348288331889,0.595711776805097,2.98362686103164,0.664837445640159,0.510143977712751,0.0691256688350618
E05013891,High Street,E09000031,Waltham Forest,3.53690802673956,0.717267174481257,3.69699975415689,0.729510395862049,0.16009172741733,0.0122432213807918
E05013892,Higham Hill,E09000031,Waltham Forest,3.05673674390981,0.672853737897978,3.58283207157395,0.720891188863145,0.526095327664139,0.0480374509651671
E05013893,Hoe Street,E09000031,Waltham Forest,3.529117555551,0.71664304624053,3.43419882416683,0.708811268304301,-0.0949187313841739,-0.00783177793622936
E05013894,Larkswood,E09000031,Waltham Forest,2.56116099461228,0.609552073413727,3.28160869489933,0.695271407113737,0.720447700287053,0.08571933370001
E05013895,Lea Bridge,E09000031,Waltham Forest,3.10539424366778,0.677979695480178,3.60938461088027,0.722944460674664,0.503990367212488,0.0449647651944862
E05013896,Leyton,E09000031,Waltham Forest,3.09069444491113,0.67644811940355,3.56182721421022,0.719245224470628,0.471132769299092,0.0427971050670778
E05013897,Leytonstone,E09000031,Waltham Forest,3.52336915838396,0.716180747731054,3.62075389551845,0.723814424051925,0.0973847371344867,0.00763367632087053
E05013898,Markhouse,E09000031,Waltham Forest,3.32884325515634,0.699595347888186,3.59144500575426,0.721560542233617,0.26260175059792,0.0219651943454311
E05013899,St James,E09000031,Waltham Forest,3.33621862126092,0.700259451335941,3.65029735531982,0.726049715225902,0.314078734058899,0.0257902638899613
E05013900,Upper Walthamstow,E09000031,Waltham Forest,2.91461408819427,0.656901404528809,3.41465037427298,0.707144248929757,0.500036286078714,0.0502428444009483
E05013901,Valley,E09000031,Waltham Forest,2.57360367021922,0.611439783222403,3.21957948511111,0.689400431135655,0.645975814891886,0.0779606479132518
E05013902,William Morris,E09000031,Waltham Forest,3.51620299783424,0.715602312888096,3.73135453870768,0.732000808385702,0.215151540873438,0.016398495497606
E05013903,Wood Street,E09000031,Waltham Forest,3.20296119062122,0.687788911421044,3.57536320318059,0.720308135657263,0.372402012559368,0.0325192242362186
E05013904,Beckton,E09000025,Newham,2.81532996741773,0.644801848602771,3.08795233845116,0.676160804832378,0.272622371033429,0.0313589562296068
E05013905,Boleyn,E09000025,Newham,3.2671444297985,0.693922316112094,3.11140048827345,0.678601323176204,-0.155743941525053,-0.0153209929358904
E05013906,Canning Town North,E09000025,Newham,2.58118305855085,0.612580751804009,3.22760470760262,0.690172716118395,0.646421649051769,0.0775919643143865
E05013907,Canning Town South,E09000025,Newham,2.64213022694953,0.62151752029477,3.49131790632295,0.713575209467763,0.849187679373422,0.092057689172993
E05013908,Custom House,E09000025,Newham,2.33131325976494,0.571057216008446,2.8185225873864,0.645204191559347,0.487209327621462,0.0741469755509008
E05013909,East Ham,E09000025,Newham,3.53061217737758,0.716763000363646,3.24681067615736,0.692005447886628,-0.283801501220221,-0.0247575524770179
E05013910,East Ham South,E09000025,Newham,3.0478803258301,0.671903128372455,3.1989422881848,0.687396673677587,0.151061962354696,0.0154935453051315
E05013911,Forest Gate North,E09000025,Newham,3.26675482001575,0.693885811731908,3.48552545963636,0.713099212276496,0.21877063962061,0.0192134005445881
E05013912,Forest Gate South,E09000025,Newham,3.55051732555399,0.718350902612771,3.39561306413764,0.705502369936851,-0.154904261416354,-0.0128485326759196
E05013913,Green Street East,E09000025,Newham,3.13419942250894,0.680939255869208,3.05840760626099,0.673032463706649,-0.0757918162479494,-0.00790679216255863
E05013914,Green Street West,E09000025,Newham,3.11243734605642,0.67870839190802,2.93468618823839,0.659248064066342,-0.17775115781803,-0.0194603278416784
E05013915,Little Ilford,E09000025,Newham,3.30587218838243,0.69750796672835,2.84490146719517,0.648493977197068,-0.460970721187259,-0.0490139895312819
E05013916,Manor Park,E09000025,Newham,3.26695489746153,0.693904559020079,2.90936752765551,0.656282683265582,-0.357587369806016,-0.0376218757544966
E05013917,Maryland,E09000025,Newham,3.09187531487724,0.676571692529683,3.42614142362939,0.708126467546492,0.334266108752145,0.0315547750168089
E05013918,Plaistow North,E09000025,Newham,3.2632428272727,0.693556363123684,3.13820901816256,0.68134691022413,-0.125033809110142,-0.0122094528995544
E05013919,Plaistow South,E09000025,Newham,2.79177103257845,0.641804435847158,3.0701711010655,0.674285254117287,0.278400068487053,0.0324808182701288
E05013920,Plaistow West & Canning Town East,E09000025,Newham,2.75604175707175,0.637160795030013,3.11521994127303,0.678995377902162,0.359178184201282,0.0418345828721486
E05013921,Plashet,E09000025,Newham,3.01366523618991,0.66817814135711,2.77007499913849,0.638998943959638,-0.243590237051419,-0.029179197397472
E05013922,Royal Albert,E09000025,Newham,2.76885717364528,0.638840164989995,3.27138850976425,0.694319400763542,0.502531336118973,0.0554792357735471
E05013923,Royal Victoria,E09000025,Newham,3.40471497492855,0.70628965791153,3.95368830266556,0.747071614288409,0.548973327737012,0.0407819563768792
E05013924,Stratford,E09000025,Newham,3.62041660749136,0.723788693839598,3.83109465433797,0.738977997093417,0.210678046846613,0.0151893032538192
E05013925,Stratford Olympic Park,E09000025,Newham,2.65891472868217,0.623906705539359,3.5780899877941,0.720521282748257,0.919175259111933,0.0966145772088982
E05013926,Wall End,E09000025,Newham,3.86690344828174,0.741395146433162,3.74806595153656,0.733195730029767,-0.118837496745182,-0.0081994164033955
E05013927,West Ham,E09000025,Newham,3.04950933238984,0.672078393275052,3.22365614488425,0.6897932176833,0.174146812494407,0.0177148244082479
E05013928,Alexandra,E09000021,Kingston upon Thames,2.63726799120794,0.620819725817105,3.1872061762404,0.686245587921271,0.549938185032457,0.0654258621041659
E05013929,Berrylands,E09000021,Kingston upon Thames,2.50124888399686,0.60019972166782,2.74703197849035,0.635970746671264,0.245783094493486,0.0357710250034444
E05013930,Canbury Gardens,E09000021,Kingston upon Thames,2.82207291454966,0.645650544731026,3.15614275451962,0.683157550916228,0.334069839969962,0.0375070061852018
E05013931,Chessington South & Malden Rushett,E09000021,Kingston upon Thames,2.31654386493893,0.568322441402868,2.7116051310788,0.631214741210438,0.395061266139875,0.0628922998075704
E05013932,Coombe Hill,E09000021,Kingston upon Thames,3.22106100862341,0.689543291069991,3.74211933446852,0.732771750278235,0.521058325845107,0.0432284592082435
E05013933,Coombe Vale,E09000021,Kingston upon Thames,2.94275956726807,0.660182907525688,3.3377386420253,0.700395954491748,0.394979074757227,0.0402130469660595
E05013934,Green Lane & St James,E09000021,Kingston upon Thames,2.92322531499119,0.657912103158215,3.45761418644403,0.710783231998349,0.534388871452837,0.0528711288401338
E05013935,Hook & Chessington North,E09000021,Kingston upon Thames,2.28114928729278,0.561624482198279,2.67324072013079,0.625922202789476,0.392091432838007,0.064297720591197
E05013936,King George's & Sunray,E09000021,Kingston upon Thames,2.79871407679035,0.642693046677055,3.32526925244801,0.699272472668547,0.526555175657664,0.0565794259914921
E05013937,Kingston Gate,E09000021,Kingston upon Thames,2.94306574568166,0.660218260000717,3.084209619565,0.675767822765224,0.141143873883343,0.0155495627645074
E05013938,Kingston Town,E09000021,Kingston upon Thames,2.92180166955607,0.657745421114795,3.09531542002958,0.676931147782527,0.173513750473505,0.0191857266677321
E05013939,Motspur Park & Old Malden East,E09000021,Kingston upon Thames,2.64277843436845,0.621610352576162,3.29704710825625,0.696698297850866,0.654268673887803,0.0750879452747044
E05013940,New Malden Village,E09000021,Kingston upon Thames,2.74567851202909,0.635791300540503,3.15540731876953,0.68308370394794,0.409728806740435,0.0472924034074369
E05013941,Norbiton,E09000021,Kingston upon Thames,3.07719066028079,0.67502826103445,3.41762410006635,0.707399067094422,0.34043343978556,0.0323708060599721
E05013942,Old Malden,E09000021,Kingston upon Thames,2.65337185221105,0.623121049103351,3.30852707769992,0.697750697964607,0.655155225488871,0.0746296488612559
E05013943,St Mark's & Seething Wells,E09000021,Kingston upon Thames,2.85900992328889,0.650228566240987,2.96426643172976,0.662648407951487,0.105256508440874,0.0124198417105003
E05013944,Surbiton Hill,E09000021,Kingston upon Thames,2.78945761107926,0.641507368304086,3.03815018805134,0.670852348270051,0.248692576972075,0.0293449799659651
E05013945,Tolworth,E09000021,Kingston upon Thames,2.82476249850946,0.645987936852154,3.32430620244189,0.699185352039639,0.499543703932426,0.0531974151874851
E05013946,Tudor,E09000021,Kingston upon Thames,2.529298706686,0.604633490952816,3.00758961689562,0.667507829398553,0.478290910209618,0.0628743384457364
E05013967,Beam Park,E09000016,Havering,2.17512817568263,0.540256978333625,2.91392419388371,0.656820173256742,0.738796018201077,0.116563194923117
E05013968,Cranham,E09000016,Havering,1.78517346550283,0.439830347400816,2.20985362012179,0.547481339535562,0.424680154618957,0.107650992134746
E05013969,Elm Park,E09000016,Havering,2.01720340262688,0.504264171526897,2.66087861312148,0.624184284443213,0.6436752104946,0.119920112916316
E05013970,Emerson Park,E09000016,Havering,2.29778095869344,0.564797507692544,3.19163378343177,0.686680845029545,0.893852824738331,0.121883337337001
E05013971,Gooshays,E09000016,Havering,2.22542580004429,0.550647790647481,2.66394659219248,0.62461709895731,0.438520792148187,0.0739693083098288
E05013972,Hacton,E09000016,Havering,1.84762781896801,0.458765456043768,2.4596555265309,0.593439004277806,0.612027707562893,0.134673548234038
E05013973,Harold Wood,E09000016,Havering,2.08395169579767,0.520142428437032,2.69808710135838,0.629367043229799,0.614135405560713,0.109224614792766
E05013974,Havering-atte-Bower,E09000016,Havering,2.17189274383906,0.539572106939134,2.74632501888133,0.635877038178338,0.574432275042265,0.0963049312392039
E05013975,Heaton,E09000016,Havering,2.1694561100565,0.53905497540858,2.62340122177702,0.61881545540997,0.453945111720518,0.0797604800013904
E05013976,Hylands & Harrow Lodge,E09000016,Havering,1.94600131464447,0.486125732560105,2.51947419608107,0.603091787343781,0.573472881436596,0.116966054783676
E05013977,Marshalls & Rise Park,E09000016,Havering,1.89302686449016,0.471745478757733,2.59178028224097,0.614164824521562,0.698753417750807,0.142419345763829
E05013978,Mawneys,E09000016,Havering,2.10268617825539,0.524417856387059,2.83380376772436,0.647117414624996,0.73111758946897,0.122699558237937
E05013979,Rainham & Wennington,E09000016,Havering,2.0442328490197,0.51081893607201,2.71419353705983,0.631566435353296,0.669960688040129,0.120747499281285
E05013980,Rush Green & Crowlands,E09000016,Havering,2.26362734254513,0.558231171180483,3.05817753027546,0.673007864945654,0.794550187730333,0.114776693765171
E05013981,St Alban's,E09000016,Havering,2.44640129947703,0.591236319154273,2.99158047267509,0.665728530743553,0.545179173198064,0.07449221158928
E05013982,St Andrew's,E09000016,Havering,1.90228803179869,0.474317252022839,2.3830032113106,0.58036145513626,0.480715179511908,0.106044203113421
E05013983,St Edward's,E09000016,Havering,2.24497028510971,0.554559805698662,2.83108144493172,0.646778088355519,0.586111159822008,0.0922182826568572
E05013984,South Hornchurch,E09000016,Havering,2.01794812561446,0.504447122645682,2.69262588184928,0.628615320553479,0.674677756234821,0.124168197907797
E05013985,Squirrels Heath,E09000016,Havering,2.09635005217321,0.522980430218067,2.82719487138127,0.646292510600292,0.730844819208061,0.123312080382225
E05013986,Upminster,E09000016,Havering,1.68239684841171,0.405609918406549,2.12840557944854,0.530164734740502,0.446008731036828,0.124554816333953
E05013987,Beckenham Town & Copers Cope,E09000006,Bromley,2.43501552408898,0.589325000145889,2.67420041467562,0.626056448681951,0.239184890586635,0.0367314485360617
E05013988,Bickley & Sundridge,E09000006,Bromley,2.32723830366101,0.570306144228166,2.72822922266538,0.633461883740459,0.40099091900437,0.0631557395122932
