lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000007,Camden,E01000930,Born in the UK,857,888,-31
E09000007,Camden,E01000930,Less than 2 years,188,144,44
E09000007,Camden,E01000931,10 years or more,591,479,112
E09000007,Camden,E01000931,"2 years or more, but less than 5 years",142,132,10
E09000007,Camden,E01000931,"5 years or more, but less than 10 years",195,175,20
E09000007,Camden,E01000931,Born in the UK,1007,1012,-5
E09000007,Camden,E01000931,Less than 2 years,128,112,16
E09000007,Camden,E01000932,10 years or more,420,406,14
E09000007,Camden,E01000932,"2 years or more, but less than 5 years",158,144,14
E09000007,Camden,E01000932,"5 years or more, but less than 10 years",152,174,-22
E09000007,Camden,E01000932,Born in the UK,918,1020,-102
E09000007,Camden,E01000932,Less than 2 years,115,94,21
E09000007,Camden,E01000933,10 years or more,460,387,73
E09000007,Camden,E01000933,"2 years or more, but less than 5 years",156,106,50
E09000007,Camden,E01000933,"5 years or more, but less than 10 years",144,151,-7
E09000007,Camden,E01000933,Born in the UK,890,935,-45
E09000007,Camden,E01000933,Less than 2 years,122,92,30
E09000007,Camden,E01000934,10 years or more,545,455,90
E09000007,Camden,E01000934,"2 years or more, but less than 5 years",67,134,-67
E09000007,Camden,E01000934,"5 years or more, but less than 10 years",85,153,-68
E09000007,Camden,E01000934,Born in the UK,764,764,0
E09000007,Camden,E01000934,Less than 2 years,56,113,-57
E09000007,Camden,E01000935,10 years or more,532,432,100
E09000007,Camden,E01000935,"2 years or more, but less than 5 years",78,68,10
E09000007,Camden,E01000935,"5 years or more, but less than 10 years",89,96,-7
E09000007,Camden,E01000935,Born in the UK,860,772,88
E09000007,Camden,E01000935,Less than 2 years,36,47,-11
E09000007,Camden,E01000937,10 years or more,205,185,20
E09000007,Camden,E01000937,"2 years or more, but less than 5 years",96,142,-46
E09000007,Camden,E01000937,"5 years or more, but less than 10 years",65,136,-71
E09000007,Camden,E01000937,Born in the UK,414,608,-194
E09000007,Camden,E01000937,Less than 2 years,335,433,-98
E09000007,Camden,E01000938,10 years or more,338,305,33
E09000007,Camden,E01000938,"2 years or more, but less than 5 years",131,279,-148
E09000007,Camden,E01000938,"5 years or more, but less than 10 years",104,185,-81
E09000007,Camden,E01000938,Born in the UK,654,850,-196
E09000007,Camden,E01000938,Less than 2 years,140,133,7
E09000007,Camden,E01000939,10 years or more,413,363,50
E09000007,Camden,E01000939,"2 years or more, but less than 5 years",74,105,-31
E09000007,Camden,E01000939,"5 years or more, but less than 10 years",70,55,15
E09000007,Camden,E01000939,Born in the UK,713,640,73
E09000007,Camden,E01000939,Less than 2 years,178,60,118
E09000007,Camden,E01000941,10 years or more,376,370,6
E09000007,Camden,E01000941,"2 years or more, but less than 5 years",57,44,13
E09000007,Camden,E01000941,"5 years or more, but less than 10 years",48,72,-24
E09000007,Camden,E01000941,Born in the UK,651,695,-44
E09000007,Camden,E01000941,Less than 2 years,62,49,13
E09000007,Camden,E01000942,10 years or more,196,243,-47
E09000007,Camden,E01000942,"2 years or more, but less than 5 years",97,149,-52
E09000007,Camden,E01000942,"5 years or more, but less than 10 years",42,114,-72
E09000007,Camden,E01000942,Born in the UK,499,1083,-584
E09000007,Camden,E01000942,Less than 2 years,178,522,-344
E09000007,Camden,E01000943,10 years or more,227,197,30
E09000007,Camden,E01000943,"2 years or more, but less than 5 years",84,97,-13
E09000007,Camden,E01000943,"5 years or more, but less than 10 years",64,67,-3
E09000007,Camden,E01000943,Born in the UK,678,491,187
E09000007,Camden,E01000943,Less than 2 years,532,202,330
E09000007,Camden,E01000944,10 years or more,430,386,44
E09000007,Camden,E01000944,"2 years or more, but less than 5 years",66,240,-174
E09000007,Camden,E01000944,"5 years or more, but less than 10 years",77,146,-69
E09000007,Camden,E01000944,Born in the UK,766,987,-221
E09000007,Camden,E01000944,Less than 2 years,122,140,-18
E09000007,Camden,E01000946,10 years or more,425,373,52
E09000007,Camden,E01000946,"2 years or more, but less than 5 years",106,112,-6
E09000007,Camden,E01000946,"5 years or more, but less than 10 years",86,113,-27
E09000007,Camden,E01000946,Born in the UK,801,786,15
E09000007,Camden,E01000946,Less than 2 years,132,132,0
E09000007,Camden,E01000947,10 years or more,354,340,14
E09000007,Camden,E01000947,"2 years or more, but less than 5 years",142,239,-97
E09000007,Camden,E01000947,"5 years or more, but less than 10 years",110,145,-35
E09000007,Camden,E01000947,Born in the UK,843,1025,-182
E09000007,Camden,E01000947,Less than 2 years,217,205,12
E09000007,Camden,E01000948,10 years or more,326,359,-33
E09000007,Camden,E01000948,"2 years or more, but less than 5 years",62,109,-47
E09000007,Camden,E01000948,"5 years or more, but less than 10 years",82,118,-36
E09000007,Camden,E01000948,Born in the UK,935,1041,-106
E09000007,Camden,E01000948,Less than 2 years,122,109,13
E09000007,Camden,E01000949,10 years or more,427,340,87
E09000007,Camden,E01000949,"2 years or more, but less than 5 years",57,55,2
E09000007,Camden,E01000949,"5 years or more, but less than 10 years",78,106,-28
E09000007,Camden,E01000949,Born in the UK,960,1072,-112
E09000007,Camden,E01000949,Less than 2 years,81,60,21
E09000007,Camden,E01000951,10 years or more,481,404,77
