lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000002,Barking and Dagenham,E01000084,Lives in a household,1437,1355,82
E09000002,Barking and Dagenham,E01000085,Lives in a communal establishment,0,7,-7
E09000002,Barking and Dagenham,E01000085,Lives in a household,1647,1711,-64
E09000002,Barking and Dagenham,E01000086,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000086,Lives in a household,1449,1431,18
E09000002,Barking and Dagenham,E01000087,Lives in a communal establishment,5,0,5
E09000002,Barking and Dagenham,E01000087,Lives in a household,1631,1341,290
E09000002,Barking and Dagenham,E01000088,Lives in a communal establishment,93,105,-12
E09000002,Barking and Dagenham,E01000088,Lives in a household,1882,1723,159
E09000002,Barking and Dagenham,E01000089,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000089,Lives in a household,1825,1666,159
E09000002,Barking and Dagenham,E01000090,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000090,Lives in a household,1708,1584,124
E09000002,Barking and Dagenham,E01000091,Lives in a communal establishment,71,0,71
E09000002,Barking and Dagenham,E01000091,Lives in a household,2020,1714,306
E09000002,Barking and Dagenham,E01000093,Lives in a communal establishment,16,0,16
E09000002,Barking and Dagenham,E01000093,Lives in a household,1791,1547,244
E09000002,Barking and Dagenham,E01000094,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000094,Lives in a household,2461,1326,1135
E09000002,Barking and Dagenham,E01000095,Lives in a communal establishment,1,0,1
E09000002,Barking and Dagenham,E01000095,Lives in a household,2249,1572,677
E09000002,Barking and Dagenham,E01000096,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000096,Lives in a household,1660,1895,-235
E09000002,Barking and Dagenham,E01000097,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000097,Lives in a household,1933,1683,250
E09000002,Barking and Dagenham,E01000098,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000098,Lives in a household,1937,1746,191
E09000002,Barking and Dagenham,E01000099,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000099,Lives in a household,2777,1732,1045
E09000002,Barking and Dagenham,E01000100,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000100,Lives in a household,1940,1653,287
E09000002,Barking and Dagenham,E01000101,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000101,Lives in a household,1699,1513,186
E09000002,Barking and Dagenham,E01000102,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000102,Lives in a household,1787,1540,247
E09000002,Barking and Dagenham,E01000103,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000103,Lives in a household,1775,1685,90
E09000002,Barking and Dagenham,E01000104,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000104,Lives in a household,1915,1781,134
E09000002,Barking and Dagenham,E01000105,Lives in a communal establishment,1,14,-13
E09000002,Barking and Dagenham,E01000105,Lives in a household,2332,2115,217
E09000002,Barking and Dagenham,E01000106,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000106,Lives in a household,2207,1968,239
E09000002,Barking and Dagenham,E01000107,Lives in a communal establishment,35,34,1
E09000002,Barking and Dagenham,E01000107,Lives in a household,1750,1632,118
E09000002,Barking and Dagenham,E01000108,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000108,Lives in a household,1916,1558,358
E09000002,Barking and Dagenham,E01000110,Lives in a communal establishment,12,12,0
E09000002,Barking and Dagenham,E01000110,Lives in a household,1561,1404,157
E09000002,Barking and Dagenham,E01000111,Lives in a communal establishment,10,0,10
E09000002,Barking and Dagenham,E01000111,Lives in a household,2146,1833,313
E09000002,Barking and Dagenham,E01000112,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000112,Lives in a household,1971,1871,100
E09000002,Barking and Dagenham,E01000113,Lives in a communal establishment,0,0,0
E09000002,Barking and Dagenham,E01000113,Lives in a household,1994,1679,315
