gss_code_ward,ward_name,lad22cd,lad22nm,Simpson's 2021,Simpson's standardised 2021
E05011489,Woodside,E09000008,Croydon,2.71328405914804,0.631442938446336
E05013496,Alperton,E09000005,Brent,3.44665664654646,0.70986376
E05013497,Barnhill,E09000005,Brent,3.92960378382663,0.745521417676821
E05013498,Brondesbury Park,E09000005,Brent,4.12663243256825,0.757671656892
E05013499,Cricklewood & Mapesbury,E09000005,Brent,3.83054626839052,0.738940628846608
E05013500,Dollis Hill,E09000005,Brent,3.33308099472167,0.699977287805601
E05013501,Harlesden & Kensal Green,E09000005,Brent,3.21674811990323,0.689127042987102
E05013502,Kenton,E09000005,Brent,4.22628712122284,0.763385692614595
E05013503,Kilburn,E09000005,Brent,3.6252168145764,0.724154429611171
E05013504,Kingsbury,E09000005,Brent,3.85097903720593,0.740325774215186
E05013505,Northwick Park,E09000005,Brent,4.33956699330625,0.769562262423303
E05013506,Preston,E09000005,Brent,4.0508784629313,0.753139964787692
E05013507,Queens Park,E09000005,Brent,3.27613595867504,0.69476236254724
E05013508,Queensbury,E09000005,Brent,3.87794012372022,0.742131139703965
E05013509,Roundwood,E09000005,Brent,3.16213099289539,0.683757566575585
E05013510,Stonebridge,E09000005,Brent,3.23906929592659,0.691269340468391
E05013511,Sudbury,E09000005,Brent,4.01774167344721,0.751103958074536
E05013512,Tokyngton,E09000005,Brent,3.40864284665561,0.706628108315557
E05013513,Welsh Harp,E09000005,Brent,3.38755814968527,0.704802115325191
E05013514,Wembley Central,E09000005,Brent,3.20031245199478,0.68753050991109
E05013515,Wembley Hill,E09000005,Brent,3.45173710644243,0.710290798759393
E05013516,Wembley Park,E09000005,Brent,4.43231256198968,0.774384142360417
E05013517,Willesden Green,E09000005,Brent,3.5702805009998,0.719909962334902
E05013518,Central Greenford,E09000009,Ealing,3.69374130013696,0.729271781983508
E05013519,Dormers Wells,E09000009,Ealing,4.74948309925552,0.789450771988904
E05013520,Ealing Broadway,E09000009,Ealing,3.38322693249922,0.704424202114845
E05013521,Ealing Common,E09000009,Ealing,3.45817293561983,0.710829961769751
E05013522,East Acton,E09000009,Ealing,3.57843894487222,0.720548536553078
E05013523,Greenford Broadway,E09000009,Ealing,3.69244359861557,0.729176635121811
E05013524,Hanger Hill,E09000009,Ealing,3.83431749064584,0.73919739238089
E05013525,Hanwell Broadway,E09000009,Ealing,3.31112017176559,0.697987403620338
E05013526,Lady Margaret,E09000009,Ealing,4.85567057370717,0.794055221658802
E05013527,North Acton,E09000009,Ealing,3.65125013783621,0.726121201711856
E05013528,North Greenford,E09000009,Ealing,3.89939582774363,0.743550015393373
E05013529,North Hanwell,E09000009,Ealing,3.31889147177129,0.698694576636367
E05013530,Northfield,E09000009,Ealing,2.98160063635609,0.664609677162488
E05013531,Northolt Mandeville,E09000009,Ealing,3.86882386763044,0.741523513549746
E05013532,Northolt West End,E09000009,Ealing,3.94208569463594,0.746327178691038
E05013533,Norwood Green,E09000009,Ealing,4.83056256551617,0.792984774249965
E05013534,Perivale,E09000009,Ealing,3.8266504047092,0.738674847650215
E05013535,Pitshanger,E09000009,Ealing,3.53748011022371,0.717312898209692
E05013536,South Acton,E09000009,Ealing,3.58503323234213,0.72106255780879
E05013537,Southall Broadway,E09000009,Ealing,4.44751105690653,0.77515514021104
E05013538,Southall Green,E09000009,Ealing,4.01631586395965,0.751015598904089
E05013539,Southall West,E09000009,Ealing,4.46770150049295,0.776171259451944
E05013540,Southfield,E09000009,Ealing,3.02272619841453,0.669172814750963
E05013541,Walpole,E09000009,Ealing,3.28730614040793,0.695799552190199
E05013542,Belmont,E09000015,Harrow,4.41362261758721,0.773428748526156
E05013543,Canons,E09000015,Harrow,5.78075438425373,0.82701219710633
E05013544,Centenary,E09000015,Harrow,3.99075515227615,0.749420858498512
E05013545,Edgware,E09000015,Harrow,3.7886191741931,0.736051591880311
E05013546,Greenhill,E09000015,Harrow,4.40158254904146,0.772808986572847
E05013547,Harrow on the Hill,E09000015,Harrow,4.10394049280529,0.756331749509253
E05013548,Harrow Weald,E09000015,Harrow,4.1129889835934,0.756867814626061
E05013549,Hatch End,E09000015,Harrow,5.08442464320113,0.803320912359829
E05013550,Headstone,E09000015,Harrow,4.48497604470577,0.777033368733276
E05013551,Kenton East,E09000015,Harrow,3.46337203261366,0.711264054053892
E05013552,Kenton West,E09000015,Harrow,3.88808815891417,0.742804185726264
E05013553,Marlborough,E09000015,Harrow,4.33740104051017,0.769447189535792
E05013554,North Harrow,E09000015,Harrow,4.02179688648209,0.751354922134143
E05013555,Pinner,E09000015,Harrow,4.82254504035067,0.792640609546845
E05013556,Pinner South,E09000015,Harrow,4.64940819121288,0.784918863030795
E05013557,Rayners Lane,E09000015,Harrow,3.75854353818331,0.733939492827227
E05013558,Roxbourne,E09000015,Harrow,4.25338387450196,0.764893075841387
E05013559,Roxeth,E09000015,Harrow,4.18167646661889,0.760861461190815
E05013560,Stanmore,E09000015,Harrow,5.71099674162174,0.82489921720459
E05013561,Wealdstone North,E09000015,Harrow,3.87122506337039,0.741683838157068
E05013562,Wealdstone South,E09000015,Harrow,3.81354435973584,0.737776748958738
E05013563,West Harrow,E09000015,Harrow,4.20479867266662,0.762176485047781
E05013564,Belmore,E09000017,Hillingdon,4.91365210699029,0.796485388418652
E05013565,Charville,E09000017,Hillingdon,4.59371325493016,0.78231118389317
E05013566,Colham & Cowley,E09000017,Hillingdon,4.00538878523818,0.750336345953359
E05013567,Eastcote,E09000017,Hillingdon,3.49705347810063,0.714044979219724
E05013568,Harefield Village,E09000017,Hillingdon,2.61296267723355,0.617292658363287
E05013569,Hayes Town,E09000017,Hillingdon,4.94238222180506,0.797668420789443
E05013570,Heathrow Villages,E09000017,Hillingdon,3.70090368913919,0.72979572450517
E05013571,Hillingdon East,E09000017,Hillingdon,4.08184107002544,0.755012509589511
E05013572,Hillingdon West,E09000017,Hillingdon,4.15090347799625,0.759088592326718
E05013573,Ickenham & South Harefield,E09000017,Hillingdon,3.40902396411481,0.706660906310273
E05013574,Northwood,E09000017,Hillingdon,4.5261995314928,0.779064092724567
E05013575,Northwood Hills,E09000017,Hillingdon,4.19509263934395,0.761626241427559
E05013576,Pinkwell,E09000017,Hillingdon,4.89973273970677,0.795907235532229
E05013577,Ruislip,E09000017,Hillingdon,2.82476781399017,0.64598860301108
E05013578,Ruislip Manor,E09000017,Hillingdon,2.79398032872,0.642087673373804
E05013579,South Ruislip,E09000017,Hillingdon,3.37048517457993,0.70330680949379
E05013580,Uxbridge,E09000017,Hillingdon,3.82503820014222,0.738564702448509
E05013581,West Drayton,E09000017,Hillingdon,4.01598868568699,0.750995314413109
E05013582,Wood End,E09000017,Hillingdon,4.85895591279011,0.794194469357558
E05013583,Yeading,E09000017,Hillingdon,4.58397116803609,0.781848540633725
E05013584,Yiewsley,E09000017,Hillingdon,3.67908260368759,0.728193110152599
E05013585,Alexandra Park,E09000014,Haringey,3.02361007213249,0.669269523469102
E05013586,Bounds Green,E09000014,Haringey,3.25389018933763,0.692675553933317
E05013587,Bruce Castle,E09000014,Haringey,3.17016026629459,0.684558534585118
E05013588,Crouch End,E09000014,Haringey,2.86467448329714,0.650920198497026
E05013589,Fortis Green,E09000014,Haringey,3.37937232839643,0.704087060310837
E05013590,Harringay,E09000014,Haringey,3.24470366620135,0.691805445774121
E05013591,Hermitage & Gardens,E09000014,Haringey,3.57207409244651,0.720050599702119
E05013592,Highgate,E09000014,Haringey,3.20423608172574,0.687913132960722
E05013593,Hornsey,E09000014,Haringey,3.13330811612203,0.680848495283745
E05013594,Muswell Hill,E09000014,Haringey,3.07569206801211,0.674869922642704
E05013595,Noel Park,E09000014,Haringey,3.68135933490267,0.728361208720083
E05013596,Northumberland Park,E09000014,Haringey,3.04913889399738,0.672038554239485
E05013597,St Ann's,E09000014,Haringey,3.5440446195343,0.717836509594678
E05013598,Seven Sisters,E09000014,Haringey,3.8021874553098,0.736993503935876
E05013599,South Tottenham,E09000014,Haringey,4.46720896356841,0.776146580973638
E05013600,Stroud Green,E09000014,Haringey,2.77340267555866,0.63943209227684
E05013601,Tottenham Central,E09000014,Haringey,3.28393405006359,0.695487185566155
E05013602,Tottenham Hale,E09000014,Haringey,3.28123578875656,0.695236775294666
E05013603,West Green,E09000014,Haringey,3.53901180555205,0.717435246067508
E05013604,White Hart Lane,E09000014,Haringey,3.45468652978518,0.710538136708403
E05013605,Woodside,E09000014,Haringey,3.3224749911775,0.699019555405112
E05013606,Bedfont,E09000018,Hounslow,4.15237998886843,0.759174256045745
E05013607,Brentford East,E09000018,Hounslow,3.6687903356348,0.727430594687561
E05013608,Brentford West,E09000018,Hounslow,3.20562668445985,0.688048516426515
E05013609,Chiswick Gunnersbury,E09000018,Hounslow,3.20993687206594,0.688467393641797
E05013610,Chiswick Homefields,E09000018,Hounslow,2.89015968305364,0.653998356608644
E05013611,Chiswick Riverside,E09000018,Hounslow,3.0469939707106,0.671807686653614
E05013612,Cranford,E09000018,Hounslow,4.27574185656964,0.766122456980533
E05013613,Feltham North,E09000018,Hounslow,4.01583882686488,0.750986022319852
E05013614,Feltham West,E09000018,Hounslow,3.78136283049167,0.735545081276959
E05013615,Hanworth Park,E09000018,Hounslow,3.52987748816947,0.7167040489786
E05013616,Hanworth Village,E09000018,Hounslow,3.67095545382508,0.727591355281085
