ZONEID,ward_name,la_distric,la_gsscode
E00019974,Faraday,Southwark,E09000028
E00019975,Faraday,Southwark,E09000028
E00019976,Faraday,Southwark,E09000028
E00019977,Faraday,Southwark,E09000028
E00019978,Faraday,Southwark,E09000028
E00019979,Faraday,Southwark,E09000028
E00019980,Faraday,Southwark,E09000028
E00019981,Faraday,Southwark,E09000028
E00019982,Faraday,Southwark,E09000028
E00019983,Faraday,Southwark,E09000028
E00019984,Faraday,Southwark,E09000028
E00019985,Faraday,Southwark,E09000028
E00019986,Faraday,Southwark,E09000028
E00019987,Faraday,Southwark,E09000028
E00019988,Faraday,Southwark,E09000028
E00019989,Faraday,Southwark,E09000028
E00019990,Faraday,Southwark,E09000028
E00019991,Faraday,Southwark,E09000028
E00019992,Faraday,Southwark,E09000028
E00019993,Faraday,Southwark,E09000028
E00019994,Faraday,Southwark,E09000028
E00019996,Faraday,Southwark,E09000028
E00019999,Faraday,Southwark,E09000028
E00020000,Faraday,Southwark,E09000028
E00020001,Faraday,Southwark,E09000028
E00020002,Faraday,Southwark,E09000028
E00020006,Faraday,Southwark,E09000028
E00020007,Faraday,Southwark,E09000028
E00020119,Faraday,Southwark,E09000028
E00019759,Newington,Southwark,E09000028
E00019761,Newington,Southwark,E09000028
E00019762,Newington,Southwark,E09000028
E00020094,Newington,Southwark,E09000028
E00020095,Newington,Southwark,E09000028
E00020096,Newington,Southwark,E09000028
E00020097,Newington,Southwark,E09000028
E00020098,Newington,Southwark,E09000028
E00020099,Newington,Southwark,E09000028
E00020100,Newington,Southwark,E09000028
E00020102,Newington,Southwark,E09000028
E00020103,Newington,Southwark,E09000028
E00020104,Newington,Southwark,E09000028
E00020105,Newington,Southwark,E09000028
E00020106,Newington,Southwark,E09000028
E00020107,Newington,Southwark,E09000028
E00020108,Newington,Southwark,E09000028
E00020109,Newington,Southwark,E09000028
E00020110,Newington,Southwark,E09000028
E00020111,Newington,Southwark,E09000028
E00020112,Newington,Southwark,E09000028
E00020114,Newington,Southwark,E09000028
E00020115,Newington,Southwark,E09000028
E00020116,Newington,Southwark,E09000028
E00020117,Newington,Southwark,E09000028
E00020118,Newington,Southwark,E09000028
E00020120,Newington,Southwark,E09000028
E00020121,Newington,Southwark,E09000028
E00020122,Newington,Southwark,E09000028
E00020123,Newington,Southwark,E09000028
E00020124,Newington,Southwark,E09000028
E00020125,Newington,Southwark,E09000028
E00020126,Newington,Southwark,E09000028
E00020127,Newington,Southwark,E09000028
E00020128,Newington,Southwark,E09000028
E00020129,Newington,Southwark,E09000028
E00020130,Newington,Southwark,E09000028
E00020131,Newington,Southwark,E09000028
E00020132,Newington,Southwark,E09000028
E00020133,Newington,Southwark,E09000028
E00020134,Newington,Southwark,E09000028
E00020137,Newington,Southwark,E09000028
E00020138,Newington,Southwark,E09000028
E00020139,Newington,Southwark,E09000028
E00020176,Peckham,Southwark,E09000028
E00020177,Peckham,Southwark,E09000028
E00020178,Peckham,Southwark,E09000028
E00020179,Peckham,Southwark,E09000028
E00020180,Peckham,Southwark,E09000028
E00020181,Peckham,Southwark,E09000028
E00020182,Peckham,Southwark,E09000028
E00020183,Peckham,Southwark,E09000028
E00020184,Peckham,Southwark,E09000028
E00020185,Peckham,Southwark,E09000028
E00020186,Peckham,Southwark,E09000028
E00020188,Peckham,Southwark,E09000028
E00020190,Peckham,Southwark,E09000028
E00020191,Peckham,Southwark,E09000028
E00020192,Peckham,Southwark,E09000028
E00020193,Peckham,Southwark,E09000028
E00020194,Peckham,Southwark,E09000028
E00020195,Peckham,Southwark,E09000028
E00020196,Peckham,Southwark,E09000028
E00020197,Peckham,Southwark,E09000028
E00020198,Peckham,Southwark,E09000028
E00020199,Peckham,Southwark,E09000028
E00020200,Peckham,Southwark,E09000028
E00020201,Peckham,Southwark,E09000028
E00020202,Peckham,Southwark,E09000028
E00020203,Peckham,Southwark,E09000028
E00020204,Peckham,Southwark,E09000028
E00020206,Peckham,Southwark,E09000028
E00020207,Peckham,Southwark,E09000028
E00020208,Peckham,Southwark,E09000028
E00020209,Peckham,Southwark,E09000028
E00020056,Nunhead & Queen's Road,Southwark,E09000028
E00020082,Nunhead & Queen's Road,Southwark,E09000028
E00020083,Nunhead & Queen's Road,Southwark,E09000028
E00020084,Nunhead & Queen's Road,Southwark,E09000028
E00020140,Nunhead & Queen's Road,Southwark,E09000028
E00020141,Nunhead & Queen's Road,Southwark,E09000028
E00020142,Nunhead & Queen's Road,Southwark,E09000028
E00020143,Nunhead & Queen's Road,Southwark,E09000028
E00020144,Nunhead & Queen's Road,Southwark,E09000028
E00020145,Nunhead & Queen's Road,Southwark,E09000028
E00020146,Nunhead & Queen's Road,Southwark,E09000028
E00020148,Nunhead & Queen's Road,Southwark,E09000028
E00020153,Nunhead & Queen's Road,Southwark,E09000028
E00020154,Nunhead & Queen's Road,Southwark,E09000028
E00020155,Nunhead & Queen's Road,Southwark,E09000028
E00020156,Nunhead & Queen's Road,Southwark,E09000028
E00020157,Nunhead & Queen's Road,Southwark,E09000028
E00020158,Nunhead & Queen's Road,Southwark,E09000028
E00020160,Nunhead & Queen's Road,Southwark,E09000028
E00020161,Nunhead & Queen's Road,Southwark,E09000028
E00020163,Nunhead & Queen's Road,Southwark,E09000028
E00020164,Nunhead & Queen's Road,Southwark,E09000028
E00020165,Nunhead & Queen's Road,Southwark,E09000028
E00020166,Nunhead & Queen's Road,Southwark,E09000028
E00020167,Nunhead & Queen's Road,Southwark,E09000028
E00020168,Nunhead & Queen's Road,Southwark,E09000028
E00020169,Nunhead & Queen's Road,Southwark,E09000028
E00020170,Nunhead & Queen's Road,Southwark,E09000028
E00020171,Nunhead & Queen's Road,Southwark,E09000028
E00020172,Nunhead & Queen's Road,Southwark,E09000028
E00020173,Nunhead & Queen's Road,Southwark,E09000028
E00020174,Nunhead & Queen's Road,Southwark,E09000028
E00020175,Nunhead & Queen's Road,Southwark,E09000028
E00020463,Nunhead & Queen's Road,Southwark,E09000028
E00020487,Nunhead & Queen's Road,Southwark,E09000028
E00020489,Nunhead & Queen's Road,Southwark,E09000028
E00020388,Rye Lane,Southwark,E09000028
E00020390,Rye Lane,Southwark,E09000028
E00020392,Rye Lane,Southwark,E09000028
E00020393,Rye Lane,Southwark,E09000028
E00020397,Rye Lane,Southwark,E09000028
E00020402,Rye Lane,Southwark,E09000028
E00020457,Rye Lane,Southwark,E09000028
E00020458,Rye Lane,Southwark,E09000028
E00020459,Rye Lane,Southwark,E09000028
E00020460,Rye Lane,Southwark,E09000028
E00020461,Rye Lane,Southwark,E09000028
E00020462,Rye Lane,Southwark,E09000028
E00020464,Rye Lane,Southwark,E09000028
E00020465,Rye Lane,Southwark,E09000028
E00020466,Rye Lane,Southwark,E09000028
E00020468,Rye Lane,Southwark,E09000028
E00020469,Rye Lane,Southwark,E09000028
E00020472,Rye Lane,Southwark,E09000028
E00020473,Rye Lane,Southwark,E09000028
E00020474,Rye Lane,Southwark,E09000028
E00020476,Rye Lane,Southwark,E09000028
E00020477,Rye Lane,Southwark,E09000028
E00020478,Rye Lane,Southwark,E09000028
E00020479,Rye Lane,Southwark,E09000028
E00020480,Rye Lane,Southwark,E09000028
E00020482,Rye Lane,Southwark,E09000028
E00020484,Rye Lane,Southwark,E09000028
E00020485,Rye Lane,Southwark,E09000028
E00020486,Rye Lane,Southwark,E09000028
E00020488,Rye Lane,Southwark,E09000028
E00020490,Rye Lane,Southwark,E09000028
E00020491,Rye Lane,Southwark,E09000028
E00020492,Rye Lane,Southwark,E09000028
E00020493,Rye Lane,Southwark,E09000028
E00020494,Rye Lane,Southwark,E09000028
E00020495,Rye Lane,Southwark,E09000028
E00020496,Rye Lane,Southwark,E09000028
E00020497,Rye Lane,Southwark,E09000028
E00019685,St. Giles,Southwark,E09000028
E00019686,St. Giles,Southwark,E09000028
E00019687,St. Giles,Southwark,E09000028
E00019688,St. Giles,Southwark,E09000028
E00019689,St. Giles,Southwark,E09000028
E00019690,St. Giles,Southwark,E09000028
E00019691,St. Giles,Southwark,E09000028
E00019692,St. Giles,Southwark,E09000028
E00019694,St. Giles,Southwark,E09000028
E00019695,St. Giles,Southwark,E09000028
E00019696,St. Giles,Southwark,E09000028
E00019697,St. Giles,Southwark,E09000028
E00019698,St. Giles,Southwark,E09000028
E00019699,St. Giles,Southwark,E09000028
E00019700,St. Giles,Southwark,E09000028
E00019701,St. Giles,Southwark,E09000028
E00019702,St. Giles,Southwark,E09000028
E00019703,St. Giles,Southwark,E09000028
E00019704,St. Giles,Southwark,E09000028
E00019705,St. Giles,Southwark,E09000028
E00019706,St. Giles,Southwark,E09000028
E00019707,St. Giles,Southwark,E09000028
E00019709,St. Giles,Southwark,E09000028
E00019710,St. Giles,Southwark,E09000028
E00019711,St. Giles,Southwark,E09000028
E00019712,St. Giles,Southwark,E09000028
E00019713,St. Giles,Southwark,E09000028
E00019714,St. Giles,Southwark,E09000028
E00019716,St. Giles,Southwark,E09000028
E00019717,St. Giles,Southwark,E09000028
E00019718,St. Giles,Southwark,E09000028
E00019719,St. Giles,Southwark,E09000028
E00019720,St. Giles,Southwark,E09000028
E00019721,St. Giles,Southwark,E09000028
E00019737,St. Giles,Southwark,E09000028
E00019742,St. Giles,Southwark,E09000028
E00019995,St. Giles,Southwark,E09000028
E00020475,St. Giles,Southwark,E09000028
E00020481,St. Giles,Southwark,E09000028
E00020483,St. Giles,Southwark,E09000028
E00019722,Camberwell Green,Southwark,E09000028
E00019723,Camberwell Green,Southwark,E09000028
E00019724,Camberwell Green,Southwark,E09000028
E00019725,Camberwell Green,Southwark,E09000028
E00019726,Camberwell Green,Southwark,E09000028
E00019727,Camberwell Green,Southwark,E09000028
E00019728,Camberwell Green,Southwark,E09000028
E00019729,Camberwell Green,Southwark,E09000028
E00019730,Camberwell Green,Southwark,E09000028
E00019731,Camberwell Green,Southwark,E09000028
E00019732,Camberwell Green,Southwark,E09000028
E00019733,Camberwell Green,Southwark,E09000028
E00019734,Camberwell Green,Southwark,E09000028
E00019735,Camberwell Green,Southwark,E09000028
E00019736,Camberwell Green,Southwark,E09000028
E00019738,Camberwell Green,Southwark,E09000028
E00019739,Camberwell Green,Southwark,E09000028
E00019740,Camberwell Green,Southwark,E09000028
E00019741,Camberwell Green,Southwark,E09000028
E00019743,Camberwell Green,Southwark,E09000028
E00019744,Camberwell Green,Southwark,E09000028
E00019745,Camberwell Green,Southwark,E09000028
E00019746,Camberwell Green,Southwark,E09000028
E00019747,Camberwell Green,Southwark,E09000028
E00019748,Camberwell Green,Southwark,E09000028
E00019749,Camberwell Green,Southwark,E09000028
E00019750,Camberwell Green,Southwark,E09000028
E00019751,Camberwell Green,Southwark,E09000028
E00019752,Camberwell Green,Southwark,E09000028
E00019753,Camberwell Green,Southwark,E09000028
E00019754,Camberwell Green,Southwark,E09000028
E00019755,Camberwell Green,Southwark,E09000028
E00019756,Camberwell Green,Southwark,E09000028
E00019757,Camberwell Green,Southwark,E09000028
E00019758,Camberwell Green,Southwark,E09000028
E00019760,Camberwell Green,Southwark,E09000028
E00019763,Camberwell Green,Southwark,E09000028
E00019764,Camberwell Green,Southwark,E09000028
E00019765,Camberwell Green,Southwark,E09000028
E00019997,Camberwell Green,Southwark,E09000028
E00020147,Peckham Rye,Southwark,E09000028
E00020149,Peckham Rye,Southwark,E09000028
E00020150,Peckham Rye,Southwark,E09000028
E00020151,Peckham Rye,Southwark,E09000028
E00020152,Peckham Rye,Southwark,E09000028
E00020210,Peckham Rye,Southwark,E09000028
E00020211,Peckham Rye,Southwark,E09000028
E00020213,Peckham Rye,Southwark,E09000028
E00020214,Peckham Rye,Southwark,E09000028
E00020215,Peckham Rye,Southwark,E09000028
E00020218,Peckham Rye,Southwark,E09000028
E00020219,Peckham Rye,Southwark,E09000028
E00020222,Peckham Rye,Southwark,E09000028
E00020223,Peckham Rye,Southwark,E09000028
E00020224,Peckham Rye,Southwark,E09000028
E00020227,Peckham Rye,Southwark,E09000028
E00020229,Peckham Rye,Southwark,E09000028
E00020233,Peckham Rye,Southwark,E09000028
E00020234,Peckham Rye,Southwark,E09000028
E00020235,Peckham Rye,Southwark,E09000028
E00020236,Peckham Rye,Southwark,E09000028
E00020238,Peckham Rye,Southwark,E09000028
E00020242,Peckham Rye,Southwark,E09000028
E00020244,Peckham Rye,Southwark,E09000028
E00020245,Peckham Rye,Southwark,E09000028
E00020246,Peckham Rye,Southwark,E09000028
E00020248,Peckham Rye,Southwark,E09000028
E00019849,Dulwich Hill,Southwark,E09000028
E00019850,Dulwich Hill,Southwark,E09000028
E00019864,Dulwich Hill,Southwark,E09000028
E00019865,Dulwich Hill,Southwark,E09000028
E00019866,Dulwich Hill,Southwark,E09000028
E00019887,Dulwich Hill,Southwark,E09000028
E00019892,Dulwich Hill,Southwark,E09000028
E00019893,Dulwich Hill,Southwark,E09000028
E00019894,Dulwich Hill,Southwark,E09000028
E00019895,Dulwich Hill,Southwark,E09000028
E00019896,Dulwich Hill,Southwark,E09000028
E00019897,Dulwich Hill,Southwark,E09000028
E00019912,Dulwich Hill,Southwark,E09000028
E00019914,Dulwich Hill,Southwark,E09000028
E00019917,Dulwich Hill,Southwark,E09000028
E00019919,Dulwich Hill,Southwark,E09000028
E00019921,Dulwich Hill,Southwark,E09000028
E00019922,Dulwich Hill,Southwark,E09000028
E00020212,Dulwich Hill,Southwark,E09000028
E00020220,Dulwich Hill,Southwark,E09000028
E00020221,Dulwich Hill,Southwark,E09000028
E00020225,Dulwich Hill,Southwark,E09000028
E00020226,Dulwich Hill,Southwark,E09000028
E00020228,Dulwich Hill,Southwark,E09000028
E00020230,Dulwich Hill,Southwark,E09000028
E00020231,Dulwich Hill,Southwark,E09000028
E00020232,Dulwich Hill,Southwark,E09000028
E00020087,Rotherhithe,Southwark,E09000028
E00020088,Rotherhithe,Southwark,E09000028
E00020089,Rotherhithe,Southwark,E09000028
E00020090,Rotherhithe,Southwark,E09000028
E00020292,Rotherhithe,Southwark,E09000028
E00020293,Rotherhithe,Southwark,E09000028
E00020295,Rotherhithe,Southwark,E09000028
E00020296,Rotherhithe,Southwark,E09000028
E00020298,Rotherhithe,Southwark,E09000028
E00020299,Rotherhithe,Southwark,E09000028
E00020300,Rotherhithe,Southwark,E09000028
E00020301,Rotherhithe,Southwark,E09000028
E00020302,Rotherhithe,Southwark,E09000028
E00020303,Rotherhithe,Southwark,E09000028
E00020304,Rotherhithe,Southwark,E09000028
E00020305,Rotherhithe,Southwark,E09000028
E00020306,Rotherhithe,Southwark,E09000028
E00020307,Rotherhithe,Southwark,E09000028
E00020308,Rotherhithe,Southwark,E09000028
E00020310,Rotherhithe,Southwark,E09000028
E00020312,Rotherhithe,Southwark,E09000028
E00020313,Rotherhithe,Southwark,E09000028
E00020314,Rotherhithe,Southwark,E09000028
E00020315,Rotherhithe,Southwark,E09000028
E00020318,Rotherhithe,Southwark,E09000028
E00020321,Rotherhithe,Southwark,E09000028
E00020323,Rotherhithe,Southwark,E09000028
E00020325,Rotherhithe,Southwark,E09000028
E00020326,Rotherhithe,Southwark,E09000028
E00020327,Rotherhithe,Southwark,E09000028
E00020328,Rotherhithe,Southwark,E09000028
E00020329,Rotherhithe,Southwark,E09000028
E00020330,Rotherhithe,Southwark,E09000028
E00020331,Rotherhithe,Southwark,E09000028
E00020332,Rotherhithe,Southwark,E09000028
E00020419,Rotherhithe,Southwark,E09000028
E00020420,Rotherhithe,Southwark,E09000028
E00020430,Rotherhithe,Southwark,E09000028
E00020431,Rotherhithe,Southwark,E09000028
E00020432,Rotherhithe,Southwark,E09000028
E00020433,Rotherhithe,Southwark,E09000028
E00020531,Beddington,Sutton,E09000029
E00020532,Beddington,Sutton,E09000029
E00020533,Beddington,Sutton,E09000029
E00020534,Beddington,Sutton,E09000029
E00020535,Beddington,Sutton,E09000029
E00020536,Beddington,Sutton,E09000029
E00020537,Beddington,Sutton,E09000029
E00020538,Beddington,Sutton,E09000029
E00020539,Beddington,Sutton,E09000029
E00020540,Beddington,Sutton,E09000029
E00020541,Beddington,Sutton,E09000029
E00020542,Beddington,Sutton,E09000029
E00020543,Beddington,Sutton,E09000029
E00175123,Thames View,Barking and Dagenham,E09000002
E00175107,Barking Riverside,Barking and Dagenham,E09000002
E00175115,Barking Riverside,Barking and Dagenham,E09000002
E00175116,Barking Riverside,Barking and Dagenham,E09000002
E00175117,Barking Riverside,Barking and Dagenham,E09000002
E00175108,Gascoigne,Barking and Dagenham,E09000002
E00175109,Gascoigne,Barking and Dagenham,E09000002
E00175110,Gascoigne,Barking and Dagenham,E09000002
E00175111,Gascoigne,Barking and Dagenham,E09000002
E00175112,Gascoigne,Barking and Dagenham,E09000002
E00175121,Gascoigne,Barking and Dagenham,E09000002
E00175122,Gascoigne,Barking and Dagenham,E09000002
E00175102,Abbey,Barking and Dagenham,E09000002
E00175103,Abbey,Barking and Dagenham,E09000002
E00175104,Abbey,Barking and Dagenham,E09000002
E00175105,Abbey,Barking and Dagenham,E09000002
E00175113,Goresbrook,Barking and Dagenham,E09000002
E00175114,Goresbrook,Barking and Dagenham,E09000002
E00175106,Northbury,Barking and Dagenham,E09000002
E00175118,Mayesbrook,Barking and Dagenham,E09000002
E00175119,Mayesbrook,Barking and Dagenham,E09000002
E00175120,Mayesbrook,Barking and Dagenham,E09000002
E00165805,Becontree,Barking and Dagenham,E09000002
E00174894,Childs Hill,Barnet,E09000003
E00174895,Childs Hill,Barnet,E09000003
E00174901,Childs Hill,Barnet,E09000003
E00174902,Childs Hill,Barnet,E09000003
E00174891,West Hendon,Barnet,E09000003
E00174890,Colindale South,Barnet,E09000003
E00174892,Colindale South,Barnet,E09000003
E00174910,Colindale South,Barnet,E09000003
E00174911,Colindale South,Barnet,E09000003
E00174913,Colindale South,Barnet,E09000003
E00174921,Colindale South,Barnet,E09000003
E00174922,Colindale South,Barnet,E09000003
E00174912,Hendon,Barnet,E09000003
E00174918,Hendon,Barnet,E09000003
E00174893,Colindale North,Barnet,E09000003
E00174908,Colindale North,Barnet,E09000003
E00174916,Colindale North,Barnet,E09000003
E00174919,Colindale North,Barnet,E09000003
E00174904,Burnt Oak,Barnet,E09000003
E00174914,Burnt Oak,Barnet,E09000003
E00174917,Burnt Oak,Barnet,E09000003
E00174920,Burnt Oak,Barnet,E09000003
E00174905,West Finchley,Barnet,E09000003
E00174906,West Finchley,Barnet,E09000003
E00174907,West Finchley,Barnet,E09000003
E00174909,Woodhouse,Barnet,E09000003
E00174889,Friern Barnet,Barnet,E09000003
E00174897,Friern Barnet,Barnet,E09000003
E00174898,Mill Hill,Barnet,E09000003
E00174899,Mill Hill,Barnet,E09000003
E00174903,Mill Hill,Barnet,E09000003
E00174896,Totteridge & Woodside,Barnet,E09000003
E00174900,Totteridge & Woodside,Barnet,E09000003
E00174915,Totteridge & Woodside,Barnet,E09000003
E00166767,Erith,Bexley,E09000004
E00166768,Erith,Bexley,E09000004
E00166769,Erith,Bexley,E09000004
E00166770,Erith,Bexley,E09000004
E00166771,Erith,Bexley,E09000004
E00166772,Erith,Bexley,E09000004
E00165791,East Wickham,Bexley,E09000004
E00166760,Crayford,Bexley,E09000004
E00166761,Crayford,Bexley,E09000004
E00166762,Crayford,Bexley,E09000004
E00166763,Thamesmead East,Bexley,E09000004
E00166764,Thamesmead East,Bexley,E09000004
E00166765,Thamesmead East,Bexley,E09000004
E00166766,Thamesmead East,Bexley,E09000004
E00174714,Queens Park,Brent,E09000005
E00174716,Queens Park,Brent,E09000005
E00174717,Queens Park,Brent,E09000005
E00174706,Harlesden & Kensal Green,Brent,E09000005
E00174707,Harlesden & Kensal Green,Brent,E09000005
E00174708,Harlesden & Kensal Green,Brent,E09000005
E00174709,Harlesden & Kensal Green,Brent,E09000005
E00174710,Harlesden & Kensal Green,Brent,E09000005
E00174711,Harlesden & Kensal Green,Brent,E09000005
E00174712,Harlesden & Kensal Green,Brent,E09000005
E00174718,Harlesden & Kensal Green,Brent,E09000005
E00174719,Harlesden & Kensal Green,Brent,E09000005
E00174720,Harlesden & Kensal Green,Brent,E09000005
E00174681,Kilburn,Brent,E09000005
E00174686,Kilburn,Brent,E09000005
E00174705,Alperton,Brent,E09000005
E00174723,Alperton,Brent,E09000005
E00174724,Alperton,Brent,E09000005
E00174688,Roundwood,Brent,E09000005
E00174689,Roundwood,Brent,E09000005
E00174694,Roundwood,Brent,E09000005
E00174726,Roundwood,Brent,E09000005
E00174691,Stonebridge,Brent,E09000005
E00174692,Stonebridge,Brent,E09000005
E00174702,Stonebridge,Brent,E09000005
E00174715,Stonebridge,Brent,E09000005
E00174725,Stonebridge,Brent,E09000005
E00174682,Wembley Central,Brent,E09000005
E00174684,Wembley Central,Brent,E09000005
E00174728,Wembley Central,Brent,E09000005
E00174735,Wembley Central,Brent,E09000005
E00174701,Sudbury,Brent,E09000005
E00174556,Wembley Park,Brent,E09000005
E00174693,Wembley Park,Brent,E09000005
E00174722,Wembley Park,Brent,E09000005
E00174551,Wembley Hill,Brent,E09000005
E00174683,Wembley Hill,Brent,E09000005
E00174687,Wembley Hill,Brent,E09000005
E00174721,Wembley Hill,Brent,E09000005
E00174727,Wembley Hill,Brent,E09000005
E00174729,Wembley Hill,Brent,E09000005
E00174553,Preston,Brent,E09000005
E00174554,Preston,Brent,E09000005
E00174704,Preston,Brent,E09000005
E00174557,Northwick Park,Brent,E09000005
E00174690,Northwick Park,Brent,E09000005
E00174695,Northwick Park,Brent,E09000005
E00174730,Northwick Park,Brent,E09000005
E00174713,Barnhill,Brent,E09000005
E00174731,Barnhill,Brent,E09000005
E00174733,Barnhill,Brent,E09000005
E00174736,Barnhill,Brent,E09000005
E00174738,Barnhill,Brent,E09000005
E00174698,Kingsbury,Brent,E09000005
E00174699,Kingsbury,Brent,E09000005
E00174700,Kenton,Brent,E09000005
E00174685,Queensbury,Brent,E09000005
E00174696,Queensbury,Brent,E09000005
E00174697,Queensbury,Brent,E09000005
E00174703,Queensbury,Brent,E09000005
E00166615,Bromley Town,Bromley,E09000006
E00166619,Bromley Town,Bromley,E09000006
E00166621,Bromley Town,Bromley,E09000006
E00166624,Bromley Town,Bromley,E09000006
E00166105,Bickley & Sundridge,Bromley,E09000006
E00166626,Bickley & Sundridge,Bromley,E09000006
E00166627,Bickley & Sundridge,Bromley,E09000006
E00166107,Beckenham Town & Copers Cope,Bromley,E09000006
E00166109,Beckenham Town & Copers Cope,Bromley,E09000006
E00165787,Plaistow,Bromley,E09000006
E00165788,Plaistow,Bromley,E09000006
E00165795,Biggin Hill,Bromley,E09000006
E00166118,Darwin,Bromley,E09000006
E00166613,Darwin,Bromley,E09000006
E00166110,Chelsfield,Bromley,E09000006
E00166623,Chelsfield,Bromley,E09000006
E00166618,Orpington,Bromley,E09000006
E00166117,St Mary Cray,Bromley,E09000006
E00166616,Petts Wood & Knoll,Bromley,E09000006
E00165793,Kelsey & Eden Park,Bromley,E09000006
E00166112,Kelsey & Eden Park,Bromley,E09000006
E00166114,Kelsey & Eden Park,Bromley,E09000006
E00166115,Kelsey & Eden Park,Bromley,E09000006
E00174671,Holborn & Covent Garden,Camden,E09000007
E00174674,Holborn & Covent Garden,Camden,E09000007
E00174675,Holborn & Covent Garden,Camden,E09000007
E00174650,Bloomsbury,Camden,E09000007
E00174651,Bloomsbury,Camden,E09000007
E00174652,Bloomsbury,Camden,E09000007
E00174653,Bloomsbury,Camden,E09000007
E00174655,Bloomsbury,Camden,E09000007
E00174659,Bloomsbury,Camden,E09000007
E00174662,Bloomsbury,Camden,E09000007
E00174663,Bloomsbury,Camden,E09000007
E00174664,Bloomsbury,Camden,E09000007
E00174676,Bloomsbury,Camden,E09000007
E00174649,St Pancras & Somers Town,Camden,E09000007
E00174666,St Pancras & Somers Town,Camden,E09000007
E00174667,St Pancras & Somers Town,Camden,E09000007
E00174654,Regent's Park,Camden,E09000007
E00174680,Regent's Park,Camden,E09000007
E00174660,King's Cross,Camden,E09000007
E00174661,King's Cross,Camden,E09000007
E00174665,King's Cross,Camden,E09000007
E00174679,King's Cross,Camden,E09000007
E00174678,South Hampstead,Camden,E09000007
E00174656,Camden Square,Camden,E09000007
E00174658,Camden Square,Camden,E09000007
E00174669,Haverstock,Camden,E09000007
E00174677,Primrose Hill,Camden,E09000007
E00174657,Kentish Town South,Camden,E09000007
E00174668,Gospel Oak,Camden,E09000007
E00174670,Gospel Oak,Camden,E09000007
E00174672,Gospel Oak,Camden,E09000007
E00174673,Gospel Oak,Camden,E09000007
E00166755,Bishopsgate,City of London,E09000001
E00166757,Queenhithe,City of London,E09000001
E00166756,Aldersgate,City of London,E09000001
E00166758,Aldersgate,City of London,E09000001
E00166759,Aldersgate,City of London,E09000001
E00174946,Purley & Woodcote,Croydon,E09000008
E00174955,Purley & Woodcote,Croydon,E09000008
E00174956,Purley & Woodcote,Croydon,E09000008
E00174957,Kenley,Croydon,E09000008
E00174959,Kenley,Croydon,E09000008
E00174932,Waddon,Croydon,E09000008
E00174936,Waddon,Croydon,E09000008
E00174937,Waddon,Croydon,E09000008
E00174949,Waddon,Croydon,E09000008
E00174950,Waddon,Croydon,E09000008
E00174958,Waddon,Croydon,E09000008
E00174947,Purley Oaks & Riddlesdown,Croydon,E09000008
E00174948,Purley Oaks & Riddlesdown,Croydon,E09000008
E00174951,Purley Oaks & Riddlesdown,Croydon,E09000008
E00165794,Shirley North,Croydon,E09000008
E00174923,Broad Green,Croydon,E09000008
E00174924,Broad Green,Croydon,E09000008
E00174925,Broad Green,Croydon,E09000008
E00174931,West Thornton,Croydon,E09000008
E00174941,West Thornton,Croydon,E09000008
E00174942,Bensham Manor,Croydon,E09000008
E00174943,Bensham Manor,Croydon,E09000008
E00174944,Bensham Manor,Croydon,E09000008
E00174952,Bensham Manor,Croydon,E09000008
E00174933,Fairfield,Croydon,E09000008
E00174934,Fairfield,Croydon,E09000008
E00174935,Fairfield,Croydon,E09000008
E00174938,Fairfield,Croydon,E09000008
E00174939,Fairfield,Croydon,E09000008
E00174945,Fairfield,Croydon,E09000008
E00174953,Addiscombe East,Croydon,E09000008
E00174954,Addiscombe East,Croydon,E09000008
E00174926,Norbury & Pollards Hill,Croydon,E09000008
E00174927,Norbury & Pollards Hill,Croydon,E09000008
E00174928,Norbury & Pollards Hill,Croydon,E09000008
E00174929,Norbury & Pollards Hill,Croydon,E09000008
E00174930,Norbury & Pollards Hill,Croydon,E09000008
E00174940,Thornton Heath,Croydon,E09000008
E00166869,Northfield,Ealing,E09000009
E00165797,Southfield,Ealing,E09000009
E00166853,Southfield,Ealing,E09000009
E00166864,Southfield,Ealing,E09000009
E00166866,Southfield,Ealing,E09000009
E00166868,South Acton,Ealing,E09000009
E00166851,Ealing Common,Ealing,E09000009
E00166863,Ealing Common,Ealing,E09000009
E00166844,Southall Broadway,Ealing,E09000009
E00166846,Southall West,Ealing,E09000009
E00166852,East Acton,Ealing,E09000009
E00166854,East Acton,Ealing,E09000009
E00166855,East Acton,Ealing,E09000009
E00166845,Ealing Broadway,Ealing,E09000009
E00166850,Ealing Broadway,Ealing,E09000009
E00166859,Lady Margaret,Ealing,E09000009
E00166860,Lady Margaret,Ealing,E09000009
E00166856,North Acton,Ealing,E09000009
E00166867,North Acton,Ealing,E09000009
E00166847,Greenford Broadway,Ealing,E09000009
E00166848,Greenford Broadway,Ealing,E09000009
E00166849,Greenford Broadway,Ealing,E09000009
E00166861,Greenford Broadway,Ealing,E09000009
E00166865,Greenford Broadway,Ealing,E09000009
E00166857,Perivale,Ealing,E09000009
E00166858,Perivale,Ealing,E09000009
E00166862,Central Greenford,Ealing,E09000009
E00171141,Edmonton Green,Enfield,E09000010
E00171142,Edmonton Green,Enfield,E09000010
E00171144,Edmonton Green,Enfield,E09000010
E00171175,Edmonton Green,Enfield,E09000010
