gss_code_ward,ward_name,la_gss_code,la_name,category,count_21,count_11,change
E05009373,Hackney Downs,E09000012,Hackney,Full-time: 31 to 48 hours worked,3974,3754,220
E05009373,Hackney Downs,E09000012,Hackney,Full-time: 49 or more hours worked,895,765,130
E05009373,Hackney Downs,E09000012,Hackney,Part-time: 15 hours or less worked,751,536,215
E05009373,Hackney Downs,E09000012,Hackney,Part-time: 16 to 30 hours worked,1261,1227,34
E05009374,Hackney Wick,E09000012,Hackney,Full-time: 31 to 48 hours worked,3471,2982,489
E05009374,Hackney Wick,E09000012,Hackney,Full-time: 49 or more hours worked,689,655,34
E05009374,Hackney Wick,E09000012,Hackney,Part-time: 15 hours or less worked,721,462,259
E05009374,Hackney Wick,E09000012,Hackney,Part-time: 16 to 30 hours worked,1087,934,153
E05009375,Haggerston,E09000012,Hackney,Full-time: 31 to 48 hours worked,4864,3679,1185
E05009375,Haggerston,E09000012,Hackney,Full-time: 49 or more hours worked,1217,1113,104
E05009375,Haggerston,E09000012,Hackney,Part-time: 15 hours or less worked,676,469,207
E05009375,Haggerston,E09000012,Hackney,Part-time: 16 to 30 hours worked,1202,970,232
E05009376,Homerton,E09000012,Hackney,Full-time: 31 to 48 hours worked,3745,2964,781
E05009376,Homerton,E09000012,Hackney,Full-time: 49 or more hours worked,701,566,135
E05009376,Homerton,E09000012,Hackney,Part-time: 15 hours or less worked,709,438,271
E05009376,Homerton,E09000012,Hackney,Part-time: 16 to 30 hours worked,1241,1048,193
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,Full-time: 31 to 48 hours worked,4015,3524,491
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,Full-time: 49 or more hours worked,1460,1466,-6
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,Part-time: 15 hours or less worked,608,478,130
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,Part-time: 16 to 30 hours worked,928,884,44
E05009378,Hoxton West,E09000012,Hackney,Full-time: 31 to 48 hours worked,4429,3572,857
E05009378,Hoxton West,E09000012,Hackney,Full-time: 49 or more hours worked,1530,1293,237
E05009378,Hoxton West,E09000012,Hackney,Part-time: 15 hours or less worked,650,504,146
E05009378,Hoxton West,E09000012,Hackney,Part-time: 16 to 30 hours worked,1101,902,199
