lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000002,Barking and Dagenham,E05014056,Beam,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,85,60,25
E09000002,Barking and Dagenham,E05014056,Beam,Mixed or Multiple ethnic groups: White and Asian,48,31,17
E09000002,Barking and Dagenham,E05014056,Beam,Mixed or Multiple ethnic groups: White and Black African,122,98,24
E09000002,Barking and Dagenham,E05014056,Beam,Mixed or Multiple ethnic groups: White and Black Caribbean,88,107,-19
E09000002,Barking and Dagenham,E05014056,Beam,Other ethnic group: Any other ethnic group,256,139,117
E09000002,Barking and Dagenham,E05014056,Beam,Other ethnic group: Arab,39,22,17
E09000002,Barking and Dagenham,E05014056,Beam,"White: English, Welsh, Scottish, Northern Irish or British",2488,3576,-1088
E09000002,Barking and Dagenham,E05014056,Beam,White: Gypsy or Irish Traveller,17,0,17
E09000002,Barking and Dagenham,E05014056,Beam,White: Irish,73,137,-64
E09000002,Barking and Dagenham,E05014056,Beam,White: Other White,1227,730,497
E09000002,Barking and Dagenham,E05014057,Becontree,"Asian, Asian British or Asian Welsh: Bangladeshi",937,318,619
E09000002,Barking and Dagenham,E05014057,Becontree,"Asian, Asian British or Asian Welsh: Chinese",59,56,3
E09000002,Barking and Dagenham,E05014057,Becontree,"Asian, Asian British or Asian Welsh: Indian",659,411,248
E09000002,Barking and Dagenham,E05014057,Becontree,"Asian, Asian British or Asian Welsh: Other Asian",292,283,9
E09000002,Barking and Dagenham,E05014057,Becontree,"Asian, Asian British or Asian Welsh: Pakistani",1000,521,479
E09000002,Barking and Dagenham,E05014057,Becontree,"Black, Black British, Black Welsh, Caribbean or African: African",1260,1116,144
E09000002,Barking and Dagenham,E05014057,Becontree,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",304,312,-8
E09000002,Barking and Dagenham,E05014057,Becontree,"Black, Black British, Black Welsh, Caribbean or African: Other Black",172,113,59
E09000002,Barking and Dagenham,E05014057,Becontree,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,120,70,50
E09000002,Barking and Dagenham,E05014057,Becontree,Mixed or Multiple ethnic groups: White and Asian,78,60,18
E09000002,Barking and Dagenham,E05014057,Becontree,Mixed or Multiple ethnic groups: White and Black African,76,105,-29
E09000002,Barking and Dagenham,E05014057,Becontree,Mixed or Multiple ethnic groups: White and Black Caribbean,104,144,-40
E09000002,Barking and Dagenham,E05014057,Becontree,Other ethnic group: Any other ethnic group,335,110,225
E09000002,Barking and Dagenham,E05014057,Becontree,Other ethnic group: Arab,228,34,194
E09000002,Barking and Dagenham,E05014057,Becontree,"White: English, Welsh, Scottish, Northern Irish or British",2929,4215,-1286
E09000002,Barking and Dagenham,E05014057,Becontree,White: Gypsy or Irish Traveller,6,5,1
E09000002,Barking and Dagenham,E05014057,Becontree,White: Irish,63,89,-26
E09000002,Barking and Dagenham,E05014057,Becontree,White: Other White,1152,594,558
