lad22cd,category,count_21,count_11,change
E09000018,60km and over,1200,1654,-454
E09000018,Less than 2km,11506,16376,-4870
E09000018,"Works mainly at an offshore installation, in no fixed place, or outside the UK",22017,13515,8502
E09000018,Works mainly from home,45047,11139,33908
E09000019,10km to less than 20km,3395,5836,-2441
E09000019,20km to less than 30km,735,1462,-727
E09000019,2km to less than 5km,15366,36943,-21577
E09000019,30km to less than 40km,253,507,-254
E09000019,40km to less than 60km,219,587,-368
E09000019,5km to less than 10km,10635,25510,-14875
E09000019,60km and over,580,1400,-820
E09000019,Less than 2km,8926,15364,-6438
E09000019,"Works mainly at an offshore installation, in no fixed place, or outside the UK",10332,9034,1298
E09000019,Works mainly from home,64530,10122,54408
E09000020,10km to less than 20km,1674,5389,-3715
E09000020,20km to less than 30km,285,761,-476
E09000020,2km to less than 5km,8557,19866,-11309
E09000020,30km to less than 40km,112,412,-300
E09000020,40km to less than 60km,163,418,-255
E09000020,5km to less than 10km,6076,22399,-16323
E09000020,60km and over,427,968,-541
E09000020,Less than 2km,5634,11176,-5542
E09000020,"Works mainly at an offshore installation, in no fixed place, or outside the UK",6504,6488,16
E09000020,Works mainly from home,40010,13510,26500
E09000021,10km to less than 20km,7869,21788,-13919
E09000021,20km to less than 30km,1543,5002,-3459
E09000021,2km to less than 5km,8660,12889,-4229
E09000021,30km to less than 40km,435,1145,-710
E09000021,40km to less than 60km,272,694,-422
E09000021,5km to less than 10km,7750,11716,-3966
E09000021,60km and over,479,1004,-525
E09000021,Less than 2km,7951,11610,-3659
E09000021,"Works mainly at an offshore installation, in no fixed place, or outside the UK",9938,7167,2771
E09000021,Works mainly from home,39251,8942,30309
E09000022,10km to less than 20km,8821,17599,-8778
E09000022,20km to less than 30km,1298,2468,-1170
E09000022,2km to less than 5km,20798,32941,-12143
E09000022,30km to less than 40km,542,1118,-576
E09000022,40km to less than 60km,479,1093,-614
E09000022,5km to less than 10km,27500,64043,-36543
E09000022,60km and over,1032,2120,-1088
E09000022,Less than 2km,10256,14376,-4120
E09000022,"Works mainly at an offshore installation, in no fixed place, or outside the UK",20323,16874,3449
E09000022,Works mainly from home,91770,13862,77908
E09000023,10km to less than 20km,14511,28783,-14272
E09000023,20km to less than 30km,1324,2449,-1125
E09000023,2km to less than 5km,15739,20203,-4464
E09000023,30km to less than 40km,695,1107,-412
E09000023,40km to less than 60km,436,812,-376
E09000023,5km to less than 10km,22627,42449,-19822
E09000023,60km and over,963,1742,-779
E09000023,Less than 2km,9586,12466,-2880
E09000023,"Works mainly at an offshore installation, in no fixed place, or outside the UK",19854,14633,5221
E09000023,Works mainly from home,69977,11413,58564
E09000024,10km to less than 20km,11940,33873,-21933
E09000024,20km to less than 30km,1292,2553,-1261
E09000024,2km to less than 5km,12008,15083,-3075
E09000024,30km to less than 40km,464,1069,-605
E09000024,40km to less than 60km,317,701,-384
E09000024,5km to less than 10km,12582,18730,-6148
E09000024,60km and over,667,1161,-494
E09000024,Less than 2km,7964,10778,-2814
E09000024,"Works mainly at an offshore installation, in no fixed place, or outside the UK",16412,11419,4993
E09000024,Works mainly from home,48419,9455,38964
E09000025,10km to less than 20km,22586,31363,-8777
E09000025,20km to less than 30km,3134,4038,-904
E09000025,2km to less than 5km,18566,19480,-914
E09000025,30km to less than 40km,1211,1311,-100
E09000025,40km to less than 60km,867,1193,-326
E09000025,5km to less than 10km,23513,28419,-4906
E09000025,60km and over,1646,2068,-422
E09000025,Less than 2km,13109,14025,-916
E09000025,"Works mainly at an offshore installation, in no fixed place, or outside the UK",31078,21612,9466
E09000025,Works mainly from home,47737,8945,38792
E09000026,10km to less than 20km,20959,40806,-19847
E09000026,20km to less than 30km,4293,5232,-939
E09000026,2km to less than 5km,12953,16001,-3048
E09000026,30km to less than 40km,1421,1564,-143
E09000026,40km to less than 60km,704,1025,-321
E09000026,5km to less than 10km,16676,20714,-4038
E09000026,60km and over,1265,1702,-437
E09000026,Less than 2km,9479,12264,-2785
E09000026,"Works mainly at an offshore installation, in no fixed place, or outside the UK",24471,14355,10116
E09000026,Works mainly from home,49406,11029,38377
E09000027,10km to less than 20km,7543,28346,-20803
E09000027,20km to less than 30km,1127,4720,-3593
E09000027,2km to less than 5km,7734,14139,-6405
E09000027,30km to less than 40km,387,1513,-1126
E09000027,40km to less than 60km,244,961,-717
E09000027,5km to less than 10km,7975,15697,-7722
E09000027,60km and over,467,1280,-813
E09000027,Less than 2km,6171,10657,-4486
E09000027,"Works mainly at an offshore installation, in no fixed place, or outside the UK",8595,8021,574
E09000027,Works mainly from home,57322,13870,43452
E09000028,10km to less than 20km,7014,11142,-4128
E09000028,20km to less than 30km,1171,1832,-661
E09000028,2km to less than 5km,23403,41277,-17874
E09000028,30km to less than 40km,614,959,-345
E09000028,40km to less than 60km,524,1007,-483
E09000028,5km to less than 10km,21496,41941,-20445
E09000028,60km and over,1163,2117,-954
E09000028,Less than 2km,13354,20095,-6741
E09000028,"Works mainly at an offshore installation, in no fixed place, or outside the UK",17367,14715,2652
E09000028,Works mainly from home,80842,12303,68539
E09000029,10km to less than 20km,10763,23297,-12534
E09000029,20km to less than 30km,1813,4180,-2367
E09000029,2km to less than 5km,13798,18695,-4897
E09000029,30km to less than 40km,504,916,-412
E09000029,40km to less than 60km,364,702,-338
E09000029,5km to less than 10km,12352,16339,-3987
E09000029,60km and over,586,1139,-553
E09000029,Less than 2km,9304,13437,-4133
E09000029,"Works mainly at an offshore installation, in no fixed place, or outside the UK",16716,10215,6501
E09000029,Works mainly from home,38024,8738,29286
E09000030,10km to less than 20km,6560,9206,-2646
E09000030,20km to less than 30km,1016,1617,-601
E09000030,2km to less than 5km,18779,31135,-12356
E09000030,30km to less than 40km,592,866,-274
E09000030,40km to less than 60km,685,930,-245
E09000030,5km to less than 10km,17789,30894,-13105
E09000030,60km and over,991,1796,-805
E09000030,Less than 2km,14961,24729,-9768
E09000030,"Works mainly at an offshore installation, in no fixed place, or outside the UK",15802,10654,5148
E09000030,Works mainly from home,78219,9046,69173
E09000031,10km to less than 20km,16894,31352,-14458
E09000031,20km to less than 30km,2100,3017,-917
E09000031,2km to less than 5km,12834,15249,-2415
E09000031,30km to less than 40km,811,982,-171
E09000031,40km to less than 60km,493,734,-241
E09000031,5km to less than 10km,18624,28045,-9421
E09000031,60km and over,996,1443,-447
E09000031,Less than 2km,9939,12441,-2502
E09000031,"Works mainly at an offshore installation, in no fixed place, or outside the UK",24917,18565,6352
E09000031,Works mainly from home,52765,9193,43572
E09000032,10km to less than 20km,9786,30265,-20479
